scenario,K,dtype,N,BS,hit_rate,layer,gvr_cutedsl_cold_us,gvr_cutedsl_warm_us,gvr_multicta_cutedsl_cold_us,gvr_multicta_cutedsl_warm_us,radix_cutedsl_cold_us,radix_cutedsl_warm_us,radix_single_cuda_cold_us,radix_single_cuda_warm_us,radix_multi_cuda_cold_us,radix_multi_cuda_warm_us,op25_hls_cold_us,op25_hls_warm_us,op27_hls_cold_us,op27_hls_warm_us,op26_r0auto_cold_us,op26_r0auto_warm_us,sglang_v2_cold_us,sglang_v2_warm_us,flashinfer_topk_cold_us,flashinfer_topk_warm_us,speedup_vs_base_gvr_multicta_cutedsl,speedup_vs_base_radix_cutedsl,speedup_vs_base_radix_single_cuda,speedup_vs_base_radix_multi_cuda,speedup_vs_base_op25_hls,speedup_vs_base_op27_hls,speedup_vs_base_op26_r0auto,speedup_vs_base_sglang_v2,speedup_vs_base_flashinfer_topk,mc_cluster_size,op25_ms_path,op27_ms_path,r0_arm,sglang_v2_cold_span_us
worst,2048,bf16,65536,8,0.8501,41,22.83,21.375,20.963,19.33,15.458,14.45,36.832,33.279,45.154,41.661,21.91,20.303,23.267,20.401,15.778,14.429,,,,,1.089,1.477,0.62,0.506,1.042,0.981,1.447,,,4,msc_C4,msc_C4,mc,
worst,2048,bf16,65536,16,0.8501,41,23.195,21.695,21.053,19.401,15.794,14.644,37.061,33.593,44.147,42.195,22.035,20.394,23.387,20.436,15.989,14.484,,,,,1.102,1.469,0.626,0.525,1.053,0.992,1.451,,,4,msc_C4,msc_C4,mc,
worst,2048,bf16,65536,32,0.8501,41,23.514,21.91,22.317,20.739,18.888,17.508,37.451,33.859,51.131,50.375,22.869,21.004,23.914,21.023,16.808,15.225,,,,,1.054,1.245,0.628,0.46,1.028,0.983,1.399,,,2,msc_C4,msc_C4,mc,
worst,2048,bf16,65536,64,0.8501,41,24.246,22.087,23.243,21.316,24.534,22.847,37.742,33.974,71.989,71.191,27.267,23.216,27.288,23.232,17.782,15.581,,,,,1.043,0.988,0.642,0.337,0.889,0.889,1.364,,,2,ms_1cta,ms_1cta,mc,
worst,2048,bf16,65536,128,0.8501,41,25.707,22.516,26.565,23.291,27.026,25.154,38.291,34.33,58.544,56.249,28.642,23.649,27.691,23.663,20.347,17.159,,,,,0.968,0.951,0.671,0.439,0.898,0.928,1.263,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,65536,256,0.8501,41,43.629,37.697,45.093,38.927,51.408,48.3,52.664,50.075,108.553,105.105,53.251,40.771,53.208,40.76,35.474,27.795,,,,,0.968,0.849,0.828,0.402,0.819,0.82,1.23,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,65536,512,0.8501,41,77.07,65.754,79.192,67.681,101.168,94.487,96.602,91.414,188.747,187.119,98.29,74.437,98.592,72.541,63.853,48.909,,,,,0.973,0.762,0.798,0.408,0.784,0.782,1.207,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,65536,1024,0.8501,41,122.842,116.739,127.427,121.231,176.563,170.766,157.68,155.098,353.637,353.145,160.209,153.521,160.232,153.563,101.333,94.405,,,,,0.964,0.696,0.779,0.347,0.767,0.767,1.212,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,65536,2048,0.8501,41,222.822,217.313,231.968,226.848,343.681,338.634,298.99,296.689,697.616,697.72,301.88,295.248,301.984,295.271,184.784,178.319,,,,,0.961,0.648,0.745,0.319,0.738,0.738,1.206,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,131072,1,0.8501,21,32.664,30.887,22.338,20.323,15.106,14.373,58.35,50.795,47.774,43.035,24.947,19.823,25.363,19.96,17.176,15.813,,,,,1.462,2.162,0.56,0.684,1.309,1.288,1.902,,,4,msc_C8,msc_C8,mc,
worst,2048,bf16,131072,2,0.8501,21,32.499,30.839,21.776,20.338,15.166,14.301,58.61,51.092,48.128,43.692,24.469,19.845,25.379,19.999,17.165,15.837,,,,,1.492,2.143,0.555,0.675,1.328,1.281,1.893,,,4,msc_C8,msc_C8,mc,
worst,2048,bf16,131072,4,0.8501,21,32.63,31.137,22.27,20.704,15.552,14.713,58.808,51.434,48.658,44.433,24.102,20.222,24.666,20.324,17.454,16.2,,,,,1.465,2.098,0.555,0.671,1.354,1.323,1.869,,,4,msc_C8,msc_C8,mc,
worst,2048,bf16,131072,8,0.8501,21,32.963,31.162,22.392,20.879,16.173,15.016,58.984,51.535,48.71,44.563,25.648,22.392,24.525,22.413,17.792,16.367,,,,,1.472,2.038,0.559,0.677,1.285,1.344,1.853,,,4,msc_C4,msc_C4,mc,
worst,2048,bf16,131072,16,0.8501,21,33.23,31.475,22.534,20.94,19.25,17.801,59.322,52.177,48.397,45.758,25.858,22.463,24.926,22.474,18.138,16.385,,,,,1.475,1.726,0.56,0.687,1.285,1.333,1.832,,,4,msc_C4,msc_C4,mc,
worst,2048,bf16,131072,32,0.8501,21,33.829,31.724,28.232,26.016,24.955,23.391,59.982,52.779,56.358,54.985,26.386,23.151,25.907,23.156,21.402,19.154,,,,,1.198,1.356,0.564,0.6,1.282,1.306,1.581,,,2,msc_C4,msc_C4,mc,
worst,2048,bf16,131072,64,0.8501,21,34.87,31.959,29.514,26.733,36.808,34.648,60.405,52.968,80.526,79.27,37.784,32.765,36.827,32.757,22.539,19.602,,,,,1.182,0.947,0.577,0.433,0.923,0.947,1.547,,,2,ms_1cta,ms_1cta,mc,
worst,2048,bf16,131072,128,0.8501,21,37.581,32.547,39.354,33.99,69.968,66.9,61.435,53.174,74.362,71.458,38.71,33.306,38.173,33.331,27.864,23.041,,,,,0.955,0.537,0.612,0.505,0.971,0.984,1.349,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,131072,256,0.8501,21,69.418,58.223,72.71,62.085,136.826,131.629,81.792,75.58,139.019,132.905,77.867,61.254,77.861,61.266,52.406,39.934,,,,,0.955,0.507,0.849,0.499,0.891,0.892,1.325,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,131072,512,0.8501,21,151.346,112.556,168.744,117.875,236.496,234.729,155.109,148.85,239.109,237.158,142.035,131.361,141.909,131.007,96.926,84.788,,,,,0.897,0.64,0.976,0.633,1.066,1.066,1.561,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,131072,1024,0.8501,21,227.374,208.209,261.72,204.902,469.062,468.025,248.357,242.905,446.259,445.528,234.448,226.498,234.069,225.991,154.037,143.987,,,,,0.869,0.485,0.916,0.51,0.97,0.971,1.476,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,131072,2048,0.8501,21,401.357,383.502,421.675,389.538,936.54,935.747,470.555,465.283,879.173,878.005,443.785,435.89,444.275,436.319,283.899,273.695,,,,,0.952,0.429,0.853,0.457,0.904,0.903,1.414,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,262144,1,0.8501,21,58.665,56.696,30.854,28.719,14.92,14.067,96.377,82.205,52.477,47.025,28.354,22.162,28.523,22.038,20.563,18.945,,,,,1.901,3.932,0.609,1.118,2.069,2.057,2.853,,,4,msc_C8,msc_C8,mc,
worst,2048,bf16,262144,2,0.8501,21,58.342,56.585,30.523,28.733,15.125,14.244,96.843,82.491,53.08,47.923,28.085,22.225,28.549,22.1,20.723,19.016,,,,,1.911,3.857,0.602,1.099,2.077,2.044,2.815,,,4,msc_C8,msc_C8,mc,
worst,2048,bf16,262144,4,0.8501,21,58.802,56.994,30.867,29.169,15.712,14.659,97.23,82.879,53.187,48.618,27.354,22.564,27.416,22.469,21.072,19.38,,,,,1.905,3.742,0.605,1.106,2.15,2.145,2.791,,,4,msc_C8,msc_C8,mc,
worst,2048,bf16,262144,8,0.8501,21,59.166,57.029,31.234,29.288,18.643,17.354,97.635,83.361,53.523,49.197,27.502,22.73,27.339,22.605,21.435,19.542,,,,,1.894,3.174,0.606,1.105,2.151,2.164,2.76,,,4,msc_C8,msc_C8,mc,
worst,2048,bf16,262144,16,0.8501,21,59.466,57.314,31.544,29.405,24.326,22.771,97.834,83.917,54.893,51.78,31.509,26.086,32.619,26.132,21.888,19.584,,,,,1.885,2.444,0.608,1.083,1.887,1.823,2.717,,,4,msc_C4,msc_C4,mc,
worst,2048,bf16,262144,32,0.8501,21,60.546,57.626,44.19,41.199,35.578,33.53,99.725,85.7,64.694,62.836,32.262,27.033,32.413,27.016,28.427,25.414,,,,,1.37,1.702,0.607,0.936,1.877,1.868,2.13,,,2,msc_C4,msc_C4,mc,
worst,2048,bf16,262144,64,0.8501,21,61.874,57.883,46.326,41.973,67.874,64.669,100.474,85.919,96.389,94.253,56.725,51.38,56.381,51.401,30.042,25.962,,,,,1.336,0.912,0.616,0.642,1.091,1.097,2.06,,,2,ms_1cta,ms_1cta,mc,
worst,2048,bf16,262144,128,0.8501,21,67.954,58.711,72.643,62.35,123.99,116.465,105.779,86.161,102.982,96.194,59.477,52.071,58.333,52.068,42.306,34.986,,,,,0.935,0.548,0.642,0.66,1.143,1.165,1.606,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,262144,256,0.8501,21,166.037,152.732,182.795,170.51,243.864,240.733,143.264,138.57,194.853,189.478,135.109,124.227,134.861,123.41,88.84,76.932,,,,,0.908,0.681,1.159,0.852,1.229,1.231,1.869,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,262144,512,0.8501,21,341.205,291.778,354.451,305.122,441.769,439.154,252.589,247.508,327.773,323.398,237.827,227.263,237.757,227.382,156.061,143.964,,,,,0.963,0.772,1.351,1.041,1.435,1.435,2.186,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,262144,1024,0.8501,21,559.848,527.398,584.907,555.778,841.627,839.399,420.499,415.728,611.92,607.995,403.867,393.135,403.774,393.024,258.63,247.341,,,,,0.957,0.665,1.331,0.915,1.386,1.387,2.165,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,bf16,262144,2048,0.8501,21,1038.756,1012.401,1080.94,1056.194,1679.708,1677.467,788.776,784.892,1198.812,1194.835,765.928,755.241,766.029,755.426,477.213,465.53,,,,,0.961,0.618,1.317,0.866,1.356,1.356,2.177,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,8192,1,0.8501,21,14.146,12.616,14.027,12.746,6.483,5.84,15.702,14.675,24.482,21.565,13.336,11.964,13.298,11.956,13.978,12.695,,,,,1.008,2.182,0.901,0.578,1.061,1.064,1.012,,,1,ms_1cta,ms_1cta,plain,
worst,2048,fp16,8192,2,0.8501,21,13.902,12.604,14.118,12.736,6.677,5.857,15.77,14.696,24.389,21.535,13.029,11.882,13.026,11.886,13.752,12.645,,,,,0.985,2.082,0.882,0.57,1.067,1.067,1.011,,,1,ms_1cta,ms_1cta,plain,
worst,2048,fp16,8192,4,0.8501,21,13.995,12.909,14.094,13.005,6.571,5.903,15.637,14.751,24.674,22.268,13.354,12.18,13.499,12.223,14.24,12.979,,,,,0.993,2.13,0.895,0.567,1.048,1.037,0.983,,,1,ms_1cta,ms_1cta,plain,
worst,2048,fp16,8192,8,0.8501,21,14.232,12.935,14.437,13.089,6.832,5.921,15.847,14.783,24.882,22.451,13.584,12.241,13.576,12.237,14.312,13.007,,,,,0.986,2.083,0.898,0.572,1.048,1.048,0.994,,,1,ms_1cta,ms_1cta,plain,
worst,2048,fp16,8192,16,0.8501,21,14.415,13.27,14.562,13.414,6.95,6.318,16.046,15.196,25.421,22.867,13.826,12.571,13.739,12.568,14.528,13.337,,,,,0.99,2.074,0.898,0.567,1.043,1.049,0.992,,,1,ms_1cta,ms_1cta,plain,
worst,2048,fp16,8192,32,0.8501,21,14.67,13.574,14.826,13.699,7.042,6.383,16.11,15.32,25.747,23.1,13.957,12.794,13.952,12.8,14.723,13.627,,,,,0.99,2.083,0.911,0.57,1.051,1.051,0.996,,,1,ms_1cta,ms_1cta,plain,
worst,2048,fp16,8192,64,0.8501,21,14.918,13.722,15.051,13.859,7.178,6.421,16.211,15.375,36.088,34.014,14.195,12.918,14.146,12.923,14.997,13.782,,,,,0.991,2.078,0.92,0.413,1.051,1.055,0.995,,,1,ms_1cta,ms_1cta,plain,
worst,2048,fp16,8192,128,0.8501,21,15.427,14.062,15.613,14.228,7.542,6.529,16.443,15.509,42.728,41.751,14.61,13.196,14.483,13.198,15.485,14.122,,,,,0.988,2.045,0.938,0.361,1.056,1.065,0.996,,,1,ms_1cta,ms_1cta,plain,
worst,2048,fp16,8192,256,0.8501,21,19.581,17.894,19.552,17.911,13.168,11.656,24.464,23.785,78.839,77.576,20.336,17.174,20.311,17.18,16.958,15.087,,,,,1.001,1.487,0.8,0.248,0.963,0.964,1.155,,,1,ms_1cta,ms_1cta,plain,
worst,2048,fp16,8192,512,0.8501,21,34.222,32.481,34.291,32.464,24.155,21.94,43.571,42.717,140.356,139.614,34.491,30.863,34.651,30.878,29.437,27.242,,,,,0.998,1.417,0.785,0.244,0.992,0.988,1.163,,,1,ms_1cta,ms_1cta,plain,
worst,2048,fp16,8192,1024,0.8501,21,54.899,52.526,54.791,52.474,41.395,37.508,71.947,71.303,257.351,256.618,53.661,48.8,53.36,48.808,46.467,43.655,,,,,1.002,1.326,0.763,0.213,1.023,1.029,1.181,,,1,ms_1cta,ms_1cta,plain,
worst,2048,fp16,8192,2048,0.8501,21,102.463,98.423,102.357,98.449,79.888,73.036,138.242,137.175,513.513,513.965,94.842,89.015,95.152,88.882,86.074,80.881,,,,,1.001,1.283,0.741,0.2,1.08,1.077,1.19,,,1,ms_1cta,ms_1cta,plain,
worst,2048,fp16,16384,1,0.8501,20,14.461,12.946,13.84,12.603,9.917,9.14,19.283,17.776,27.517,24.661,18.798,15.116,20.6,15.162,13.754,11.391,,,,,1.045,1.458,0.75,0.526,0.769,0.702,1.051,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,16384,2,0.8501,20,14.176,12.897,13.891,12.577,9.947,9.178,19.234,17.771,27.653,25.027,19.118,15.04,20.52,15.141,13.482,11.347,,,,,1.021,1.425,0.737,0.513,0.741,0.691,1.052,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,16384,4,0.8501,20,14.502,13.199,14.126,12.867,9.981,9.234,19.259,17.897,28.243,25.752,18.699,15.38,20.557,15.426,12.998,11.624,,,,,1.027,1.453,0.753,0.513,0.776,0.705,1.116,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,16384,8,0.8501,20,14.522,13.248,14.232,12.9,10.034,9.242,19.36,17.877,28.434,26.122,18.69,15.371,20.354,15.175,13.074,11.683,,,,,1.02,1.447,0.75,0.511,0.777,0.713,1.111,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,16384,16,0.8501,20,14.77,13.566,14.362,13.221,10.219,9.629,19.55,18.273,29.04,26.599,18.808,15.704,19.802,15.813,13.21,12.006,,,,,1.028,1.445,0.755,0.509,0.785,0.746,1.118,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,16384,32,0.8501,20,15.074,13.889,14.677,13.521,10.237,9.715,19.634,18.415,37.658,35.4,18.944,15.949,19.742,16.027,13.718,12.28,,,,,1.027,1.472,0.768,0.4,0.796,0.764,1.099,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,16384,64,0.8501,20,15.379,14.011,14.918,13.673,10.52,9.788,19.846,18.491,37.739,35.36,19.186,15.933,19.866,15.986,14.166,12.433,,,,,1.031,1.462,0.775,0.408,0.802,0.774,1.086,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,16384,128,0.8501,20,16.062,14.391,15.773,14.058,11.125,9.945,20.173,18.662,45.106,43.85,19.827,16.319,20.374,16.355,14.699,12.791,,,,,1.018,1.444,0.796,0.356,0.81,0.788,1.093,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,16384,256,0.8501,20,20.862,18.733,20.675,18.565,20.106,18.414,29.162,28.169,83.146,81.505,29.17,23.717,29.306,23.719,19.614,17.03,,,,,1.009,1.038,0.715,0.251,0.715,0.712,1.064,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,16384,512,0.8501,20,37.051,34.151,36.142,33.221,37.642,35.384,52.375,51.289,147.772,146.489,55.811,42.557,58.586,42.544,33.813,30.378,,,,,1.025,0.984,0.707,0.251,0.664,0.632,1.096,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,16384,1024,0.8501,20,58.435,54.396,57.394,53.679,64.469,60.782,86.531,85.011,270.996,269.649,81.816,68.042,82.532,67.996,53.407,48.44,,,,,1.018,0.906,0.675,0.216,0.714,0.708,1.094,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,16384,2048,0.8501,20,107.355,103.726,105.207,102.67,126.677,119.767,165.792,163.707,540.54,541.061,149.847,143.869,150.575,143.611,96.413,93.806,,,,,1.02,0.847,0.648,0.199,0.716,0.713,1.113,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,32768,1,0.8501,22,15.821,14.528,16.434,14.965,14.859,13.682,25.607,23.481,42.4,39.196,28.224,20.226,28.114,20.171,8.723,7.633,,,,,0.963,1.065,0.618,0.373,0.561,0.563,1.814,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,32768,2,0.8501,22,15.637,14.52,16.138,14.927,14.91,14.06,25.49,23.565,42.997,39.96,28.027,20.192,28.208,20.164,8.786,7.635,,,,,0.969,1.049,0.613,0.364,0.558,0.554,1.78,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,32768,4,0.8501,22,15.926,14.787,16.518,15.217,15.232,14.215,25.6,23.58,42.995,40.37,28.059,20.531,28.466,20.404,9.024,7.744,,,,,0.964,1.046,0.622,0.37,0.568,0.559,1.765,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,32768,8,0.8501,22,16.194,14.828,16.757,15.265,15.602,14.492,25.914,23.649,43.235,40.927,28.378,20.531,28.141,20.413,9.112,7.745,,,,,0.966,1.038,0.625,0.375,0.571,0.575,1.777,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,32768,16,0.8501,22,16.6,15.17,17.011,15.596,15.659,14.49,26.034,24.057,43.4,41.324,27.722,20.869,27.386,20.805,9.357,8.125,,,,,0.976,1.06,0.638,0.382,0.599,0.606,1.774,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,32768,32,0.8501,22,16.738,15.462,17.341,15.924,15.922,14.741,26.272,24.251,49.658,49.181,27.747,21.075,27.218,21.072,9.557,8.212,,,,,0.965,1.051,0.637,0.337,0.603,0.615,1.751,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,32768,64,0.8501,22,17.32,15.605,17.89,16.069,15.323,14.367,26.6,24.367,68.995,68.481,27.963,21.005,27.599,20.98,10.03,8.298,,,,,0.968,1.13,0.651,0.251,0.619,0.628,1.727,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,32768,128,0.8501,22,18.274,16.024,18.992,16.479,16.058,14.586,26.965,24.54,50.634,48.887,28.899,21.275,28.317,21.318,10.859,8.506,,,,,0.962,1.138,0.678,0.361,0.632,0.645,1.683,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,32768,256,0.8501,22,26.866,23.426,27.288,24.04,29.589,27.438,37.859,36.169,93.567,91.315,41.706,32.625,41.715,32.607,18.016,13.028,,,,,0.985,0.908,0.71,0.287,0.644,0.644,1.491,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,32768,512,0.8501,22,45.651,40.32,46.546,41.205,56.496,53.221,68.197,65.639,164.85,162.661,75.69,58.371,76.088,58.405,30.191,22.811,,,,,0.981,0.808,0.669,0.277,0.603,0.6,1.512,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,32768,1024,0.8501,22,73.021,66.579,73.797,67.051,98.533,91.909,112.301,109.209,304.434,304.202,124.416,103.187,124.224,104.4,50.162,38.714,,,,,0.989,0.741,0.65,0.24,0.587,0.588,1.456,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,32768,2048,0.8501,22,132.562,129.566,133.619,131.093,192.653,189.472,215.351,214.727,606.574,607.042,231.6,225.357,231.513,225.429,86.541,81.275,,,,,0.992,0.688,0.616,0.219,0.572,0.573,1.532,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,65536,1,0.8501,41,21.528,20.233,19.782,18.207,14.562,13.717,35.861,32.532,43.112,39.988,25.704,22.337,24.301,22.32,15.171,13.747,,,,,1.088,1.478,0.6,0.499,0.838,0.886,1.419,,,4,msc_C8,msc_C8,mc,
worst,2048,fp16,65536,2,0.8501,41,21.6,20.225,19.81,18.217,14.93,14.054,36.006,33.155,43.389,40.529,25.198,22.352,24.222,22.357,15.16,13.785,,,,,1.09,1.447,0.6,0.498,0.857,0.892,1.425,,,4,msc_C8,msc_C8,mc,
worst,2048,fp16,65536,4,0.8501,41,21.693,20.445,20.246,18.662,15.029,14.127,36.48,33.251,43.778,41.007,25.278,23.287,25.424,23.307,15.683,14.168,,,,,1.071,1.443,0.595,0.496,0.858,0.853,1.383,,,4,msc_C4,msc_C4,mc,
worst,2048,fp16,65536,8,0.8501,41,22.01,20.493,20.347,18.888,15.461,14.404,36.658,33.465,43.874,41.786,25.48,23.438,25.477,23.445,15.726,14.36,,,,,1.082,1.424,0.6,0.502,0.864,0.864,1.4,,,4,msc_C4,msc_C4,mc,
worst,2048,fp16,65536,16,0.8501,41,22.261,20.867,20.439,18.957,15.619,14.531,36.93,33.851,44.21,42.319,25.642,23.502,25.498,23.489,15.838,14.401,,,,,1.089,1.425,0.603,0.504,0.868,0.873,1.405,,,4,msc_C4,msc_C4,mc,
worst,2048,fp16,65536,32,0.8501,41,22.747,21.147,21.494,19.957,18.531,17.237,37.413,34.274,51.237,50.414,26.17,24.127,26.08,24.125,16.563,15.046,,,,,1.058,1.228,0.608,0.444,0.869,0.872,1.373,,,2,msc_C4,msc_C4,mc,
worst,2048,fp16,65536,64,0.8501,41,23.382,21.269,22.531,20.564,23.978,22.39,37.634,34.384,71.727,71.317,29.723,26.28,30.49,26.27,17.535,15.407,,,,,1.038,0.975,0.621,0.326,0.787,0.767,1.334,,,2,ms_1cta,ms_1cta,mc,
worst,2048,fp16,65536,128,0.8501,41,24.922,21.708,25.718,22.359,25.752,23.983,38.211,34.549,58.434,56.062,30.904,26.695,31.306,26.662,21.475,18.095,,,,,0.969,0.968,0.652,0.426,0.806,0.796,1.16,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,65536,256,0.8501,41,41.886,36.117,43.637,37.554,49.171,45.958,52.405,49.811,107.727,104.583,56.818,44.332,56.805,44.353,36.165,28.544,,,,,0.96,0.852,0.799,0.389,0.737,0.737,1.158,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,65536,512,0.8501,41,73.61,62.293,76.84,65.1,96.647,90.016,96.106,90.102,188.221,186.462,104.216,79.216,104.288,79.305,65.274,49.706,,,,,0.958,0.762,0.766,0.391,0.706,0.706,1.128,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,65536,1024,0.8501,41,117.738,111.9,123.232,117.496,168.709,162.955,156.7,153.975,352.302,352.177,169.511,162.516,169.412,162.406,104.023,97.305,,,,,0.955,0.698,0.751,0.334,0.695,0.695,1.132,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,65536,2048,0.8501,41,213.136,207.944,224.826,219.824,328.868,322.977,296.69,294.269,695.359,695.658,319.983,312.948,319.951,313.047,189.85,183.49,,,,,0.948,0.648,0.718,0.307,0.666,0.666,1.123,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,131072,1,0.8501,21,32.243,30.462,21.466,19.936,14.771,13.965,58.119,51.57,46.485,42.942,21.829,19.441,21.323,19.345,16.243,14.903,,,,,1.502,2.183,0.555,0.694,1.477,1.512,1.985,,,4,msc_C8,msc_C8,mc,
worst,2048,fp16,131072,2,0.8501,21,32.131,30.439,21.379,19.955,14.851,13.987,58.24,51.823,47.047,43.647,21.506,19.441,21.378,19.352,16.338,14.937,,,,,1.503,2.164,0.552,0.683,1.494,1.503,1.967,,,4,msc_C8,msc_C8,mc,
worst,2048,fp16,131072,4,0.8501,21,32.229,30.638,21.659,20.344,15.272,14.443,58.67,52.129,47.431,44.284,21.827,19.829,21.534,19.775,16.677,15.369,,,,,1.488,2.11,0.549,0.679,1.477,1.497,1.933,,,4,msc_C8,msc_C8,mc,
worst,2048,fp16,131072,8,0.8501,21,32.573,30.719,21.858,20.567,15.71,14.631,58.891,52.214,47.384,44.493,24.898,22.143,24.766,22.06,16.934,15.552,,,,,1.49,2.073,0.553,0.687,1.308,1.315,1.923,,,4,msc_C4,msc_C4,mc,
worst,2048,fp16,131072,16,0.8501,21,32.827,31.095,22.112,20.638,18.77,17.494,59.229,52.742,48.381,45.701,24.938,22.15,24.947,22.127,17.162,15.583,,,,,1.485,1.749,0.554,0.679,1.316,1.316,1.913,,,4,msc_C4,msc_C4,mc,
worst,2048,fp16,131072,32,0.8501,21,33.506,31.391,27.619,25.549,24.024,22.509,59.763,53.547,56.362,55.031,25.65,22.808,25.613,22.794,20.494,18.273,,,,,1.213,1.395,0.561,0.594,1.306,1.308,1.635,,,2,msc_C4,msc_C4,mc,
worst,2048,fp16,131072,64,0.8501,21,34.471,31.567,29.091,26.253,34.949,32.844,60.279,53.707,80.32,79.055,36.919,32.039,36.187,32.04,21.672,18.709,,,,,1.185,0.986,0.572,0.429,0.934,0.953,1.591,,,2,ms_1cta,ms_1cta,mc,
worst,2048,fp16,131072,128,0.8501,21,37.149,32.116,38.542,33.254,66.343,63.157,61.306,53.976,74.08,71.106,38.795,32.59,37.344,32.577,27.818,23.059,,,,,0.964,0.56,0.606,0.501,0.958,0.995,1.335,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,131072,256,0.8501,21,67.051,56.062,71.261,60.767,129.49,124.035,80.519,74.554,138.117,131.813,76.147,59.508,76.144,59.502,52.4,39.455,,,,,0.941,0.518,0.833,0.485,0.881,0.881,1.28,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,131072,512,0.8501,21,150.399,121.165,169.559,115.175,223.598,221.993,153.922,147.413,237.558,235.752,138.458,127.906,138.511,127.995,97.725,85.017,,,,,0.887,0.673,0.977,0.633,1.086,1.086,1.539,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,131072,1024,0.8501,21,245.899,221.995,263.105,201.017,443.226,441.701,246.556,240.168,443.529,442.286,229.64,222.016,229.461,221.844,153.816,143.352,,,,,0.935,0.555,0.997,0.554,1.071,1.072,1.599,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,131072,2048,0.8501,21,404.127,383.489,423.98,381.616,882.896,881.319,463.945,458.311,871.717,870.739,437.615,429.797,437.676,429.994,281.986,271.688,,,,,0.953,0.458,0.871,0.464,0.923,0.923,1.433,,,1,ms_1cta,ms_1cta,1cta,
worst,2048,fp16,262144,1,0.8501,21,57.845,55.93,30.021,28.315,14.637,13.769,96.087,84.19,51.322,46.947,24.723,21.583,25.362,21.661,19.901,18.175,,,,,1.927,3.952,0.602,1.127,2.34,2.281,2.907,,,4,msc_C8,msc_C8,mc,
worst,2048,fp16,262144,2,0.8501,21,57.576,55.86,30.115,28.32,14.89,13.919,96.501,84.272,51.789,47.77,24.312,21.601,25.275,21.678,20.016,18.182,,,,,1.912,3.867,0.597,1.112,2.368,2.278,2.877,,,4,msc_C8,msc_C8,mc,
worst,2048,fp16,262144,4,0.8501,21,57.989,56.194,30.494,28.702,15.206,14.323,96.882,84.592,52.16,48.46,24.909,22.022,25.296,22.11,20.339,18.639,,,,,1.902,3.813,0.599,1.112,2.328,2.292,2.851,,,4,msc_C8,msc_C8,mc,
