hw,K,dtype,N,BS,gvr_cuda_cold_us,gvr_cuda_warm_us,gvr_cutedsl_cold_us,gvr_cutedsl_warm_us,gvr_cutedsl_rs_cold_us,gvr_cutedsl_rs_warm_us,gvr_multicta_cutedsl_cold_us,gvr_multicta_cutedsl_warm_us,gvr_op8_cold_us,gvr_op8_warm_us,gvr_port_cold_us,gvr_port_warm_us,gvr_mt_cold_us,gvr_mt_warm_us,gvr_sandwich_cold_us,gvr_sandwich_warm_us,radix_single_cuda_cold_us,radix_single_cuda_warm_us,radix_multi_cuda_cold_us,radix_multi_cuda_warm_us,radix_cutedsl_cold_us,radix_cutedsl_warm_us,radix_cutedsl_single_cold_us,radix_cutedsl_single_warm_us,radix_cutedsl_multi_cold_us,radix_cutedsl_multi_warm_us,sglang_streaming_cold_us,sglang_streaming_warm_us,gvr_cold_speedup_vs_gvr_cutedsl,gvr_cold_speedup_vs_gvr_cutedsl_rs,gvr_cold_speedup_vs_gvr_multicta_cutedsl,gvr_cold_speedup_vs_gvr_op8,gvr_cold_speedup_vs_gvr_port,gvr_cold_speedup_vs_gvr_mt,gvr_cold_speedup_vs_gvr_sandwich,gvr_cold_speedup_vs_radix_single_cuda,gvr_cold_speedup_vs_radix_multi_cuda,gvr_cold_speedup_vs_radix_cutedsl,gvr_cold_speedup_vs_radix_cutedsl_single,gvr_cold_speedup_vs_radix_cutedsl_multi,gvr_cold_speedup_vs_sglang_streaming
B300,2048,fp32,262144,8,91.694,75.698,50.205,46.757,49.438,45.726,26.982,24.662,26.061,23.793,34.722,29.87,,,,,133.643,98.512,54.227,47.49,24.254,22.497,,,37.894,36.356,,,0.548,0.539,0.294,0.284,0.379,,,1.457,0.591,0.265,,0.413,
B300,2048,fp32,262144,16,92.155,75.679,50.79,46.746,50.091,45.827,28.318,25.117,27.538,24.339,36.034,31.168,,,,,133.504,98.579,55.779,49.171,31.651,28.996,,,73.035,70.793,,,0.551,0.544,0.307,0.299,0.391,,,1.449,0.605,0.343,,0.793,
B300,2048,fp32,262144,32,93.608,75.784,52.256,46.936,51.506,46.01,39.029,34.19,37.317,32.156,51.879,46.933,,,,,134.262,99.006,67.826,61.235,59.72,55.834,,,143.12,139.755,,,0.558,0.55,0.417,0.399,0.554,,,1.434,0.725,0.638,,1.529,
B300,2048,fp32,262144,64,102.862,77.009,58.797,48.309,57.443,46.556,47.878,36.586,47.65,36.52,58.529,48.316,,,,,144.714,99.393,102.341,92.671,116.106,109.297,,,283.622,276.963,,,0.572,0.558,0.465,0.463,0.569,,,1.407,0.995,1.129,,2.757,
B300,2048,fp32,262144,128,211.981,199.868,118.498,105.462,117.399,104.533,118.498,105.498,117.594,104.592,118.375,105.238,,,,,177.934,168.031,135.456,127.807,190.56,183.453,,,563.6,560.657,,,0.559,0.554,0.559,0.555,0.558,,,0.839,0.639,0.899,,2.659,
B300,2048,fp32,262144,256,265.912,251.345,252.832,236.95,250.776,235.362,237.437,211.902,236.0,211.776,253.458,236.883,,,,,194.835,186.408,237.256,229.166,336.146,328.7,,,1124.512,1122.007,,,0.951,0.943,0.893,0.888,0.953,,,0.733,0.892,1.264,,4.229,
B300,2048,fp32,262144,512,484.939,470.795,498.674,458.621,472.026,454.263,434.205,416.403,431.754,413.519,502.602,458.053,,,,,345.971,334.55,398.008,389.536,662.159,654.899,,,2242.908,2240.319,,,1.028,0.973,0.895,0.89,1.036,,,0.713,0.821,1.365,,4.625,
B300,2048,fp32,262144,1024,929.416,909.479,901.8,881.248,895.913,876.388,828.536,818.068,825.939,811.911,903.266,880.244,,,,,575.214,564.821,717.061,709.46,1312.284,1305.198,,,4477.401,4475.029,,,0.97,0.964,0.891,0.889,0.972,,,0.619,0.772,1.412,,4.817,
B300,2048,fp32,262144,2048,1681.183,1664.727,1638.669,1624.718,1635.143,1619.507,1594.276,1587.273,1588.908,1576.708,1637.65,1624.236,,,,,1010.546,1000.479,1393.64,1386.741,2587.223,2578.434,,,8948.779,8945.719,,,0.975,0.973,0.948,0.945,0.974,,,0.601,0.829,1.539,,5.323,
B200,512,bf16,4096,1,9.832,8.732,9.762,8.616,9.344,8.088,9.957,8.82,9.445,8.307,9.061,6.898,9.033,,9.563,,14.659,13.998,37.632,32.996,5.57,4.915,5.712,5.068,13.277,12.301,,,0.993,0.95,1.013,0.961,0.922,0.919,0.973,1.491,3.828,0.566,0.581,1.35,
B200,512,bf16,4096,2,9.738,8.676,9.704,8.562,9.282,8.055,9.912,8.777,9.462,8.263,9.142,6.85,,,8.85,,14.877,13.988,37.354,33.129,5.754,4.908,5.893,5.059,13.467,12.44,,,0.997,0.953,1.018,0.972,0.939,,0.909,1.528,3.836,0.591,0.605,1.383,
B200,512,bf16,4096,4,9.598,8.694,9.523,8.567,9.101,8.057,9.741,8.77,9.299,8.267,9.096,6.858,,,8.592,,14.642,14.008,35.821,32.98,5.582,4.895,5.731,5.058,13.403,12.516,,,0.992,0.948,1.015,0.969,0.948,,0.895,1.525,3.732,0.582,0.597,1.396,
B200,512,bf16,4096,8,9.69,8.705,9.65,8.589,9.147,8.077,9.83,8.778,9.336,8.29,8.513,6.876,,,9.389,,14.696,14.02,35.931,33.093,5.694,4.95,5.784,5.096,13.451,12.493,,,0.996,0.944,1.015,0.964,0.879,,0.969,1.517,3.708,0.588,0.597,1.388,
B200,512,bf16,4096,16,9.717,8.705,9.57,8.582,9.17,8.074,9.794,8.781,9.363,8.283,8.752,6.87,,,9.008,,14.763,14.029,35.321,33.223,5.686,4.94,5.811,5.1,13.533,12.524,,,0.985,0.944,1.008,0.964,0.901,,0.927,1.519,3.635,0.585,0.598,1.393,
B200,512,bf16,4096,32,9.733,8.723,9.618,8.625,9.224,8.122,9.798,8.824,9.358,8.328,9.557,8.628,,,9.66,,14.773,14.061,35.286,33.265,5.73,4.959,5.858,5.111,13.893,12.739,,,0.988,0.948,1.007,0.962,0.982,,0.993,1.518,3.626,0.589,0.602,1.427,
B200,512,bf16,4096,64,9.893,8.765,9.79,8.651,9.336,8.154,9.894,8.842,9.44,8.346,10.014,8.648,,,9.618,,14.914,14.107,35.312,33.38,5.816,4.973,6.061,5.135,14.011,12.725,,,0.99,0.944,1.0,0.954,1.012,,0.972,1.508,3.569,0.588,0.613,1.416,
B200,512,bf16,4096,128,10.09,8.828,10.026,8.725,9.56,8.224,10.141,8.92,9.654,8.413,10.005,8.727,,,10.026,,15.046,14.204,41.669,40.502,6.15,5.165,6.157,5.16,25.138,23.418,,,0.994,0.948,1.005,0.957,0.992,,0.994,1.491,4.13,0.61,0.61,2.491,
B200,512,bf16,4096,256,12.334,11.131,11.763,10.563,11.165,9.945,11.666,10.57,11.099,9.939,11.225,10.561,,,11.489,,22.365,21.736,77.043,75.309,10.576,8.955,10.624,8.954,47.456,44.758,,,0.954,0.905,0.946,0.9,0.91,,0.931,1.813,6.246,0.857,0.861,3.847,
B200,512,bf16,4096,512,21.325,19.323,20.173,18.154,19.339,17.251,20.248,18.168,19.403,17.24,20.324,18.152,,,19.399,,39.794,39.155,136.945,135.707,19.346,16.518,19.33,16.515,81.341,77.548,,,0.946,0.907,0.95,0.91,0.953,,0.91,1.866,6.422,0.907,0.906,3.814,
B200,512,bf16,4096,1024,33.096,30.529,31.024,28.774,29.536,26.859,31.146,28.776,29.611,26.87,31.078,28.777,,,28.329,,65.888,65.239,251.051,249.448,32.709,27.926,32.785,27.928,159.643,152.862,,,0.937,0.892,0.941,0.895,0.939,,0.856,1.991,7.586,0.988,0.991,4.824,
B200,512,bf16,4096,2048,59.134,56.825,56.251,52.981,52.79,49.218,56.168,52.983,52.819,49.228,56.017,52.783,,,49.349,,126.709,125.992,494.434,492.601,61.987,54.363,62.008,54.367,315.71,302.486,,,0.951,0.893,0.95,0.893,0.947,,0.835,2.143,8.361,1.048,1.049,5.339,
B200,512,bf16,8192,1,11.587,9.931,10.899,9.716,9.827,8.582,11.246,9.928,10.162,8.822,9.423,6.492,9.243,,9.882,,16.434,15.352,37.97,33.502,6.934,6.179,6.936,6.174,13.917,12.641,,,0.941,0.848,0.971,0.877,0.813,0.798,0.853,1.418,3.277,0.598,0.599,1.201,
B200,512,bf16,8192,2,12.346,9.916,11.037,9.731,10.024,8.62,11.366,9.979,10.259,8.851,9.685,6.503,,,10.463,,16.474,15.394,37.158,33.29,6.982,6.223,7.003,6.222,13.858,12.655,,,0.894,0.812,0.921,0.831,0.784,,0.848,1.334,3.01,0.566,0.567,1.122,
B200,512,bf16,8192,4,11.856,10.036,10.986,9.709,9.922,8.609,11.341,9.955,10.315,8.843,9.59,6.488,,,10.654,,16.342,15.389,35.957,33.547,6.946,6.221,6.923,6.223,14.03,12.883,,,0.927,0.837,0.957,0.87,0.809,,0.899,1.378,3.033,0.586,0.584,1.183,
B200,512,bf16,8192,8,12.298,10.101,11.195,9.724,10.155,8.595,11.272,9.967,10.17,8.852,10.88,8.104,,,10.105,,16.418,15.386,35.781,33.565,6.949,6.234,6.949,6.23,13.859,12.744,,,0.91,0.826,0.917,0.827,0.885,,0.822,1.335,2.91,0.565,0.565,1.127,
B200,512,bf16,8192,16,12.51,10.457,11.099,9.724,10.018,8.606,11.434,9.95,10.302,8.845,9.612,7.254,,,9.954,,16.478,15.387,35.573,33.601,6.973,6.234,6.979,6.237,13.92,12.761,,,0.887,0.801,0.914,0.824,0.768,,0.796,1.317,2.843,0.557,0.558,1.113,
B200,512,bf16,8192,32,12.84,11.044,11.317,9.759,10.202,8.646,11.386,9.994,10.274,8.879,11.272,9.761,,,10.194,,16.45,15.446,35.659,33.711,7.115,6.262,7.112,6.261,14.294,12.979,,,0.881,0.795,0.887,0.8,0.878,,0.794,1.281,2.777,0.554,0.554,1.113,
B200,512,bf16,8192,64,13.285,11.531,11.285,9.796,10.206,8.687,11.512,10.023,10.418,8.916,11.306,9.796,,,10.071,,16.646,15.484,35.395,33.461,7.195,6.298,7.203,6.297,14.429,13.043,,,0.849,0.768,0.867,0.784,0.851,,0.758,1.253,2.664,0.542,0.542,1.086,
B200,512,bf16,8192,128,13.87,11.916,11.435,9.896,10.397,8.78,11.766,10.124,10.658,9.011,11.06,9.888,,,10.367,,16.803,15.598,42.333,41.35,7.45,6.357,7.43,6.357,25.91,23.898,,,0.824,0.75,0.848,0.768,0.797,,0.747,1.211,3.052,0.537,0.536,1.868,
B200,512,bf16,8192,256,17.765,16.042,13.942,12.129,12.686,10.845,14.027,12.113,12.75,10.845,13.847,12.129,,,12.417,,24.8,23.661,78.037,76.63,12.944,11.344,12.966,11.345,48.763,45.701,,,0.785,0.714,0.79,0.718,0.779,,0.699,1.396,4.393,0.729,0.73,2.745,
B200,512,bf16,8192,512,26.646,25.022,23.822,21.098,21.622,18.811,23.798,21.086,21.749,18.823,23.584,21.103,,,21.796,,43.576,42.586,139.366,138.009,23.798,21.254,23.853,21.268,84.033,79.154,,,0.894,0.811,0.893,0.816,0.885,,0.818,1.635,5.23,0.893,0.895,3.154,
B200,512,bf16,8192,1024,41.355,41.618,36.781,33.483,33.048,29.484,36.712,33.489,33.102,29.476,36.613,33.506,,,33.022,,71.982,70.767,255.511,254.225,40.786,36.204,40.611,36.21,165.117,156.003,,,0.889,0.799,0.888,0.8,0.885,,0.799,1.741,6.178,0.986,0.982,3.993,
B200,512,bf16,8192,2048,79.153,76.192,66.491,62.187,58.88,54.088,66.656,62.195,58.939,54.095,66.61,62.182,,,55.215,,137.656,136.512,503.063,501.548,78.301,70.707,78.261,70.682,326.174,309.111,,,0.84,0.744,0.842,0.745,0.842,,0.698,1.739,6.356,0.989,0.989,4.121,
B200,512,bf16,16384,1,11.496,9.933,11.811,10.159,11.13,9.443,11.502,10.008,10.904,9.362,10.777,8.467,10.782,,11.556,,19.346,17.805,37.688,33.958,9.835,9.185,9.85,9.192,15.069,14.09,,,1.027,0.968,1.001,0.949,0.937,0.938,1.005,1.683,3.278,0.856,0.857,1.311,
B200,512,bf16,16384,2,11.373,9.91,11.838,10.111,11.05,9.411,11.547,9.939,10.909,9.293,10.822,8.429,,,11.647,,19.44,17.796,37.721,33.932,9.941,9.214,9.922,9.211,15.176,14.083,,,1.041,0.972,1.015,0.959,0.952,,1.024,1.709,3.317,0.874,0.872,1.334,
B200,512,bf16,16384,4,11.472,9.907,11.981,10.112,11.187,9.407,11.301,9.922,10.661,9.277,11.262,8.43,,,12.028,,19.339,17.812,36.413,34.008,9.85,9.214,9.856,9.204,15.437,14.188,,,1.044,0.975,0.985,0.929,0.982,,1.048,1.686,3.174,0.859,0.859,1.346,
B200,512,bf16,16384,8,11.395,9.917,11.872,10.122,11.184,9.414,11.368,9.94,10.662,9.282,11.001,8.437,,,11.779,,19.424,17.852,36.149,34.047,9.88,9.234,9.89,9.235,15.409,14.184,,,1.042,0.981,0.998,0.936,0.965,,1.034,1.705,3.172,0.867,0.868,1.352,
B200,512,bf16,16384,16,11.494,9.905,11.906,10.127,11.254,9.421,11.36,9.95,10.738,9.295,12.894,10.132,,,11.531,,19.501,17.83,36.182,34.055,9.966,9.24,9.97,9.243,15.48,14.214,,,1.036,0.979,0.988,0.934,1.122,,1.003,1.697,3.148,0.867,0.867,1.347,
B200,512,bf16,16384,32,11.534,9.953,11.936,10.155,11.386,9.462,11.469,9.98,10.877,9.332,11.914,10.152,,,11.913,,19.456,17.913,35.744,33.971,10.029,9.259,10.053,9.267,15.736,14.451,,,1.035,0.987,0.994,0.943,1.033,,1.033,1.687,3.099,0.869,0.872,1.364,
B200,512,bf16,16384,64,11.691,9.994,12.029,10.186,11.36,9.482,11.648,10.043,11.01,9.402,11.789,10.183,,,11.844,,19.606,17.951,37.194,34.842,10.144,9.309,10.173,9.313,15.928,14.506,,,1.029,0.972,0.996,0.942,1.008,,1.013,1.677,3.181,0.868,0.87,1.362,
B200,512,bf16,16384,128,12.28,10.097,12.6,10.301,11.912,9.591,12.186,10.154,11.533,9.501,12.4,10.297,,,12.057,,19.97,18.086,44.632,43.275,10.68,9.407,10.72,9.405,28.774,26.763,,,1.026,0.97,0.992,0.939,1.01,,0.982,1.626,3.635,0.87,0.873,2.343,
B200,512,bf16,16384,256,15.517,13.137,15.702,12.909,14.992,12.292,15.635,12.932,14.782,12.07,15.274,12.898,,,14.611,,28.67,27.044,82.085,80.095,19.208,17.315,19.141,17.322,54.24,51.414,,,1.012,0.966,1.008,0.953,0.984,,0.942,1.848,5.29,1.238,1.234,3.496,
B200,512,bf16,16384,512,26.227,23.073,26.89,23.208,25.605,21.837,26.11,22.696,24.68,21.017,26.564,23.217,,,26.862,,50.491,48.797,145.611,143.751,35.667,33.071,35.778,33.048,93.301,88.917,,,1.025,0.976,0.996,0.941,1.013,,1.024,1.925,5.552,1.36,1.364,3.557,
B200,512,bf16,16384,1024,40.883,36.723,41.925,36.649,39.581,34.388,40.046,36.378,37.637,33.573,41.925,36.347,,,40.937,,82.401,80.564,266.322,264.383,60.733,56.604,60.662,56.614,183.675,175.614,,,1.025,0.968,0.98,0.921,1.025,,1.001,2.016,6.514,1.486,1.484,4.493,
B200,512,bf16,16384,2048,73.608,68.493,74.848,68.44,70.393,63.528,72.763,68.273,67.651,62.6,74.608,68.442,,,68.87,,156.913,154.819,525.033,523.098,119.054,111.264,118.99,111.239,364.039,347.616,,,1.017,0.956,0.989,0.919,1.014,,0.936,2.132,7.133,1.617,1.617,4.946,
B200,512,bf16,32768,1,14.147,11.736,14.178,12.406,13.139,11.361,14.629,12.58,13.445,11.411,12.071,10.639,12.718,,12.9,,24.274,21.707,39.405,35.461,14.581,13.651,14.014,13.14,14.534,13.636,,,1.002,0.929,1.034,0.95,0.853,0.899,0.912,1.716,2.785,1.031,0.991,1.027,
B200,512,bf16,32768,2,14.717,11.81,13.947,12.372,12.896,11.332,14.499,12.555,13.331,11.368,11.876,10.606,,,13.403,,24.419,21.766,38.502,35.044,14.658,13.581,14.163,13.175,14.578,13.609,,,0.948,0.876,0.985,0.906,0.807,,0.911,1.659,2.616,0.996,0.962,0.991,
B200,512,bf16,32768,4,14.878,11.736,14.093,12.364,13.027,11.334,14.315,12.559,13.144,11.381,11.81,10.594,,,13.749,,24.369,21.781,37.453,35.611,14.825,13.716,14.083,13.174,14.771,13.719,,,0.947,0.876,0.962,0.883,0.794,,0.924,1.638,2.517,0.996,0.947,0.993,
B200,512,bf16,32768,8,14.674,12.035,13.957,12.381,12.979,11.343,14.402,12.572,13.269,11.378,11.992,10.616,,,13.859,,24.341,21.816,37.261,35.091,15.09,13.926,14.136,13.211,15.008,13.948,,,0.951,0.885,0.981,0.904,0.817,,0.944,1.659,2.539,1.028,0.963,1.023,
B200,512,bf16,32768,16,15.011,12.454,14.198,12.388,13.158,11.347,14.464,12.592,13.274,11.399,13.523,10.617,,,12.978,,24.233,21.787,37.077,35.536,15.23,14.111,14.041,13.199,15.178,14.104,,,0.946,0.877,0.964,0.884,0.901,,0.865,1.614,2.47,1.015,0.935,1.011,
B200,512,bf16,32768,32,15.062,12.923,14.373,12.431,13.318,11.395,14.606,12.635,13.438,11.459,14.373,12.437,,,13.958,,24.432,21.932,43.998,43.252,15.65,14.392,14.205,13.238,15.699,14.383,,,0.954,0.884,0.97,0.892,0.954,,0.927,1.622,2.921,1.039,0.943,1.042,
B200,512,bf16,32768,64,16.198,13.397,14.608,12.493,13.555,11.459,14.87,12.69,13.718,11.509,14.608,12.495,,,14.095,,24.619,22.042,61.962,61.331,14.365,13.323,14.373,13.323,28.457,26.607,,,0.902,0.837,0.918,0.847,0.902,,0.87,1.52,3.825,0.887,0.887,1.757,
B200,512,bf16,32768,128,17.138,13.942,15.44,12.628,14.406,11.59,15.726,12.81,14.536,11.629,15.512,12.621,,,15.053,,25.123,22.154,48.342,46.483,15.112,13.457,15.126,13.446,53.627,51.004,,,0.901,0.841,0.918,0.848,0.905,,0.878,1.466,2.821,0.882,0.883,3.129,
B200,512,bf16,32768,256,25.336,21.575,20.918,17.652,19.509,16.324,21.419,18.127,19.763,16.575,20.868,17.685,,,18.753,,35.12,32.839,88.797,86.434,27.589,25.314,27.566,25.299,92.489,87.998,,,0.826,0.77,0.845,0.78,0.824,,0.74,1.386,3.505,1.089,1.088,3.651,
B200,512,bf16,32768,512,38.754,36.152,35.328,30.596,32.832,28.053,36.014,31.295,33.165,28.513,35.245,30.587,,,34.113,,62.153,59.19,156.168,153.57,52.48,48.754,52.405,48.745,181.9,173.861,,,0.912,0.847,0.929,0.856,0.909,,0.88,1.604,4.03,1.354,1.352,4.694,
B200,512,bf16,32768,1024,61.374,56.947,56.182,50.035,52.133,45.751,56.889,50.918,52.577,45.97,55.861,50.029,,,53.823,,101.277,97.331,285.348,282.936,91.701,84.052,91.699,84.024,362.484,345.725,,,0.915,0.849,0.927,0.857,0.91,,0.877,1.65,4.649,1.494,1.494,5.906,
B200,512,bf16,32768,2048,108.121,105.863,101.209,98.787,92.928,89.964,102.814,100.612,93.707,91.011,100.906,98.755,,,86.449,,190.705,189.464,565.207,564.515,178.246,174.123,178.366,174.081,719.19,717.524,,,0.936,0.859,0.951,0.867,0.933,,0.8,1.764,5.228,1.649,1.65,6.652,
B200,512,bf16,65536,1,20.075,17.336,16.776,15.174,16.677,15.098,15.611,13.784,15.448,13.441,14.341,13.273,16.645,,15.151,,33.819,29.941,40.995,36.975,14.499,13.704,22.389,21.131,14.488,13.699,,,0.836,0.831,0.778,0.77,0.714,0.829,0.755,1.685,2.042,0.722,1.115,0.722,
B200,512,bf16,65536,2,19.954,17.224,16.784,15.159,16.669,15.098,15.576,13.796,15.294,13.469,14.683,13.265,,,16.55,,34.325,30.413,40.161,36.539,14.592,13.716,22.515,21.22,14.616,13.743,,,0.841,0.835,0.781,0.766,0.736,,0.829,1.72,2.013,0.731,1.128,0.733,
B200,512,bf16,65536,4,19.95,17.218,16.715,15.158,16.629,15.08,15.555,13.808,15.344,13.491,14.001,13.258,,,16.82,,34.448,30.232,38.798,36.407,14.808,13.795,22.469,21.24,14.936,13.785,,,0.838,0.834,0.78,0.769,0.702,,0.843,1.727,1.945,0.742,1.126,0.749,
B200,512,bf16,65536,8,19.963,17.263,16.664,15.174,16.605,15.112,15.826,13.946,15.536,13.67,14.969,13.283,,,16.535,,34.088,30.298,38.68,36.557,15.026,13.973,22.312,21.291,15.149,14.021,,,0.835,0.832,0.793,0.778,0.75,,0.828,1.708,1.938,0.753,1.118,0.759,
B200,512,bf16,65536,16,20.098,17.195,16.84,15.176,16.738,15.119,15.992,13.967,15.747,13.688,14.604,13.276,,,15.494,,34.243,30.467,38.681,36.797,15.274,14.075,22.469,21.284,15.33,14.054,,,0.838,0.833,0.796,0.784,0.727,,0.771,1.704,1.925,0.76,1.118,0.763,
B200,512,bf16,65536,32,20.237,17.27,16.982,15.227,16.915,15.165,16.486,14.732,16.406,14.663,17.032,15.224,,,16.314,,34.419,30.728,46.182,45.208,17.938,16.575,22.626,21.359,28.12,26.267,,,0.839,0.836,0.815,0.811,0.842,,0.806,1.701,2.282,0.886,1.118,1.39,
B200,512,bf16,65536,64,20.771,17.342,17.629,15.293,17.526,15.244,17.392,14.955,17.323,14.87,17.579,15.283,,,17.829,,34.784,30.89,65.912,64.898,23.011,21.152,22.958,21.456,53.36,50.543,,,0.849,0.844,0.837,0.834,0.846,,0.858,1.675,3.173,1.108,1.105,2.569,
B200,512,bf16,65536,128,21.794,17.653,18.622,15.521,18.526,15.453,19.216,15.869,19.09,15.761,17.715,15.523,,,18.44,,35.434,31.035,55.146,52.06,23.797,21.638,23.779,21.631,100.909,96.939,,,0.854,0.85,0.882,0.876,0.813,,0.846,1.626,2.53,1.092,1.091,4.63,
B200,512,bf16,65536,256,28.822,24.17,28.611,23.899,28.029,23.3,29.849,25.059,29.16,24.371,28.421,23.909,,,27.53,,47.936,44.383,100.478,96.95,44.699,41.376,44.698,41.384,191.366,183.947,,,0.993,0.972,1.036,1.012,0.986,,0.955,1.663,3.486,1.551,1.551,6.639,
B200,512,bf16,65536,512,52.368,42.108,50.542,41.969,48.624,40.635,51.88,43.745,50.56,42.351,50.542,41.976,,,48.971,,86.31,80.493,175.136,170.567,88.014,80.707,87.941,80.695,373.775,355.879,,,0.965,0.929,0.991,0.965,0.965,,0.935,1.648,3.344,1.681,1.679,7.137,
B200,512,bf16,65536,1024,81.624,76.267,79.878,74.057,77.133,71.246,81.87,76.653,79.861,74.144,80.029,74.063,,,79.606,,139.798,136.368,321.698,320.549,153.612,146.567,153.48,146.581,730.824,727.996,,,0.979,0.945,1.003,0.978,0.98,,0.975,1.713,3.941,1.882,1.88,8.954,
B200,512,bf16,65536,2048,143.996,137.7,142.329,136.41,137.273,131.628,147.827,142.808,143.285,137.874,142.051,136.386,,,131.35,,260.662,257.57,633.512,632.712,297.243,290.205,297.519,290.347,1454.134,1451.097,,,0.988,0.953,1.027,0.995,0.986,,0.912,1.81,4.399,2.064,2.066,10.098,
B200,512,bf16,131072,1,29.613,25.562,23.635,21.912,23.509,21.839,16.174,14.757,15.942,14.565,20.141,16.442,21.078,,19.474,,54.987,46.917,42.987,38.572,14.309,13.456,,,14.418,13.462,,,0.798,0.794,0.546,0.538,0.68,0.712,0.658,1.857,1.452,0.483,,0.487,
B200,512,bf16,131072,2,29.349,25.374,23.617,21.946,23.433,21.861,16.283,14.771,16.072,14.613,19.235,16.477,,,23.617,,55.067,46.837,42.192,38.155,14.522,13.564,,,14.547,13.583,,,0.805,0.798,0.555,0.548,0.655,,0.805,1.876,1.438,0.495,,0.496,
B200,512,bf16,131072,4,29.504,25.476,23.568,21.926,23.485,21.852,16.349,14.765,16.134,14.614,20.026,17.824,,,23.436,,54.83,46.681,41.083,38.513,14.846,13.774,,,14.842,13.782,,,0.799,0.796,0.554,0.547,0.679,,0.794,1.858,1.392,0.503,,0.503,
B200,512,bf16,131072,8,29.499,25.456,23.544,21.994,23.467,21.895,16.578,14.868,16.392,14.743,20.226,19.842,,,23.729,,54.906,47.001,41.042,38.51,15.171,13.88,,,15.125,13.866,,,0.798,0.796,0.562,0.556,0.686,,0.804,1.861,1.391,0.514,,0.513,
B200,512,bf16,131072,16,29.621,25.437,23.802,21.987,23.768,21.898,16.837,14.903,16.643,14.769,19.98,16.511,,,20.662,,54.979,47.071,41.0,38.703,17.576,16.003,,,27.342,25.666,,,0.804,0.802,0.568,0.562,0.675,,0.698,1.856,1.384,0.593,,0.923,
B200,512,bf16,131072,32,30.171,25.509,24.096,22.027,24.106,21.946,20.693,18.383,20.701,18.353,24.251,22.66,,,24.282,,56.318,48.298,49.131,47.567,22.267,20.534,,,52.211,49.787,,,0.799,0.799,0.686,0.686,0.804,,0.805,1.867,1.628,0.738,,1.73,
B200,512,bf16,131072,64,31.011,25.666,24.998,22.148,24.904,22.065,21.858,18.684,21.869,18.655,25.263,22.147,,,25.053,,56.677,48.539,71.763,70.095,31.282,28.97,,,98.99,95.041,,,0.806,0.803,0.705,0.705,0.815,,0.808,1.828,2.314,1.009,,3.192,
B200,512,bf16,131072,128,32.581,26.049,27.029,22.478,26.928,22.384,27.709,23.017,27.758,23.076,27.27,22.477,,,26.725,,57.912,48.582,67.12,63.507,58.936,55.519,,,183.692,176.867,,,0.83,0.826,0.85,0.852,0.837,,0.82,1.777,2.06,1.809,,5.638,
B200,512,bf16,131072,256,52.389,38.627,46.819,37.325,45.891,36.671,49.017,39.512,48.198,38.779,46.56,37.325,,,42.04,,73.913,68.248,123.339,116.855,114.336,108.438,,,361.455,350.816,,,0.894,0.876,0.936,0.92,0.889,,0.802,1.411,2.354,2.182,,6.899,
B200,512,bf16,131072,512,143.128,115.659,97.774,85.119,94.873,81.401,111.35,92.408,110.038,92.707,97.804,85.659,,,87.777,,142.614,134.985,211.414,208.055,197.75,194.853,,,707.526,704.73,,,0.683,0.663,0.778,0.769,0.683,,0.613,0.996,1.477,1.382,,4.943,
B200,512,bf16,131072,1024,253.11,206.586,160.58,146.643,141.438,128.723,170.699,154.924,170.332,152.72,160.986,145.576,,,142.148,,225.123,218.082,389.538,386.921,390.914,388.467,,,1408.886,1406.414,,,0.634,0.559,0.674,0.673,0.636,,0.562,0.889,1.539,1.544,,5.566,
B200,512,bf16,131072,2048,298.859,290.84,254.441,238.81,243.611,230.748,270.652,253.207,270.183,254.559,256.475,240.714,,,226.666,,418.442,412.149,759.958,757.788,776.757,774.412,,,2817.382,2814.944,,,0.851,0.815,0.906,0.904,0.858,,0.758,1.4,2.543,2.599,,9.427,
B200,512,bf16,262144,1,50.022,43.074,37.077,35.22,35.941,34.291,20.691,19.185,19.515,18.091,29.902,27.412,33.453,,29.516,,95.931,80.228,46.691,41.901,14.517,13.691,,,14.622,13.621,,,0.741,0.718,0.414,0.39,0.598,0.669,0.59,1.918,0.933,0.29,,0.292,
B200,512,bf16,262144,2,49.939,43.213,37.098,35.235,36.011,34.291,20.894,19.183,19.832,18.115,29.667,27.413,,,37.011,,95.934,80.501,46.04,41.438,14.674,13.724,,,14.635,13.698,,,0.743,0.721,0.418,0.397,0.594,,0.741,1.921,0.922,0.294,,0.293,
B200,512,bf16,262144,4,49.875,43.251,36.925,35.192,35.902,34.272,21.12,19.22,19.936,18.127,30.409,27.395,,,36.953,,96.051,80.614,45.112,41.774,15.141,13.89,,,15.074,13.882,,,0.74,0.72,0.423,0.4,0.61,,0.741,1.926,0.904,0.304,,0.302,
B200,512,bf16,262144,8,50.194,43.304,37.161,35.263,36.123,34.341,21.368,19.331,20.218,18.265,31.593,29.375,,,37.509,,96.013,80.666,45.069,41.788,17.301,15.997,,,27.366,25.807,,,0.74,0.72,0.426,0.403,0.629,,0.747,1.913,0.898,0.345,,0.545,
