scenario,sweep,K,dtype,N,BS,cluster_size,mc_cold_us_074,mc_warm_us_074,base_cold_us_074,base_warm_us_074,speedup_same_node_cold
best,bs,512,bf16,4096,1,1,10.479,9.134,10.742,9.112,1.0251
best,bs,512,bf16,4096,2,1,10.705,9.187,10.136,9.075,0.9468
best,bs,512,bf16,4096,4,1,10.199,9.17,10.213,9.072,1.0014
best,bs,512,bf16,4096,8,1,10.326,9.146,10.243,9.105,0.992
best,bs,512,bf16,4096,16,1,10.283,9.17,10.166,9.101,0.9886
best,bs,512,bf16,4096,32,1,10.341,9.19,10.304,9.142,0.9964
best,bs,512,bf16,4096,64,1,10.591,9.295,10.229,9.169,0.9658
best,bs,512,bf16,4096,128,1,10.788,9.462,10.544,9.283,0.9774
best,bs,512,bf16,4096,256,1,12.731,11.435,12.622,11.471,0.9914
best,bs,512,bf16,4096,512,1,21.514,19.625,21.507,19.65,0.9997
best,bs,512,bf16,4096,1024,1,33.274,31.286,33.432,31.429,1.0047
best,bs,512,bf16,4096,2048,1,61.136,58.13,61.349,58.245,1.0035
best,bs,512,bf16,8192,1,1,13.377,12.253,13.541,12.04,1.0123
best,bs,512,bf16,8192,2,1,13.35,12.268,13.514,12.019,1.0123
best,bs,512,bf16,8192,4,1,13.851,12.292,13.366,12.015,0.965
best,bs,512,bf16,8192,8,1,13.478,12.226,13.464,12.079,0.999
best,bs,512,bf16,8192,16,1,13.725,12.199,13.28,12.061,0.9676
best,bs,512,bf16,8192,32,1,13.647,12.285,13.498,12.064,0.9891
best,bs,512,bf16,8192,64,1,13.631,12.382,13.571,12.094,0.9956
best,bs,512,bf16,8192,128,1,14.143,12.561,13.826,12.239,0.9776
best,bs,512,bf16,8192,256,1,17.189,15.417,17.24,15.431,1.003
best,bs,512,bf16,8192,512,1,29.204,26.771,29.323,26.739,1.0041
best,bs,512,bf16,8192,1024,1,45.751,42.796,45.698,42.871,0.9988
best,bs,512,bf16,8192,2048,1,84.328,80.38,84.319,80.478,0.9999
best,bs,512,bf16,16384,1,1,11.583,10.606,13.08,11.115,1.1292
best,bs,512,bf16,16384,2,1,12.217,10.547,12.735,11.091,1.0424
best,bs,512,bf16,16384,4,1,12.043,10.528,12.712,11.098,1.0556
best,bs,512,bf16,16384,8,1,12.161,10.605,12.71,11.086,1.0451
best,bs,512,bf16,16384,16,1,12.248,10.574,12.735,11.102,1.0398
best,bs,512,bf16,16384,32,1,12.126,10.605,12.8,11.125,1.0556
best,bs,512,bf16,16384,64,1,12.391,10.754,12.998,11.139,1.049
best,bs,512,bf16,16384,128,1,12.911,10.956,13.523,11.282,1.0474
best,bs,512,bf16,16384,256,1,16.496,14.514,17.031,14.405,1.0324
best,bs,512,bf16,16384,512,1,28.254,25.085,29.782,26.085,1.0541
best,bs,512,bf16,16384,1024,1,43.772,39.857,46.562,41.845,1.0637
best,bs,512,bf16,16384,2048,1,80.348,75.44,83.754,77.723,1.0424
best,bs,512,bf16,32768,1,1,14.776,13.308,14.811,13.122,1.0024
best,bs,512,bf16,32768,2,1,15.098,13.311,14.558,13.093,0.9642
best,bs,512,bf16,32768,4,1,14.952,13.268,14.722,13.114,0.9846
best,bs,512,bf16,32768,8,1,15.044,13.291,14.768,13.135,0.9817
best,bs,512,bf16,32768,16,1,15.458,13.276,14.685,13.133,0.95
best,bs,512,bf16,32768,32,1,15.509,13.325,14.923,13.171,0.9622
best,bs,512,bf16,32768,64,1,15.765,13.464,15.405,13.258,0.9772
best,bs,512,bf16,32768,128,1,16.387,13.711,16.206,13.398,0.989
best,bs,512,bf16,32768,256,1,22.713,19.607,21.946,18.91,0.9662
best,bs,512,bf16,32768,512,1,38.451,33.952,37.6,33.061,0.9779
best,bs,512,bf16,32768,1024,1,61.298,55.874,59.619,54.336,0.9726
best,bs,512,bf16,32768,2048,1,111.922,110.193,109.565,107.25,0.9789
best,bs,512,bf16,65536,1,4,20.676,19.212,24.115,22.628,1.1663
best,bs,512,bf16,65536,2,4,20.768,19.324,23.998,22.608,1.1555
best,bs,512,bf16,65536,4,4,20.789,19.259,24.191,22.645,1.1636
best,bs,512,bf16,65536,8,4,21.069,19.449,24.158,22.669,1.1466
best,bs,512,bf16,65536,16,4,21.274,19.48,24.312,22.666,1.1428
best,bs,512,bf16,65536,32,2,22.952,21.133,24.531,22.71,1.0688
best,bs,512,bf16,65536,64,2,23.662,21.521,25.115,22.815,1.0614
best,bs,512,bf16,65536,128,1,26.507,23.565,26.157,23.07,0.9868
best,bs,512,bf16,65536,256,1,44.51,40.157,42.454,38.077,0.9538
best,bs,512,bf16,65536,512,1,79.156,71.271,75.933,67.418,0.9593
best,bs,512,bf16,65536,1024,1,127.045,122.037,120.42,115.314,0.9479
best,bs,512,bf16,65536,2048,1,235.973,232.01,222.964,218.34,0.9449
best,bs,512,bf16,131072,1,4,17.523,16.181,24.68,23.012,1.4084
best,bs,512,bf16,131072,2,4,17.245,16.22,24.683,23.017,1.4313
best,bs,512,bf16,131072,4,4,17.769,16.253,24.511,23.029,1.3794
best,bs,512,bf16,131072,8,4,17.947,16.344,24.56,23.066,1.3685
best,bs,512,bf16,131072,16,4,18.322,16.395,24.883,23.079,1.3581
best,bs,512,bf16,131072,32,2,21.352,19.324,25.341,23.133,1.1868
best,bs,512,bf16,131072,64,2,22.916,19.682,26.022,23.286,1.1355
best,bs,512,bf16,131072,128,1,28.687,24.08,28.09,23.585,0.9792
best,bs,512,bf16,131072,256,1,51.759,42.153,49.313,39.896,0.9527
best,bs,512,bf16,131072,512,1,118.399,103.99,102.464,89.778,0.8654
best,bs,512,bf16,131072,1024,1,174.236,155.842,156.589,140.781,0.8987
best,bs,512,bf16,131072,2048,1,280.872,265.282,266.118,252.457,0.9475
best,bs,512,bf16,262144,1,4,19.842,18.253,36.189,34.353,1.8239
best,bs,512,bf16,262144,2,4,19.894,18.301,36.355,34.362,1.8274
best,bs,512,bf16,262144,4,4,19.998,18.348,36.322,34.373,1.8163
best,bs,512,bf16,262144,8,4,20.213,18.449,36.583,34.431,1.8099
best,bs,512,bf16,262144,16,4,20.941,18.485,36.719,34.433,1.7535
best,bs,512,bf16,262144,32,2,28.212,25.162,37.262,34.497,1.3208
best,bs,512,bf16,262144,64,2,30.265,25.569,38.456,34.704,1.2706
best,bs,512,bf16,262144,128,1,46.941,36.548,44.677,35.03,0.9518
best,bs,512,bf16,262144,256,1,103.637,92.138,96.623,85.328,0.9323
best,bs,512,bf16,262144,512,1,201.356,172.187,190.494,157.521,0.9461
best,bs,512,bf16,262144,1024,1,315.663,295.557,303.981,277.123,0.963
best,bs,512,bf16,262144,2048,1,566.11,551.474,543.618,524.952,0.9603
best,bs,512,bf16,524288,2,4,26.814,24.771,61.699,58.858,2.301
best,bs,512,bf16,524288,4,4,26.961,24.73,61.511,58.897,2.2815
best,bs,512,bf16,524288,8,4,27.399,24.872,61.674,58.91,2.251
best,bs,512,bf16,524288,16,4,28.051,24.926,61.861,58.938,2.2053
best,bs,512,bf16,524288,32,2,42.23,37.832,62.655,59.024,1.4837
best,bs,512,bf16,524288,64,2,48.4,38.299,66.855,59.255,1.3813
best,bs,512,bf16,1048576,2,4,42.014,39.172,113.618,109.821,2.7043
best,bs,512,bf16,1048576,4,4,42.409,39.141,113.423,109.86,2.6745
best,bs,512,bf16,1048576,8,4,42.766,39.268,113.544,109.906,2.655
best,bs,512,bf16,1048576,16,4,43.942,39.384,114.031,109.936,2.595
best,bs,512,bf16,1048576,32,2,74.479,65.425,116.218,110.009,1.5604
best,bs,512,bf16,1048576,64,2,102.294,91.651,134.58,126.824,1.3156
best,bs,512,fp16,4096,1,1,11.11,9.983,12.149,10.5,1.0935
best,bs,512,fp16,4096,2,1,11.087,9.996,11.57,10.467,1.0436
best,bs,512,fp16,4096,4,1,11.158,10.133,11.554,10.453,1.0355
best,bs,512,fp16,4096,8,1,11.367,10.117,11.64,10.492,1.024
best,bs,512,fp16,4096,16,1,11.458,10.466,11.523,10.509,1.0057
best,bs,512,fp16,4096,32,1,11.567,10.639,11.827,10.534,1.0225
best,bs,512,fp16,4096,64,1,11.915,10.686,11.71,10.577,0.9828
best,bs,512,fp16,4096,128,1,12.22,10.848,11.954,10.7,0.9782
best,bs,512,fp16,4096,256,1,14.872,13.479,14.693,13.537,0.988
best,bs,512,fp16,4096,512,1,25.24,23.402,25.08,23.4,0.9937
best,bs,512,fp16,4096,1024,1,39.253,37.42,39.446,37.564,1.0049
best,bs,512,fp16,4096,2048,1,72.922,70.089,72.982,70.172,1.0008
best,bs,512,fp16,8192,1,1,14.05,12.678,14.658,13.052,1.0433
best,bs,512,fp16,8192,2,1,13.824,12.643,14.512,13.037,1.0498
best,bs,512,fp16,8192,4,1,14.514,12.78,14.43,13.054,0.9942
best,bs,512,fp16,8192,8,1,14.282,12.768,14.597,13.106,1.0221
best,bs,512,fp16,8192,16,1,14.746,13.113,14.36,13.092,0.9738
best,bs,512,fp16,8192,32,1,14.8,13.25,14.453,13.108,0.9766
best,bs,512,fp16,8192,64,1,14.616,13.302,14.662,13.148,1.0031
best,bs,512,fp16,8192,128,1,15.03,13.517,14.936,13.294,0.9937
best,bs,512,fp16,8192,256,1,18.676,16.776,18.618,16.819,0.9969
best,bs,512,fp16,8192,512,1,31.864,29.399,31.826,29.381,0.9988
best,bs,512,fp16,8192,1024,1,50.149,47.117,49.902,47.178,0.9951
best,bs,512,fp16,8192,2048,1,92.467,88.634,92.395,88.681,0.9992
best,bs,512,fp16,16384,1,1,14.115,12.579,15.562,13.628,1.1025
best,bs,512,fp16,16384,2,1,14.269,12.527,15.261,13.589,1.0695
best,bs,512,fp16,16384,4,1,14.315,12.641,15.331,13.613,1.071
best,bs,512,fp16,16384,8,1,14.388,12.684,15.288,13.645,1.0626
best,bs,512,fp16,16384,16,1,14.742,13.023,15.261,13.618,1.0352
best,bs,512,fp16,16384,32,1,14.685,13.184,15.421,13.64,1.0501
best,bs,512,fp16,16384,64,1,14.778,13.232,15.589,13.695,1.0549
best,bs,512,fp16,16384,128,1,15.48,13.454,16.029,13.837,1.0355
best,bs,512,fp16,16384,256,1,19.449,17.571,20.013,17.572,1.029
best,bs,512,fp16,16384,512,1,34.309,31.124,35.254,31.57,1.0275
best,bs,512,fp16,16384,1024,1,53.291,49.476,54.618,49.838,1.0249
best,bs,512,fp16,16384,2048,1,98.183,92.798,98.726,92.796,1.0055
best,bs,512,fp16,32768,1,1,14.386,12.417,14.363,13.014,0.9984
best,bs,512,fp16,32768,2,1,14.084,12.455,14.819,13.0,1.0522
best,bs,512,fp16,32768,4,1,14.474,12.611,14.682,13.009,1.0144
best,bs,512,fp16,32768,8,1,14.798,12.65,14.658,13.047,0.9905
best,bs,512,fp16,32768,16,1,15.222,12.982,14.568,13.016,0.957
best,bs,512,fp16,32768,32,1,15.053,13.103,14.944,13.05,0.9928
best,bs,512,fp16,32768,64,1,15.532,13.253,15.266,13.135,0.9829
best,bs,512,fp16,32768,128,1,16.206,13.51,16.038,13.331,0.9896
best,bs,512,fp16,32768,256,1,22.55,19.436,21.661,18.972,0.9606
best,bs,512,fp16,32768,512,1,38.2,33.397,37.058,32.57,0.9701
best,bs,512,fp16,32768,1024,1,60.571,54.668,58.384,53.191,0.9639
best,bs,512,fp16,32768,2048,1,110.61,108.391,106.643,104.506,0.9641
best,bs,512,fp16,65536,1,4,20.58,18.602,23.675,22.264,1.1504
best,bs,512,fp16,65536,2,4,20.584,18.805,23.611,22.227,1.1471
best,bs,512,fp16,65536,4,4,20.548,18.983,23.789,22.236,1.1577
best,bs,512,fp16,65536,8,4,21.076,19.117,23.778,22.268,1.1282
best,bs,512,fp16,65536,16,4,21.417,19.488,23.859,22.285,1.114
best,bs,512,fp16,65536,32,2,22.915,21.161,24.13,22.32,1.053
best,bs,512,fp16,65536,64,2,23.646,21.565,24.71,22.446,1.045
best,bs,512,fp16,65536,128,1,26.509,23.41,25.59,22.728,0.9653
best,bs,512,fp16,65536,256,1,45.054,40.583,41.301,37.313,0.9167
best,bs,512,fp16,65536,512,1,84.096,73.712,72.731,64.702,0.8649
best,bs,512,fp16,65536,1024,1,130.303,124.43,115.758,110.344,0.8884
best,bs,512,fp16,65536,2048,1,236.65,231.62,213.602,209.034,0.9026
best,bs,512,fp16,131072,1,4,18.926,16.969,25.515,23.904,1.3481
best,bs,512,fp16,131072,2,4,18.266,17.097,25.766,23.872,1.4106
best,bs,512,fp16,131072,4,4,18.866,17.22,25.438,23.902,1.3484
best,bs,512,fp16,131072,8,4,19.209,17.406,25.485,23.935,1.3267
best,bs,512,fp16,131072,16,4,19.656,17.654,25.76,23.965,1.3105
best,bs,512,fp16,131072,32,2,22.712,20.581,26.19,23.997,1.1531
best,bs,512,fp16,131072,64,2,24.061,20.96,26.885,24.191,1.1174
best,bs,512,fp16,131072,128,1,29.696,25.209,29.034,24.526,0.9777
best,bs,512,fp16,131072,256,1,54.999,43.652,50.421,41.578,0.9168
best,bs,512,fp16,131072,512,1,116.84,105.258,104.106,90.793,0.891
best,bs,512,fp16,131072,1024,1,192.753,177.419,154.0,141.011,0.7989
best,bs,512,fp16,131072,2048,1,314.724,301.878,267.314,254.294,0.8494
best,bs,512,fp16,262144,1,4,19.915,18.387,36.32,34.063,1.8238
best,bs,512,fp16,262144,2,4,19.96,18.455,36.166,34.074,1.8119
best,bs,512,fp16,262144,4,4,20.363,18.598,36.043,34.081,1.77
best,bs,512,fp16,262144,8,4,20.722,18.749,36.339,34.124,1.7536
best,bs,512,fp16,262144,16,4,21.35,18.965,36.486,34.136,1.7089
best,bs,512,fp16,262144,32,2,28.755,25.608,36.906,34.196,1.2835
best,bs,512,fp16,262144,64,2,30.605,26.039,38.23,34.444,1.2491
best,bs,512,fp16,262144,128,1,47.092,36.469,44.382,34.858,0.9425
best,bs,512,fp16,262144,256,1,114.49,103.09,94.578,82.756,0.8261
best,bs,512,fp16,262144,512,1,202.626,182.004,188.862,155.071,0.9321
best,bs,512,fp16,262144,1024,1,326.678,317.717,298.131,270.056,0.9126
best,bs,512,fp16,262144,2048,1,600.99,588.535,528.389,512.301,0.8792
best,bs,512,fp16,524288,2,4,28.006,25.918,61.589,58.729,2.1991
best,bs,512,fp16,524288,4,4,28.243,26.001,61.325,58.759,2.1713
best,bs,512,fp16,524288,8,4,28.73,26.146,61.57,58.804,2.1431
best,bs,512,fp16,524288,16,4,29.514,26.365,61.742,58.825,2.092
best,bs,512,fp16,524288,32,2,43.534,39.0,62.502,58.894,1.4357
best,bs,512,fp16,524288,64,2,49.52,39.559,66.83,59.153,1.3496
best,bs,512,fp16,1048576,2,4,41.512,38.371,109.691,106.179,2.6424
best,bs,512,fp16,1048576,4,4,41.723,38.521,110.146,106.258,2.6399
best,bs,512,fp16,1048576,8,4,42.258,38.674,110.102,106.325,2.6055
best,bs,512,fp16,1048576,16,4,43.364,38.951,110.458,106.348,2.5472
best,bs,512,fp16,1048576,32,2,73.714,64.721,112.942,106.393,1.5322
best,bs,512,fp16,1048576,64,2,101.826,91.538,132.018,123.677,1.2965
best,bs,512,fp32,4096,1,1,10.773,9.283,11.659,9.735,1.0822
best,bs,512,fp32,4096,2,1,10.626,9.292,11.238,9.729,1.0576
best,bs,512,fp32,4096,4,1,10.701,9.314,11.237,9.733,1.0501
best,bs,512,fp32,4096,8,1,11.048,9.28,10.995,9.769,0.9952
best,bs,512,fp32,4096,16,1,11.24,9.516,11.01,9.77,0.9795
best,bs,512,fp32,4096,32,1,11.227,9.648,11.163,9.785,0.9943
best,bs,512,fp32,4096,64,1,11.23,9.706,11.261,9.831,1.0028
best,bs,512,fp32,4096,128,1,11.761,9.904,11.634,9.941,0.9892
best,bs,512,fp32,4096,256,1,14.027,12.096,14.616,12.561,1.042
best,bs,512,fp32,4096,512,1,25.611,22.586,25.453,22.323,0.9938
best,bs,512,fp32,4096,1024,1,45.196,40.038,39.038,35.483,0.8637
best,bs,512,fp32,4096,2048,1,82.715,75.103,70.203,65.394,0.8487
best,bs,512,fp32,8192,1,1,11.173,9.428,11.27,9.827,1.0087
best,bs,512,fp32,8192,2,1,11.089,9.451,11.397,9.809,1.0278
best,bs,512,fp32,8192,4,1,11.024,9.436,11.41,9.82,1.035
best,bs,512,fp32,8192,8,1,10.947,9.44,11.346,9.837,1.0364
best,bs,512,fp32,8192,16,1,11.292,9.675,11.389,9.849,1.0086
best,bs,512,fp32,8192,32,1,11.589,9.801,11.443,9.862,0.9874
best,bs,512,fp32,8192,64,1,11.752,9.859,11.582,9.931,0.9855
best,bs,512,fp32,8192,128,1,12.294,10.064,12.194,10.054,0.9919
best,bs,512,fp32,8192,256,1,15.133,12.548,15.686,13.089,1.0365
best,bs,512,fp32,8192,512,1,27.194,23.365,27.464,23.437,1.0099
best,bs,512,fp32,8192,1024,1,47.62,41.198,42.179,37.001,0.8857
best,bs,512,fp32,8192,2048,1,87.475,78.254,74.682,68.664,0.8538
best,bs,512,fp32,16384,1,1,12.872,11.222,13.154,11.578,1.0219
best,bs,512,fp32,16384,2,1,12.764,11.182,13.267,11.569,1.0394
best,bs,512,fp32,16384,4,1,12.701,11.194,13.258,11.564,1.0439
best,bs,512,fp32,16384,8,1,13.061,11.204,13.11,11.602,1.0038
best,bs,512,fp32,16384,16,1,12.731,11.413,13.333,11.606,1.0473
best,bs,512,fp32,16384,32,1,13.172,11.542,13.482,11.636,1.0235
best,bs,512,fp32,16384,64,1,13.595,11.613,13.798,11.706,1.0149
best,bs,512,fp32,16384,128,1,14.688,11.915,14.523,11.908,0.9888
best,bs,512,fp32,16384,256,1,19.26,15.63,20.584,17.008,1.0687
best,bs,512,fp32,16384,512,1,35.03,30.052,39.093,30.222,1.116
best,bs,512,fp32,16384,1024,1,63.954,52.963,60.72,48.703,0.9494
best,bs,512,fp32,16384,2048,1,112.194,108.102,101.795,95.243,0.9073
best,bs,512,fp32,32768,1,1,15.051,13.329,15.925,13.761,1.0581
best,bs,512,fp32,32768,2,1,15.502,13.378,15.426,13.732,0.9951
best,bs,512,fp32,32768,4,1,14.901,13.321,15.653,13.751,1.0505
best,bs,512,fp32,32768,8,1,15.286,13.348,15.539,13.784,1.0166
best,bs,512,fp32,32768,16,1,15.728,13.564,15.704,13.786,0.9985
best,bs,512,fp32,32768,32,1,15.771,13.712,16.128,13.831,1.0226
best,bs,512,fp32,32768,64,1,16.673,13.816,16.629,13.947,0.9974
best,bs,512,fp32,32768,128,1,17.702,14.197,17.77,14.239,1.0038
best,bs,512,fp32,32768,256,1,25.183,20.027,26.546,20.598,1.0541
best,bs,512,fp32,32768,512,1,48.013,37.904,49.326,38.056,1.0273
best,bs,512,fp32,32768,1024,1,81.391,73.625,78.422,69.482,0.9635
best,bs,512,fp32,32768,2048,1,141.609,135.547,131.272,123.076,0.927
best,bs,512,fp32,65536,1,4,20.671,18.985,28.728,26.979,1.3898
best,bs,512,fp32,65536,2,4,21.308,19.282,28.506,26.773,1.3378
best,bs,512,fp32,65536,4,4,20.97,19.147,28.976,27.162,1.3818
best,bs,512,fp32,65536,8,4,21.459,19.34,29.0,27.162,1.3514
best,bs,512,fp32,65536,16,4,21.876,19.576,29.123,27.185,1.3313
best,bs,512,fp32,65536,32,2,24.428,21.985,29.51,27.266,1.208
best,bs,512,fp32,65536,64,2,26.153,23.0,30.851,27.631,1.1796
best,bs,512,fp32,65536,128,1,33.467,28.277,33.429,28.251,0.9989
best,bs,512,fp32,65536,256,1,50.438,39.057,54.949,41.738,1.0894
best,bs,512,fp32,65536,512,1,97.262,83.739,174.163,161.954,1.7907
best,bs,512,fp32,65536,1024,1,162.54,149.463,291.729,284.817,1.7948
best,bs,512,fp32,65536,2048,1,283.409,273.635,507.718,513.636,1.7915
best,bs,512,fp32,131072,1,4,17.798,16.614,25.806,23.591,1.4499
best,bs,512,fp32,131072,2,4,18.311,16.583,25.934,23.579,1.4163
best,bs,512,fp32,131072,4,4,18.201,16.577,25.915,23.649,1.4238
best,bs,512,fp32,131072,8,4,18.533,16.756,26.192,23.648,1.4133
best,bs,512,fp32,131072,16,4,19.504,16.95,26.493,23.681,1.3583
best,bs,512,fp32,131072,32,2,23.24,20.039,27.157,23.751,1.1685
best,bs,512,fp32,131072,64,2,26.721,20.643,29.563,24.493,1.1064
best,bs,512,fp32,131072,128,1,38.234,25.865,38.411,25.693,1.0046
best,bs,512,fp32,131072,256,1,83.554,72.313,88.186,76.905,1.0554
best,bs,512,fp32,131072,512,1,151.235,140.865,180.541,155.753,1.1938
best,bs,512,fp32,131072,1024,1,277.062,270.949,287.355,267.656,1.0372
best,bs,512,fp32,131072,2048,1,519.945,517.456,521.515,513.855,1.003
best,bs,512,fp32,262144,1,4,19.971,18.248,37.96,34.11,1.9008
best,bs,512,fp32,262144,2,4,20.124,18.209,37.667,34.095,1.8717
best,bs,512,fp32,262144,4,4,20.346,18.19,37.656,34.188,1.8508
best,bs,512,fp32,262144,8,4,20.834,18.344,37.947,34.23,1.8214
best,bs,512,fp32,262144,16,4,22.206,18.621,38.354,34.223,1.7272
best,bs,512,fp32,262144,32,2,30.094,25.163,39.667,34.411,1.3181
best,bs,512,fp32,262144,64,2,38.711,25.977,49.04,35.652,1.2668
best,bs,512,fp32,262144,128,1,82.063,71.077,82.027,70.887,0.9996
best,bs,512,fp32,262144,256,1,152.188,130.109,151.728,136.968,0.997
best,bs,512,fp32,262144,512,1,278.689,261.005,309.245,288.332,1.1096
best,bs,512,fp32,262144,1024,1,520.905,508.406,528.825,513.863,1.0152
best,bs,512,fp32,262144,2048,1,976.323,958.09,963.448,944.046,0.9868
best,bs,512,fp32,524288,2,4,28.21,25.622,65.741,59.896,2.3304
best,bs,512,fp32,524288,4,4,28.529,25.593,65.515,60.04,2.2964
best,bs,512,fp32,524288,8,4,29.49,25.805,65.629,60.07,2.2255
best,bs,512,fp32,524288,16,4,31.633,26.128,66.778,60.079,2.111
best,bs,512,fp32,524288,32,2,49.411,38.92,75.691,60.288,1.5319
best,bs,512,fp32,524288,64,2,84.751,73.907,111.059,100.096,1.3104
best,bs,512,fp32,1048576,2,4,42.01,38.228,118.619,108.98,2.8236
best,bs,512,fp32,1048576,4,4,42.502,38.232,118.698,109.246,2.7928
best,bs,512,fp32,1048576,8,4,43.651,38.457,118.973,109.396,2.7256
best,bs,512,fp32,1048576,16,4,53.755,40.763,127.245,109.403,2.3671
best,bs,512,fp32,1048576,32,2,105.454,94.385,181.093,172.199,1.7173
best,bs,512,fp32,1048576,64,2,156.88,133.78,202.841,188.731,1.293
best,bs,1024,bf16,4096,1,1,9.691,8.425,10.062,8.634,1.0383
best,bs,1024,bf16,4096,2,1,9.405,8.417,9.523,8.613,1.0125
best,bs,1024,bf16,4096,4,1,9.421,8.439,9.547,8.591,1.0134
best,bs,1024,bf16,4096,8,1,9.397,8.42,9.542,8.62,1.0154
best,bs,1024,bf16,4096,16,1,9.62,8.407,9.59,8.641,0.9969
best,bs,1024,bf16,4096,32,1,9.761,8.478,9.544,8.653,0.9778
best,bs,1024,bf16,4096,64,1,9.64,8.545,9.736,8.716,1.01
best,bs,1024,bf16,4096,128,1,10.058,8.692,9.923,8.789,0.9866
best,bs,1024,bf16,4096,256,1,11.538,10.403,11.717,10.399,1.0155
best,bs,1024,bf16,4096,512,1,20.004,17.96,20.198,17.943,1.0097
best,bs,1024,bf16,4096,1024,1,30.817,28.354,30.707,28.445,0.9964
best,bs,1024,bf16,4096,2048,1,55.929,52.326,55.651,52.405,0.995
best,bs,1024,bf16,8192,1,1,13.342,11.922,12.986,12.063,0.9733
best,bs,1024,bf16,8192,2,1,13.178,11.95,13.143,12.027,0.9973
best,bs,1024,bf16,8192,4,1,12.886,11.977,13.203,12.026,1.0246
best,bs,1024,bf16,8192,8,1,13.163,11.998,13.011,12.04,0.9885
best,bs,1024,bf16,8192,16,1,13.189,11.992,12.994,12.049,0.9852
best,bs,1024,bf16,8192,32,1,13.236,12.031,13.152,12.065,0.9937
best,bs,1024,bf16,8192,64,1,13.414,12.13,13.168,12.134,0.9817
best,bs,1024,bf16,8192,128,1,13.829,12.27,13.496,12.247,0.9759
best,bs,1024,bf16,8192,256,1,17.273,15.718,17.19,15.763,0.9952
best,bs,1024,bf16,8192,512,1,29.476,27.308,29.362,27.314,0.9961
best,bs,1024,bf16,8192,1024,1,46.489,43.867,46.243,43.889,0.9947
best,bs,1024,bf16,8192,2048,1,86.257,82.773,86.444,82.852,1.0022
best,bs,1024,bf16,16384,1,1,11.518,10.362,12.25,10.757,1.0636
best,bs,1024,bf16,16384,2,1,12.139,10.386,12.115,10.778,0.998
best,bs,1024,bf16,16384,4,1,11.888,10.341,12.395,10.787,1.0426
best,bs,1024,bf16,16384,8,1,11.711,10.361,12.64,10.798,1.0793
best,bs,1024,bf16,16384,16,1,11.731,10.368,12.658,10.793,1.079
best,bs,1024,bf16,16384,32,1,11.813,10.388,12.648,10.866,1.0707
best,bs,1024,bf16,16384,64,1,12.11,10.478,12.771,10.915,1.0546
best,bs,1024,bf16,16384,128,1,12.596,10.654,13.309,11.018,1.0566
best,bs,1024,bf16,16384,256,1,17.235,15.044,17.264,14.828,1.0017
best,bs,1024,bf16,16384,512,1,29.694,26.899,30.317,27.088,1.021
best,bs,1024,bf16,16384,1024,1,46.966,43.697,47.995,43.946,1.0219
best,bs,1024,bf16,16384,2048,1,87.102,83.365,88.5,83.428,1.0161
best,bs,1024,bf16,32768,1,1,14.38,12.801,14.216,12.728,0.9886
best,bs,1024,bf16,32768,2,1,14.164,12.819,14.176,12.723,1.0008
best,bs,1024,bf16,32768,4,1,14.175,12.736,14.198,12.746,1.0016
best,bs,1024,bf16,32768,8,1,14.409,12.784,14.091,12.754,0.9779
best,bs,1024,bf16,32768,16,1,14.382,12.749,14.234,12.785,0.9897
best,bs,1024,bf16,32768,32,1,14.659,12.846,14.381,12.797,0.981
best,bs,1024,bf16,32768,64,1,15.012,12.961,14.851,12.886,0.9893
best,bs,1024,bf16,32768,128,1,15.904,13.198,15.571,13.03,0.9791
best,bs,1024,bf16,32768,256,1,21.835,18.398,21.464,18.2,0.983
best,bs,1024,bf16,32768,512,1,36.841,31.816,36.482,31.425,0.9903
best,bs,1024,bf16,32768,1024,1,58.436,51.585,57.535,51.167,0.9846
best,bs,1024,bf16,32768,2048,1,105.048,102.454,103.509,100.976,0.9853
best,bs,1024,bf16,65536,1,4,23.071,21.416,26.994,25.59,1.17
best,bs,1024,bf16,65536,2,4,22.923,21.456,27.149,25.569,1.1844
best,bs,1024,bf16,65536,4,4,23.213,21.5,26.802,25.56,1.1546
best,bs,1024,bf16,65536,8,4,23.406,21.582,26.882,25.587,1.1485
best,bs,1024,bf16,65536,16,4,23.453,21.673,27.019,25.599,1.152
best,bs,1024,bf16,65536,32,2,25.236,23.712,27.368,25.651,1.0845
best,bs,1024,bf16,65536,64,2,26.162,24.078,27.863,25.755,1.065
best,bs,1024,bf16,65536,128,1,29.63,26.297,29.2,26.011,0.9855
best,bs,1024,bf16,65536,256,1,50.745,45.67,47.38,42.177,0.9337
best,bs,1024,bf16,65536,512,1,90.397,81.032,84.319,75.148,0.9328
best,bs,1024,bf16,65536,1024,1,145.238,140.361,135.69,130.494,0.9343
best,bs,1024,bf16,65536,2048,1,269.623,265.294,252.699,248.179,0.9372
best,bs,1024,bf16,131072,1,4,17.332,16.384,25.341,23.534,1.4621
best,bs,1024,bf16,131072,2,4,17.821,16.532,24.893,23.468,1.3968
best,bs,1024,bf16,131072,4,4,17.95,16.514,24.944,23.514,1.3896
best,bs,1024,bf16,131072,8,4,18.132,16.667,25.13,23.545,1.3859
best,bs,1024,bf16,131072,16,4,18.395,16.697,25.259,23.54,1.3731
best,bs,1024,bf16,131072,32,2,22.071,19.827,25.695,23.596,1.1642
