scenario,sweep,K,dtype,N,BS,r0_arm,op26r_cold_us_local,op26r_warm_us_local,base_cold_us_local,base_warm_us_local,radix_cold_us_local,radix_warm_us_local,speedup_vs_base_same_node_cold,speedup_vs_radix_same_node_cold
worst,bs,1024,fp32,131072,128,1cta,34.734,23.556,32.301,20.079,106.269,99.287,0.93,3.0595
worst,bs,1024,fp32,131072,256,1cta,71.078,57.895,67.15,55.226,206.728,201.583,0.9447,2.9085
worst,bs,1024,fp32,131072,512,1cta,145.235,122.979,135.874,117.507,373.413,368.218,0.9355,2.5711
worst,bs,1024,fp32,131072,1024,1cta,225.085,204.381,217.007,199.276,707.842,703.001,0.9641,3.1448
worst,bs,1024,fp32,131072,2048,1cta,391.871,376.401,386.12,375.325,1406.981,1402.147,0.9853,3.5904
worst,bs,1024,fp32,262144,1,mc,18.69,16.815,31.323,27.667,20.074,19.3,1.6759,1.0741
worst,bs,1024,fp32,262144,2,mc,18.694,16.799,31.021,27.635,20.206,19.255,1.6594,1.0809
worst,bs,1024,fp32,262144,4,mc,18.878,16.821,31.102,27.681,20.763,19.567,1.6475,1.0999
worst,bs,1024,fp32,262144,8,mc,19.354,17.101,31.418,27.732,24.466,22.712,1.6233,1.2641
worst,bs,1024,fp32,262144,16,mc,20.122,17.076,31.966,27.743,31.581,29.262,1.5886,1.5695
worst,bs,1024,fp32,262144,32,mc,26.882,22.489,33.2,27.839,59.624,56.232,1.235,2.218
worst,bs,1024,fp32,262144,64,mc,35.077,22.961,41.197,28.662,116.226,110.255,1.1745,3.3135
worst,bs,1024,fp32,262144,128,1cta,64.362,52.636,62.789,50.9,192.712,186.48,0.9756,2.9942
worst,bs,1024,fp32,262144,256,1cta,116.634,100.967,113.57,99.165,339.783,333.354,0.9737,2.9132
worst,bs,1024,fp32,262144,512,1cta,248.936,212.472,237.309,210.849,669.412,663.171,0.9533,2.6891
worst,bs,1024,fp32,262144,1024,1cta,394.487,370.039,385.418,365.506,1327.682,1321.428,0.977,3.3656
worst,bs,1024,fp32,262144,2048,1cta,693.725,674.66,689.176,674.963,2615.059,2609.359,0.9934,3.7696
worst,bs,1024,fp32,524288,2,mc,24.866,22.758,51.53,46.106,20.285,18.87,2.0723,0.8158
worst,bs,1024,fp32,524288,4,mc,25.309,22.795,51.709,46.175,24.496,22.669,2.0431,0.9679
worst,bs,1024,fp32,524288,8,mc,25.987,23.044,51.862,46.257,31.245,28.84,1.9957,1.2023
worst,bs,1024,fp32,524288,16,mc,27.563,23.187,52.978,46.257,59.422,55.73,1.9221,2.1559
worst,bs,1024,fp32,524288,32,mc,44.059,33.946,59.306,46.385,115.186,108.89,1.3461,2.6144
worst,bs,1024,fp32,524288,64,mc,65.019,53.839,80.261,69.405,199.358,194.882,1.2344,3.0661
worst,bs,1024,fp32,1048576,2,mc,36.787,33.842,91.638,82.862,23.501,21.494,2.491,0.6388
worst,bs,1024,fp32,1048576,4,mc,37.36,33.874,91.717,82.98,30.451,27.917,2.455,0.8151
worst,bs,1024,fp32,1048576,8,mc,38.299,34.109,92.106,83.014,57.667,53.848,2.4049,1.5057
worst,bs,1024,fp32,1048576,16,mc,44.67,34.325,97.854,83.097,112.854,105.614,2.1906,2.5264
worst,bs,1024,fp32,1048576,32,mc,85.472,75.076,125.202,115.785,221.754,214.22,1.4648,2.5945
worst,bs,1024,fp32,1048576,64,mc,109.509,95.315,142.445,128.394,433.514,426.106,1.3008,3.9587
worst,bs,2048,bf16,8192,1,plain,12.701,11.404,12.866,11.37,7.19,6.422,1.013,0.5661
worst,bs,2048,bf16,8192,2,plain,12.71,11.353,12.747,11.335,7.066,6.426,1.0029,0.5559
worst,bs,2048,bf16,8192,4,plain,12.478,11.376,12.597,11.302,7.168,6.424,1.0095,0.5745
worst,bs,2048,bf16,8192,8,plain,12.696,11.377,12.846,11.345,7.069,6.451,1.0118,0.5568
worst,bs,2048,bf16,8192,16,plain,12.512,11.406,12.704,11.362,7.062,6.447,1.0153,0.5644
worst,bs,2048,bf16,8192,32,plain,12.653,11.438,12.725,11.372,7.216,6.465,1.0057,0.5703
worst,bs,2048,bf16,8192,64,plain,12.824,11.488,13.019,11.434,7.304,6.513,1.0152,0.5696
worst,bs,2048,bf16,8192,128,plain,12.962,11.623,13.283,11.606,7.598,6.591,1.0248,0.5862
worst,bs,2048,bf16,8192,256,plain,13.933,12.18,16.483,14.688,13.31,11.795,1.183,0.9553
worst,bs,2048,bf16,8192,512,plain,23.986,21.875,28.318,26.213,24.363,22.125,1.1806,1.0157
worst,bs,2048,bf16,8192,1024,plain,37.941,34.86,44.622,42.198,41.81,37.834,1.1761,1.102
worst,bs,2048,bf16,8192,2048,plain,69.986,65.116,82.454,78.268,80.648,73.762,1.1781,1.1523
worst,bs,2048,bf16,16384,1,1cta,15.363,13.331,13.906,12.223,10.504,9.818,0.9052,0.6837
worst,bs,2048,bf16,16384,2,1cta,14.906,13.3,13.502,12.195,10.376,9.841,0.9058,0.6961
worst,bs,2048,bf16,16384,4,1cta,15.795,13.288,13.658,12.211,10.434,9.846,0.8647,0.6606
worst,bs,2048,bf16,16384,8,1cta,14.442,13.32,13.512,12.24,10.421,9.859,0.9356,0.7216
worst,bs,2048,bf16,16384,16,1cta,15.349,13.308,13.523,12.257,10.446,9.88,0.881,0.6806
worst,bs,2048,bf16,16384,32,1cta,14.595,13.34,13.557,12.253,10.475,9.896,0.9289,0.7177
worst,bs,2048,bf16,16384,64,1cta,15.515,13.396,13.683,12.317,10.733,9.948,0.8819,0.6918
worst,bs,2048,bf16,16384,128,1cta,16.104,13.562,14.253,12.483,11.213,10.088,0.8851,0.6963
worst,bs,2048,bf16,16384,256,1cta,20.451,17.862,18.37,16.021,20.41,18.579,0.8982,0.998
worst,bs,2048,bf16,16384,512,1cta,36.523,32.056,32.176,29.021,38.027,35.569,0.881,1.0412
worst,bs,2048,bf16,16384,1024,1cta,55.84,51.008,50.554,46.05,64.76,61.087,0.9053,1.1597
worst,bs,2048,bf16,16384,2048,1cta,102.299,98.843,91.943,88.39,127.005,120.158,0.8988,1.2415
worst,bs,2048,bf16,32768,1,1cta,17.315,14.709,14.653,13.393,13.851,12.924,0.8463,0.7999
worst,bs,2048,bf16,32768,2,1cta,18.403,14.655,14.635,13.324,13.85,12.822,0.7953,0.7526
worst,bs,2048,bf16,32768,4,1cta,17.211,14.677,14.65,13.331,15.622,14.391,0.8512,0.9077
worst,bs,2048,bf16,32768,8,1cta,20.23,14.695,14.811,13.365,15.854,14.776,0.7321,0.7837
worst,bs,2048,bf16,32768,16,1cta,16.066,14.689,14.824,13.395,16.024,14.972,0.9227,0.9974
worst,bs,2048,bf16,32768,32,1cta,18.552,14.717,14.738,13.416,16.331,15.077,0.7944,0.8803
worst,bs,2048,bf16,32768,64,1cta,16.99,14.812,15.27,13.503,16.73,15.772,0.8988,0.9847
worst,bs,2048,bf16,32768,128,1cta,17.84,15.041,16.086,13.709,17.325,15.998,0.9017,0.9711
worst,bs,2048,bf16,32768,256,1cta,26.242,20.956,22.658,18.684,32.342,30.15,0.8634,1.2325
worst,bs,2048,bf16,32768,512,1cta,45.69,38.021,38.982,33.351,61.93,58.383,0.8532,1.3554
worst,bs,2048,bf16,32768,1024,1cta,72.366,62.477,61.835,54.39,107.898,101.145,0.8545,1.491
worst,bs,2048,bf16,32768,2048,1cta,130.965,126.945,109.936,107.088,211.946,208.572,0.8394,1.6183
worst,bs,2048,bf16,65536,1,mc,16.57,14.692,17.52,16.096,14.037,12.782,1.0573,0.8471
worst,bs,2048,bf16,65536,2,mc,16.29,14.73,17.403,16.116,15.582,14.705,1.0683,0.9565
worst,bs,2048,bf16,65536,4,mc,16.213,14.734,17.6,16.111,15.72,14.879,1.0855,0.9696
worst,bs,2048,bf16,65536,8,mc,16.387,14.959,17.616,16.14,15.957,14.97,1.075,0.9738
worst,bs,2048,bf16,65536,16,mc,16.688,15.201,17.501,16.154,16.291,15.047,1.0487,0.9762
worst,bs,2048,bf16,65536,32,mc,17.398,15.87,17.677,16.181,19.166,17.873,1.016,1.1016
worst,bs,2048,bf16,65536,64,mc,18.051,16.11,18.464,16.303,25.552,23.939,1.0229,1.4155
worst,bs,2048,bf16,65536,128,1cta,20.998,17.645,19.941,16.566,29.046,27.093,0.9497,1.3833
worst,bs,2048,bf16,65536,256,1cta,36.55,28.885,32.986,26.287,54.838,51.715,0.9025,1.5004
worst,bs,2048,bf16,65536,512,1cta,65.543,50.389,58.12,46.271,108.106,101.014,0.8867,1.6494
worst,bs,2048,bf16,65536,1024,1cta,104.645,98.055,92.256,86.207,188.592,182.895,0.8816,1.8022
worst,bs,2048,bf16,65536,2048,1cta,191.196,184.999,165.6,160.096,367.956,362.181,0.8661,1.9245
worst,bs,2048,bf16,131072,1,mc,17.358,15.836,22.395,20.689,14.514,13.729,1.2902,0.8362
worst,bs,2048,bf16,131072,2,mc,17.2,15.877,22.304,20.691,14.965,14.235,1.2967,0.8701
worst,bs,2048,bf16,131072,4,mc,17.307,15.912,22.346,20.66,15.672,14.598,1.2912,0.9055
worst,bs,2048,bf16,131072,8,mc,17.659,16.104,22.456,20.691,16.014,14.781,1.2716,0.9068
worst,bs,2048,bf16,131072,16,mc,17.936,16.381,22.45,20.71,18.92,17.631,1.2517,1.0549
worst,bs,2048,bf16,131072,32,mc,21.296,19.069,22.941,20.743,24.504,22.979,1.0772,1.1506
worst,bs,2048,bf16,131072,64,mc,22.368,19.381,24.022,20.886,36.019,33.836,1.0739,1.6103
worst,bs,2048,bf16,131072,128,1cta,28.645,23.821,26.349,21.235,68.49,65.198,0.9198,2.391
worst,bs,2048,bf16,131072,256,1cta,53.923,41.319,47.811,36.308,133.264,127.956,0.8867,2.4714
worst,bs,2048,bf16,131072,512,1cta,99.163,87.44,90.147,75.907,231.584,229.712,0.9091,2.3354
worst,bs,2048,bf16,131072,1024,1cta,157.962,147.237,140.594,127.543,459.241,457.769,0.89,2.9073
worst,bs,2048,bf16,131072,2048,1cta,289.421,279.735,248.221,236.013,914.829,913.351,0.8576,3.1609
worst,bs,2048,bf16,262144,1,mc,20.856,19.094,33.227,31.272,14.811,13.935,1.5932,0.7102
worst,bs,2048,bf16,262144,2,mc,20.712,19.137,33.043,31.293,15.104,14.199,1.5954,0.7292
worst,bs,2048,bf16,262144,4,mc,21.0,19.132,33.272,31.308,15.768,14.549,1.5844,0.7509
worst,bs,2048,bf16,262144,8,mc,21.358,19.352,33.41,31.352,18.613,17.365,1.5643,0.8715
worst,bs,2048,bf16,262144,16,mc,21.898,19.613,33.582,31.355,24.173,22.623,1.5336,1.1039
worst,bs,2048,bf16,262144,32,mc,28.362,25.343,34.35,31.41,35.232,33.128,1.2111,1.2422
worst,bs,2048,bf16,262144,64,mc,29.978,25.746,35.83,31.585,66.971,63.85,1.1952,2.234
worst,bs,2048,bf16,262144,128,1cta,43.101,35.622,41.53,32.012,122.931,115.471,0.9636,2.8522
worst,bs,2048,bf16,262144,256,1cta,90.432,78.504,83.0,69.452,241.162,237.698,0.9178,2.6668
worst,bs,2048,bf16,262144,512,1cta,159.096,146.666,149.669,136.921,437.892,434.966,0.9407,2.7524
worst,bs,2048,bf16,262144,1024,1cta,264.101,252.494,243.916,232.308,831.849,829.061,0.9236,3.1497
worst,bs,2048,bf16,262144,2048,1cta,485.321,473.512,444.081,432.789,1660.513,1658.137,0.915,3.4215
worst,bs,2048,bf16,524288,2,mc,27.776,25.807,53.581,51.221,15.843,14.71,1.929,0.5704
worst,bs,2048,bf16,524288,4,mc,27.846,25.847,53.552,51.214,18.304,17.201,1.9231,0.6573
worst,bs,2048,bf16,524288,8,mc,28.365,26.086,53.701,51.277,24.358,22.655,1.8932,0.8587
worst,bs,2048,bf16,524288,16,mc,29.253,26.382,54.219,51.279,35.451,33.345,1.8535,1.2119
worst,bs,2048,bf16,524288,32,mc,41.947,38.099,55.15,51.39,67.557,64.125,1.3148,1.6105
worst,bs,2048,bf16,524288,64,mc,46.402,38.612,59.072,51.565,132.071,125.858,1.273,2.8462
worst,bs,2048,bf16,1048576,2,mc,40.291,37.793,94.392,91.009,18.483,17.28,2.3428,0.4587
worst,bs,2048,bf16,1048576,4,mc,40.466,37.879,94.579,91.022,23.714,22.106,2.3372,0.586
worst,bs,2048,bf16,1048576,8,mc,41.096,38.132,94.626,91.078,34.789,32.587,2.3026,0.8465
worst,bs,2048,bf16,1048576,16,mc,41.797,38.445,95.04,91.1,66.17,62.93,2.2738,1.5831
worst,bs,2048,bf16,1048576,32,mc,69.187,62.17,97.343,91.166,129.92,123.829,1.407,1.8778
worst,bs,2048,bf16,1048576,64,mc,86.415,77.92,111.536,102.993,255.871,252.1,1.2907,2.961
worst,bs,2048,fp16,8192,1,plain,15.362,14.32,15.694,14.28,7.022,6.309,1.0216,0.4571
worst,bs,2048,fp16,8192,2,plain,15.546,14.264,15.61,14.239,6.896,6.3,1.0041,0.4436
worst,bs,2048,fp16,8192,4,plain,15.418,14.28,15.322,14.216,7.088,6.303,0.9938,0.4597
worst,bs,2048,fp16,8192,8,plain,15.568,14.297,15.491,14.259,6.947,6.336,0.9951,0.4462
worst,bs,2048,fp16,8192,16,plain,15.378,14.323,15.454,14.274,6.95,6.321,1.0049,0.4519
worst,bs,2048,fp16,8192,32,plain,15.507,14.353,15.53,14.3,7.15,6.349,1.0015,0.4611
worst,bs,2048,fp16,8192,64,plain,15.666,14.406,15.717,14.353,7.174,6.396,1.0033,0.4579
worst,bs,2048,fp16,8192,128,plain,15.92,14.579,15.995,14.536,7.461,6.483,1.0047,0.4687
worst,bs,2048,fp16,8192,256,plain,13.886,12.06,20.392,18.657,13.085,11.598,1.4685,0.9423
worst,bs,2048,fp16,8192,512,plain,23.802,21.663,35.821,33.713,23.933,21.758,1.505,1.0055
worst,bs,2048,fp16,8192,1024,plain,37.558,34.481,56.088,53.79,41.213,37.224,1.4934,1.0973
worst,bs,2048,fp16,8192,2048,plain,69.315,64.358,104.253,100.646,79.614,72.559,1.504,1.1486
worst,bs,2048,fp16,16384,1,1cta,15.399,13.14,13.253,11.971,10.362,9.652,0.8606,0.6729
worst,bs,2048,fp16,16384,2,1cta,14.573,13.023,13.251,11.933,10.227,9.676,0.9093,0.7018
worst,bs,2048,fp16,16384,4,1cta,14.227,13.016,13.275,11.955,10.246,9.692,0.9331,0.7202
worst,bs,2048,fp16,16384,8,1cta,15.086,13.031,13.274,11.984,10.221,9.691,0.8799,0.6775
worst,bs,2048,fp16,16384,16,1cta,14.885,13.032,13.206,11.99,10.328,9.713,0.8872,0.6939
worst,bs,2048,fp16,16384,32,1cta,14.677,13.057,13.334,11.985,10.309,9.725,0.9085,0.7024
worst,bs,2048,fp16,16384,64,1cta,14.989,13.107,13.586,12.058,10.554,9.793,0.9064,0.7041
worst,bs,2048,fp16,16384,128,1cta,15.269,13.283,14.112,12.225,11.136,9.93,0.9242,0.7293
worst,bs,2048,fp16,16384,256,1cta,20.341,17.756,17.92,15.822,20.176,18.38,0.881,0.9919
worst,bs,2048,fp16,16384,512,1cta,35.342,31.67,31.174,28.489,37.824,35.277,0.8821,1.0702
worst,bs,2048,fp16,16384,1024,1cta,55.402,50.33,49.408,45.59,64.415,60.672,0.8918,1.1627
worst,bs,2048,fp16,16384,2048,1cta,100.995,97.384,90.445,87.225,126.4,119.42,0.8955,1.2515
worst,bs,2048,fp16,32768,1,1cta,15.958,14.419,15.208,13.763,13.614,12.642,0.953,0.8531
worst,bs,2048,fp16,32768,2,1cta,17.638,14.433,14.944,13.632,13.611,12.643,0.8473,0.7717
worst,bs,2048,fp16,32768,4,1cta,17.515,14.391,14.917,13.636,15.371,14.257,0.8517,0.8776
worst,bs,2048,fp16,32768,8,1cta,17.802,14.407,14.834,13.673,15.602,14.497,0.8333,0.8764
worst,bs,2048,fp16,32768,16,1cta,16.218,14.413,14.856,13.701,15.608,14.573,0.916,0.9624
worst,bs,2048,fp16,32768,32,1cta,16.458,14.439,15.01,13.722,16.011,14.764,0.912,0.9728
worst,bs,2048,fp16,32768,64,1cta,17.528,14.531,15.762,13.811,15.998,14.982,0.8992,0.9127
worst,bs,2048,fp16,32768,128,1cta,17.218,14.739,16.536,14.024,16.664,15.182,0.9604,0.9678
worst,bs,2048,fp16,32768,256,1cta,25.917,20.606,22.955,19.204,30.766,28.662,0.8857,1.1871
worst,bs,2048,fp16,32768,512,1cta,44.715,37.03,39.218,33.975,59.016,55.479,0.8771,1.3198
worst,bs,2048,fp16,32768,1024,1cta,71.487,61.319,62.328,55.619,102.794,96.162,0.8719,1.4379
worst,bs,2048,fp16,32768,2048,1cta,128.679,124.576,111.799,109.592,201.906,198.376,0.8688,1.5691
worst,bs,2048,fp16,65536,1,mc,15.877,14.221,17.165,15.736,13.858,12.657,1.0811,0.8728
worst,bs,2048,fp16,65536,2,mc,15.79,14.23,16.971,15.759,15.218,14.325,1.0748,0.9638
worst,bs,2048,fp16,65536,4,mc,15.688,14.224,17.202,15.745,15.363,14.493,1.0965,0.9793
worst,bs,2048,fp16,65536,8,mc,15.904,14.465,17.258,15.789,15.542,14.504,1.0851,0.9772
worst,bs,2048,fp16,65536,16,mc,16.184,14.719,17.17,15.785,15.957,14.699,1.0609,0.986
worst,bs,2048,fp16,65536,32,mc,16.994,15.325,17.318,15.817,18.968,17.588,1.0191,1.1162
worst,bs,2048,fp16,65536,64,mc,17.595,15.563,18.19,15.913,24.901,23.219,1.0338,1.4152
worst,bs,2048,fp16,65536,128,1cta,20.493,17.206,19.571,16.189,27.79,25.872,0.955,1.3561
worst,bs,2048,fp16,65536,256,1cta,35.616,27.873,32.051,25.784,52.76,49.606,0.8999,1.4814
worst,bs,2048,fp16,65536,512,1cta,64.275,49.102,56.535,44.739,104.042,97.152,0.8796,1.6187
worst,bs,2048,fp16,65536,1024,1cta,102.103,94.892,89.616,83.639,181.442,175.764,0.8777,1.777
worst,bs,2048,fp16,65536,2048,1cta,185.314,178.845,160.434,154.972,354.221,348.468,0.8657,1.9115
worst,bs,2048,fp16,131072,1,mc,17.011,15.446,22.114,20.292,14.501,13.619,1.3,0.8524
worst,bs,2048,fp16,131072,2,mc,16.869,15.497,21.89,20.294,14.998,14.195,1.2976,0.8891
worst,bs,2048,fp16,131072,4,mc,16.907,15.497,21.912,20.285,15.371,14.381,1.296,0.9092
worst,bs,2048,fp16,131072,8,mc,17.224,15.713,22.01,20.311,15.862,14.637,1.2779,0.9209
worst,bs,2048,fp16,131072,16,mc,17.682,15.969,22.078,20.3,18.6,17.402,1.2486,1.0519
worst,bs,2048,fp16,131072,32,mc,20.888,18.586,22.76,20.358,23.893,22.364,1.0896,1.1439
worst,bs,2048,fp16,131072,64,mc,21.837,18.876,23.648,20.479,34.827,32.694,1.0829,1.5949
worst,bs,2048,fp16,131072,128,1cta,28.104,23.238,25.979,20.838,66.223,62.899,0.9244,2.3564
worst,bs,2048,fp16,131072,256,1cta,53.135,40.15,46.955,35.413,128.45,123.39,0.8837,2.4174
worst,bs,2048,fp16,131072,512,1cta,98.463,86.068,88.726,74.385,222.895,220.94,0.9011,2.2637
worst,bs,2048,fp16,131072,1024,1cta,155.679,145.274,137.909,124.761,442.449,440.269,0.8859,2.8421
worst,bs,2048,fp16,131072,2048,1cta,284.392,274.416,242.104,230.032,879.294,878.398,0.8513,3.0918
worst,bs,2048,fp16,262144,1,mc,20.47,18.58,32.554,30.517,14.371,13.471,1.5903,0.7021
worst,bs,2048,fp16,262144,2,mc,20.253,18.634,32.397,30.505,14.742,13.889,1.5996,0.7279
worst,bs,2048,fp16,262144,4,mc,20.571,18.657,32.519,30.526,15.397,14.182,1.5808,0.7485
worst,bs,2048,fp16,262144,8,mc,21.038,18.901,32.602,30.558,18.222,16.966,1.5497,0.8661
worst,bs,2048,fp16,262144,16,mc,21.464,19.101,32.867,30.568,23.298,21.781,1.5313,1.0854
worst,bs,2048,fp16,262144,32,mc,27.653,24.646,33.442,30.626,33.803,31.683,1.2093,1.2224
worst,bs,2048,fp16,262144,64,mc,29.264,25.039,35.115,30.789,64.181,60.993,1.1999,2.1932
worst,bs,2048,fp16,262144,128,1cta,42.282,34.712,40.661,31.204,117.639,109.964,0.9617,2.7822
worst,bs,2048,fp16,262144,256,1cta,89.65,77.018,81.314,68.067,230.951,227.245,0.907,2.5761
worst,bs,2048,fp16,262144,512,1cta,157.343,145.029,146.528,133.711,418.983,415.888,0.9313,2.6629
worst,bs,2048,fp16,262144,1024,1cta,259.613,248.121,239.736,227.426,794.977,791.725,0.9234,3.0622
worst,bs,2048,fp16,262144,2048,1cta,476.383,464.679,434.244,422.874,1586.767,1584.471,0.9115,3.3309
worst,bs,2048,fp16,524288,2,mc,27.315,25.215,52.709,50.225,15.472,14.312,1.9297,0.5664
worst,bs,2048,fp16,524288,4,mc,27.446,25.224,52.525,50.239,17.752,16.644,1.9138,0.6468
worst,bs,2048,fp16,524288,8,mc,27.83,25.468,52.666,50.272,23.203,21.526,1.8924,0.8337
worst,bs,2048,fp16,524288,16,mc,28.71,25.797,53.238,50.284,33.611,31.428,1.8543,1.1707
worst,bs,2048,fp16,524288,32,mc,40.661,36.697,54.157,50.38,63.733,60.406,1.3319,1.5674
worst,bs,2048,fp16,524288,64,mc,45.407,37.186,58.282,50.583,124.426,118.498,1.2835,2.7402
worst,bs,2048,fp16,1048576,2,mc,39.562,36.87,91.671,88.475,18.131,16.885,2.3171,0.4583
worst,bs,2048,fp16,1048576,4,mc,39.856,36.926,91.787,88.52,22.891,21.279,2.303,0.5743
worst,bs,2048,fp16,1048576,8,mc,40.45,37.201,91.968,88.587,33.248,31.039,2.2736,0.822
worst,bs,2048,fp16,1048576,16,mc,41.138,37.521,92.432,88.594,63.256,59.973,2.2469,1.5377
worst,bs,2048,fp16,1048576,32,mc,67.869,60.309,94.947,88.662,123.938,117.907,1.399,1.8261
worst,bs,2048,fp16,1048576,64,mc,85.754,77.016,109.21,100.62,243.922,240.041,1.2735,2.8444
worst,bs,2048,fp32,8192,1,plain,10.136,8.73,15.718,14.374,8.128,7.418,1.5507,0.8019
worst,bs,2048,fp32,8192,2,plain,10.059,8.703,15.766,14.366,8.178,7.451,1.5674,0.813
worst,bs,2048,fp32,8192,4,plain,10.112,8.707,15.637,14.365,8.2,7.48,1.5464,0.8109
worst,bs,2048,fp32,8192,8,plain,10.136,8.726,15.818,14.397,8.347,7.49,1.5606,0.8235
worst,bs,2048,fp32,8192,16,plain,10.27,9.012,15.811,14.65,8.47,7.839,1.5395,0.8247
worst,bs,2048,fp32,8192,32,plain,10.45,9.173,16.078,14.867,8.536,7.925,1.5386,0.8168
worst,bs,2048,fp32,8192,64,plain,10.754,9.285,16.307,14.995,8.774,7.964,1.5164,0.8159
worst,bs,2048,fp32,8192,128,plain,11.363,9.565,17.146,15.325,9.421,8.121,1.5089,0.8291
worst,bs,2048,fp32,8192,256,plain,14.682,12.458,23.16,20.716,16.574,14.773,1.5774,1.1289
worst,bs,2048,fp32,8192,512,plain,25.549,22.12,40.738,36.97,30.776,28.109,1.5945,1.2046
worst,bs,2048,fp32,8192,1024,plain,40.139,35.432,63.32,59.011,52.208,47.984,1.5775,1.3007
worst,bs,2048,fp32,8192,2048,plain,72.47,68.455,115.23,112.271,102.277,94.531,1.59,1.4113
worst,bs,2048,fp32,16384,1,plain,11.202,9.932,13.592,12.225,12.72,11.888,1.2134,1.1355
worst,bs,2048,fp32,16384,2,plain,11.184,9.931,13.643,12.22,12.541,11.908,1.2199,1.1213
worst,bs,2048,fp32,16384,4,plain,11.221,9.96,13.478,12.219,12.59,11.918,1.2011,1.122
worst,bs,2048,fp32,16384,8,plain,11.234,9.983,13.526,12.213,12.659,11.942,1.204,1.1268
worst,bs,2048,fp32,16384,16,plain,11.619,10.255,13.854,12.46,13.034,12.317,1.1924,1.1218
worst,bs,2048,fp32,16384,32,plain,12.062,10.463,14.138,12.681,13.226,12.394,1.1721,1.0965
worst,bs,2048,fp32,16384,64,plain,12.459,10.527,14.754,12.843,13.699,12.443,1.1842,1.0995
worst,bs,2048,fp32,16384,128,plain,13.376,10.819,15.814,13.212,14.528,12.633,1.1823,1.0861
worst,bs,2048,fp32,16384,256,plain,18.506,14.823,22.915,17.758,26.17,23.77,1.2382,1.4141
worst,bs,2048,fp32,16384,512,plain,31.408,25.751,39.31,32.187,49.602,45.763,1.2516,1.5793
worst,bs,2048,fp32,16384,1024,plain,50.291,41.949,63.499,51.994,86.605,78.834,1.2626,1.7221
worst,bs,2048,fp32,16384,2048,plain,88.858,84.362,112.373,108.128,167.214,163.514,1.2646,1.8818
worst,bs,2048,fp32,32768,1,plain,13.757,11.743,15.07,13.283,19.802,18.901,1.0954,1.4394
worst,bs,2048,fp32,32768,2,plain,13.651,11.75,15.246,13.311,20.322,19.42,1.1168,1.4887
worst,bs,2048,fp32,32768,4,plain,13.494,11.715,15.021,13.303,20.29,19.551,1.1132,1.5036
worst,bs,2048,fp32,32768,8,plain,13.531,11.755,15.144,13.308,20.698,19.765,1.1192,1.5297
worst,bs,2048,fp32,32768,16,plain,13.888,11.994,15.421,13.532,21.187,20.105,1.1104,1.5256
worst,bs,2048,fp32,32768,32,plain,14.446,12.173,15.954,13.781,21.731,20.312,1.1044,1.5043
worst,bs,2048,fp32,32768,64,plain,15.048,12.353,16.68,13.943,21.413,19.692,1.1085,1.423
worst,bs,2048,fp32,32768,128,plain,16.701,12.701,18.411,14.364,22.416,19.949,1.1024,1.3422
worst,bs,2048,fp32,32768,256,plain,24.869,17.703,28.653,20.164,42.099,38.225,1.1522,1.6928
worst,bs,2048,fp32,32768,512,plain,44.429,32.028,53.502,37.102,82.835,74.517,1.2042,1.8644
worst,bs,2048,fp32,32768,1024,plain,69.702,62.527,84.946,76.865,144.766,137.69,1.2187,2.0769
worst,bs,2048,fp32,32768,2048,plain,118.75,111.026,148.733,140.696,278.12,271.584,1.2525,2.3421
worst,bs,2048,fp32,65536,1,mc,15.958,14.001,19.939,18.179,19.749,18.875,1.2495,1.2376
worst,bs,2048,fp32,65536,2,mc,15.731,13.971,20.218,18.166,20.221,19.356,1.2852,1.2854
worst,bs,2048,fp32,65536,4,mc,15.893,14.257,20.043,18.175,20.256,19.379,1.2611,1.2745
worst,bs,2048,fp32,65536,8,mc,16.23,14.398,20.198,18.176,20.619,19.646,1.2445,1.2704
worst,bs,2048,fp32,65536,16,mc,16.358,14.461,20.413,18.479,21.573,20.202,1.2479,1.3188
worst,bs,2048,fp32,65536,32,mc,17.816,15.488,21.208,18.636,25.786,23.972,1.1904,1.4474
worst,bs,2048,fp32,65536,64,mc,19.075,15.888,22.227,18.834,33.789,31.398,1.1652,1.7714
worst,bs,2048,fp32,65536,128,1cta,26.142,20.579,25.286,19.542,63.75,60.29,0.9673,2.4386
worst,bs,2048,fp32,65536,256,1cta,48.062,33.405,45.778,30.016,123.429,118.02,0.9525,2.5681
worst,bs,2048,fp32,65536,512,1cta,106.675,93.184,96.242,80.785,213.867,210.683,0.9022,2.0048
worst,bs,2048,fp32,65536,1024,1cta,160.797,148.049,146.443,132.68,422.469,419.135,0.9107,2.6273
worst,bs,2048,fp32,65536,2048,1cta,265.504,253.487,246.937,234.182,837.23,834.786,0.9301,3.1534
worst,bs,2048,fp32,131072,1,mc,16.566,15.179,22.434,20.207,20.029,19.419,1.3542,1.209
worst,bs,2048,fp32,131072,2,mc,16.91,15.162,22.661,20.204,20.195,19.368,1.3401,1.1943
worst,bs,2048,fp32,131072,4,mc,17.085,15.442,22.606,20.213,20.632,19.782,1.3231,1.2076
worst,bs,2048,fp32,131072,8,mc,17.512,15.608,22.814,20.234,21.592,20.146,1.3028,1.233
worst,bs,2048,fp32,131072,16,mc,18.053,15.661,23.434,20.543,25.754,23.946,1.2981,1.4266
