model,K,dtype,layer,hit_rate,op,us_cold,us_warm,vdiff,recall,n_neg
pro,1024,fp16,56,0.8301,op26_mc,13.848,11.911,0.0,1.0,0
pro,1024,fp16,56,0.8301,op26_r0auto,14.603,12.648,0.0,1.0,0
pro,1024,fp16,56,0.8301,op27_hls,14.589,12.746,0.0,1.0,0
pro,1024,fp16,56,0.8301,radix_cutedsl,9.098,8.050,0.0,1.0,0
pro,1024,fp16,56,0.8301,radix_multi_cuda,38.414,34.951,0.0,1.0,0
pro,1024,fp16,56,0.8301,radix_single_cuda,19.541,18.099,0.0,1.0,0
pro,1024,fp16,58,0.8574,gvr_cutedsl,12.501,11.134,0.0,1.0,0
pro,1024,fp16,58,0.8574,gvr_multicta_cutedsl,12.502,11.105,0.0,1.0,0
pro,1024,fp16,58,0.8574,op21_legacy,14.269,13.126,0.0,1.0,0
pro,1024,fp16,58,0.8574,op26_1cta,12.488,11.054,0.0,1.0,0
pro,1024,fp16,58,0.8574,op26_mc,15.168,13.836,0.0,1.0,0
pro,1024,fp16,58,0.8574,op26_r0auto,12.552,11.057,0.0,1.0,0
pro,1024,fp16,58,0.8574,op27_hls,14.240,13.116,0.0,1.0,0
pro,1024,fp16,58,0.8574,radix_cutedsl,9.019,8.114,0.0,1.0,0
pro,1024,fp16,58,0.8574,radix_multi_cuda,37.920,34.624,0.0,1.0,0
pro,1024,fp16,58,0.8574,radix_single_cuda,18.967,17.558,0.0,1.0,0
pro,1024,fp16,60,0.8926,gvr_cutedsl,17.142,15.173,0.0,1.0,0
pro,1024,fp16,60,0.8926,gvr_multicta_cutedsl,17.152,15.150,0.0,1.0,0
pro,1024,fp16,60,0.8926,op21_legacy,14.888,12.641,0.0,1.0,0
pro,1024,fp16,60,0.8926,op26_1cta,17.006,14.947,0.0,1.0,0
pro,1024,fp16,60,0.8926,op26_mc,15.261,13.219,0.0,1.0,0
pro,1024,fp16,60,0.8926,op26_r0auto,17.018,14.954,0.0,1.0,0
pro,1024,fp16,60,0.8926,op27_hls,14.770,12.635,0.0,1.0,0
pro,1024,fp16,60,0.8926,radix_cutedsl,9.050,8.157,0.0,1.0,0
pro,1024,fp16,60,0.8926,radix_multi_cuda,37.827,34.421,0.0,1.0,0
pro,1024,fp16,60,0.8926,radix_single_cuda,18.923,17.507,0.0,1.0,0
pro,1024,fp32,2,0.7471,flashinfer_topk,11.694,10.691,0.0,1.0,0
pro,1024,fp32,2,0.7471,gvr29_hbe,7.094,5.884,0.0,1.0,0
pro,1024,fp32,2,0.7471,gvr_cutedsl,15.978,13.368,0.0,1.0,0
pro,1024,fp32,2,0.7471,gvr_multicta_cutedsl,15.880,13.354,0.0,1.0,0
pro,1024,fp32,2,0.7471,op21_legacy,13.851,11.638,0.0,1.0,0
pro,1024,fp32,2,0.7471,op26_1cta,13.278,10.664,0.0,1.0,0
pro,1024,fp32,2,0.7471,op26_mc,15.730,13.202,0.0,1.0,0
pro,1024,fp32,2,0.7471,op26_r0auto,13.240,10.671,0.0,1.0,0
pro,1024,fp32,2,0.7471,op27_hls,13.810,11.635,0.0,1.0,0
pro,1024,fp32,2,0.7471,radix_cutedsl,11.315,10.455,0.0,1.0,0
pro,1024,fp32,2,0.7471,radix_multi_cuda,38.731,33.895,0.0,1.0,0
pro,1024,fp32,2,0.7471,radix_single_cuda,20.098,17.402,0.0,1.0,0
pro,1024,fp32,2,0.7471,sglang_streaming,10.611,9.315,0.0,1.0,0
pro,1024,fp32,2,0.7471,sglang_v2,7.115,5.882,0.0,1.0,0
pro,1024,fp32,4,0.8311,flashinfer_topk,11.768,10.758,0.0,1.0,0
pro,1024,fp32,4,0.8311,gvr29_hbe,7.614,6.355,0.0,1.0,0
pro,1024,fp32,4,0.8311,gvr_cutedsl,17.715,15.180,0.0,1.0,0
pro,1024,fp32,4,0.8311,gvr_multicta_cutedsl,17.608,15.188,0.0,1.0,0
pro,1024,fp32,4,0.8311,op21_legacy,13.099,11.183,0.0,1.0,0
pro,1024,fp32,4,0.8311,op26_1cta,13.136,10.595,0.0,1.0,0
pro,1024,fp32,4,0.8311,op26_mc,14.371,11.850,0.0,1.0,0
pro,1024,fp32,4,0.8311,op26_r0auto,13.122,10.605,0.0,1.0,0
pro,1024,fp32,4,0.8311,op27_hls,13.186,11.260,0.0,1.0,0
pro,1024,fp32,4,0.8311,radix_cutedsl,11.378,10.576,0.0,1.0,0
pro,1024,fp32,4,0.8311,radix_multi_cuda,39.579,34.713,0.0,1.0,0
pro,1024,fp32,4,0.8311,radix_single_cuda,20.418,17.940,0.0,1.0,0
pro,1024,fp32,4,0.8311,sglang_streaming,10.928,9.601,0.0,1.0,0
pro,1024,fp32,4,0.8311,sglang_v2,7.653,6.353,0.0,1.0,0
pro,1024,fp32,6,0.8389,flashinfer_topk,11.994,10.874,0.0,1.0,0
pro,1024,fp32,6,0.8389,gvr29_hbe,7.014,5.766,0.0,1.0,0
pro,1024,fp32,6,0.8389,gvr_cutedsl,18.459,15.463,0.0,1.0,0
pro,1024,fp32,6,0.8389,gvr_multicta_cutedsl,18.373,15.472,0.0,1.0,0
pro,1024,fp32,6,0.8389,op21_legacy,13.646,11.094,0.0,1.0,0
pro,1024,fp32,6,0.8389,op26_1cta,13.707,10.768,0.0,1.0,0
pro,1024,fp32,6,0.8389,op26_mc,14.707,11.731,0.0,1.0,0
pro,1024,fp32,6,0.8389,op26_r0auto,13.773,10.763,0.0,1.0,0
pro,1024,fp32,6,0.8389,op27_hls,13.752,11.108,0.0,1.0,0
pro,1024,fp32,6,0.8389,radix_cutedsl,11.432,10.543,0.0,1.0,0
pro,1024,fp32,6,0.8389,radix_multi_cuda,38.632,34.239,0.0,1.0,0
pro,1024,fp32,6,0.8389,radix_single_cuda,19.717,17.212,0.0,1.0,0
pro,1024,fp32,6,0.8389,sglang_streaming,10.534,9.221,0.0,1.0,0
pro,1024,fp32,6,0.8389,sglang_v2,7.037,5.765,0.0,1.0,0
pro,1024,fp32,8,0.8506,flashinfer_topk,11.962,11.009,0.0,1.0,0
pro,1024,fp32,8,0.8506,gvr29_hbe,7.214,5.960,0.0,1.0,0
pro,1024,fp32,8,0.8506,gvr_cutedsl,14.771,12.214,0.0,1.0,0
pro,1024,fp32,8,0.8506,gvr_multicta_cutedsl,14.672,12.211,0.0,1.0,0
pro,1024,fp32,8,0.8506,op21_legacy,13.290,11.304,0.0,1.0,0
pro,1024,fp32,8,0.8506,op26_1cta,13.206,10.628,0.0,1.0,0
pro,1024,fp32,8,0.8506,op26_mc,13.848,11.334,0.0,1.0,0
pro,1024,fp32,8,0.8506,op26_r0auto,13.192,10.614,0.0,1.0,0
pro,1024,fp32,8,0.8506,op27_hls,13.333,11.375,0.0,1.0,0
pro,1024,fp32,8,0.8506,radix_cutedsl,11.286,10.478,0.0,1.0,0
pro,1024,fp32,8,0.8506,radix_multi_cuda,38.597,34.099,0.0,1.0,0
pro,1024,fp32,8,0.8506,radix_single_cuda,20.518,17.965,0.0,1.0,0
pro,1024,fp32,8,0.8506,sglang_streaming,10.512,9.280,0.0,1.0,0
pro,1024,fp32,8,0.8506,sglang_v2,7.176,5.965,0.0,1.0,0
pro,1024,fp32,10,0.8232,flashinfer_topk,11.883,10.869,0.0,1.0,0
pro,1024,fp32,10,0.8232,gvr29_hbe,7.021,5.855,0.0,1.0,0
pro,1024,fp32,10,0.8232,gvr_cutedsl,15.046,12.309,0.0,1.0,0
pro,1024,fp32,10,0.8232,gvr_multicta_cutedsl,15.010,12.302,0.0,1.0,0
pro,1024,fp32,10,0.8232,op21_legacy,13.565,11.333,0.0,1.0,0
pro,1024,fp32,10,0.8232,op26_1cta,13.678,10.906,0.0,1.0,0
pro,1024,fp32,10,0.8232,op26_mc,14.165,11.401,0.0,1.0,0
pro,1024,fp32,10,0.8232,op26_r0auto,13.661,10.904,0.0,1.0,0
pro,1024,fp32,10,0.8232,op27_hls,13.670,11.340,0.0,1.0,0
pro,1024,fp32,10,0.8232,radix_cutedsl,11.341,10.508,0.0,1.0,0
pro,1024,fp32,10,0.8232,radix_multi_cuda,38.800,34.141,0.0,1.0,0
pro,1024,fp32,10,0.8232,radix_single_cuda,20.106,17.441,0.0,1.0,0
pro,1024,fp32,10,0.8232,sglang_streaming,10.501,9.244,0.0,1.0,0
pro,1024,fp32,10,0.8232,sglang_v2,7.077,5.862,0.0,1.0,0
pro,1024,fp32,12,0.7422,flashinfer_topk,11.685,10.627,0.0,1.0,0
pro,1024,fp32,12,0.7422,gvr29_hbe,7.160,5.895,0.0,1.0,0
pro,1024,fp32,12,0.7422,gvr_cutedsl,17.541,14.932,0.0,1.0,0
pro,1024,fp32,12,0.7422,gvr_multicta_cutedsl,17.366,14.954,0.0,1.0,0
pro,1024,fp32,12,0.7422,op21_legacy,14.144,11.849,0.0,1.0,0
pro,1024,fp32,12,0.7422,op26_1cta,13.752,11.139,0.0,1.0,0
pro,1024,fp32,12,0.7422,op26_mc,18.602,16.140,0.0,1.0,0
pro,1024,fp32,12,0.7422,op26_r0auto,13.664,11.133,0.0,1.0,0
pro,1024,fp32,12,0.7422,op27_hls,14.323,11.889,0.0,1.0,0
pro,1024,fp32,12,0.7422,radix_cutedsl,11.419,10.523,0.0,1.0,0
pro,1024,fp32,12,0.7422,radix_multi_cuda,38.506,33.839,0.0,1.0,0
pro,1024,fp32,12,0.7422,radix_single_cuda,20.136,17.481,0.0,1.0,0
pro,1024,fp32,12,0.7422,sglang_streaming,10.589,9.292,0.0,1.0,0
pro,1024,fp32,12,0.7422,sglang_v2,7.154,5.911,0.0,1.0,0
pro,1024,fp32,14,0.7197,flashinfer_topk,12.022,10.927,0.0,1.0,0
pro,1024,fp32,14,0.7197,gvr29_hbe,7.187,5.979,0.0,1.0,0
pro,1024,fp32,14,0.7197,gvr_cutedsl,18.054,15.585,0.0,1.0,0
pro,1024,fp32,14,0.7197,gvr_multicta_cutedsl,17.989,15.576,0.0,1.0,0
pro,1024,fp32,14,0.7197,op21_legacy,14.614,12.450,0.0,1.0,0
pro,1024,fp32,14,0.7197,op26_1cta,13.470,10.995,0.0,1.0,0
pro,1024,fp32,14,0.7197,op26_mc,16.290,13.830,0.0,1.0,0
pro,1024,fp32,14,0.7197,op26_r0auto,13.475,11.000,0.0,1.0,0
pro,1024,fp32,14,0.7197,op27_hls,14.693,12.490,0.0,1.0,0
pro,1024,fp32,14,0.7197,radix_cutedsl,11.344,10.365,0.0,1.0,0
pro,1024,fp32,14,0.7197,radix_multi_cuda,38.674,34.010,0.0,1.0,0
pro,1024,fp32,14,0.7197,radix_single_cuda,20.374,17.662,0.0,1.0,0
pro,1024,fp32,14,0.7197,sglang_streaming,10.648,9.293,0.0,1.0,0
pro,1024,fp32,14,0.7197,sglang_v2,7.211,5.955,0.0,1.0,0
pro,1024,fp32,16,0.5566,flashinfer_topk,11.603,10.526,0.0,1.0,0
pro,1024,fp32,16,0.5566,gvr29_hbe,7.085,5.895,0.0,1.0,0
pro,1024,fp32,16,0.5566,gvr_cutedsl,18.723,15.978,0.0,1.0,0
pro,1024,fp32,16,0.5566,gvr_multicta_cutedsl,18.678,15.970,0.0,1.0,0
pro,1024,fp32,16,0.5566,op21_legacy,16.035,13.792,0.0,1.0,0
pro,1024,fp32,16,0.5566,op26_1cta,13.728,10.986,0.0,1.0,0
pro,1024,fp32,16,0.5566,op26_mc,16.691,13.928,0.0,1.0,0
pro,1024,fp32,16,0.5566,op26_r0auto,13.685,10.988,0.0,1.0,0
pro,1024,fp32,16,0.5566,op27_hls,16.171,13.843,0.0,1.0,0
pro,1024,fp32,16,0.5566,radix_cutedsl,11.186,10.348,0.0,1.0,0
pro,1024,fp32,16,0.5566,radix_multi_cuda,38.378,33.663,0.0,1.0,0
pro,1024,fp32,16,0.5566,radix_single_cuda,20.162,17.470,0.0,1.0,0
pro,1024,fp32,16,0.5566,sglang_streaming,10.669,9.302,0.0,1.0,0
pro,1024,fp32,16,0.5566,sglang_v2,7.131,5.930,0.0,1.0,0
pro,1024,fp32,18,0.4775,flashinfer_topk,11.480,10.371,0.0,1.0,0
pro,1024,fp32,18,0.4775,gvr29_hbe,6.979,5.725,0.0,1.0,0
pro,1024,fp32,18,0.4775,gvr_cutedsl,21.309,18.518,0.0,1.0,0
pro,1024,fp32,18,0.4775,gvr_multicta_cutedsl,21.328,18.519,0.0,1.0,0
pro,1024,fp32,18,0.4775,op21_legacy,16.291,13.733,0.0,1.0,0
pro,1024,fp32,18,0.4775,op26_1cta,14.104,11.314,0.0,1.0,0
pro,1024,fp32,18,0.4775,op26_mc,21.480,18.583,0.0,1.0,0
pro,1024,fp32,18,0.4775,op26_r0auto,14.122,11.308,0.0,1.0,0
pro,1024,fp32,18,0.4775,op27_hls,16.362,13.793,0.0,1.0,0
pro,1024,fp32,18,0.4775,radix_cutedsl,10.835,9.960,0.0,1.0,0
pro,1024,fp32,18,0.4775,radix_multi_cuda,37.973,33.279,0.0,1.0,0
pro,1024,fp32,18,0.4775,radix_single_cuda,19.768,17.235,0.0,1.0,0
pro,1024,fp32,18,0.4775,sglang_streaming,10.331,9.021,0.0,1.0,0
pro,1024,fp32,18,0.4775,sglang_v2,6.904,5.728,0.0,1.0,0
pro,1024,fp32,20,0.5176,flashinfer_topk,11.789,10.899,0.0,1.0,0
pro,1024,fp32,20,0.5176,gvr29_hbe,7.378,6.092,0.0,1.0,0
pro,1024,fp32,20,0.5176,gvr_cutedsl,16.563,14.028,0.0,1.0,0
pro,1024,fp32,20,0.5176,gvr_multicta_cutedsl,16.475,14.020,0.0,1.0,0
pro,1024,fp32,20,0.5176,op21_legacy,17.294,15.357,0.0,1.0,0
pro,1024,fp32,20,0.5176,op26_1cta,14.224,11.776,0.0,1.0,0
pro,1024,fp32,20,0.5176,op26_mc,18.568,16.129,0.0,1.0,0
pro,1024,fp32,20,0.5176,op26_r0auto,14.197,11.785,0.0,1.0,0
pro,1024,fp32,20,0.5176,op27_hls,17.262,15.357,0.0,1.0,0
pro,1024,fp32,20,0.5176,radix_cutedsl,11.354,10.521,0.0,1.0,0
pro,1024,fp32,20,0.5176,radix_multi_cuda,39.118,34.539,0.0,1.0,0
pro,1024,fp32,20,0.5176,radix_single_cuda,20.456,17.779,0.0,1.0,0
pro,1024,fp32,20,0.5176,sglang_streaming,10.806,9.533,0.0,1.0,0
pro,1024,fp32,20,0.5176,sglang_v2,7.314,6.100,0.0,1.0,0
pro,1024,fp32,22,0.418,flashinfer_topk,11.869,10.707,0.0,1.0,0
pro,1024,fp32,22,0.418,gvr29_hbe,6.989,5.807,0.0,1.0,0
pro,1024,fp32,22,0.418,gvr_cutedsl,11.531,8.982,0.0,1.0,0
pro,1024,fp32,22,0.418,gvr_multicta_cutedsl,11.363,8.981,0.0,1.0,0
pro,1024,fp32,22,0.418,op21_legacy,14.984,12.794,0.0,1.0,0
pro,1024,fp32,22,0.418,op26_1cta,10.963,8.426,0.0,1.0,0
pro,1024,fp32,22,0.418,op26_mc,11.339,8.967,0.0,1.0,0
pro,1024,fp32,22,0.418,op26_r0auto,10.912,8.416,0.0,1.0,0
pro,1024,fp32,22,0.418,op27_hls,15.005,12.769,0.0,1.0,0
pro,1024,fp32,22,0.418,radix_cutedsl,11.336,10.499,0.0,1.0,0
pro,1024,fp32,22,0.418,radix_multi_cuda,39.270,34.449,0.0,1.0,0
pro,1024,fp32,22,0.418,radix_single_cuda,20.208,17.647,0.0,1.0,0
pro,1024,fp32,22,0.418,sglang_streaming,10.699,9.351,0.0,1.0,0
pro,1024,fp32,22,0.418,sglang_v2,6.966,5.789,0.0,1.0,0
pro,1024,fp32,24,0.5215,flashinfer_topk,11.667,10.597,0.0,1.0,0
pro,1024,fp32,24,0.5215,gvr29_hbe,6.890,5.839,0.0,1.0,0
pro,1024,fp32,24,0.5215,gvr_cutedsl,14.675,12.079,0.0,1.0,0
pro,1024,fp32,24,0.5215,gvr_multicta_cutedsl,14.642,12.080,0.0,1.0,0
pro,1024,fp32,24,0.5215,op21_legacy,17.048,14.866,0.0,1.0,0
pro,1024,fp32,24,0.5215,op26_1cta,13.587,11.006,0.0,1.0,0
pro,1024,fp32,24,0.5215,op26_mc,18.558,15.985,0.0,1.0,0
pro,1024,fp32,24,0.5215,op26_r0auto,13.690,11.012,0.0,1.0,0
pro,1024,fp32,24,0.5215,op27_hls,16.893,14.874,0.0,1.0,0
pro,1024,fp32,24,0.5215,radix_cutedsl,11.342,10.457,0.0,1.0,0
pro,1024,fp32,24,0.5215,radix_multi_cuda,38.698,34.087,0.0,1.0,0
pro,1024,fp32,24,0.5215,radix_single_cuda,20.219,17.676,0.0,1.0,0
pro,1024,fp32,24,0.5215,sglang_streaming,10.685,9.318,0.0,1.0,0
pro,1024,fp32,24,0.5215,sglang_v2,7.058,5.834,0.0,1.0,0
pro,1024,fp32,26,0.4062,flashinfer_topk,11.738,10.794,0.0,1.0,0
pro,1024,fp32,26,0.4062,gvr29_hbe,7.394,6.266,0.0,1.0,0
pro,1024,fp32,26,0.4062,gvr_cutedsl,23.360,20.764,0.0,1.0,0
pro,1024,fp32,26,0.4062,gvr_multicta_cutedsl,23.262,20.771,0.0,1.0,0
pro,1024,fp32,26,0.4062,op21_legacy,14.773,12.618,0.0,1.0,0
pro,1024,fp32,26,0.4062,op26_1cta,13.621,11.162,0.0,1.0,0
pro,1024,fp32,26,0.4062,op26_mc,15.026,12.543,0.0,1.0,0
pro,1024,fp32,26,0.4062,op26_r0auto,13.642,11.165,0.0,1.0,0
pro,1024,fp32,26,0.4062,op27_hls,14.798,12.620,0.0,1.0,0
pro,1024,fp32,26,0.4062,radix_cutedsl,11.093,10.305,0.0,1.0,0
pro,1024,fp32,26,0.4062,radix_multi_cuda,39.408,34.557,0.0,1.0,0
pro,1024,fp32,26,0.4062,radix_single_cuda,20.602,18.007,0.0,1.0,0
pro,1024,fp32,26,0.4062,sglang_streaming,10.626,9.268,0.0,1.0,0
pro,1024,fp32,26,0.4062,sglang_v2,7.493,6.312,0.0,1.0,0
pro,1024,fp32,28,0.5439,flashinfer_topk,11.930,10.870,0.0,1.0,0
pro,1024,fp32,28,0.5439,gvr29_hbe,6.747,5.717,0.0,1.0,0
pro,1024,fp32,28,0.5439,gvr_cutedsl,15.683,12.668,0.0,1.0,0
pro,1024,fp32,28,0.5439,gvr_multicta_cutedsl,15.701,12.677,0.0,1.0,0
pro,1024,fp32,28,0.5439,op21_legacy,15.800,13.149,0.0,1.0,0
pro,1024,fp32,28,0.5439,op26_1cta,14.061,11.016,0.0,1.0,0
pro,1024,fp32,28,0.5439,op26_mc,15.090,12.064,0.0,1.0,0
pro,1024,fp32,28,0.5439,op26_r0auto,14.016,11.000,0.0,1.0,0
pro,1024,fp32,28,0.5439,op27_hls,15.877,13.162,0.0,1.0,0
pro,1024,fp32,28,0.5439,radix_cutedsl,11.410,10.541,0.0,1.0,0
pro,1024,fp32,28,0.5439,radix_multi_cuda,39.134,34.436,0.0,1.0,0
pro,1024,fp32,28,0.5439,radix_single_cuda,20.114,17.594,0.0,1.0,0
pro,1024,fp32,28,0.5439,sglang_streaming,10.710,9.446,0.0,1.0,0
pro,1024,fp32,28,0.5439,sglang_v2,6.931,5.722,0.0,1.0,0
pro,1024,fp32,30,0.4814,flashinfer_topk,11.698,10.531,0.0,1.0,0
pro,1024,fp32,30,0.4814,gvr29_hbe,6.786,5.707,0.0,1.0,0
pro,1024,fp32,30,0.4814,gvr_cutedsl,19.877,17.201,0.0,1.0,0
pro,1024,fp32,30,0.4814,gvr_multicta_cutedsl,19.818,17.183,0.0,1.0,0
pro,1024,fp32,30,0.4814,op21_legacy,16.288,13.869,0.0,1.0,0
pro,1024,fp32,30,0.4814,op26_1cta,13.704,10.969,0.0,1.0,0
pro,1024,fp32,30,0.4814,op26_mc,15.661,12.988,0.0,1.0,0
pro,1024,fp32,30,0.4814,op26_r0auto,13.718,10.979,0.0,1.0,0
pro,1024,fp32,30,0.4814,op27_hls,16.218,13.949,0.0,1.0,0
pro,1024,fp32,30,0.4814,radix_cutedsl,11.114,10.151,0.0,1.0,0
pro,1024,fp32,30,0.4814,radix_multi_cuda,38.184,33.492,0.0,1.0,0
pro,1024,fp32,30,0.4814,radix_single_cuda,19.515,16.901,0.0,1.0,0
pro,1024,fp32,30,0.4814,sglang_streaming,10.467,9.120,0.0,1.0,0
pro,1024,fp32,30,0.4814,sglang_v2,6.902,5.724,0.0,1.0,0
pro,1024,fp32,32,0.5752,flashinfer_topk,11.798,10.817,0.0,1.0,0
pro,1024,fp32,32,0.5752,gvr29_hbe,6.867,5.752,0.0,1.0,0
pro,1024,fp32,32,0.5752,gvr_cutedsl,17.294,14.741,0.0,1.0,0
pro,1024,fp32,32,0.5752,gvr_multicta_cutedsl,17.352,14.743,0.0,1.0,0
pro,1024,fp32,32,0.5752,op21_legacy,15.339,13.129,0.0,1.0,0
pro,1024,fp32,32,0.5752,op26_1cta,13.576,10.998,0.0,1.0,0
pro,1024,fp32,32,0.5752,op26_mc,14.810,12.276,0.0,1.0,0
pro,1024,fp32,32,0.5752,op26_r0auto,13.570,11.006,0.0,1.0,0
pro,1024,fp32,32,0.5752,op27_hls,15.368,13.116,0.0,1.0,0
pro,1024,fp32,32,0.5752,radix_cutedsl,11.586,10.748,0.0,1.0,0
pro,1024,fp32,32,0.5752,radix_multi_cuda,37.835,33.506,0.0,1.0,0
pro,1024,fp32,32,0.5752,radix_single_cuda,19.958,17.219,0.0,1.0,0
pro,1024,fp32,32,0.5752,sglang_streaming,10.712,9.430,0.0,1.0,0
pro,1024,fp32,32,0.5752,sglang_v2,6.960,5.762,0.0,1.0,0
pro,1024,fp32,34,0.7373,flashinfer_topk,11.907,10.639,0.0,1.0,0
pro,1024,fp32,34,0.7373,gvr29_hbe,7.014,5.871,0.0,1.0,0
pro,1024,fp32,34,0.7373,gvr_cutedsl,14.267,11.836,0.0,1.0,0
pro,1024,fp32,34,0.7373,gvr_multicta_cutedsl,14.234,11.834,0.0,1.0,0
pro,1024,fp32,34,0.7373,op21_legacy,14.078,12.044,0.0,1.0,0
pro,1024,fp32,34,0.7373,op26_1cta,13.274,10.812,0.0,1.0,0
pro,1024,fp32,34,0.7373,op26_mc,18.384,15.908,0.0,1.0,0
pro,1024,fp32,34,0.7373,op26_r0auto,13.318,10.804,0.0,1.0,0
pro,1024,fp32,34,0.7373,op27_hls,14.072,12.060,0.0,1.0,0
pro,1024,fp32,34,0.7373,radix_cutedsl,11.338,10.490,0.0,1.0,0
pro,1024,fp32,34,0.7373,radix_multi_cuda,38.723,34.202,0.0,1.0,0
pro,1024,fp32,34,0.7373,radix_single_cuda,20.414,17.549,0.0,1.0,0
pro,1024,fp32,34,0.7373,sglang_streaming,10.610,9.198,0.0,1.0,0
pro,1024,fp32,34,0.7373,sglang_v2,7.139,5.880,0.0,1.0,0
pro,1024,fp32,36,0.6279,flashinfer_topk,11.810,10.748,0.0,1.0,0
pro,1024,fp32,36,0.6279,gvr29_hbe,6.901,5.860,0.0,1.0,0
pro,1024,fp32,36,0.6279,gvr_cutedsl,14.587,12.182,0.0,1.0,0
pro,1024,fp32,36,0.6279,gvr_multicta_cutedsl,14.579,12.186,0.0,1.0,0
pro,1024,fp32,36,0.6279,op21_legacy,14.672,12.664,0.0,1.0,0
pro,1024,fp32,36,0.6279,op26_1cta,13.296,10.864,0.0,1.0,0
pro,1024,fp32,36,0.6279,op26_mc,15.128,12.769,0.0,1.0,0
pro,1024,fp32,36,0.6279,op26_r0auto,13.256,10.878,0.0,1.0,0
pro,1024,fp32,36,0.6279,op27_hls,14.656,12.636,0.0,1.0,0
pro,1024,fp32,36,0.6279,radix_cutedsl,11.542,10.686,0.0,1.0,0
pro,1024,fp32,36,0.6279,radix_multi_cuda,38.080,33.599,0.0,1.0,0
pro,1024,fp32,36,0.6279,radix_single_cuda,19.750,17.197,0.0,1.0,0
pro,1024,fp32,36,0.6279,sglang_streaming,10.910,9.528,0.0,1.0,0
pro,1024,fp32,36,0.6279,sglang_v2,7.101,5.879,0.0,1.0,0
pro,1024,fp32,38,0.7148,flashinfer_topk,11.883,10.669,0.0,1.0,0
pro,1024,fp32,38,0.7148,gvr29_hbe,7.256,6.199,0.0,1.0,0
pro,1024,fp32,38,0.7148,gvr_cutedsl,16.854,14.063,0.0,1.0,0
pro,1024,fp32,38,0.7148,gvr_multicta_cutedsl,16.838,14.066,0.0,1.0,0
pro,1024,fp32,38,0.7148,op21_legacy,14.624,12.215,0.0,1.0,0
pro,1024,fp32,38,0.7148,op26_1cta,13.478,10.682,0.0,1.0,0
pro,1024,fp32,38,0.7148,op26_mc,19.144,16.287,0.0,1.0,0
pro,1024,fp32,38,0.7148,op26_r0auto,13.435,10.680,0.0,1.0,0
pro,1024,fp32,38,0.7148,op27_hls,14.595,12.260,0.0,1.0,0
pro,1024,fp32,38,0.7148,radix_cutedsl,11.586,10.724,0.0,1.0,0
pro,1024,fp32,38,0.7148,radix_multi_cuda,39.277,34.534,0.0,1.0,0
pro,1024,fp32,38,0.7148,radix_single_cuda,20.325,17.828,0.0,1.0,0
pro,1024,fp32,38,0.7148,sglang_streaming,10.798,9.530,0.0,1.0,0
pro,1024,fp32,38,0.7148,sglang_v2,7.466,6.225,0.0,1.0,0
pro,1024,fp32,40,0.7363,flashinfer_topk,11.846,10.852,0.0,1.0,0
pro,1024,fp32,40,0.7363,gvr29_hbe,7.270,6.161,0.0,1.0,0
pro,1024,fp32,40,0.7363,gvr_cutedsl,14.944,12.253,0.0,1.0,0
pro,1024,fp32,40,0.7363,gvr_multicta_cutedsl,14.934,12.258,0.0,1.0,0
pro,1024,fp32,40,0.7363,op21_legacy,14.077,11.764,0.0,1.0,0
pro,1024,fp32,40,0.7363,op26_1cta,13.334,10.709,0.0,1.0,0
pro,1024,fp32,40,0.7363,op26_mc,15.619,12.983,0.0,1.0,0
pro,1024,fp32,40,0.7363,op26_r0auto,13.419,10.705,0.0,1.0,0
pro,1024,fp32,40,0.7363,op27_hls,14.083,11.814,0.0,1.0,0
pro,1024,fp32,40,0.7363,radix_cutedsl,11.563,10.680,0.0,1.0,0
pro,1024,fp32,40,0.7363,radix_multi_cuda,39.184,34.574,0.0,1.0,0
pro,1024,fp32,40,0.7363,radix_single_cuda,20.387,17.863,0.0,1.0,0
pro,1024,fp32,40,0.7363,sglang_streaming,10.659,9.377,0.0,1.0,0
pro,1024,fp32,40,0.7363,sglang_v2,7.403,6.169,0.0,1.0,0
pro,1024,fp32,42,0.7412,flashinfer_topk,11.531,10.488,0.0,1.0,0
pro,1024,fp32,42,0.7412,gvr29_hbe,7.134,6.024,0.0,1.0,0
pro,1024,fp32,42,0.7412,gvr_cutedsl,13.846,11.368,0.0,1.0,0
pro,1024,fp32,42,0.7412,gvr_multicta_cutedsl,13.734,11.379,0.0,1.0,0
pro,1024,fp32,42,0.7412,op21_legacy,13.826,11.987,0.0,1.0,0
pro,1024,fp32,42,0.7412,op26_1cta,13.018,10.616,0.0,1.0,0
pro,1024,fp32,42,0.7412,op26_mc,14.539,12.136,0.0,1.0,0
pro,1024,fp32,42,0.7412,op26_r0auto,13.086,10.620,0.0,1.0,0
pro,1024,fp32,42,0.7412,op27_hls,13.861,12.037,0.0,1.0,0
pro,1024,fp32,42,0.7412,radix_cutedsl,11.149,10.288,0.0,1.0,0
pro,1024,fp32,42,0.7412,radix_multi_cuda,39.016,34.310,0.0,1.0,0
pro,1024,fp32,42,0.7412,radix_single_cuda,20.438,17.861,0.0,1.0,0
pro,1024,fp32,42,0.7412,sglang_streaming,10.621,9.314,0.0,1.0,0
pro,1024,fp32,42,0.7412,sglang_v2,7.195,6.051,0.0,1.0,0
pro,1024,fp32,44,0.8135,flashinfer_topk,12.078,11.156,0.0,1.0,0
