scenario,K,dtype,N,BS,hr,layer,gvr_ms_auto_cold_us,gvr_ms_auto_warm_us,gvr_cutedsl_cold_us,gvr_cutedsl_warm_us,gvr_multicta_cutedsl_cold_us,gvr_multicta_cutedsl_warm_us,radix_cutedsl_cold_us,radix_cutedsl_warm_us,sglang_streaming_cold_us,sglang_streaming_warm_us,op21_cold_speedup_vs_gvr_cutedsl,op21_cold_speedup_vs_gvr_multicta_cutedsl,op21_cold_speedup_vs_radix_cutedsl,op21_cold_speedup_vs_sglang_streaming
best,2048,fp32,8192,2,0.8999,0,22.894,16.307,14.437,13.06,14.456,13.048,8.222,7.481,,,0.631,0.631,0.359,
best,2048,fp32,8192,4,0.8999,0,22.943,16.408,14.44,13.066,14.463,13.052,8.206,7.489,,,0.629,0.63,0.358,
best,2048,fp32,8192,8,0.8999,0,22.08,16.433,14.488,13.091,14.506,13.085,8.259,7.502,,,0.656,0.657,0.374,
best,2048,fp32,8192,16,0.8999,0,21.706,16.751,14.68,13.421,14.662,13.418,8.48,7.891,,,0.676,0.676,0.391,
best,2048,fp32,8192,32,0.8999,0,21.709,16.808,14.838,13.496,14.826,13.498,8.632,7.946,,,0.684,0.683,0.398,
best,2048,fp32,8192,64,0.8999,0,21.947,17.017,15.112,13.726,15.194,13.729,8.851,7.996,,,0.689,0.692,0.403,
best,2048,fp32,8192,128,0.8999,0,22.088,17.398,15.866,14.079,15.906,14.066,9.438,8.131,,,0.718,0.72,0.427,
best,2048,fp32,8192,256,0.8999,0,25.528,23.411,21.779,19.194,19.869,17.683,16.773,14.828,,,0.853,0.778,0.657,
best,2048,fp32,8192,512,0.8999,0,48.013,44.514,37.834,34.174,36.819,33.791,30.888,28.241,,,0.788,0.767,0.643,
best,2048,fp32,8192,1024,0.8999,0,85.341,79.051,59.501,54.744,64.39,59.28,52.669,48.184,,,0.697,0.755,0.617,
best,2048,fp32,8192,2048,0.8999,0,157.684,153.318,107.788,104.222,120.226,116.669,102.05,94.588,,,0.684,0.762,0.647,
best,2048,fp32,16384,1,0.8999,22,27.544,19.425,14.602,13.156,14.603,13.152,12.527,11.689,,,0.53,0.53,0.455,
best,2048,fp32,16384,2,0.8999,22,26.509,19.415,14.622,13.137,14.638,13.128,12.523,11.721,,,0.552,0.552,0.472,
best,2048,fp32,16384,4,0.8999,22,26.342,19.225,14.584,13.131,14.613,13.128,12.55,11.724,,,0.554,0.555,0.476,
best,2048,fp32,16384,8,0.8999,22,26.398,19.288,14.69,13.16,14.701,13.153,12.619,11.746,,,0.556,0.557,0.478,
best,2048,fp32,16384,16,0.8999,22,25.261,19.583,14.861,13.474,14.862,13.485,12.92,12.14,,,0.588,0.588,0.511,
best,2048,fp32,16384,32,0.8999,22,25.237,19.58,15.107,13.557,15.111,13.565,12.926,12.191,,,0.599,0.599,0.512,
best,2048,fp32,16384,64,0.8999,22,25.451,19.576,15.651,13.782,15.575,13.786,13.431,12.266,,,0.615,0.612,0.528,
best,2048,fp32,16384,128,0.8999,22,25.989,19.943,16.666,14.136,16.659,14.13,14.206,12.449,,,0.641,0.641,0.547,
best,2048,fp32,16384,256,0.8999,22,33.325,29.763,24.965,20.101,22.157,18.86,25.808,23.345,,,0.749,0.665,0.774,
best,2048,fp32,16384,512,0.8999,22,63.892,57.226,45.005,36.93,41.466,36.019,48.971,44.979,,,0.704,0.649,0.766,
best,2048,fp32,16384,1024,0.8999,22,112.496,101.989,71.152,59.813,72.71,63.482,85.443,77.461,,,0.632,0.646,0.76,
best,2048,fp32,16384,2048,0.8999,22,203.793,198.325,126.17,121.259,130.933,126.848,166.157,162.059,,,0.619,0.642,0.815,
best,2048,fp32,32768,1,0.8999,0,32.362,22.679,18.307,16.357,18.349,16.362,17.827,16.813,,,0.566,0.567,0.551,
best,2048,fp32,32768,2,0.8999,0,31.03,22.664,18.232,16.363,18.213,16.361,17.869,16.781,,,0.588,0.587,0.576,
best,2048,fp32,32768,4,0.8999,0,29.875,22.547,18.318,16.364,18.318,16.365,20.141,19.584,,,0.613,0.613,0.674,
best,2048,fp32,32768,8,0.8999,0,29.821,22.522,18.483,16.38,18.451,16.388,20.755,19.801,,,0.62,0.619,0.696,
best,2048,fp32,32768,16,0.8999,0,28.525,22.851,18.621,16.694,18.631,16.701,20.973,19.934,,,0.653,0.653,0.735,
best,2048,fp32,32768,32,0.8999,0,28.389,22.862,18.965,16.788,19.008,16.782,21.55,20.059,,,0.668,0.67,0.759,
best,2048,fp32,32768,64,0.8999,0,28.947,22.912,19.747,17.04,19.762,17.034,20.853,19.086,,,0.682,0.683,0.72,
best,2048,fp32,32768,128,0.8999,0,30.511,23.445,21.397,17.45,21.326,17.443,21.76,19.321,,,0.701,0.699,0.713,
best,2048,fp32,32768,256,0.8999,0,44.776,38.042,35.938,27.442,31.386,25.639,40.915,36.887,,,0.803,0.701,0.914,
best,2048,fp32,32768,512,0.8999,0,86.836,74.556,68.854,52.689,59.67,49.542,80.479,71.946,,,0.793,0.687,0.927,
best,2048,fp32,32768,1024,0.8999,0,154.393,146.885,108.864,100.603,102.511,96.373,140.525,133.702,,,0.705,0.664,0.91,
best,2048,fp32,32768,2048,0.8999,0,279.67,272.896,192.524,184.486,186.434,180.611,270.479,264.142,,,0.688,0.667,0.967,
best,2048,fp32,65536,1,0.8999,42,36.637,32.552,27.522,25.569,22.262,20.374,17.773,16.732,,,0.751,0.608,0.485,
best,2048,fp32,65536,2,0.8999,42,35.424,32.586,27.458,25.587,22.232,20.376,19.691,18.941,,,0.775,0.628,0.556,
best,2048,fp32,65536,4,0.8999,42,35.955,33.017,27.518,25.585,22.57,20.759,20.261,19.271,,,0.765,0.628,0.564,
best,2048,fp32,65536,8,0.8999,42,35.823,33.063,27.658,25.669,22.661,20.813,20.819,19.794,,,0.772,0.633,0.581,
best,2048,fp32,65536,16,0.8999,42,35.85,33.01,27.989,25.982,22.883,20.931,21.363,20.01,,,0.781,0.638,0.596,
best,2048,fp32,65536,32,0.8999,42,36.693,33.605,28.736,26.078,24.784,22.46,25.464,23.602,,,0.783,0.675,0.694,
best,2048,fp32,65536,64,0.8999,42,38.701,35.33,29.578,26.307,26.567,23.743,33.402,30.849,,,0.764,0.686,0.863,
best,2048,fp32,65536,128,0.8999,42,40.474,35.835,32.776,27.062,32.595,27.029,63.038,59.582,,,0.81,0.805,1.558,
best,2048,fp32,65536,256,0.8999,42,68.767,56.611,56.778,41.004,49.093,37.338,122.388,117.12,,,0.826,0.714,1.78,
best,2048,fp32,65536,512,0.8999,42,131.175,122.71,154.789,139.704,91.53,82.242,211.494,208.769,,,1.18,0.698,1.612,
best,2048,fp32,65536,1024,0.8999,42,230.881,221.618,248.687,236.252,153.69,143.249,417.686,414.682,,,1.077,0.666,1.809,
best,2048,fp32,65536,2048,0.8999,42,421.539,412.148,413.478,395.087,274.631,263.715,831.408,828.692,,,0.981,0.651,1.972,
best,2048,fp32,131072,1,0.8999,0,48.151,44.082,34.455,31.976,21.445,19.959,19.471,18.794,,,0.716,0.445,0.404,
best,2048,fp32,131072,2,0.8999,0,48.245,44.099,34.357,31.886,21.675,19.946,20.471,19.656,,,0.712,0.449,0.424,
best,2048,fp32,131072,4,0.8999,0,48.211,44.713,34.458,31.894,21.992,20.366,20.126,19.354,,,0.715,0.456,0.417,
best,2048,fp32,131072,8,0.8999,0,48.157,44.771,34.688,32.007,22.251,20.455,21.485,20.172,,,0.72,0.462,0.446,
best,2048,fp32,131072,16,0.8999,0,48.274,44.684,35.25,32.323,23.035,20.582,25.557,23.729,,,0.73,0.477,0.529,
best,2048,fp32,131072,32,0.8999,0,48.603,45.24,35.973,32.442,28.146,24.993,32.957,30.444,,,0.74,0.579,0.678,
best,2048,fp32,131072,64,0.8999,0,51.632,48.003,38.16,32.778,32.038,27.183,62.202,58.843,,,0.739,0.621,1.205,
best,2048,fp32,131072,128,0.8999,0,57.595,50.266,45.283,34.526,45.346,34.562,108.045,101.419,,,0.786,0.787,1.876,
best,2048,fp32,131072,256,0.8999,0,180.434,168.221,138.991,124.496,122.144,106.029,210.514,206.323,,,0.77,0.677,1.167,
best,2048,fp32,131072,512,0.8999,0,338.473,327.985,262.228,249.018,216.145,206.797,381.461,377.32,,,0.775,0.639,1.127,
best,2048,fp32,131072,1024,0.8999,0,637.01,626.686,447.739,431.623,415.166,406.807,724.252,719.815,,,0.703,0.652,1.137,
best,2048,fp32,131072,2048,0.8999,0,1256.131,1237.218,866.741,850.087,798.518,792.626,1445.616,1446.012,,,0.69,0.636,1.151,
best,2048,fp32,262144,1,0.8999,0,72.703,68.617,46.235,42.738,25.869,23.736,19.309,18.565,,,0.636,0.356,0.266,
best,2048,fp32,262144,2,0.8999,0,72.64,68.51,46.098,42.703,25.767,23.763,19.662,18.728,,,0.635,0.355,0.271,
best,2048,fp32,262144,4,0.8999,0,71.694,68.908,46.354,42.76,26.232,24.125,20.808,19.567,,,0.647,0.366,0.29,
best,2048,fp32,262144,8,0.8999,0,75.964,72.231,46.571,42.862,26.576,24.229,24.728,23.027,,,0.613,0.35,0.326,
best,2048,fp32,262144,16,0.8999,0,75.84,72.162,47.373,43.195,27.795,24.376,31.893,29.506,,,0.625,0.366,0.421,
best,2048,fp32,262144,32,0.8999,0,76.76,72.918,48.899,43.325,36.647,31.439,59.85,56.576,,,0.637,0.477,0.78,
best,2048,fp32,262144,64,0.8999,0,82.252,77.376,54.88,43.782,46.12,34.921,116.186,110.911,,,0.667,0.561,1.413,
best,2048,fp32,262144,128,0.8999,0,160.117,148.281,102.221,89.106,102.228,89.077,194.751,188.714,,,0.638,0.638,1.216,
best,2048,fp32,262144,256,0.8999,0,326.875,314.541,209.365,191.967,199.77,172.496,344.59,338.426,,,0.641,0.611,1.054,
best,2048,fp32,262144,512,0.8999,0,639.833,625.965,405.014,383.199,362.102,342.683,681.153,675.432,,,0.633,0.566,1.065,
best,2048,fp32,262144,1024,0.8999,0,1267.347,1248.676,735.806,716.88,690.161,670.778,1351.805,1345.977,,,0.581,0.545,1.067,
best,2048,fp32,262144,2048,0.8999,0,2390.029,2361.336,1341.789,1321.687,1316.398,1294.303,2661.59,2659.554,,,0.561,0.551,1.114,
best,2048,fp32,524288,2,0.8999,42,118.622,114.115,85.936,81.122,35.685,33.355,19.816,18.563,,,0.724,0.301,0.167,
best,2048,fp32,524288,4,0.8999,42,117.901,114.191,86.19,81.093,36.378,33.674,23.754,21.99,,,0.731,0.309,0.201,
best,2048,fp32,524288,8,0.8999,42,124.059,120.874,86.578,81.146,37.198,33.914,30.918,28.285,,,0.698,0.3,0.249,
best,2048,fp32,524288,16,0.8999,42,124.619,120.846,88.216,81.389,39.339,34.124,58.098,54.353,,,0.708,0.316,0.466,
best,2048,fp32,524288,32,0.8999,42,129.237,121.955,93.123,81.695,62.387,50.963,112.51,105.507,,,0.721,0.483,0.871,
best,2048,fp32,524288,64,0.8999,42,191.003,187.249,141.421,128.908,123.184,111.58,200.981,197.832,,,0.74,0.645,1.052,
best,2048,fp32,1048576,2,0.8999,0,235.184,231.407,136.461,128.375,48.558,44.904,23.752,22.026,,,0.58,0.206,0.101,
best,2048,fp32,1048576,4,0.8999,0,235.403,231.528,136.8,128.369,49.294,45.203,30.909,28.529,,,0.581,0.209,0.131,
best,2048,fp32,1048576,8,0.8999,0,248.286,244.572,137.296,128.445,50.613,45.473,58.837,55.215,,,0.553,0.204,0.237,
best,2048,fp32,1048576,16,0.8999,0,249.933,244.556,145.598,133.549,57.523,45.76,114.387,108.252,,,0.583,0.23,0.458,
best,2048,fp32,1048576,32,0.8999,0,341.128,332.888,187.406,177.821,125.646,113.873,224.778,219.263,,,0.549,0.368,0.659,
best,2048,fp32,1048576,64,0.8999,0,396.434,393.471,224.67,206.959,189.019,170.346,441.429,436.8,,,0.567,0.477,1.114,
worst,512,bf16,4096,1,0.0508,22,10.51,9.106,8.811,7.763,9.082,8.069,5.11,4.434,,,0.838,0.864,0.486,
worst,512,bf16,4096,2,0.0508,22,10.16,9.112,8.774,7.793,9.146,8.088,5.179,4.465,,,0.864,0.9,0.51,
worst,512,bf16,4096,4,0.0508,22,10.152,9.105,8.851,7.795,9.142,8.087,5.168,4.471,,,0.872,0.901,0.509,
worst,512,bf16,4096,8,0.0508,22,10.123,9.116,8.939,7.823,9.141,8.093,5.226,4.485,,,0.883,0.903,0.516,
worst,512,bf16,4096,16,0.0508,22,10.373,9.42,9.197,8.141,9.366,8.419,5.64,4.823,,,0.887,0.903,0.544,
worst,512,bf16,4096,32,0.0508,22,10.802,9.566,9.426,8.257,9.672,8.5,5.694,4.908,,,0.873,0.895,0.527,
worst,512,bf16,4096,64,0.0508,22,10.75,9.636,9.547,8.321,9.736,8.574,5.797,4.946,,,0.888,0.906,0.539,
worst,512,bf16,4096,128,0.0508,22,11.037,9.796,9.79,8.45,10.056,8.724,6.198,5.173,,,0.887,0.911,0.562,
worst,512,bf16,4096,256,0.0508,22,12.461,11.114,11.746,10.563,11.803,10.561,10.475,8.966,,,0.943,0.947,0.841,
worst,512,bf16,4096,512,0.0508,22,22.13,19.554,19.976,17.989,19.939,17.982,19.037,16.595,,,0.903,0.901,0.86,
worst,512,bf16,4096,1024,0.0508,22,33.203,30.556,30.864,28.438,30.899,28.447,32.539,28.083,,,0.93,0.931,0.98,
worst,512,bf16,4096,2048,0.0508,22,59.416,55.699,55.782,52.575,55.864,52.589,62.162,54.707,,,0.939,0.94,1.046,
worst,512,bf16,8192,1,0.0508,10,11.016,9.876,8.859,7.649,9.13,7.907,6.704,5.877,,,0.804,0.829,0.609,
worst,512,bf16,8192,2,0.0508,10,11.4,9.837,8.88,7.644,9.208,7.889,6.694,5.894,,,0.779,0.808,0.587,
worst,512,bf16,8192,4,0.0508,10,11.114,9.844,8.888,7.65,9.211,7.905,6.747,5.901,,,0.8,0.829,0.607,
worst,512,bf16,8192,8,0.0508,10,11.368,9.852,8.986,7.649,9.261,7.902,6.76,5.917,,,0.79,0.815,0.595,
worst,512,bf16,8192,16,0.0508,10,11.381,10.139,9.232,7.977,9.421,8.214,6.933,6.258,,,0.811,0.828,0.609,
worst,512,bf16,8192,32,0.0508,10,11.461,10.287,9.376,8.085,9.536,8.294,7.048,6.325,,,0.818,0.832,0.615,
worst,512,bf16,8192,64,0.0508,10,11.603,10.355,9.416,8.155,9.598,8.371,7.218,6.389,,,0.812,0.827,0.622,
worst,512,bf16,8192,128,0.0508,10,11.92,10.539,9.648,8.306,9.907,8.558,7.52,6.492,,,0.809,0.831,0.631,
worst,512,bf16,8192,256,0.0508,10,13.344,11.747,11.872,10.247,11.816,10.271,13.248,11.628,,,0.89,0.885,0.993,
worst,512,bf16,8192,512,0.0508,10,23.23,20.761,20.058,17.45,20.061,17.444,24.242,21.743,,,0.863,0.864,1.044,
worst,512,bf16,8192,1024,0.0508,10,35.587,32.688,30.581,27.742,30.638,27.764,41.362,37.188,,,0.859,0.861,1.162,
worst,512,bf16,8192,2048,0.0508,10,63.648,59.832,54.824,51.086,54.771,51.093,79.368,72.457,,,0.861,0.861,1.247,
worst,512,bf16,16384,1,0.0508,22,13.485,11.757,10.234,8.494,9.757,8.248,9.494,8.808,,,0.759,0.724,0.704,
worst,512,bf16,16384,2,0.0508,22,13.486,11.745,10.302,8.489,9.67,8.236,9.589,8.826,,,0.764,0.717,0.711,
worst,512,bf16,16384,4,0.0508,22,13.613,11.747,10.24,8.472,9.787,8.239,9.616,8.839,,,0.752,0.719,0.706,
worst,512,bf16,16384,8,0.0508,22,13.694,11.756,10.424,8.483,9.909,8.239,9.63,8.846,,,0.761,0.724,0.703,
worst,512,bf16,16384,16,0.0508,22,13.784,12.052,10.659,8.792,9.915,8.559,9.768,9.211,,,0.773,0.719,0.709,
worst,512,bf16,16384,32,0.0508,22,13.986,12.182,10.83,8.915,10.205,8.677,9.888,9.273,,,0.774,0.73,0.707,
worst,512,bf16,16384,64,0.0508,22,14.126,12.273,10.829,8.975,10.302,8.753,10.048,9.323,,,0.767,0.729,0.711,
worst,512,bf16,16384,128,0.0508,22,14.718,12.487,11.382,9.16,10.914,9.001,10.662,9.468,,,0.773,0.741,0.724,
worst,512,bf16,16384,256,0.0508,22,16.922,14.429,14.176,11.586,13.882,11.612,19.253,17.512,,,0.838,0.82,1.138,
worst,512,bf16,16384,512,0.0508,22,28.454,24.958,24.018,20.198,23.144,19.869,35.922,33.389,,,0.844,0.813,1.262,
worst,512,bf16,16384,1024,0.0508,22,44.112,39.789,37.134,32.156,35.6,31.767,61.459,57.252,,,0.842,0.807,1.393,
worst,512,bf16,16384,2048,0.0508,22,79.413,73.795,66.475,59.52,63.906,59.13,120.504,112.597,,,0.837,0.805,1.517,
worst,512,bf16,32768,1,0.0508,12,17.491,15.121,11.085,9.348,11.298,9.425,12.851,11.75,,,0.634,0.646,0.735,
worst,512,bf16,32768,2,0.0508,12,17.698,15.099,11.011,9.353,11.408,9.443,13.086,11.928,,,0.622,0.645,0.739,
worst,512,bf16,32768,4,0.0508,12,17.712,15.101,11.114,9.38,11.419,9.449,14.904,13.843,,,0.627,0.645,0.841,
worst,512,bf16,32768,8,0.0508,12,17.731,15.101,11.482,9.367,11.344,9.433,14.896,13.887,,,0.648,0.64,0.84,
worst,512,bf16,32768,16,0.0508,12,17.973,15.408,11.374,9.665,11.674,9.748,15.48,14.375,,,0.633,0.65,0.861,
worst,512,bf16,32768,32,0.0508,12,17.862,15.537,11.71,9.813,11.861,9.871,15.683,14.451,,,0.656,0.664,0.878,
worst,512,bf16,32768,64,0.0508,12,18.267,15.619,12.165,9.896,12.29,9.958,14.971,13.912,,,0.666,0.673,0.82,
worst,512,bf16,32768,128,0.0508,12,19.123,15.898,12.861,10.177,13.008,10.212,15.642,14.1,,,0.673,0.68,0.818,
worst,512,bf16,32768,256,0.0508,12,21.286,17.955,16.917,13.781,17.275,14.138,28.832,26.687,,,0.795,0.812,1.354,
worst,512,bf16,32768,512,0.0508,12,35.739,31.284,28.443,23.636,28.842,23.944,54.984,51.464,,,0.796,0.807,1.538,
worst,512,bf16,32768,1024,0.0508,12,57.261,50.739,45.39,38.321,45.603,39.13,95.755,88.653,,,0.793,0.796,1.672,
worst,512,bf16,32768,2048,0.0508,12,103.755,101.059,80.286,76.861,81.59,78.564,188.234,183.124,,,0.774,0.786,1.814,
worst,512,bf16,65536,1,0.0508,32,19.494,16.817,13.71,12.136,13.107,11.165,13.074,11.938,,,0.703,0.672,0.671,
worst,512,bf16,65536,2,0.0508,32,19.682,16.819,13.763,12.1,12.936,11.185,13.853,13.039,,,0.699,0.657,0.704,
worst,512,bf16,65536,4,0.0508,32,20.482,17.415,13.701,12.104,13.272,11.52,14.662,13.957,,,0.669,0.648,0.716,
worst,512,bf16,65536,8,0.0508,32,19.978,17.668,13.869,12.118,13.49,11.675,15.157,14.195,,,0.694,0.675,0.759,
worst,512,bf16,65536,16,0.0508,32,19.893,17.605,14.091,12.427,13.574,11.683,15.762,14.548,,,0.708,0.682,0.792,
worst,512,bf16,65536,32,0.0508,32,20.341,17.976,14.378,12.533,14.024,12.054,18.15,16.889,,,0.707,0.689,0.892,
worst,512,bf16,65536,64,0.0508,32,21.301,18.54,15.13,12.652,14.994,12.374,23.41,21.614,,,0.71,0.704,1.099,
worst,512,bf16,65536,128,0.0508,32,22.099,18.891,16.17,12.987,16.379,13.08,24.258,22.313,,,0.732,0.741,1.098,
worst,512,bf16,65536,256,0.0508,32,30.346,26.031,23.811,18.98,24.765,19.792,45.923,42.719,,,0.785,0.816,1.513,
worst,512,bf16,65536,512,0.0508,32,51.685,45.466,41.691,33.063,42.877,34.439,90.397,83.355,,,0.807,0.83,1.749,
worst,512,bf16,65536,1024,0.0508,32,82.734,79.541,65.997,59.037,67.656,61.1,157.643,150.875,,,0.798,0.818,1.905,
worst,512,bf16,65536,2048,0.0508,32,152.688,149.614,115.157,108.852,118.466,112.74,305.701,298.793,,,0.754,0.776,2.002,
worst,512,bf16,131072,1,0.0508,14,23.413,21.907,18.707,16.973,13.376,11.852,13.846,13.016,,,0.799,0.571,0.591,
worst,512,bf16,131072,2,0.0508,14,23.544,21.92,18.872,17.002,13.48,11.909,14.722,13.96,,,0.802,0.573,0.625,
worst,512,bf16,131072,4,0.0508,14,23.856,22.21,18.821,17.019,13.827,12.26,14.984,13.934,,,0.789,0.58,0.628,
worst,512,bf16,131072,8,0.0508,14,25.738,23.145,18.875,16.993,14.037,12.387,15.454,14.277,,,0.733,0.545,0.6,
worst,512,bf16,131072,16,0.0508,14,25.946,23.206,19.16,17.306,14.346,12.405,17.944,16.692,,,0.738,0.553,0.692,
worst,512,bf16,131072,32,0.0508,14,26.213,23.57,19.75,17.436,17.221,14.542,23.117,21.476,,,0.753,0.657,0.882,
worst,512,bf16,131072,64,0.0508,14,28.046,24.214,20.44,17.591,18.27,14.947,33.083,30.888,,,0.729,0.651,1.18,
worst,512,bf16,131072,128,0.0508,14,29.211,24.637,22.434,17.99,22.846,18.197,62.549,59.456,,,0.768,0.782,2.141,
worst,512,bf16,131072,256,0.0508,14,47.224,42.047,38.493,28.985,40.245,30.787,121.888,116.39,,,0.815,0.852,2.581,
worst,512,bf16,131072,512,0.0508,14,85.398,77.855,79.206,61.974,86.566,70.136,210.661,208.092,,,0.927,1.014,2.467,
worst,512,bf16,131072,1024,0.0508,14,136.416,131.893,124.39,101.794,132.947,109.801,417.295,415.237,,,0.912,0.975,3.059,
worst,512,bf16,131072,2048,0.0508,14,255.312,250.998,200.846,185.043,214.686,198.957,829.728,827.477,,,0.787,0.841,3.25,
worst,512,bf16,262144,1,0.0508,22,34.542,32.547,28.896,26.976,16.731,15.046,13.941,13.09,,,0.837,0.484,0.404,
worst,512,bf16,262144,2,0.0508,22,34.694,32.561,28.981,26.98,17.059,15.068,14.238,13.317,,,0.835,0.492,0.41,
worst,512,bf16,262144,4,0.0508,22,34.656,32.872,28.938,27.012,17.211,15.442,15.261,14.102,,,0.835,0.497,0.44,
worst,512,bf16,262144,8,0.0508,22,34.968,33.058,29.211,27.036,17.486,15.58,17.858,16.589,,,0.835,0.5,0.511,
worst,512,bf16,262144,16,0.0508,22,37.336,34.484,29.594,27.336,17.933,15.603,23.123,21.537,,,0.793,0.48,0.619,
worst,512,bf16,262144,32,0.0508,22,38.035,35.012,30.28,27.468,23.498,20.18,33.194,31.06,,,0.796,0.618,0.873,
worst,512,bf16,262144,64,0.0508,22,43.285,37.114,31.522,27.654,25.477,20.632,62.947,59.857,,,0.728,0.589,1.454,
worst,512,bf16,262144,128,0.0508,22,46.562,37.512,37.424,28.108,39.486,28.857,115.896,108.336,,,0.804,0.848,2.489,
worst,512,bf16,262144,256,0.0508,22,85.893,83.068,72.206,61.566,79.778,68.627,227.315,224.037,,,0.841,0.929,2.646,
worst,512,bf16,262144,512,0.0508,22,148.781,144.685,126.938,115.047,150.064,126.927,412.626,410.079,,,0.853,1.009,2.773,
worst,512,bf16,262144,1024,0.0508,22,248.782,244.717,211.402,198.649,232.339,216.432,783.987,781.167,,,0.85,0.934,3.151,
worst,512,bf16,262144,2048,0.0508,22,466.84,462.964,380.718,369.429,408.696,397.452,1565.066,1562.892,,,0.816,0.875,3.352,
worst,512,bf16,524288,2,0.0508,2,55.926,53.034,48.315,45.941,22.069,19.948,14.906,13.798,,,0.864,0.395,0.267,
worst,512,bf16,524288,4,0.0508,2,55.822,53.333,48.218,45.93,22.466,20.283,17.288,16.004,,,0.864,0.402,0.31,
worst,512,bf16,524288,8,0.0508,2,56.347,53.518,48.536,45.964,23.077,20.433,22.259,20.503,,,0.861,0.41,0.395,
worst,512,bf16,524288,16,0.0508,2,110.411,105.658,49.23,46.269,23.581,20.509,31.459,29.263,,,0.446,0.214,0.285,
worst,512,bf16,524288,32,0.0508,2,61.67,56.591,50.146,46.42,34.718,29.904,59.771,56.435,,,0.813,0.563,0.969,
worst,512,bf16,524288,64,0.0508,2,71.677,58.639,54.147,46.647,41.566,30.524,116.367,110.515,,,0.755,0.58,1.623,
worst,512,bf16,1048576,2,0.0508,12,99.118,94.668,88.586,85.064,33.779,30.605,17.531,16.212,,,0.894,0.341,0.177,
worst,512,bf16,1048576,4,0.0508,12,99.005,94.96,88.683,85.07,34.235,30.895,22.6,20.733,,,0.896,0.346,0.228,
worst,512,bf16,1048576,8,0.0508,12,99.331,95.223,88.946,85.114,34.597,31.126,32.066,29.903,,,0.895,0.348,0.323,
worst,512,bf16,1048576,16,0.0508,12,196.765,188.914,89.634,85.379,35.542,31.206,60.592,57.078,,,0.456,0.181,0.308,
worst,512,bf16,1048576,32,0.0508,12,296.244,283.187,92.147,85.591,61.526,50.545,118.306,112.305,,,0.311,0.208,0.399,
worst,512,bf16,1048576,64,0.0508,12,136.551,129.761,105.17,97.153,80.739,70.177,232.136,229.569,,,0.77,0.591,1.7,
worst,512,fp16,4096,1,0.0508,22,10.502,9.084,9.245,8.25,9.606,8.583,5.051,4.396,,,0.88,0.915,0.481,
worst,512,fp16,4096,2,0.0508,22,10.083,9.09,9.19,8.255,9.632,8.595,5.126,4.419,,,0.911,0.955,0.508,
worst,512,fp16,4096,4,0.0508,22,10.107,9.087,9.218,8.257,9.594,8.596,5.138,4.427,,,0.912,0.949,0.508,
worst,512,fp16,4096,8,0.0508,22,10.149,9.092,9.346,8.278,9.654,8.6,5.157,4.434,,,0.921,0.951,0.508,
worst,512,fp16,4096,16,0.0508,22,10.478,9.392,9.621,8.586,9.89,8.905,5.552,4.779,,,0.918,0.944,0.53,
worst,512,fp16,4096,32,0.0508,22,10.712,9.545,9.848,8.708,10.229,9.034,5.659,4.858,,,0.919,0.955,0.528,
worst,512,fp16,4096,64,0.0508,22,10.754,9.618,9.938,8.778,10.234,9.091,5.755,4.892,,,0.924,0.952,0.535,
worst,512,fp16,4096,128,0.0508,22,11.056,9.798,10.234,8.919,10.558,9.261,6.096,5.103,,,0.926,0.955,0.551,
worst,512,fp16,4096,256,0.0508,22,12.424,11.089,12.331,11.061,12.435,11.051,10.306,8.818,,,0.993,1.001,0.829,
worst,512,fp16,4096,512,0.0508,22,21.806,19.482,20.955,19.036,21.026,19.041,18.786,16.3,,,0.961,0.964,0.861,
worst,512,fp16,4096,1024,0.0508,22,33.042,30.444,32.506,30.161,32.507,30.17,32.078,27.587,,,0.984,0.984,0.971,
worst,512,fp16,4096,2048,0.0508,22,58.962,55.432,58.846,55.819,59.038,55.832,60.957,53.695,,,0.998,1.001,1.034,
worst,512,fp16,8192,1,0.0508,10,12.304,11.19,9.643,8.404,9.867,8.675,6.626,5.745,,,0.784,0.802,0.538,
worst,512,fp16,8192,2,0.0508,10,12.293,11.13,9.546,8.384,9.979,8.643,6.579,5.765,,,0.777,0.812,0.535,
worst,512,fp16,8192,4,0.0508,10,12.37,11.141,9.579,8.391,9.99,8.661,6.616,5.771,,,0.774,0.808,0.535,
worst,512,fp16,8192,8,0.0508,10,12.406,11.14,9.69,8.387,10.018,8.662,6.683,5.786,,,0.781,0.807,0.539,
worst,512,fp16,8192,16,0.0508,10,12.512,11.447,9.84,8.712,10.128,8.961,6.832,6.129,,,0.786,0.809,0.546,
worst,512,fp16,8192,32,0.0508,10,12.674,11.572,9.982,8.811,10.301,9.09,6.914,6.204,,,0.788,0.813,0.546,
worst,512,fp16,8192,64,0.0508,10,12.784,11.651,10.107,8.878,10.43,9.136,7.061,6.262,,,0.791,0.816,0.552,
worst,512,fp16,8192,128,0.0508,10,13.122,11.86,10.424,9.056,10.734,9.34,7.405,6.362,,,0.794,0.818,0.564,
worst,512,fp16,8192,256,0.0508,10,14.91,13.324,12.824,11.175,12.803,11.19,12.963,11.383,,,0.86,0.859,0.869,
worst,512,fp16,8192,512,0.0508,10,26.246,23.721,21.699,19.308,21.774,19.304,23.728,21.241,,,0.827,0.83,0.904,
