scenario,sweep,K,dtype,N,BS,op,op26_cold_us_local,op26_warm_us_local,anchor_op,anchor_cold_us_local,anchor_warm_us_local,speedup_same_node_cold
worst,bs,512,fp32,262144,8,op26_mc,18.233,15.662,gvr_multicta_cutedsl,18.344,15.642,1.0061
worst,bs,512,fp32,262144,16,op26_mc,19.388,15.764,gvr_multicta_cutedsl,19.454,15.749,1.0034
worst,bs,512,fp32,262144,32,op26_mc,25.732,20.071,gvr_multicta_cutedsl,25.76,20.113,1.0011
worst,bs,512,fp32,262144,64,op26_mc,34.557,21.522,gvr_multicta_cutedsl,34.686,21.497,1.0037
worst,bs,512,fp32,262144,128,op26_mc,61.407,50.485,gvr_multicta_cutedsl,61.335,50.399,0.9988
worst,bs,512,fp32,262144,256,op26_mc,106.39,92.582,gvr_multicta_cutedsl,106.696,92.627,1.0029
worst,bs,512,fp32,262144,512,op26_mc,195.162,181.019,gvr_multicta_cutedsl,195.283,181.002,1.0006
worst,bs,512,fp32,262144,1024,op26_mc,369.231,356.04,gvr_multicta_cutedsl,368.207,355.626,0.9972
worst,bs,512,fp32,262144,2048,op26_mc,674.136,662.881,gvr_multicta_cutedsl,674.968,661.208,1.0012
worst,bs,512,fp32,524288,2,op26_mc,23.401,20.669,gvr_multicta_cutedsl,23.59,20.688,1.0081
worst,bs,512,fp32,524288,4,op26_mc,24.12,21.163,gvr_multicta_cutedsl,24.116,21.159,0.9998
worst,bs,512,fp32,524288,8,op26_mc,24.752,21.298,gvr_multicta_cutedsl,24.9,21.288,1.006
worst,bs,512,fp32,524288,16,op26_mc,27.049,21.398,gvr_multicta_cutedsl,27.182,21.414,1.0049
worst,bs,512,fp32,524288,32,op26_mc,43.347,30.475,gvr_multicta_cutedsl,43.419,30.532,1.0017
worst,bs,512,fp32,524288,64,op26_mc,64.892,53.918,gvr_multicta_cutedsl,64.564,53.677,0.9949
worst,bs,512,fp32,1048576,2,op26_mc,33.587,29.5,gvr_multicta_cutedsl,33.716,29.514,1.0038
worst,bs,512,fp32,1048576,4,op26_mc,34.175,29.983,gvr_multicta_cutedsl,34.241,30.033,1.0019
worst,bs,512,fp32,1048576,8,op26_mc,35.318,30.14,gvr_multicta_cutedsl,35.321,30.142,1.0001
worst,bs,512,fp32,1048576,16,op26_mc,43.502,30.347,gvr_multicta_cutedsl,43.084,30.335,0.9904
worst,bs,512,fp32,1048576,32,op26_mc,81.741,71.593,gvr_multicta_cutedsl,81.623,71.21,0.9986
worst,bs,512,fp32,1048576,64,op26_mc,108.389,94.281,gvr_multicta_cutedsl,108.834,94.338,1.0041
worst,bs,1024,bf16,4096,1,op26_mc,9.16,7.926,gvr_multicta_cutedsl,9.432,7.999,1.0297
worst,bs,1024,bf16,4096,2,op26_mc,8.986,7.918,gvr_multicta_cutedsl,9.137,8.019,1.0168
worst,bs,1024,bf16,4096,4,op26_mc,9.058,7.954,gvr_multicta_cutedsl,9.041,8.044,0.9981
worst,bs,1024,bf16,4096,8,op26_mc,9.081,7.97,gvr_multicta_cutedsl,9.034,8.066,0.9948
worst,bs,1024,bf16,4096,16,op26_mc,9.133,7.964,gvr_multicta_cutedsl,9.121,8.074,0.9987
worst,bs,1024,bf16,4096,32,op26_mc,9.267,8.045,gvr_multicta_cutedsl,9.227,8.15,0.9957
worst,bs,1024,bf16,4096,64,op26_mc,9.425,8.122,gvr_multicta_cutedsl,9.366,8.23,0.9937
worst,bs,1024,bf16,4096,128,op26_mc,9.637,8.244,gvr_multicta_cutedsl,9.601,8.37,0.9963
worst,bs,1024,bf16,4096,256,op26_mc,11.505,10.291,gvr_multicta_cutedsl,11.357,10.124,0.9871
worst,bs,1024,bf16,4096,512,op26_mc,19.552,17.574,gvr_multicta_cutedsl,19.451,17.256,0.9948
worst,bs,1024,bf16,4096,1024,op26_mc,30.204,27.555,gvr_multicta_cutedsl,29.676,27.178,0.9825
worst,bs,1024,bf16,4096,2048,op26_mc,54.21,50.573,gvr_multicta_cutedsl,53.254,49.907,0.9824
worst,bs,1024,bf16,8192,1,op26_mc,14.976,13.93,gvr_multicta_cutedsl,14.936,14.038,0.9973
worst,bs,1024,bf16,8192,2,op26_mc,15.214,13.94,gvr_multicta_cutedsl,15.003,14.029,0.9861
worst,bs,1024,bf16,8192,4,op26_mc,15.091,13.956,gvr_multicta_cutedsl,15.067,14.052,0.9984
worst,bs,1024,bf16,8192,8,op26_mc,15.112,13.977,gvr_multicta_cutedsl,15.109,14.098,0.9998
worst,bs,1024,bf16,8192,16,op26_mc,15.105,13.988,gvr_multicta_cutedsl,15.125,14.086,1.0013
worst,bs,1024,bf16,8192,32,op26_mc,15.205,14.042,gvr_multicta_cutedsl,15.245,14.155,1.0026
worst,bs,1024,bf16,8192,64,op26_mc,15.368,14.128,gvr_multicta_cutedsl,15.371,14.275,1.0002
worst,bs,1024,bf16,8192,128,op26_mc,15.693,14.279,gvr_multicta_cutedsl,15.665,14.413,0.9982
worst,bs,1024,bf16,8192,256,op26_mc,19.457,17.891,gvr_multicta_cutedsl,19.241,17.674,0.9889
worst,bs,1024,bf16,8192,512,op26_mc,34.07,32.048,gvr_multicta_cutedsl,33.758,31.671,0.9908
worst,bs,1024,bf16,8192,1024,op26_mc,53.113,50.603,gvr_multicta_cutedsl,52.478,50.072,0.988
worst,bs,1024,bf16,8192,2048,op26_mc,97.283,93.771,gvr_multicta_cutedsl,96.318,92.782,0.9901
worst,bs,1024,bf16,16384,1,op26_mc,10.467,9.229,gvr_multicta_cutedsl,10.518,9.27,1.0049
worst,bs,1024,bf16,16384,2,op26_mc,10.731,9.243,gvr_multicta_cutedsl,10.622,9.291,0.9898
worst,bs,1024,bf16,16384,4,op26_mc,10.723,9.298,gvr_multicta_cutedsl,10.696,9.356,0.9975
worst,bs,1024,bf16,16384,8,op26_mc,10.689,9.298,gvr_multicta_cutedsl,10.75,9.371,1.0057
worst,bs,1024,bf16,16384,16,op26_mc,10.619,9.29,gvr_multicta_cutedsl,10.624,9.36,1.0005
worst,bs,1024,bf16,16384,32,op26_mc,10.729,9.371,gvr_multicta_cutedsl,10.809,9.429,1.0075
worst,bs,1024,bf16,16384,64,op26_mc,10.907,9.522,gvr_multicta_cutedsl,11.014,9.571,1.0098
worst,bs,1024,bf16,16384,128,op26_mc,11.51,9.659,gvr_multicta_cutedsl,11.582,9.708,1.0063
worst,bs,1024,bf16,16384,256,op26_mc,14.787,12.358,gvr_multicta_cutedsl,14.587,12.26,0.9865
worst,bs,1024,bf16,16384,512,op26_mc,24.7,21.569,gvr_multicta_cutedsl,24.505,21.352,0.9921
worst,bs,1024,bf16,16384,1024,op26_mc,38.075,34.42,gvr_multicta_cutedsl,37.732,34.021,0.991
worst,bs,1024,bf16,16384,2048,op26_mc,68.73,64.113,gvr_multicta_cutedsl,67.781,63.449,0.9862
worst,bs,1024,bf16,32768,1,op26_mc,15.958,13.987,gvr_multicta_cutedsl,15.811,14.08,0.9908
worst,bs,1024,bf16,32768,2,op26_mc,15.581,13.964,gvr_multicta_cutedsl,15.68,14.073,1.0064
worst,bs,1024,bf16,32768,4,op26_mc,15.621,14.01,gvr_multicta_cutedsl,15.672,14.114,1.0033
worst,bs,1024,bf16,32768,8,op26_mc,15.764,14.047,gvr_multicta_cutedsl,15.819,14.134,1.0035
worst,bs,1024,bf16,32768,16,op26_mc,15.817,14.051,gvr_multicta_cutedsl,15.894,14.163,1.0049
worst,bs,1024,bf16,32768,32,op26_mc,16.022,14.129,gvr_multicta_cutedsl,16.102,14.23,1.005
worst,bs,1024,bf16,32768,64,op26_mc,16.537,14.263,gvr_multicta_cutedsl,16.509,14.396,0.9983
worst,bs,1024,bf16,32768,128,op26_mc,17.31,14.472,gvr_multicta_cutedsl,17.403,14.582,1.0054
worst,bs,1024,bf16,32768,256,op26_mc,23.332,19.654,gvr_multicta_cutedsl,23.043,19.554,0.9876
worst,bs,1024,bf16,32768,512,op26_mc,40.14,34.872,gvr_multicta_cutedsl,39.77,34.595,0.9908
worst,bs,1024,bf16,32768,1024,op26_mc,63.26,56.356,gvr_multicta_cutedsl,62.409,55.705,0.9865
worst,bs,1024,bf16,32768,2048,op26_mc,113.8,111.221,gvr_multicta_cutedsl,112.593,110.32,0.9894
worst,bs,1024,bf16,65536,1,op26_mc,14.475,12.938,gvr_multicta_cutedsl,14.529,12.94,1.0037
worst,bs,1024,bf16,65536,2,op26_mc,14.697,12.976,gvr_multicta_cutedsl,14.753,12.975,1.0038
worst,bs,1024,bf16,65536,4,op26_mc,14.44,12.967,gvr_multicta_cutedsl,14.833,12.964,1.0272
worst,bs,1024,bf16,65536,8,op26_mc,14.763,13.037,gvr_multicta_cutedsl,14.789,13.052,1.0018
worst,bs,1024,bf16,65536,16,op26_mc,14.941,13.198,gvr_multicta_cutedsl,14.904,13.207,0.9975
worst,bs,1024,bf16,65536,32,op26_mc,15.56,13.794,gvr_multicta_cutedsl,15.611,13.826,1.0033
worst,bs,1024,bf16,65536,64,op26_mc,16.262,13.991,gvr_multicta_cutedsl,16.459,14.024,1.0121
worst,bs,1024,bf16,65536,128,op26_mc,17.713,14.414,gvr_multicta_cutedsl,17.697,14.413,0.9991
worst,bs,1024,bf16,65536,256,op26_mc,27.507,21.954,gvr_multicta_cutedsl,27.446,21.947,0.9978
worst,bs,1024,bf16,65536,512,op26_mc,48.319,38.322,gvr_multicta_cutedsl,47.726,38.092,0.9877
worst,bs,1024,bf16,65536,1024,op26_mc,75.901,70.303,gvr_multicta_cutedsl,75.181,69.543,0.9905
worst,bs,1024,bf16,65536,2048,op26_mc,133.958,129.028,gvr_multicta_cutedsl,132.403,127.005,0.9884
worst,bs,1024,bf16,131072,1,op26_mc,14.299,13.111,gvr_multicta_cutedsl,14.533,13.135,1.0164
worst,bs,1024,bf16,131072,2,op26_mc,14.325,13.121,gvr_multicta_cutedsl,14.558,13.126,1.0163
worst,bs,1024,bf16,131072,4,op26_mc,14.547,13.118,gvr_multicta_cutedsl,14.694,13.135,1.0101
worst,bs,1024,bf16,131072,8,op26_mc,14.763,13.206,gvr_multicta_cutedsl,14.763,13.209,1.0
worst,bs,1024,bf16,131072,16,op26_mc,15.091,13.355,gvr_multicta_cutedsl,15.153,13.362,1.0041
worst,bs,1024,bf16,131072,32,op26_mc,17.952,15.533,gvr_multicta_cutedsl,18.096,15.571,1.008
worst,bs,1024,bf16,131072,64,op26_mc,18.843,15.814,gvr_multicta_cutedsl,18.929,15.826,1.0046
worst,bs,1024,bf16,131072,128,op26_mc,23.902,18.928,gvr_multicta_cutedsl,23.973,18.929,1.003
worst,bs,1024,bf16,131072,256,op26_mc,42.543,32.176,gvr_multicta_cutedsl,42.426,32.184,0.9972
worst,bs,1024,bf16,131072,512,op26_mc,92.338,77.421,gvr_multicta_cutedsl,89.733,67.857,0.9718
worst,bs,1024,bf16,131072,1024,op26_mc,141.169,119.703,gvr_multicta_cutedsl,138.134,114.603,0.9785
worst,bs,1024,bf16,131072,2048,op26_mc,228.536,213.477,gvr_multicta_cutedsl,224.073,208.464,0.9805
worst,bs,1024,bf16,262144,1,op26_mc,17.257,15.708,gvr_multicta_cutedsl,17.229,15.687,0.9984
worst,bs,1024,bf16,262144,2,op26_mc,17.374,15.742,gvr_multicta_cutedsl,17.529,15.693,1.0089
worst,bs,1024,bf16,262144,4,op26_mc,17.622,15.742,gvr_multicta_cutedsl,17.52,15.732,0.9942
worst,bs,1024,bf16,262144,8,op26_mc,18.005,15.849,gvr_multicta_cutedsl,18.009,15.806,1.0002
worst,bs,1024,bf16,262144,16,op26_mc,18.345,15.983,gvr_multicta_cutedsl,18.529,16.021,1.01
worst,bs,1024,bf16,262144,32,op26_mc,23.822,20.61,gvr_multicta_cutedsl,23.846,20.672,1.001
worst,bs,1024,bf16,262144,64,op26_mc,25.54,20.962,gvr_multicta_cutedsl,25.553,20.991,1.0005
worst,bs,1024,bf16,262144,128,op26_mc,39.649,29.108,gvr_multicta_cutedsl,39.734,29.091,1.0021
worst,bs,1024,bf16,262144,256,op26_mc,82.484,70.427,gvr_multicta_cutedsl,81.564,69.594,0.9888
worst,bs,1024,bf16,262144,512,op26_mc,153.183,133.386,gvr_multicta_cutedsl,149.474,128.959,0.9758
worst,bs,1024,bf16,262144,1024,op26_mc,240.516,221.431,gvr_multicta_cutedsl,232.676,217.295,0.9674
worst,bs,1024,bf16,262144,2048,op26_mc,426.921,414.687,gvr_multicta_cutedsl,420.344,407.852,0.9846
worst,bs,1024,bf16,524288,2,op26_mc,23.62,21.166,gvr_multicta_cutedsl,23.438,21.122,0.9923
worst,bs,1024,bf16,524288,4,op26_mc,23.701,21.185,gvr_multicta_cutedsl,23.484,21.149,0.9908
worst,bs,1024,bf16,524288,8,op26_mc,24.043,21.296,gvr_multicta_cutedsl,24.027,21.277,0.9993
worst,bs,1024,bf16,524288,16,op26_mc,24.606,21.46,gvr_multicta_cutedsl,24.576,21.481,0.9988
worst,bs,1024,bf16,524288,32,op26_mc,35.625,31.127,gvr_multicta_cutedsl,35.732,31.205,1.003
worst,bs,1024,bf16,524288,64,op26_mc,42.747,31.568,gvr_multicta_cutedsl,42.849,31.616,1.0024
worst,bs,1024,bf16,1048576,2,op26_mc,34.31,31.125,gvr_multicta_cutedsl,34.14,31.085,0.995
worst,bs,1024,bf16,1048576,4,op26_mc,34.534,31.122,gvr_multicta_cutedsl,34.598,31.149,1.0019
worst,bs,1024,bf16,1048576,8,op26_mc,35.001,31.215,gvr_multicta_cutedsl,34.982,31.23,0.9995
worst,bs,1024,bf16,1048576,16,op26_mc,35.934,31.444,gvr_multicta_cutedsl,35.944,31.49,1.0003
worst,bs,1024,bf16,1048576,32,op26_mc,61.153,51.572,gvr_multicta_cutedsl,61.122,51.633,0.9995
worst,bs,1024,bf16,1048576,64,op26_mc,81.298,70.793,gvr_multicta_cutedsl,81.407,71.088,1.0013
worst,bs,1024,fp16,4096,1,op26_mc,11.11,9.829,gvr_multicta_cutedsl,11.429,9.819,1.0287
worst,bs,1024,fp16,4096,2,op26_mc,11.03,9.797,gvr_multicta_cutedsl,10.83,9.824,0.9819
worst,bs,1024,fp16,4096,4,op26_mc,11.037,9.821,gvr_multicta_cutedsl,11.054,9.817,1.0015
worst,bs,1024,fp16,4096,8,op26_mc,11.024,9.824,gvr_multicta_cutedsl,11.054,9.789,1.0027
worst,bs,1024,fp16,4096,16,op26_mc,11.206,10.141,gvr_multicta_cutedsl,11.172,10.137,0.997
worst,bs,1024,fp16,4096,32,op26_mc,11.4,10.318,gvr_multicta_cutedsl,11.438,10.297,1.0033
worst,bs,1024,fp16,4096,64,op26_mc,11.549,10.387,gvr_multicta_cutedsl,11.489,10.375,0.9948
worst,bs,1024,fp16,4096,128,op26_mc,11.827,10.564,gvr_multicta_cutedsl,11.849,10.562,1.0019
worst,bs,1024,fp16,4096,256,op26_mc,14.437,12.959,gvr_multicta_cutedsl,14.368,12.968,0.9952
worst,bs,1024,fp16,4096,512,op26_mc,24.895,22.773,gvr_multicta_cutedsl,24.993,22.803,1.0039
worst,bs,1024,fp16,4096,1024,op26_mc,38.764,36.192,gvr_multicta_cutedsl,38.755,36.199,0.9998
worst,bs,1024,fp16,4096,2048,op26_mc,70.73,66.894,gvr_multicta_cutedsl,70.595,66.912,0.9981
worst,bs,1024,fp16,8192,1,op26_mc,9.819,8.335,gvr_multicta_cutedsl,9.734,8.317,0.9913
worst,bs,1024,fp16,8192,2,op26_mc,9.374,8.315,gvr_multicta_cutedsl,9.737,8.335,1.0387
worst,bs,1024,fp16,8192,4,op26_mc,9.586,8.326,gvr_multicta_cutedsl,9.592,8.334,1.0006
worst,bs,1024,fp16,8192,8,op26_mc,9.547,8.33,gvr_multicta_cutedsl,9.592,8.322,1.0047
worst,bs,1024,fp16,8192,16,op26_mc,9.792,8.642,gvr_multicta_cutedsl,9.806,8.646,1.0014
worst,bs,1024,fp16,8192,32,op26_mc,9.851,8.804,gvr_multicta_cutedsl,9.947,8.805,1.0097
worst,bs,1024,fp16,8192,64,op26_mc,10.072,8.886,gvr_multicta_cutedsl,10.093,8.875,1.0021
worst,bs,1024,fp16,8192,128,op26_mc,10.456,9.076,gvr_multicta_cutedsl,10.413,9.068,0.9959
worst,bs,1024,fp16,8192,256,op26_mc,12.803,11.108,gvr_multicta_cutedsl,12.725,11.091,0.9939
worst,bs,1024,fp16,8192,512,op26_mc,22.02,19.622,gvr_multicta_cutedsl,22.012,19.671,0.9996
worst,bs,1024,fp16,8192,1024,op26_mc,34.044,31.079,gvr_multicta_cutedsl,34.063,31.203,1.0006
worst,bs,1024,fp16,8192,2048,op26_mc,61.844,57.306,gvr_multicta_cutedsl,61.861,57.43,1.0003
worst,bs,1024,fp16,16384,1,op26_mc,12.341,10.937,gvr_multicta_cutedsl,12.259,10.967,0.9934
worst,bs,1024,fp16,16384,2,op26_mc,12.078,10.932,gvr_multicta_cutedsl,12.086,10.937,1.0007
worst,bs,1024,fp16,16384,4,op26_mc,12.152,10.958,gvr_multicta_cutedsl,12.176,10.966,1.002
worst,bs,1024,fp16,16384,8,op26_mc,12.224,10.923,gvr_multicta_cutedsl,12.149,10.955,0.9939
worst,bs,1024,fp16,16384,16,op26_mc,12.477,11.226,gvr_multicta_cutedsl,12.46,11.263,0.9986
worst,bs,1024,fp16,16384,32,op26_mc,12.747,11.384,gvr_multicta_cutedsl,12.795,11.428,1.0038
worst,bs,1024,fp16,16384,64,op26_mc,12.95,11.495,gvr_multicta_cutedsl,12.926,11.516,0.9981
worst,bs,1024,fp16,16384,128,op26_mc,13.678,11.75,gvr_multicta_cutedsl,13.581,11.757,0.9929
worst,bs,1024,fp16,16384,256,op26_mc,17.761,15.386,gvr_multicta_cutedsl,17.729,15.458,0.9982
worst,bs,1024,fp16,16384,512,op26_mc,30.419,27.228,gvr_multicta_cutedsl,30.347,27.151,0.9976
worst,bs,1024,fp16,16384,1024,op26_mc,47.29,43.406,gvr_multicta_cutedsl,47.437,43.402,1.0031
worst,bs,1024,fp16,16384,2048,op26_mc,85.435,80.607,gvr_multicta_cutedsl,85.467,80.993,1.0004
worst,bs,1024,fp16,32768,1,op26_mc,15.505,13.933,gvr_multicta_cutedsl,15.705,13.945,1.0129
worst,bs,1024,fp16,32768,2,op26_mc,15.745,13.92,gvr_multicta_cutedsl,15.758,13.929,1.0008
worst,bs,1024,fp16,32768,4,op26_mc,15.784,13.917,gvr_multicta_cutedsl,15.673,13.913,0.993
worst,bs,1024,fp16,32768,8,op26_mc,15.798,13.929,gvr_multicta_cutedsl,15.739,13.91,0.9963
worst,bs,1024,fp16,32768,16,op26_mc,16.019,14.232,gvr_multicta_cutedsl,15.983,14.211,0.9978
worst,bs,1024,fp16,32768,32,op26_mc,16.233,14.396,gvr_multicta_cutedsl,16.252,14.388,1.0012
worst,bs,1024,fp16,32768,64,op26_mc,16.753,14.515,gvr_multicta_cutedsl,16.667,14.517,0.9949
worst,bs,1024,fp16,32768,128,op26_mc,17.657,14.798,gvr_multicta_cutedsl,17.58,14.762,0.9956
worst,bs,1024,fp16,32768,256,op26_mc,23.974,20.186,gvr_multicta_cutedsl,23.939,20.174,0.9985
worst,bs,1024,fp16,32768,512,op26_mc,41.3,35.755,gvr_multicta_cutedsl,41.273,35.663,0.9993
worst,bs,1024,fp16,32768,1024,op26_mc,65.327,57.788,gvr_multicta_cutedsl,65.122,57.589,0.9969
worst,bs,1024,fp16,32768,2048,op26_mc,117.249,114.096,gvr_multicta_cutedsl,117.025,113.98,0.9981
worst,bs,1024,fp16,65536,1,op26_mc,16.1,14.028,gvr_multicta_cutedsl,15.832,13.898,0.9834
worst,bs,1024,fp16,65536,2,op26_mc,16.19,14.208,gvr_multicta_cutedsl,15.937,14.062,0.9844
worst,bs,1024,fp16,65536,4,op26_mc,16.197,14.556,gvr_multicta_cutedsl,16.153,14.44,0.9973
worst,bs,1024,fp16,65536,8,op26_mc,16.481,14.677,gvr_multicta_cutedsl,16.28,14.562,0.9878
worst,bs,1024,fp16,65536,16,op26_mc,16.572,14.71,gvr_multicta_cutedsl,16.307,14.586,0.984
worst,bs,1024,fp16,65536,32,op26_mc,17.329,15.541,gvr_multicta_cutedsl,17.001,15.298,0.9811
worst,bs,1024,fp16,65536,64,op26_mc,18.137,15.838,gvr_multicta_cutedsl,18.064,15.592,0.996
worst,bs,1024,fp16,65536,128,op26_mc,19.603,16.156,gvr_multicta_cutedsl,19.528,16.136,0.9962
worst,bs,1024,fp16,65536,256,op26_mc,30.447,24.776,gvr_multicta_cutedsl,30.515,24.761,1.0022
worst,bs,1024,fp16,65536,512,op26_mc,54.056,43.308,gvr_multicta_cutedsl,54.229,43.19,1.0032
worst,bs,1024,fp16,65536,1024,op26_mc,85.066,79.026,gvr_multicta_cutedsl,84.84,79.052,0.9973
worst,bs,1024,fp16,65536,2048,op26_mc,151.802,146.364,gvr_multicta_cutedsl,151.71,146.181,0.9994
worst,bs,1024,fp16,131072,1,op26_mc,15.27,13.602,gvr_multicta_cutedsl,14.992,13.539,0.9818
worst,bs,1024,fp16,131072,2,op26_mc,15.227,13.862,gvr_multicta_cutedsl,15.325,13.729,1.0064
worst,bs,1024,fp16,131072,4,op26_mc,15.64,14.163,gvr_multicta_cutedsl,15.601,14.081,0.9975
worst,bs,1024,fp16,131072,8,op26_mc,15.837,14.317,gvr_multicta_cutedsl,15.796,14.236,0.9974
worst,bs,1024,fp16,131072,16,op26_mc,16.144,14.35,gvr_multicta_cutedsl,16.017,14.261,0.9921
worst,bs,1024,fp16,131072,32,op26_mc,19.163,16.546,gvr_multicta_cutedsl,18.936,16.405,0.9882
worst,bs,1024,fp16,131072,64,op26_mc,20.076,16.931,gvr_multicta_cutedsl,19.862,16.763,0.9893
worst,bs,1024,fp16,131072,128,op26_mc,25.204,20.066,gvr_multicta_cutedsl,25.279,19.996,1.003
worst,bs,1024,fp16,131072,256,op26_mc,44.801,34.237,gvr_multicta_cutedsl,44.849,34.125,1.0011
worst,bs,1024,fp16,131072,512,op26_mc,96.968,78.663,gvr_multicta_cutedsl,97.302,80.983,1.0034
worst,bs,1024,fp16,131072,1024,op26_mc,149.859,132.463,gvr_multicta_cutedsl,149.824,132.95,0.9998
worst,bs,1024,fp16,131072,2048,op26_mc,247.381,233.885,gvr_multicta_cutedsl,247.605,233.767,1.0009
worst,bs,1024,fp16,262144,1,op26_mc,16.96,15.148,gvr_multicta_cutedsl,16.852,15.09,0.9936
worst,bs,1024,fp16,262144,2,op26_mc,16.972,15.399,gvr_multicta_cutedsl,16.828,15.269,0.9915
worst,bs,1024,fp16,262144,4,op26_mc,17.513,15.714,gvr_multicta_cutedsl,17.366,15.605,0.9916
worst,bs,1024,fp16,262144,8,op26_mc,18.059,15.882,gvr_multicta_cutedsl,17.92,15.792,0.9923
worst,bs,1024,fp16,262144,16,op26_mc,18.334,15.951,gvr_multicta_cutedsl,18.409,15.85,1.0041
worst,bs,1024,fp16,262144,32,op26_mc,23.748,20.556,gvr_multicta_cutedsl,23.651,20.391,0.9959
worst,bs,1024,fp16,262144,64,op26_mc,25.603,20.965,gvr_multicta_cutedsl,25.422,20.828,0.9929
worst,bs,1024,fp16,262144,128,op26_mc,39.668,29.075,gvr_multicta_cutedsl,39.642,28.89,0.9993
worst,bs,1024,fp16,262144,256,op26_mc,86.272,74.402,gvr_multicta_cutedsl,86.032,74.425,0.9972
worst,bs,1024,fp16,262144,512,op26_mc,156.438,144.288,gvr_multicta_cutedsl,160.182,144.681,1.0239
worst,bs,1024,fp16,262144,1024,op26_mc,249.819,233.946,gvr_multicta_cutedsl,249.014,235.234,0.9968
worst,bs,1024,fp16,262144,2048,op26_mc,447.357,435.32,gvr_multicta_cutedsl,447.135,435.495,0.9995
worst,bs,1024,fp16,524288,2,op26_mc,22.675,20.723,gvr_multicta_cutedsl,23.123,20.623,1.0198
worst,bs,1024,fp16,524288,4,op26_mc,23.27,21.054,gvr_multicta_cutedsl,23.3,20.934,1.0013
worst,bs,1024,fp16,524288,8,op26_mc,23.812,21.212,gvr_multicta_cutedsl,23.713,21.159,0.9958
worst,bs,1024,fp16,524288,16,op26_mc,24.336,21.269,gvr_multicta_cutedsl,24.304,21.187,0.9987
worst,bs,1024,fp16,524288,32,op26_mc,35.407,30.853,gvr_multicta_cutedsl,35.199,30.643,0.9941
worst,bs,1024,fp16,524288,64,op26_mc,42.369,31.385,gvr_multicta_cutedsl,42.706,31.134,1.008
worst,bs,1024,fp16,1048576,2,op26_mc,33.727,30.718,gvr_multicta_cutedsl,33.635,30.604,0.9973
worst,bs,1024,fp16,1048576,4,op26_mc,34.209,30.964,gvr_multicta_cutedsl,34.182,30.913,0.9992
worst,bs,1024,fp16,1048576,8,op26_mc,34.817,31.17,gvr_multicta_cutedsl,34.641,31.08,0.9949
worst,bs,1024,fp16,1048576,16,op26_mc,35.531,31.231,gvr_multicta_cutedsl,35.643,31.151,1.0032
worst,bs,1024,fp16,1048576,32,op26_mc,60.706,50.891,gvr_multicta_cutedsl,60.831,50.832,1.0021
worst,bs,1024,fp16,1048576,64,op26_mc,81.216,70.873,gvr_multicta_cutedsl,81.171,70.92,0.9994
worst,bs,1024,fp32,4096,1,op26_mc,11.424,10.192,gvr_multicta_cutedsl,11.385,10.207,0.9966
worst,bs,1024,fp32,4096,2,op26_mc,11.382,10.198,gvr_multicta_cutedsl,11.326,10.233,0.9951
worst,bs,1024,fp32,4096,4,op26_mc,11.448,10.178,gvr_multicta_cutedsl,11.384,10.218,0.9944
worst,bs,1024,fp32,4096,8,op26_mc,11.443,10.205,gvr_multicta_cutedsl,11.475,10.247,1.0028
worst,bs,1024,fp32,4096,16,op26_mc,11.641,10.497,gvr_multicta_cutedsl,11.542,10.513,0.9915
worst,bs,1024,fp32,4096,32,op26_mc,11.691,10.548,gvr_multicta_cutedsl,11.731,10.574,1.0034
worst,bs,1024,fp32,4096,64,op26_mc,11.83,10.639,gvr_multicta_cutedsl,11.792,10.663,0.9968
worst,bs,1024,fp32,4096,128,op26_mc,12.141,10.782,gvr_multicta_cutedsl,12.075,10.817,0.9946
worst,bs,1024,fp32,4096,256,op26_mc,14.576,12.879,gvr_multicta_cutedsl,14.571,12.873,0.9997
worst,bs,1024,fp32,4096,512,op26_mc,26.721,24.144,gvr_multicta_cutedsl,26.867,24.173,1.0055
worst,bs,1024,fp32,4096,1024,op26_mc,47.671,43.565,gvr_multicta_cutedsl,47.845,43.553,1.0037
worst,bs,1024,fp32,4096,2048,op26_mc,87.067,81.039,gvr_multicta_cutedsl,87.189,80.915,1.0014
worst,bs,1024,fp32,8192,1,op26_mc,9.638,8.152,gvr_multicta_cutedsl,9.621,8.127,0.9982
worst,bs,1024,fp32,8192,2,op26_mc,9.629,8.109,gvr_multicta_cutedsl,9.585,8.165,0.9954
worst,bs,1024,fp32,8192,4,op26_mc,9.419,8.123,gvr_multicta_cutedsl,9.418,8.166,0.9999
worst,bs,1024,fp32,8192,8,op26_mc,9.43,8.121,gvr_multicta_cutedsl,9.509,8.161,1.0084
worst,bs,1024,fp32,8192,16,op26_mc,9.715,8.409,gvr_multicta_cutedsl,9.673,8.444,0.9957
worst,bs,1024,fp32,8192,32,op26_mc,9.945,8.491,gvr_multicta_cutedsl,10.008,8.509,1.0063
worst,bs,1024,fp32,8192,64,op26_mc,10.128,8.585,gvr_multicta_cutedsl,10.137,8.612,1.0009
worst,bs,1024,fp32,8192,128,op26_mc,10.757,8.727,gvr_multicta_cutedsl,10.712,8.752,0.9958
worst,bs,1024,fp32,8192,256,op26_mc,13.355,10.824,gvr_multicta_cutedsl,13.35,10.795,0.9996
worst,bs,1024,fp32,8192,512,op26_mc,23.667,19.948,gvr_multicta_cutedsl,23.701,19.866,1.0014
