scenario,sweep,K,dtype,N,BS,op,radix_cold_us_local,radix_warm_us_local,base_cold_us_local,base_warm_us_local,speedup_same_node_cold
best,bs,2048,fp16,131072,16,radix_single_cuda,58.884,52.519,29.667,27.931,0.5038
best,bs,2048,fp16,131072,32,radix_single_cuda,59.706,53.357,30.489,28.138,0.5107
best,bs,2048,fp16,131072,64,radix_single_cuda,59.891,53.432,31.407,28.377,0.5244
best,bs,2048,fp16,131072,128,radix_single_cuda,61.408,53.532,34.008,28.854,0.5538
best,bs,2048,fp16,131072,256,radix_single_cuda,80.778,74.142,61.527,50.433,0.7617
best,bs,2048,fp16,131072,512,radix_single_cuda,153.985,142.583,131.766,115.454,0.8557
best,bs,2048,fp16,131072,1024,radix_single_cuda,248.12,240.559,208.603,184.14,0.8407
best,bs,2048,fp16,131072,2048,radix_single_cuda,460.742,456.062,349.113,333.008,0.7577
best,bs,2048,fp16,262144,1,radix_single_cuda,97.053,84.331,45.313,43.448,0.4669
best,bs,2048,fp16,262144,2,radix_single_cuda,96.959,84.345,45.303,43.428,0.4672
best,bs,2048,fp16,262144,4,radix_single_cuda,97.487,84.64,45.166,43.417,0.4633
best,bs,2048,fp16,262144,8,radix_single_cuda,97.244,84.632,45.366,43.452,0.4665
best,bs,2048,fp16,262144,16,radix_single_cuda,97.576,85.426,45.838,43.708,0.4698
best,bs,2048,fp16,262144,32,radix_single_cuda,99.406,87.454,46.907,43.945,0.4719
best,bs,2048,fp16,262144,64,radix_single_cuda,100.176,87.437,48.492,44.185,0.4841
best,bs,2048,fp16,262144,128,radix_single_cuda,105.546,87.593,54.306,44.781,0.5145
best,bs,2048,fp16,262144,256,radix_single_cuda,141.486,136.114,127.44,113.767,0.9007
best,bs,2048,fp16,262144,512,radix_single_cuda,250.035,242.893,251.001,213.65,1.0039
best,bs,2048,fp16,262144,1024,radix_single_cuda,412.448,402.233,406.033,380.084,0.9844
best,bs,2048,fp16,262144,2048,radix_single_cuda,774.824,766.225,742.285,722.779,0.958
best,bs,2048,fp16,524288,2,radix_single_cuda,176.74,152.521,76.679,74.059,0.4339
best,bs,2048,fp16,524288,4,radix_single_cuda,176.857,152.568,76.641,74.082,0.4334
best,bs,2048,fp16,524288,8,radix_single_cuda,176.22,152.962,76.711,74.066,0.4353
best,bs,2048,fp16,524288,16,radix_single_cuda,177.011,154.358,77.508,74.355,0.4379
best,bs,2048,fp16,524288,32,radix_single_cuda,182.298,159.463,78.589,74.611,0.4311
best,bs,2048,fp16,524288,64,radix_single_cuda,186.006,159.461,82.541,74.892,0.4438
best,bs,2048,fp16,1048576,2,radix_single_cuda,336.923,289.328,139.676,136.61,0.4146
best,bs,2048,fp16,1048576,4,radix_single_cuda,336.448,290.072,140.011,136.615,0.4161
best,bs,2048,fp16,1048576,8,radix_single_cuda,337.006,291.152,140.252,136.608,0.4162
best,bs,2048,fp16,1048576,16,radix_single_cuda,338.678,294.994,141.062,136.896,0.4165
best,bs,2048,fp16,1048576,32,radix_single_cuda,360.152,309.251,143.247,137.157,0.3977
best,bs,2048,fp16,1048576,64,radix_single_cuda,403.411,395.609,162.657,154.189,0.4032
best,bs,2048,fp32,8192,1,radix_single_cuda,16.857,15.204,13.518,12.153,0.8019
best,bs,2048,fp32,8192,2,radix_single_cuda,17.095,15.209,13.403,12.136,0.784
best,bs,2048,fp32,8192,4,radix_single_cuda,16.915,15.217,13.477,12.146,0.7967
best,bs,2048,fp32,8192,8,radix_single_cuda,17.126,15.245,13.491,12.16,0.7877
best,bs,2048,fp32,8192,16,radix_single_cuda,16.988,15.572,13.697,12.364,0.8063
best,bs,2048,fp32,8192,32,radix_single_cuda,17.425,15.685,13.685,12.413,0.7854
best,bs,2048,fp32,8192,64,radix_single_cuda,17.227,15.679,13.939,12.545,0.8091
best,bs,2048,fp32,8192,128,radix_single_cuda,17.89,15.914,14.606,12.785,0.8164
best,bs,2048,fp32,8192,256,radix_single_cuda,25.587,23.982,19.864,17.331,0.7763
best,bs,2048,fp32,8192,512,radix_single_cuda,45.564,43.333,34.481,30.839,0.7568
best,bs,2048,fp32,8192,1024,radix_single_cuda,74.206,71.731,54.169,49.297,0.73
best,bs,2048,fp32,8192,2048,radix_single_cuda,140.952,139.008,98.501,94.175,0.6988
best,bs,2048,fp32,16384,1,radix_single_cuda,21.101,18.401,16.493,15.248,0.7816
best,bs,2048,fp32,16384,2,radix_single_cuda,20.956,18.483,16.491,15.243,0.7869
best,bs,2048,fp32,16384,4,radix_single_cuda,21.237,18.465,16.694,15.209,0.7861
best,bs,2048,fp32,16384,8,radix_single_cuda,21.233,18.49,16.757,15.248,0.7892
best,bs,2048,fp32,16384,16,radix_single_cuda,21.302,18.946,16.923,15.428,0.7944
best,bs,2048,fp32,16384,32,radix_single_cuda,21.643,18.978,16.948,15.501,0.7831
best,bs,2048,fp32,16384,64,radix_single_cuda,21.98,19.068,17.542,15.637,0.7981
best,bs,2048,fp32,16384,128,radix_single_cuda,22.512,19.327,18.405,15.885,0.8176
best,bs,2048,fp32,16384,256,radix_single_cuda,31.897,28.914,27.436,22.478,0.8601
best,bs,2048,fp32,16384,512,radix_single_cuda,56.693,52.416,48.358,41.178,0.853
best,bs,2048,fp32,16384,1024,radix_single_cuda,91.464,87.306,77.629,66.201,0.8487
best,bs,2048,fp32,16384,2048,radix_single_cuda,173.507,172.763,138.128,133.454,0.7961
best,bs,2048,fp32,32768,1,radix_single_cuda,29.548,25.949,19.19,17.336,0.6495
best,bs,2048,fp32,32768,2,radix_single_cuda,29.809,26.114,19.129,17.301,0.6417
best,bs,2048,fp32,32768,4,radix_single_cuda,30.248,25.863,19.041,17.36,0.6295
best,bs,2048,fp32,32768,8,radix_single_cuda,30.163,25.905,19.12,17.367,0.6339
best,bs,2048,fp32,32768,16,radix_single_cuda,30.43,26.327,19.489,17.539,0.6405
best,bs,2048,fp32,32768,32,radix_single_cuda,30.983,26.586,19.83,17.65,0.64
best,bs,2048,fp32,32768,64,radix_single_cuda,31.462,26.713,20.408,17.792,0.6487
best,bs,2048,fp32,32768,128,radix_single_cuda,32.257,26.986,22.157,18.107,0.6869
best,bs,2048,fp32,32768,256,radix_single_cuda,43.706,37.963,37.739,29.2,0.8635
best,bs,2048,fp32,32768,512,radix_single_cuda,78.494,69.737,73.202,56.441,0.9326
best,bs,2048,fp32,32768,1024,radix_single_cuda,126.001,122.164,114.877,106.708,0.9117
best,bs,2048,fp32,32768,2048,radix_single_cuda,233.905,230.776,202.578,194.532,0.8661
best,bs,2048,fp32,65536,1,radix_single_cuda,47.599,38.78,23.598,21.897,0.4958
best,bs,2048,fp32,65536,2,radix_single_cuda,47.675,39.165,23.571,21.818,0.4944
best,bs,2048,fp32,65536,4,radix_single_cuda,48.102,39.38,23.643,21.833,0.4915
best,bs,2048,fp32,65536,8,radix_single_cuda,47.752,39.159,23.837,21.91,0.4992
best,bs,2048,fp32,65536,16,radix_single_cuda,48.054,39.505,24.115,22.128,0.5018
best,bs,2048,fp32,65536,32,radix_single_cuda,48.478,39.773,24.664,22.226,0.5088
best,bs,2048,fp32,65536,64,radix_single_cuda,49.144,39.928,25.729,22.41,0.5235
best,bs,2048,fp32,65536,128,radix_single_cuda,50.906,40.337,28.723,22.994,0.5642
best,bs,2048,fp32,65536,256,radix_single_cuda,67.008,54.236,50.697,35.004,0.7566
best,bs,2048,fp32,65536,512,radix_single_cuda,127.076,119.419,132.856,117.372,1.0455
best,bs,2048,fp32,65536,1024,radix_single_cuda,197.56,190.092,211.37,198.001,1.0699
best,bs,2048,fp32,65536,2048,radix_single_cuda,359.338,346.56,359.881,346.95,1.0015
best,bs,2048,fp32,131072,1,radix_single_cuda,77.477,60.37,30.537,28.171,0.3941
best,bs,2048,fp32,131072,2,radix_single_cuda,78.048,60.721,30.454,28.131,0.3902
best,bs,2048,fp32,131072,4,radix_single_cuda,77.553,60.339,30.694,28.198,0.3958
best,bs,2048,fp32,131072,8,radix_single_cuda,77.571,60.356,30.795,28.233,0.397
best,bs,2048,fp32,131072,16,radix_single_cuda,77.285,60.915,31.468,28.474,0.4072
best,bs,2048,fp32,131072,32,radix_single_cuda,78.284,61.197,32.116,28.618,0.4102
best,bs,2048,fp32,131072,64,radix_single_cuda,80.141,61.302,34.124,28.945,0.4258
best,bs,2048,fp32,131072,128,radix_single_cuda,87.086,61.976,41.326,30.263,0.4745
best,bs,2048,fp32,131072,256,radix_single_cuda,117.71,109.219,117.413,103.204,0.9975
best,bs,2048,fp32,131072,512,radix_single_cuda,202.095,191.677,224.063,210.65,1.1087
best,bs,2048,fp32,131072,1024,radix_single_cuda,323.154,315.584,381.743,362.967,1.1813
best,bs,2048,fp32,131072,2048,radix_single_cuda,593.274,584.368,718.68,704.923,1.2114
best,bs,2048,fp32,262144,1,radix_single_cuda,134.97,101.148,46.04,42.703,0.3411
best,bs,2048,fp32,262144,2,radix_single_cuda,135.306,101.36,45.806,42.642,0.3385
best,bs,2048,fp32,262144,4,radix_single_cuda,134.751,101.081,46.022,42.691,0.3415
best,bs,2048,fp32,262144,8,radix_single_cuda,134.837,101.161,46.235,42.843,0.3429
best,bs,2048,fp32,262144,16,radix_single_cuda,135.134,101.681,47.075,43.062,0.3484
best,bs,2048,fp32,262144,32,radix_single_cuda,136.515,102.046,48.448,43.214,0.3549
best,bs,2048,fp32,262144,64,radix_single_cuda,144.659,102.507,54.488,43.664,0.3767
best,bs,2048,fp32,262144,128,radix_single_cuda,179.467,170.333,101.815,88.736,0.5673
best,bs,2048,fp32,262144,256,radix_single_cuda,198.05,189.308,209.207,192.491,1.0563
best,bs,2048,fp32,262144,512,radix_single_cuda,340.66,341.105,416.405,382.997,1.2223
best,bs,2048,fp32,262144,1024,radix_single_cuda,581.296,571.235,736.995,716.525,1.2678
best,bs,2048,fp32,262144,2048,radix_single_cuda,1026.885,1014.108,1340.238,1320.594,1.3051
best,bs,2048,fp32,524288,2,radix_single_cuda,251.848,184.56,75.186,70.286,0.2985
best,bs,2048,fp32,524288,4,radix_single_cuda,252.335,184.501,75.247,70.318,0.2982
best,bs,2048,fp32,524288,8,radix_single_cuda,253.615,184.238,75.543,70.542,0.2979
best,bs,2048,fp32,524288,16,radix_single_cuda,252.223,184.672,77.041,70.855,0.3054
best,bs,2048,fp32,524288,32,radix_single_cuda,264.379,185.277,82.095,71.014,0.3105
best,bs,2048,fp32,524288,64,radix_single_cuda,326.036,316.476,121.651,109.296,0.3731
best,bs,2048,fp32,1048576,2,radix_single_cuda,477.582,343.249,136.405,128.34,0.2856
best,bs,2048,fp32,1048576,4,radix_single_cuda,477.089,342.846,136.657,128.363,0.2864
best,bs,2048,fp32,1048576,8,radix_single_cuda,478.878,342.71,137.045,128.601,0.2862
best,bs,2048,fp32,1048576,16,radix_single_cuda,513.36,384.478,141.894,128.942,0.2764
best,bs,2048,fp32,1048576,32,radix_single_cuda,614.797,605.615,187.242,177.656,0.3046
best,bs,2048,fp32,1048576,64,radix_single_cuda,615.649,610.8,224.861,206.495,0.3652
best,seq,512,bf16,4096,1,radix_single_cuda,14.308,13.514,10.563,8.895,0.7383
best,seq,512,bf16,8192,1,radix_single_cuda,16.439,15.289,13.123,11.836,0.7983
best,seq,512,bf16,16384,1,radix_single_cuda,18.886,17.366,12.643,10.842,0.6694
best,seq,512,bf16,32768,1,radix_single_cuda,23.939,21.238,14.459,12.877,0.604
best,seq,512,bf16,65536,1,radix_single_cuda,33.571,29.299,23.857,22.434,0.7106
best,seq,512,bf16,131072,1,radix_single_cuda,53.579,46.119,24.592,22.801,0.459
best,seq,512,bf16,262144,1,radix_single_cuda,93.431,79.49,36.347,34.125,0.389
best,seq,512,bf16,524288,1,radix_single_cuda,176.964,146.93,61.051,58.666,0.345
best,seq,512,bf16,1048576,1,radix_single_cuda,340.204,282.162,113.205,109.596,0.3328
best,seq,512,fp16,4096,1,radix_single_cuda,13.482,12.783,11.299,9.965,0.8381
best,seq,512,fp16,8192,1,radix_single_cuda,15.229,14.554,14.046,12.55,0.9223
best,seq,512,fp16,16384,1,radix_single_cuda,18.105,16.657,14.841,13.087,0.8197
best,seq,512,fp16,32768,1,radix_single_cuda,23.044,20.551,13.998,12.445,0.6074
best,seq,512,fp16,65536,1,radix_single_cuda,32.372,29.16,23.2,21.741,0.7167
best,seq,512,fp16,131072,1,radix_single_cuda,52.654,46.029,25.02,23.352,0.4752
best,seq,512,fp16,262144,1,radix_single_cuda,92.686,80.669,35.561,33.52,0.3837
best,seq,512,fp16,524288,1,radix_single_cuda,175.207,150.8,60.67,58.178,0.3463
best,seq,512,fp16,1048576,1,radix_single_cuda,340.438,291.188,108.901,105.556,0.3199
best,seq,512,fp32,4096,1,radix_single_cuda,14.154,13.221,10.92,9.373,0.7715
best,seq,512,fp32,8192,1,radix_single_cuda,16.847,15.221,11.195,9.473,0.6645
best,seq,512,fp32,16384,1,radix_single_cuda,20.45,17.764,12.763,11.236,0.6241
best,seq,512,fp32,32768,1,radix_single_cuda,28.827,23.462,15.299,13.336,0.5307
best,seq,512,fp32,65536,1,radix_single_cuda,43.546,34.357,28.446,26.769,0.6532
best,seq,512,fp32,131072,1,radix_single_cuda,71.981,54.383,25.597,23.273,0.3556
best,seq,512,fp32,262144,1,radix_single_cuda,130.871,94.749,37.182,33.762,0.2841
best,seq,512,fp32,524288,1,radix_single_cuda,244.445,175.012,64.99,59.68,0.2659
best,seq,512,fp32,1048576,1,radix_single_cuda,472.89,336.089,118.287,108.94,0.2501
best,seq,1024,bf16,4096,1,radix_single_cuda,15.013,14.329,9.802,8.397,0.6529
best,seq,1024,bf16,8192,1,radix_single_cuda,16.381,15.592,12.761,11.826,0.779
best,seq,1024,bf16,16384,1,radix_single_cuda,19.291,17.999,12.232,10.717,0.6341
best,seq,1024,bf16,32768,1,radix_single_cuda,24.588,22.96,14.344,12.561,0.5834
best,seq,1024,bf16,65536,1,radix_single_cuda,34.216,30.987,26.728,25.394,0.7812
best,seq,1024,bf16,131072,1,radix_single_cuda,55.982,47.962,25.006,23.334,0.4467
best,seq,1024,bf16,262144,1,radix_single_cuda,94.761,79.821,38.857,37.23,0.4101
best,seq,1024,bf16,524288,1,radix_single_cuda,175.377,146.097,63.491,61.231,0.362
best,seq,1024,bf16,1048576,1,radix_single_cuda,340.471,280.186,114.578,111.781,0.3365
best,seq,1024,fp16,4096,1,radix_single_cuda,14.233,13.383,10.573,8.99,0.7429
best,seq,1024,fp16,8192,1,radix_single_cuda,15.792,14.683,12.565,11.272,0.7957
best,seq,1024,fp16,16384,1,radix_single_cuda,18.714,17.225,18.145,16.629,0.9696
best,seq,1024,fp16,32768,1,radix_single_cuda,24.446,22.064,15.166,13.586,0.6204
best,seq,1024,fp16,65536,1,radix_single_cuda,33.633,30.574,26.432,24.941,0.7859
best,seq,1024,fp16,131072,1,radix_single_cuda,55.038,47.728,25.497,24.027,0.4633
best,seq,1024,fp16,262144,1,radix_single_cuda,92.96,80.827,40.566,38.609,0.4364
best,seq,1024,fp16,524288,1,radix_single_cuda,174.2,150.183,63.282,60.848,0.3633
best,seq,1024,fp16,1048576,1,radix_single_cuda,337.373,289.554,114.627,111.172,0.3398
best,seq,1024,fp32,4096,1,radix_single_cuda,14.96,13.859,10.097,8.866,0.6749
best,seq,1024,fp32,8192,1,radix_single_cuda,17.403,15.566,14.15,12.516,0.8131
best,seq,1024,fp32,16384,1,radix_single_cuda,21.233,18.472,18.189,16.528,0.8566
best,seq,1024,fp32,32768,1,radix_single_cuda,29.605,25.37,23.833,21.809,0.805
best,seq,1024,fp32,65536,1,radix_single_cuda,45.508,36.263,32.356,30.601,0.711
best,seq,1024,fp32,131072,1,radix_single_cuda,74.162,57.096,27.413,24.875,0.3696
best,seq,1024,fp32,262144,1,radix_single_cuda,131.899,97.423,42.179,38.656,0.3198
best,seq,1024,fp32,524288,1,radix_single_cuda,244.884,177.287,69.74,64.522,0.2848
best,seq,1024,fp32,1048576,1,radix_single_cuda,473.04,337.891,121.507,112.458,0.2569
best,seq,2048,bf16,8192,1,radix_single_cuda,16.158,15.298,14.307,12.922,0.8854
best,seq,2048,bf16,16384,1,radix_single_cuda,19.524,18.179,14.965,13.904,0.7665
best,seq,2048,bf16,32768,1,radix_single_cuda,25.687,23.683,17.544,16.431,0.683
best,seq,2048,bf16,65536,1,radix_single_cuda,37.0,33.293,20.349,19.193,0.55
best,seq,2048,bf16,131072,1,radix_single_cuda,57.545,50.436,29.993,28.389,0.5212
best,seq,2048,bf16,262144,1,radix_single_cuda,97.372,82.924,46.507,44.407,0.4776
best,seq,2048,bf16,524288,1,radix_single_cuda,175.814,146.679,77.634,75.441,0.4416
best,seq,2048,bf16,1048576,1,radix_single_cuda,336.491,278.376,141.701,138.769,0.4211
best,seq,2048,fp16,8192,1,radix_single_cuda,15.726,14.748,18.337,16.816,1.166
best,seq,2048,fp16,16384,1,radix_single_cuda,18.596,17.726,15.222,13.451,0.8186
best,seq,2048,fp16,32768,1,radix_single_cuda,24.837,23.144,17.529,15.912,0.7058
best,seq,2048,fp16,65536,1,radix_single_cuda,36.523,33.596,19.973,18.609,0.5469
best,seq,2048,fp16,131072,1,radix_single_cuda,58.886,51.737,29.297,27.719,0.4975
best,seq,2048,fp16,262144,1,radix_single_cuda,97.014,84.302,45.436,43.483,0.4683
best,seq,2048,fp16,524288,1,radix_single_cuda,176.105,152.259,76.528,74.105,0.4346
best,seq,2048,fp16,1048576,1,radix_single_cuda,335.844,287.548,139.945,136.648,0.4167
best,seq,2048,fp32,8192,1,radix_single_cuda,16.807,15.224,13.51,12.168,0.8038
best,seq,2048,fp32,16384,1,radix_single_cuda,21.275,18.5,16.696,15.199,0.7848
best,seq,2048,fp32,32768,1,radix_single_cuda,30.141,25.523,19.225,17.374,0.6378
best,seq,2048,fp32,65536,1,radix_single_cuda,48.03,38.838,23.549,21.863,0.4903
best,seq,2048,fp32,131072,1,radix_single_cuda,77.493,60.204,30.699,28.229,0.3962
best,seq,2048,fp32,262144,1,radix_single_cuda,134.176,101.197,46.175,42.723,0.3441
best,seq,2048,fp32,524288,1,radix_single_cuda,250.704,184.167,75.754,70.367,0.3022
best,seq,2048,fp32,1048576,1,radix_single_cuda,475.439,342.133,137.091,128.441,0.2883
real,bs,512,bf16,4096,1,radix_single_cuda,14.564,13.51,12.657,11.371,0.8691
real,bs,512,bf16,4096,2,radix_single_cuda,14.421,13.524,12.539,11.373,0.8695
real,bs,512,bf16,4096,4,radix_single_cuda,14.248,13.537,12.523,11.381,0.8789
real,bs,512,bf16,4096,8,radix_single_cuda,14.079,13.515,12.531,11.39,0.89
real,bs,512,bf16,4096,16,radix_single_cuda,14.166,13.544,12.766,11.718,0.9012
real,bs,512,bf16,4096,32,radix_single_cuda,14.204,13.498,12.878,11.857,0.9066
real,bs,512,bf16,4096,64,radix_single_cuda,14.251,13.545,13.009,11.948,0.9128
real,bs,512,bf16,4096,128,radix_single_cuda,14.53,13.686,13.28,12.148,0.914
real,bs,512,bf16,4096,256,radix_single_cuda,21.691,21.105,16.614,15.359,0.7659
real,bs,512,bf16,4096,512,radix_single_cuda,38.32,38.003,28.627,26.898,0.7471
real,bs,512,bf16,4096,1024,radix_single_cuda,64.074,63.486,44.999,43.137,0.7023
real,bs,512,bf16,4096,2048,radix_single_cuda,123.032,122.332,83.642,80.86,0.6798
real,bs,512,bf16,8192,1,radix_single_cuda,16.276,15.53,11.205,9.789,0.6884
real,bs,512,bf16,8192,2,radix_single_cuda,16.124,15.591,11.168,9.75,0.6926
real,bs,512,bf16,8192,4,radix_single_cuda,16.524,15.581,11.065,9.773,0.6696
real,bs,512,bf16,8192,8,radix_single_cuda,16.523,15.602,11.04,9.764,0.6682
real,bs,512,bf16,8192,16,radix_single_cuda,16.303,15.411,11.491,10.104,0.7048
real,bs,512,bf16,8192,32,radix_single_cuda,16.52,15.353,11.451,10.253,0.6932
real,bs,512,bf16,8192,64,radix_single_cuda,16.39,15.414,11.659,10.359,0.7113
real,bs,512,bf16,8192,128,radix_single_cuda,16.581,15.58,12.04,10.54,0.7261
real,bs,512,bf16,8192,256,radix_single_cuda,24.457,23.562,14.747,13.037,0.603
real,bs,512,bf16,8192,512,radix_single_cuda,43.366,42.413,25.195,22.565,0.581
real,bs,512,bf16,8192,1024,radix_single_cuda,71.389,70.401,38.947,35.885,0.5456
real,bs,512,bf16,8192,2048,radix_single_cuda,137.342,136.029,71.222,67.024,0.5186
real,bs,512,bf16,16384,1,radix_single_cuda,18.345,17.395,14.189,12.305,0.7735
real,bs,512,bf16,16384,2,radix_single_cuda,18.961,17.372,13.99,12.283,0.7378
real,bs,512,bf16,16384,4,radix_single_cuda,18.624,17.388,14.141,12.295,0.7593
real,bs,512,bf16,16384,8,radix_single_cuda,18.857,17.489,14.147,12.32,0.7502
real,bs,512,bf16,16384,16,radix_single_cuda,18.697,17.401,14.416,12.632,0.771
real,bs,512,bf16,16384,32,radix_single_cuda,18.613,17.36,14.528,12.807,0.7805
real,bs,512,bf16,16384,64,radix_single_cuda,18.772,17.396,14.718,12.896,0.784
real,bs,512,bf16,16384,128,radix_single_cuda,19.148,17.604,15.269,13.11,0.7974
real,bs,512,bf16,16384,256,radix_single_cuda,27.754,26.412,19.393,17.008,0.6987
real,bs,512,bf16,16384,512,radix_single_cuda,49.078,47.673,34.883,31.407,0.7108
real,bs,512,bf16,16384,1024,radix_single_cuda,80.962,79.115,54.553,50.307,0.6738
real,bs,512,bf16,16384,2048,radix_single_cuda,154.044,152.297,99.996,93.943,0.6491
real,bs,512,bf16,32768,1,radix_single_cuda,23.127,21.245,16.921,15.119,0.7317
real,bs,512,bf16,32768,2,radix_single_cuda,23.659,21.468,16.589,15.072,0.7012
real,bs,512,bf16,32768,4,radix_single_cuda,23.492,21.417,16.637,15.094,0.7082
real,bs,512,bf16,32768,8,radix_single_cuda,23.635,21.51,16.654,15.086,0.7046
real,bs,512,bf16,32768,16,radix_single_cuda,23.731,21.426,17.121,15.416,0.7215
real,bs,512,bf16,32768,32,radix_single_cuda,23.585,21.461,17.542,15.604,0.7438
real,bs,512,bf16,32768,64,radix_single_cuda,24.045,21.614,17.837,15.702,0.7418
real,bs,512,bf16,32768,128,radix_single_cuda,24.668,21.731,18.611,15.98,0.7545
real,bs,512,bf16,32768,256,radix_single_cuda,34.338,32.411,26.947,23.941,0.7848
real,bs,512,bf16,32768,512,radix_single_cuda,61.022,58.207,46.308,42.006,0.7589
real,bs,512,bf16,32768,1024,radix_single_cuda,99.522,96.055,74.145,68.756,0.745
real,bs,512,bf16,32768,2048,radix_single_cuda,188.696,187.97,136.862,134.451,0.7253
real,bs,512,bf16,65536,1,radix_single_cuda,33.511,29.952,27.114,25.715,0.8091
real,bs,512,bf16,65536,2,radix_single_cuda,33.189,30.082,27.204,25.694,0.8197
real,bs,512,bf16,65536,4,radix_single_cuda,33.632,30.076,27.057,25.723,0.8045
real,bs,512,bf16,65536,8,radix_single_cuda,33.761,30.252,27.051,25.691,0.8012
real,bs,512,bf16,65536,16,radix_single_cuda,33.637,30.233,27.574,26.037,0.8198
real,bs,512,bf16,65536,32,radix_single_cuda,34.152,30.424,27.938,26.244,0.818
real,bs,512,bf16,65536,64,radix_single_cuda,34.077,30.577,28.712,26.37,0.8426
real,bs,512,bf16,65536,128,radix_single_cuda,34.819,30.799,29.619,26.749,0.8507
real,bs,512,bf16,65536,256,radix_single_cuda,47.436,44.249,49.332,45.244,1.04
real,bs,512,bf16,65536,512,radix_single_cuda,85.478,79.923,88.975,80.568,1.0409
real,bs,512,bf16,65536,1024,radix_single_cuda,138.738,136.046,141.915,136.903,1.0229
real,bs,512,bf16,65536,2048,radix_single_cuda,260.164,257.371,264.331,259.748,1.016
real,bs,512,bf16,131072,1,radix_single_cuda,53.861,46.243,23.904,22.347,0.4438
real,bs,512,bf16,131072,2,radix_single_cuda,53.256,46.186,24.229,22.306,0.455
