scenario,sweep,K,dtype,N,BS,op,op27_cold_us_local,op27_warm_us_local,base_cold_us_local,base_warm_us_local,speedup_same_node_cold
real,bs,2048,fp32,262144,4,op27_hls,18.625,16.654,53.942,50.321,2.8962
real,bs,2048,fp32,262144,8,op27_hls,22.438,19.701,54.147,50.401,2.4132
real,bs,2048,fp32,262144,16,op27_hls,22.817,19.752,54.447,50.417,2.3862
real,bs,2048,fp32,262144,32,op27_hls,23.952,20.345,55.79,50.624,2.3292
real,bs,2048,fp32,262144,64,op27_hls,51.823,44.282,62.364,51.921,1.2034
real,bs,2048,fp32,262144,128,op27_hls,70.574,59.705,120.429,107.718,1.7064
real,bs,2048,fp32,262144,256,op27_hls,137.205,124.733,253.006,235.569,1.844
real,bs,2048,fp32,262144,512,op27_hls,259.578,247.066,481.599,462.22,1.8553
real,bs,2048,fp32,262144,1024,op27_hls,489.389,475.155,900.061,879.852,1.8392
real,bs,2048,fp32,262144,2048,op27_hls,883.434,872.027,1647.237,1624.682,1.8646
real,bs,2048,fp32,524288,2,op27_hls,32.748,30.291,86.537,81.815,2.6425
real,bs,2048,fp32,524288,4,op27_hls,33.029,30.385,86.901,81.897,2.6311
real,bs,2048,fp32,524288,8,op27_hls,44.052,41.048,87.388,81.904,1.9837
real,bs,2048,fp32,524288,16,op27_hls,44.723,41.283,88.301,81.921,1.9744
real,bs,2048,fp32,524288,32,op27_hls,49.099,43.502,93.213,82.22,1.8985
real,bs,2048,fp32,524288,64,op27_hls,116.183,111.576,141.464,129.026,1.2176
real,bs,2048,fp32,1048576,2,op27_hls,29.491,26.839,93.628,85.56,3.1748
real,bs,2048,fp32,1048576,4,op27_hls,29.721,26.839,93.791,85.647,3.1557
real,bs,2048,fp32,1048576,8,op27_hls,43.295,39.814,94.601,85.694,2.185
real,bs,2048,fp32,1048576,16,op27_hls,44.609,39.989,100.797,85.717,2.2596
real,bs,2048,fp32,1048576,32,op27_hls,50.433,44.151,127.88,118.63,2.5356
real,bs,2048,fp32,1048576,64,op27_hls,185.71,181.561,146.033,131.165,0.7863
real,seq,512,bf16,4096,1,op27_hls,9.301,8.326,12.656,11.365,1.3607
real,seq,512,bf16,8192,1,op27_hls,10.889,9.721,11.057,9.794,1.0154
real,seq,512,bf16,16384,1,op27_hls,13.734,12.045,13.934,12.31,1.0146
real,seq,512,bf16,32768,1,op27_hls,15.027,12.713,17.068,15.091,1.1358
real,seq,512,bf16,65536,1,op27_hls,12.93,11.192,27.312,25.689,2.1123
real,seq,512,bf16,131072,1,op27_hls,13.297,11.344,24.192,22.322,1.8194
real,seq,512,bf16,262144,1,op27_hls,14.088,12.278,35.873,33.895,2.5464
real,seq,512,bf16,524288,1,op27_hls,15.875,13.183,61.199,58.463,3.8551
real,seq,512,bf16,1048576,1,op27_hls,18.901,15.629,113.328,109.649,5.9959
real,seq,512,fp16,4096,1,op27_hls,9.222,8.262,10.913,9.557,1.1834
real,seq,512,fp16,8192,1,op27_hls,10.867,9.711,10.434,9.106,0.9602
real,seq,512,fp16,16384,1,op27_hls,13.429,11.849,15.646,13.942,1.1651
real,seq,512,fp16,32768,1,op27_hls,14.888,12.52,16.816,14.879,1.1295
real,seq,512,fp16,65536,1,op27_hls,12.664,11.033,28.403,26.805,2.2428
real,seq,512,fp16,131072,1,op27_hls,13.52,11.23,23.848,21.867,1.7639
real,seq,512,fp16,262144,1,op27_hls,13.853,12.113,34.958,32.905,2.5235
real,seq,512,fp16,524288,1,op27_hls,15.385,12.975,61.163,58.205,3.9755
real,seq,512,fp16,1048576,1,op27_hls,18.649,15.46,112.359,108.859,6.0249
real,seq,512,fp32,4096,1,op27_hls,11.754,10.221,13.133,10.857,1.1173
real,seq,512,fp32,8192,1,op27_hls,12.44,11.049,13.382,11.063,1.0757
real,seq,512,fp32,16384,1,op27_hls,14.165,12.966,15.776,14.207,1.1137
real,seq,512,fp32,32768,1,op27_hls,14.717,13.25,17.987,16.178,1.2222
real,seq,512,fp32,65536,1,op27_hls,13.347,11.746,33.88,32.147,2.5384
real,seq,512,fp32,131072,1,op27_hls,14.261,12.617,26.649,23.531,1.8687
real,seq,512,fp32,262144,1,op27_hls,18.155,17.156,40.276,36.467,2.2185
real,seq,512,fp32,524288,1,op27_hls,20.649,20.295,70.21,61.265,3.4002
real,seq,512,fp32,1048576,1,op27_hls,27.02,23.794,125.547,118.076,4.6464
real,seq,1024,bf16,4096,1,op27_hls,9.928,8.728,10.022,8.485,1.0095
real,seq,1024,bf16,8192,1,op27_hls,11.336,10.138,13.051,11.502,1.1513
real,seq,1024,bf16,16384,1,op27_hls,12.421,11.234,12.414,11.167,0.9994
real,seq,1024,bf16,32768,1,op27_hls,15.032,12.552,16.4,13.321,1.091
real,seq,1024,bf16,65536,1,op27_hls,13.622,13.273,24.929,22.362,1.8301
real,seq,1024,bf16,131072,1,op27_hls,16.038,15.834,25.112,24.056,1.5658
real,seq,1024,bf16,262144,1,op27_hls,16.433,14.256,40.177,34.313,2.4449
real,seq,1024,bf16,524288,1,op27_hls,17.544,16.867,66.413,67.845,3.7855
real,seq,1024,bf16,1048576,1,op27_hls,22.601,17.38,120.146,116.412,5.316
real,seq,1024,fp16,4096,1,op27_hls,11.609,9.778,10.075,8.501,0.8679
real,seq,1024,fp16,8192,1,op27_hls,12.39,11.246,15.014,13.842,1.2118
real,seq,1024,fp16,16384,1,op27_hls,13.438,11.547,14.23,12.256,1.0589
real,seq,1024,fp16,32768,1,op27_hls,14.982,12.97,17.523,15.42,1.1696
real,seq,1024,fp16,65536,1,op27_hls,16.109,12.625,22.58,21.501,1.4017
real,seq,1024,fp16,131072,1,op27_hls,14.629,15.786,28.936,28.179,1.978
real,seq,1024,fp16,262144,1,op27_hls,17.633,16.706,41.262,43.516,2.34
real,seq,1024,fp16,524288,1,op27_hls,17.573,18.191,67.034,65.048,3.8146
real,seq,1024,fp16,1048576,1,op27_hls,22.392,18.381,117.002,118.024,5.2252
real,seq,1024,fp32,4096,1,op27_hls,11.931,13.232,11.87,11.975,0.9949
real,seq,1024,fp32,8192,1,op27_hls,14.56,14.148,20.944,20.533,1.4385
real,seq,1024,fp32,16384,1,op27_hls,16.704,21.296,20.619,20.866,1.2344
real,seq,1024,fp32,32768,1,op27_hls,22.505,21.594,23.897,24.933,1.0619
real,seq,1024,fp32,65536,1,op27_hls,14.371,13.435,25.405,25.339,1.7678
real,seq,1024,fp32,131072,1,op27_hls,15.838,15.382,27.883,26.251,1.7605
real,seq,1024,fp32,262144,1,op27_hls,17.006,15.595,42.31,42.08,2.4879
real,seq,1024,fp32,524288,1,op27_hls,20.558,19.039,70.255,63.137,3.4174
real,seq,1024,fp32,1048576,1,op27_hls,27.532,27.15,125.322,121.858,4.5519
real,seq,2048,bf16,8192,1,op27_hls,13.297,14.196,20.125,18.189,1.5135
real,seq,2048,bf16,16384,1,op27_hls,18.173,17.112,17.826,27.363,0.9809
real,seq,2048,bf16,32768,1,op27_hls,25.688,18.328,21.186,16.765,0.8247
real,seq,2048,bf16,65536,1,op27_hls,20.808,19.959,24.012,19.832,1.154
real,seq,2048,bf16,131072,1,op27_hls,28.305,25.892,32.176,27.473,1.1368
real,seq,2048,bf16,262144,1,op27_hls,27.16,18.496,60.263,58.727,2.2188
real,seq,2048,bf16,524288,1,op27_hls,36.753,42.818,97.234,89.413,2.6456
real,seq,2048,bf16,1048576,1,op27_hls,31.857,36.911,98.768,88.737,3.1004
real,seq,2048,fp16,8192,1,op27_hls,12.481,13.211,15.533,16.612,1.2445
real,seq,2048,fp16,16384,1,op27_hls,25.521,22.623,16.47,22.86,0.6454
real,seq,2048,fp16,32768,1,op27_hls,19.936,24.846,19.899,16.044,0.9981
real,seq,2048,fp16,65536,1,op27_hls,20.211,18.562,21.168,26.538,1.0474
real,seq,2048,fp16,131072,1,op27_hls,17.379,14.655,36.457,34.011,2.0978
real,seq,2048,fp16,262144,1,op27_hls,18.209,15.967,52.382,57.119,2.8767
real,seq,2048,fp16,524288,1,op27_hls,35.8,27.28,95.871,89.502,2.678
real,seq,2048,fp16,1048576,1,op27_hls,25.699,19.395,97.215,88.135,3.7828
real,seq,2048,fp32,8192,1,op27_hls,13.808,13.572,14.997,15.053,1.0861
real,seq,2048,fp32,16384,1,op27_hls,17.032,14.691,18.477,17.357,1.0848
real,seq,2048,fp32,32768,1,op27_hls,21.616,18.862,18.854,18.689,0.8722
real,seq,2048,fp32,65536,1,op27_hls,16.605,14.688,25.397,24.75,1.5295
real,seq,2048,fp32,131072,1,op27_hls,18.105,16.045,35.427,33.049,1.9568
real,seq,2048,fp32,262144,1,op27_hls,18.528,16.592,53.628,50.404,2.8944
real,seq,2048,fp32,524288,1,op27_hls,33.195,30.272,87.095,81.979,2.6237
real,seq,2048,fp32,1048576,1,op27_hls,29.361,26.78,94.306,85.703,3.2119
worst,bs,512,bf16,4096,1,op27_hls,10.891,9.515,9.998,8.255,0.918
worst,bs,512,bf16,4096,2,op27_hls,11.475,10.094,10.061,8.799,0.8768
worst,bs,512,bf16,4096,4,op27_hls,11.198,10.094,9.934,8.806,0.8871
worst,bs,512,bf16,4096,8,op27_hls,11.376,10.104,9.987,8.793,0.8779
worst,bs,512,bf16,4096,16,op27_hls,11.233,10.092,10.013,8.745,0.8914
worst,bs,512,bf16,4096,32,op27_hls,11.277,10.144,10.082,8.829,0.894
worst,bs,512,bf16,4096,64,op27_hls,11.44,10.193,10.043,8.839,0.8779
worst,bs,512,bf16,4096,128,op27_hls,11.638,10.274,10.342,8.959,0.8886
worst,bs,512,bf16,4096,256,op27_hls,12.949,11.56,12.31,11.186,0.9507
worst,bs,512,bf16,4096,512,op27_hls,22.897,20.578,21.078,19.092,0.9206
worst,bs,512,bf16,4096,1024,op27_hls,34.88,31.935,32.512,30.162,0.9321
worst,bs,512,bf16,4096,2048,op27_hls,61.687,57.857,59.014,55.807,0.9567
worst,bs,512,bf16,8192,1,op27_hls,11.889,10.735,10.139,8.622,0.8528
worst,bs,512,bf16,8192,2,op27_hls,11.968,10.72,9.894,8.628,0.8267
worst,bs,512,bf16,8192,4,op27_hls,11.95,10.707,9.758,8.624,0.8166
worst,bs,512,bf16,8192,8,op27_hls,11.886,10.688,9.781,8.58,0.8229
worst,bs,512,bf16,8192,16,op27_hls,11.961,10.703,9.754,8.586,0.8155
worst,bs,512,bf16,8192,32,op27_hls,11.901,10.735,9.947,8.632,0.8358
worst,bs,512,bf16,8192,64,op27_hls,11.963,10.784,10.082,8.695,0.8428
worst,bs,512,bf16,8192,128,op27_hls,12.338,10.889,10.37,8.793,0.8405
worst,bs,512,bf16,8192,256,op27_hls,13.995,12.225,12.472,10.881,0.8912
worst,bs,512,bf16,8192,512,op27_hls,25.337,22.443,21.181,18.494,0.836
worst,bs,512,bf16,8192,1024,op27_hls,39.086,34.904,32.324,29.401,0.827
worst,bs,512,bf16,8192,2048,op27_hls,67.3,62.667,57.937,54.204,0.8609
worst,bs,512,bf16,16384,1,op27_hls,14.798,13.107,11.587,9.533,0.783
worst,bs,512,bf16,16384,2,op27_hls,14.875,13.097,10.598,8.979,0.7125
worst,bs,512,bf16,16384,4,op27_hls,14.683,13.102,10.549,8.974,0.7184
worst,bs,512,bf16,16384,8,op27_hls,14.585,13.078,10.547,8.961,0.7231
worst,bs,512,bf16,16384,16,op27_hls,14.784,13.087,10.63,8.966,0.719
worst,bs,512,bf16,16384,32,op27_hls,14.744,13.114,10.694,8.971,0.7253
worst,bs,512,bf16,16384,64,op27_hls,14.91,13.174,10.936,9.017,0.7335
worst,bs,512,bf16,16384,128,op27_hls,15.438,13.309,11.414,9.149,0.7393
worst,bs,512,bf16,16384,256,op27_hls,17.102,14.805,14.017,11.565,0.8196
worst,bs,512,bf16,16384,512,op27_hls,29.788,26.036,24.176,20.101,0.8116
worst,bs,512,bf16,16384,1024,op27_hls,45.7,40.746,37.136,32.09,0.8126
worst,bs,512,bf16,16384,2048,op27_hls,81.266,75.025,66.326,59.609,0.8162
worst,bs,512,bf16,32768,1,op27_hls,19.16,17.042,11.208,9.867,0.585
worst,bs,512,bf16,32768,2,op27_hls,19.216,17.007,11.688,9.892,0.6082
worst,bs,512,bf16,32768,4,op27_hls,19.137,16.992,11.507,9.877,0.6013
worst,bs,512,bf16,32768,8,op27_hls,19.254,16.989,11.619,9.869,0.6035
worst,bs,512,bf16,32768,16,op27_hls,19.449,16.999,11.597,9.886,0.5963
worst,bs,512,bf16,32768,32,op27_hls,19.515,17.018,11.79,9.905,0.6042
worst,bs,512,bf16,32768,64,op27_hls,19.809,17.103,12.098,10.005,0.6107
worst,bs,512,bf16,32768,128,op27_hls,20.517,17.289,12.774,10.164,0.6226
worst,bs,512,bf16,32768,256,op27_hls,22.285,18.909,16.763,13.734,0.7522
worst,bs,512,bf16,32768,512,op27_hls,38.388,33.363,28.579,23.581,0.7445
worst,bs,512,bf16,32768,1024,op27_hls,60.153,52.974,45.145,38.284,0.7505
worst,bs,512,bf16,32768,2048,op27_hls,107.952,104.907,80.516,76.635,0.7459
worst,bs,512,bf16,65536,1,op27_hls,13.659,12.148,14.054,12.607,1.0289
worst,bs,512,bf16,65536,2,op27_hls,13.595,12.117,13.99,12.606,1.0291
worst,bs,512,bf16,65536,4,op27_hls,13.966,12.427,14.049,12.602,1.0059
worst,bs,512,bf16,65536,8,op27_hls,14.177,12.583,13.976,12.607,0.9858
worst,bs,512,bf16,65536,16,op27_hls,14.31,12.623,14.283,12.6,0.9981
worst,bs,512,bf16,65536,32,op27_hls,14.757,12.933,14.481,12.652,0.9813
worst,bs,512,bf16,65536,64,op27_hls,22.251,19.462,14.875,12.751,0.6685
worst,bs,512,bf16,65536,128,op27_hls,23.008,19.714,16.035,12.969,0.6969
worst,bs,512,bf16,65536,256,op27_hls,30.436,26.26,23.952,18.911,0.787
worst,bs,512,bf16,65536,512,op27_hls,52.754,45.647,41.812,33.106,0.7926
worst,bs,512,bf16,65536,1024,op27_hls,83.519,79.217,66.073,59.057,0.7911
worst,bs,512,bf16,65536,2048,op27_hls,149.76,145.382,115.055,108.82,0.7683
worst,bs,512,bf16,131072,1,op27_hls,13.766,12.159,19.165,17.495,1.3922
worst,bs,512,bf16,131072,2,op27_hls,13.44,12.131,19.23,17.487,1.4308
worst,bs,512,bf16,131072,4,op27_hls,13.742,12.219,18.971,17.494,1.3805
worst,bs,512,bf16,131072,8,op27_hls,15.201,13.321,25.054,27.534,1.6482
worst,bs,512,bf16,131072,16,op27_hls,15.382,13.402,19.392,17.483,1.2607
worst,bs,512,bf16,131072,32,op27_hls,15.899,13.641,19.821,17.547,1.2467
worst,bs,512,bf16,131072,64,op27_hls,28.952,24.946,20.414,17.667,0.7051
worst,bs,512,bf16,131072,128,op27_hls,29.795,25.221,22.419,17.915,0.7524
worst,bs,512,bf16,131072,256,op27_hls,47.921,41.912,38.364,28.903,0.8006
worst,bs,512,bf16,131072,512,op27_hls,88.167,80.496,77.521,62.01,0.8793
worst,bs,512,bf16,131072,1024,op27_hls,143.418,137.329,124.611,101.56,0.8689
worst,bs,512,bf16,131072,2048,op27_hls,266.643,261.314,200.809,185.52,0.7531
worst,bs,512,bf16,262144,1,op27_hls,15.617,13.597,29.406,27.499,1.8829
worst,bs,512,bf16,262144,2,op27_hls,15.672,13.794,29.477,27.497,1.8809
worst,bs,512,bf16,262144,4,op27_hls,15.497,13.784,29.337,27.523,1.8931
worst,bs,512,bf16,262144,8,op27_hls,16.04,14.055,29.67,27.493,1.8498
worst,bs,512,bf16,262144,16,op27_hls,19.254,16.68,29.848,27.507,1.5502
worst,bs,512,bf16,262144,32,op27_hls,20.003,17.151,30.238,27.573,1.5117
worst,bs,512,bf16,262144,64,op27_hls,47.663,42.028,31.515,27.736,0.6612
worst,bs,512,bf16,262144,128,op27_hls,51.459,42.242,37.473,28.057,0.7282
worst,bs,512,bf16,262144,256,op27_hls,89.324,87.351,71.874,61.361,0.8046
worst,bs,512,bf16,262144,512,op27_hls,151.582,148.844,126.827,115.039,0.8367
worst,bs,512,bf16,262144,1024,op27_hls,254.503,252.447,210.348,198.647,0.8265
worst,bs,512,bf16,262144,2048,op27_hls,477.155,474.998,380.18,369.042,0.7968
worst,bs,512,bf16,524288,2,op27_hls,15.981,13.778,49.205,46.477,3.079
worst,bs,512,bf16,524288,4,op27_hls,16.131,13.719,48.838,46.479,3.0276
worst,bs,512,bf16,524288,8,op27_hls,16.653,13.931,48.829,46.49,2.9321
worst,bs,512,bf16,524288,16,op27_hls,29.488,24.724,49.415,46.475,1.6758
worst,bs,512,bf16,524288,32,op27_hls,22.379,16.877,50.129,46.534,2.24
worst,bs,512,bf16,524288,64,op27_hls,44.747,32.611,55.715,53.91,1.2451
worst,bs,512,bf16,1048576,2,op27_hls,19.707,16.354,92.13,87.788,4.675
worst,bs,512,bf16,1048576,4,op27_hls,20.025,16.482,88.842,85.59,4.4366
worst,bs,512,bf16,1048576,8,op27_hls,20.51,16.664,89.234,85.601,4.3508
worst,bs,512,bf16,1048576,16,op27_hls,37.539,30.103,89.679,85.602,2.389
worst,bs,512,bf16,1048576,32,op27_hls,56.164,43.624,92.149,85.682,1.6407
worst,bs,512,bf16,1048576,64,op27_hls,141.931,136.069,105.22,97.442,0.7413
worst,bs,512,fp16,4096,1,op27_hls,10.566,9.49,9.658,8.219,0.9141
worst,bs,512,fp16,4096,2,op27_hls,10.425,9.49,9.256,8.241,0.8879
worst,bs,512,fp16,4096,4,op27_hls,10.598,9.505,9.226,8.255,0.8705
worst,bs,512,fp16,4096,8,op27_hls,10.565,9.514,9.395,8.248,0.8893
worst,bs,512,fp16,4096,16,op27_hls,11.005,9.82,9.592,8.583,0.8716
worst,bs,512,fp16,4096,32,op27_hls,11.117,9.958,9.779,8.705,0.8796
worst,bs,512,fp16,4096,64,op27_hls,11.232,10.043,9.904,8.76,0.8818
worst,bs,512,fp16,4096,128,op27_hls,11.488,10.244,10.226,8.93,0.8901
worst,bs,512,fp16,4096,256,op27_hls,12.785,11.373,12.313,11.052,0.9631
worst,bs,512,fp16,4096,512,op27_hls,22.611,20.377,21.041,19.042,0.9306
worst,bs,512,fp16,4096,1024,op27_hls,34.459,31.744,32.47,30.119,0.9423
worst,bs,512,fp16,4096,2048,op27_hls,60.956,57.114,58.866,55.8,0.9657
worst,bs,512,fp16,8192,1,op27_hls,10.547,9.43,9.363,8.338,0.8877
worst,bs,512,fp16,8192,2,op27_hls,10.525,9.424,9.322,8.337,0.8857
worst,bs,512,fp16,8192,4,op27_hls,10.451,9.43,9.507,8.356,0.9097
worst,bs,512,fp16,8192,8,op27_hls,10.443,9.417,9.51,8.345,0.9107
worst,bs,512,fp16,8192,16,op27_hls,10.84,9.773,9.838,8.697,0.9076
worst,bs,512,fp16,8192,32,op27_hls,11.078,9.897,9.981,8.814,0.901
worst,bs,512,fp16,8192,64,op27_hls,11.203,9.972,10.173,8.895,0.9081
worst,bs,512,fp16,8192,128,op27_hls,11.505,10.116,10.522,9.053,0.9146
worst,bs,512,fp16,8192,256,op27_hls,13.222,11.399,12.817,11.175,0.9694
worst,bs,512,fp16,8192,512,op27_hls,23.918,21.017,21.633,19.321,0.9045
worst,bs,512,fp16,8192,1024,op27_hls,37.001,32.697,33.342,30.591,0.9011
worst,bs,512,fp16,8192,2048,op27_hls,63.116,58.488,60.142,56.486,0.9529
worst,bs,512,fp16,16384,1,op27_hls,13.934,12.392,9.87,8.421,0.7083
worst,bs,512,fp16,16384,2,op27_hls,13.792,12.385,10.016,8.397,0.7262
worst,bs,512,fp16,16384,4,op27_hls,13.91,12.376,10.048,8.389,0.7224
worst,bs,512,fp16,16384,8,op27_hls,14.046,12.382,10.077,8.392,0.7174
worst,bs,512,fp16,16384,16,op27_hls,14.219,12.71,10.366,8.745,0.729
worst,bs,512,fp16,16384,32,op27_hls,14.534,12.863,10.658,8.879,0.7333
worst,bs,512,fp16,16384,64,op27_hls,14.8,12.97,10.752,8.946,0.7265
worst,bs,512,fp16,16384,128,op27_hls,15.299,13.189,11.416,9.103,0.7462
worst,bs,512,fp16,16384,256,op27_hls,16.798,14.521,14.161,11.672,0.843
worst,bs,512,fp16,16384,512,op27_hls,29.467,25.709,24.068,20.022,0.8168
worst,bs,512,fp16,16384,1024,op27_hls,45.022,40.259,36.724,31.782,0.8157
worst,bs,512,fp16,16384,2048,op27_hls,79.911,74.169,65.38,58.949,0.8182
worst,bs,512,fp16,32768,1,op27_hls,18.907,16.368,11.849,9.656,0.6267
worst,bs,512,fp16,32768,2,op27_hls,18.625,16.342,11.368,9.663,0.6104
worst,bs,512,fp16,32768,4,op27_hls,18.657,16.354,11.397,9.661,0.6109
worst,bs,512,fp16,32768,8,op27_hls,18.774,16.354,11.582,9.681,0.6169
worst,bs,512,fp16,32768,16,op27_hls,18.958,16.697,11.814,10.011,0.6232
worst,bs,512,fp16,32768,32,op27_hls,19.248,16.848,11.981,10.181,0.6225
worst,bs,512,fp16,32768,64,op27_hls,19.657,16.95,12.429,10.268,0.6323
worst,bs,512,fp16,32768,128,op27_hls,20.51,17.218,13.233,10.525,0.6452
worst,bs,512,fp16,32768,256,op27_hls,21.915,18.707,17.272,14.28,0.7881
worst,bs,512,fp16,32768,512,op27_hls,38.134,33.02,29.345,24.34,0.7695
worst,bs,512,fp16,32768,1024,op27_hls,59.537,52.34,46.119,39.544,0.7746
worst,bs,512,fp16,32768,2048,op27_hls,106.578,103.304,81.655,78.443,0.7662
worst,bs,512,fp16,65536,1,op27_hls,13.344,11.688,13.352,11.898,1.0006
worst,bs,512,fp16,65536,2,op27_hls,13.449,11.851,13.302,11.92,0.9891
worst,bs,512,fp16,65536,4,op27_hls,13.955,12.468,13.374,11.926,0.9584
worst,bs,512,fp16,65536,8,op27_hls,14.216,12.568,13.43,11.929,0.9447
worst,bs,512,fp16,65536,16,op27_hls,14.365,12.681,13.864,12.264,0.9651
worst,bs,512,fp16,65536,32,op27_hls,14.904,13.004,14.109,12.404,0.9467
worst,bs,512,fp16,65536,64,op27_hls,22.07,19.126,15.009,12.529,0.6801
worst,bs,512,fp16,65536,128,op27_hls,22.836,19.453,15.902,12.845,0.6964
worst,bs,512,fp16,65536,256,op27_hls,29.907,25.547,23.549,18.818,0.7874
worst,bs,512,fp16,65536,512,op27_hls,52.084,44.925,40.921,32.537,0.7857
worst,bs,512,fp16,65536,1024,op27_hls,81.957,77.888,64.626,57.62,0.7885
worst,bs,512,fp16,65536,2048,op27_hls,146.385,142.377,111.553,105.317,0.7621
worst,bs,512,fp16,131072,1,op27_hls,13.488,11.666,18.317,16.583,1.358
worst,bs,512,fp16,131072,2,op27_hls,13.52,11.855,18.136,16.558,1.3414
worst,bs,512,fp16,131072,4,op27_hls,13.753,12.212,18.51,16.597,1.3459
worst,bs,512,fp16,131072,8,op27_hls,15.225,13.336,18.568,16.601,1.2196
worst,bs,512,fp16,131072,16,op27_hls,15.502,13.455,18.785,16.928,1.2118
worst,bs,512,fp16,131072,32,op27_hls,15.993,13.779,19.536,17.091,1.2215
worst,bs,512,fp16,131072,64,op27_hls,28.782,24.562,20.147,17.264,0.7
worst,bs,512,fp16,131072,128,op27_hls,29.625,24.978,22.259,17.655,0.7514
worst,bs,512,fp16,131072,256,op27_hls,47.076,40.889,37.603,28.84,0.7988
worst,bs,512,fp16,131072,512,op27_hls,91.26,78.776,80.271,60.921,0.8796
worst,bs,512,fp16,131072,1024,op27_hls,140.917,134.514,121.781,99.597,0.8642
worst,bs,512,fp16,131072,2048,op27_hls,261.529,255.613,195.25,180.19,0.7466
worst,bs,512,fp16,262144,1,op27_hls,15.384,13.506,28.795,26.798,1.8717
worst,bs,512,fp16,262144,2,op27_hls,15.441,13.522,28.722,26.751,1.8601
worst,bs,512,fp16,262144,4,op27_hls,15.84,13.782,28.814,26.811,1.8191
worst,bs,512,fp16,262144,8,op27_hls,16.059,14.009,28.902,26.805,1.7997
worst,bs,512,fp16,262144,16,op27_hls,29.539,25.287,29.505,27.13,0.9988
worst,bs,512,fp16,262144,32,op27_hls,29.862,25.894,30.172,27.292,1.0104
worst,bs,512,fp16,262144,64,op27_hls,46.879,41.108,31.441,27.485,0.6707
worst,bs,512,fp16,262144,128,op27_hls,51.001,41.522,37.484,27.924,0.735
worst,bs,512,fp16,262144,256,op27_hls,87.833,85.548,71.769,61.208,0.8171
worst,bs,512,fp16,262144,512,op27_hls,147.725,145.384,127.053,114.148,0.8601
worst,bs,512,fp16,262144,1024,op27_hls,250.29,247.918,211.881,197.999,0.8465
worst,bs,512,fp16,262144,2048,op27_hls,469.692,466.671,375.155,363.607,0.7987
worst,bs,512,fp16,524288,2,op27_hls,15.736,13.511,47.774,44.895,3.036
worst,bs,512,fp16,524288,4,op27_hls,16.147,13.785,47.428,44.911,2.9373
worst,bs,512,fp16,524288,8,op27_hls,16.665,13.995,47.473,44.918,2.8487
worst,bs,512,fp16,524288,16,op27_hls,29.155,24.556,48.316,45.251,1.6572
worst,bs,512,fp16,524288,32,op27_hls,21.91,16.996,49.284,45.429,2.2494
worst,bs,512,fp16,524288,64,op27_hls,44.332,32.103,53.66,45.637,1.2104
worst,bs,512,fp16,1048576,2,op27_hls,19.449,16.144,86.234,82.549,4.4339
worst,bs,512,fp16,1048576,4,op27_hls,20.193,16.548,86.192,82.597,4.2684
worst,bs,512,fp16,1048576,8,op27_hls,20.687,16.627,86.393,82.588,4.1762
worst,bs,512,fp16,1048576,16,op27_hls,37.207,29.881,87.292,82.955,2.3461
worst,bs,512,fp16,1048576,32,op27_hls,56.177,43.628,89.968,83.162,1.6015
worst,bs,512,fp16,1048576,64,op27_hls,140.625,134.531,103.98,95.659,0.7394
worst,bs,512,fp32,4096,1,op27_hls,10.294,9.22,9.259,7.788,0.8995
worst,bs,512,fp32,4096,2,op27_hls,10.67,9.227,9.169,7.786,0.8593
worst,bs,512,fp32,4096,4,op27_hls,10.525,9.238,9.296,7.803,0.8832
worst,bs,512,fp32,4096,8,op27_hls,10.626,9.231,9.48,7.812,0.8922
worst,bs,512,fp32,4096,16,op27_hls,10.749,9.444,9.56,8.063,0.8894
worst,bs,512,fp32,4096,32,op27_hls,10.846,9.599,9.65,8.19,0.8897
worst,bs,512,fp32,4096,64,op27_hls,10.949,9.636,9.814,8.25,0.8963
worst,bs,512,fp32,4096,128,op27_hls,11.301,9.805,9.976,8.401,0.8828
worst,bs,512,fp32,4096,256,op27_hls,13.149,11.283,12.402,10.421,0.9432
worst,bs,512,fp32,4096,512,op27_hls,24.305,20.398,21.523,18.118,0.8855
worst,bs,512,fp32,4096,1024,op27_hls,36.005,31.677,32.441,28.543,0.901
worst,bs,512,fp32,4096,2048,op27_hls,61.982,56.954,57.144,51.997,0.9219
worst,bs,512,fp32,8192,1,op27_hls,11.659,10.344,9.297,7.56,0.7974
worst,bs,512,fp32,8192,2,op27_hls,11.768,10.35,9.074,7.557,0.7711
worst,bs,512,fp32,8192,4,op27_hls,11.824,10.364,8.976,7.58,0.7591
worst,bs,512,fp32,8192,8,op27_hls,11.705,10.358,9.192,7.571,0.7853
worst,bs,512,fp32,8192,16,op27_hls,11.875,10.561,9.368,7.821,0.7889
worst,bs,512,fp32,8192,32,op27_hls,11.898,10.651,9.611,7.94,0.8078
