family,sweep,scenario,model,op,K,dtype,N,BS,isl,cr,hit,us,us_span,exact
synth,bs,worst,,gvr_pr,1024,fp16,262144,1024,,4,0.0498046875,225.79335,225.79335,True
synth,bs,worst,,op26_r0auto,1024,fp16,262144,1024,,4,0.0498046875,219.7566,219.7566,
synth,bs,worst,,radix_cutedsl,1024,fp16,262144,1024,,4,0.0498046875,734.50615,734.50615,True
synth,bs,worst,,gvr_base,1024,fp16,524288,1,,4,0.0498046875,19.7344,19.7344,True
synth,bs,worst,,gvr_pr,1024,fp16,524288,1,,4,0.0498046875,20.7584,20.7584,True
synth,bs,worst,,op26_r0auto,1024,fp16,524288,1,,4,0.0498046875,24.4192,24.4192,
synth,bs,worst,,gvr_base,1024,fp16,524288,2,,4,0.0498046875,20.0192,20.0192,True
synth,bs,worst,,gvr_pr,1024,fp16,524288,2,,4,0.0498046875,20.8416,20.8416,True
synth,bs,worst,,op26_r0auto,1024,fp16,524288,2,,4,0.0498046875,24.5856,24.5856,
synth,bs,worst,,gvr_base,1024,fp16,524288,4,,4,0.0498046875,20.3328,20.3328,True
synth,bs,worst,,gvr_pr,1024,fp16,524288,4,,4,0.0498046875,20.9776,20.9776,True
synth,bs,worst,,op26_r0auto,1024,fp16,524288,4,,4,0.0498046875,24.899150000000002,24.899150000000002,
synth,bs,worst,,gvr_base,1024,fp16,524288,8,,4,0.0498046875,25.230400000000003,25.230400000000003,True
synth,bs,worst,,gvr_pr,1024,fp16,524288,8,,4,0.0498046875,26.025599999999997,26.025599999999997,True
synth,bs,worst,,op26_r0auto,1024,fp16,524288,8,,4,0.0498046875,25.244799999999998,25.244799999999998,
synth,bs,worst,,gvr_base,1024,fp16,524288,16,,4,0.0498046875,25.622349999999997,25.622349999999997,True
synth,bs,worst,,gvr_pr,1024,fp16,524288,16,,4,0.0498046875,26.345599999999997,26.345599999999997,True
synth,bs,worst,,op26_r0auto,1024,fp16,524288,16,,4,0.0498046875,25.6528,25.6528,
synth,bs,worst,,gvr_base,1024,fp16,524288,32,,4,0.0498046875,27.71515,27.71515,True
synth,bs,worst,,gvr_pr,1024,fp16,524288,32,,4,0.0498046875,27.75675,27.75675,True
synth,bs,worst,,op26_r0auto,1024,fp16,524288,32,,4,0.0498046875,37.7888,37.7888,
synth,bs,worst,,gvr_base,1024,fp16,524288,64,,4,0.0498046875,43.77115,43.77115,True
synth,bs,worst,,gvr_pr,1024,fp16,524288,64,,4,0.0498046875,43.66715,43.66715,True
synth,bs,worst,,op26_r0auto,1024,fp16,524288,64,,4,0.0498046875,43.016,43.016,
synth,bs,worst,,gvr_base,1024,fp16,524288,128,,4,0.0498046875,79.0591,79.0591,True
synth,bs,worst,,gvr_pr,1024,fp16,524288,128,,4,0.0498046875,79.38075,79.38075,True
synth,bs,worst,,op26_r0auto,1024,fp16,524288,128,,4,0.0498046875,70.03505,70.03505,
synth,bs,worst,,gvr_base,1024,fp16,524288,256,,4,0.0498046875,151.19514999999998,151.19514999999998,True
synth,bs,worst,,gvr_pr,1024,fp16,524288,256,,4,0.0498046875,146.03664999999998,146.03664999999998,True
synth,bs,worst,,op26_r0auto,1024,fp16,524288,256,,4,0.0498046875,132.57905,132.57905,
synth,bs,worst,,gvr_base,1024,fp16,524288,512,,4,0.0498046875,283.68295,283.68295,True
synth,bs,worst,,gvr_pr,1024,fp16,524288,512,,4,0.0498046875,282.6941,282.6941,True
synth,bs,worst,,op26_r0auto,1024,fp16,524288,512,,4,0.0498046875,250.43015,250.43015,
synth,bs,worst,,gvr_base,1024,fp16,524288,1024,,4,0.0498046875,471.58195,471.58195,True
synth,bs,worst,,gvr_pr,1024,fp16,524288,1024,,4,0.0498046875,444.0204,444.0204,True
synth,bs,worst,,op26_r0auto,1024,fp16,524288,1024,,4,0.0498046875,404.6636,404.6636,
synth,bs,worst,,gvr_base,1024,fp16,1048576,1,,4,0.0498046875,26.3104,26.3104,True
synth,bs,worst,,gvr_pr,1024,fp16,1048576,1,,4,0.0498046875,27.576,27.576,True
synth,bs,worst,,op26_r0auto,1024,fp16,1048576,1,,4,0.0498046875,36.819199999999995,36.819199999999995,
synth,bs,worst,,gvr_base,1024,fp16,1048576,2,,4,0.0498046875,26.47195,26.47195,True
synth,bs,worst,,gvr_pr,1024,fp16,1048576,2,,4,0.0498046875,27.61275,27.61275,True
synth,bs,worst,,op26_r0auto,1024,fp16,1048576,2,,4,0.0498046875,36.97435,36.97435,
synth,bs,worst,,gvr_base,1024,fp16,1048576,4,,4,0.0498046875,26.77915,26.77915,True
synth,bs,worst,,gvr_pr,1024,fp16,1048576,4,,4,0.0498046875,27.819200000000002,27.819200000000002,True
synth,bs,worst,,op26_r0auto,1024,fp16,1048576,4,,4,0.0498046875,37.278349999999996,37.278349999999996,
synth,bs,worst,,gvr_base,1024,fp16,1048576,8,,4,0.0498046875,36.816,36.816,True
synth,bs,worst,,gvr_pr,1024,fp16,1048576,8,,4,0.0498046875,38.5952,38.5952,True
synth,bs,worst,,op26_r0auto,1024,fp16,1048576,8,,4,0.0498046875,37.6992,37.6992,
synth,bs,worst,,gvr_base,1024,fp16,1048576,16,,4,0.0498046875,37.44475,37.44475,True
synth,bs,worst,,gvr_pr,1024,fp16,1048576,16,,4,0.0498046875,39.11675,39.11675,True
synth,bs,worst,,op26_r0auto,1024,fp16,1048576,16,,4,0.0498046875,38.331199999999995,38.331199999999995,
synth,bs,worst,,gvr_base,1024,fp16,1048576,32,,4,0.0498046875,45.20795,45.20795,True
synth,bs,worst,,gvr_pr,1024,fp16,1048576,32,,4,0.0498046875,44.646300000000004,44.646300000000004,True
synth,bs,worst,,op26_r0auto,1024,fp16,1048576,32,,4,0.0498046875,64.23519999999999,64.23519999999999,
synth,bs,worst,,gvr_base,1024,fp16,1048576,64,,4,0.0498046875,82.8159,82.8159,True
synth,bs,worst,,gvr_pr,1024,fp16,1048576,64,,4,0.0498046875,83.02875,83.02875,True
synth,bs,worst,,op26_r0auto,1024,fp16,1048576,64,,4,0.0498046875,82.35195,82.35195,
synth,bs,worst,,gvr_base,1024,fp16,1048576,128,,4,0.0498046875,141.55985,141.55985,True
synth,bs,worst,,gvr_pr,1024,fp16,1048576,128,,4,0.0498046875,141.94715,141.94715,True
synth,bs,worst,,op26_r0auto,1024,fp16,1048576,128,,4,0.0498046875,124.9263,124.9263,
synth,bs,worst,,gvr_base,1024,fp16,1048576,256,,4,0.0498046875,275.79490000000004,275.79490000000004,True
synth,bs,worst,,gvr_pr,1024,fp16,1048576,256,,4,0.0498046875,269.6798,269.6798,True
synth,bs,worst,,op26_r0auto,1024,fp16,1048576,256,,4,0.0498046875,244.7726,244.7726,
synth,bs,worst,,gvr_base,1024,fp16,1048576,512,,4,0.0498046875,565.8283,565.8283,True
synth,bs,worst,,gvr_pr,1024,fp16,1048576,512,,4,0.0498046875,529.42835,529.42835,True
synth,bs,worst,,op26_r0auto,1024,fp16,1048576,512,,4,0.0498046875,467.1388,467.1388,
synth,bs,worst,,gvr_base,1024,fp16,1048576,1024,,4,0.0498046875,885.8408000000001,885.8408000000001,True
synth,bs,worst,,gvr_pr,1024,fp16,1048576,1024,,4,0.0498046875,831.8969000000001,831.8969000000001,True
synth,bs,worst,,op26_r0auto,1024,fp16,1048576,1024,,4,0.0498046875,757.07455,757.07455,
synth,bs,worst,,gvr_base,2048,fp16,8192,1,,1,0.0498046875,12.4321,12.4321,True
synth,bs,worst,,gvr_pr,2048,fp16,8192,1,,1,0.0498046875,10.3632,10.3632,True
synth,bs,worst,,op26_r0auto,2048,fp16,8192,1,,1,0.0498046875,12.04805,12.04805,
synth,bs,worst,,gvr_base,2048,fp16,8192,2,,1,0.0498046875,12.404950000000001,12.404950000000001,True
synth,bs,worst,,gvr_pr,2048,fp16,8192,2,,1,0.0498046875,10.62725,10.62725,True
synth,bs,worst,,op26_r0auto,2048,fp16,8192,2,,1,0.0498046875,12.34565,12.34565,
synth,bs,worst,,gvr_base,2048,fp16,8192,4,,1,0.0498046875,12.4544,12.4544,True
synth,bs,worst,,gvr_pr,2048,fp16,8192,4,,1,0.0498046875,10.46885,10.46885,True
synth,bs,worst,,op26_r0auto,2048,fp16,8192,4,,1,0.0498046875,12.294450000000001,12.294450000000001,
synth,bs,worst,,gvr_base,2048,fp16,8192,8,,1,0.0498046875,12.80015,12.80015,True
synth,bs,worst,,gvr_pr,2048,fp16,8192,8,,1,0.0498046875,10.8016,10.8016,True
synth,bs,worst,,op26_r0auto,2048,fp16,8192,8,,1,0.0498046875,12.670549999999999,12.670549999999999,
synth,bs,worst,,gvr_base,2048,fp16,8192,16,,1,0.0498046875,12.8529,12.8529,True
synth,bs,worst,,gvr_pr,2048,fp16,8192,16,,1,0.0498046875,10.9233,10.9233,True
synth,bs,worst,,op26_r0auto,2048,fp16,8192,16,,1,0.0498046875,12.7505,12.7505,
synth,bs,worst,,gvr_base,2048,fp16,8192,32,,1,0.0498046875,13.133,13.133,True
synth,bs,worst,,gvr_pr,2048,fp16,8192,32,,1,0.0498046875,11.0481,11.0481,True
synth,bs,worst,,op26_r0auto,2048,fp16,8192,32,,1,0.0498046875,12.96815,12.96815,
synth,bs,worst,,gvr_base,2048,fp16,8192,64,,1,0.0498046875,13.4465,13.4465,True
synth,bs,worst,,gvr_pr,2048,fp16,8192,64,,1,0.0498046875,11.28805,11.28805,True
synth,bs,worst,,op26_r0auto,2048,fp16,8192,64,,1,0.0498046875,13.24485,13.24485,
synth,bs,worst,,gvr_base,2048,fp16,8192,128,,1,0.0498046875,13.91215,13.91215,True
synth,bs,worst,,gvr_pr,2048,fp16,8192,128,,1,0.0498046875,11.61925,11.61925,True
synth,bs,worst,,op26_r0auto,2048,fp16,8192,128,,1,0.0498046875,13.67535,13.67535,
synth,bs,worst,,gvr_base,2048,fp16,8192,256,,1,0.0498046875,17.252950000000002,17.252950000000002,True
synth,bs,worst,,gvr_pr,2048,fp16,8192,256,,1,0.0498046875,14.539299999999999,14.539299999999999,True
synth,bs,worst,,op26_r0auto,2048,fp16,8192,256,,1,0.0498046875,14.148950000000001,14.148950000000001,
synth,bs,worst,,gvr_base,2048,fp16,8192,512,,1,0.0498046875,29.6352,29.6352,True
synth,bs,worst,,gvr_pr,2048,fp16,8192,512,,1,0.0498046875,24.95535,24.95535,True
synth,bs,worst,,op26_r0auto,2048,fp16,8192,512,,1,0.0498046875,23.87545,23.87545,
synth,bs,worst,,gvr_base,2048,fp16,8192,1024,,1,0.0498046875,46.75555,46.75555,True
synth,bs,worst,,gvr_pr,2048,fp16,8192,1024,,1,0.0498046875,38.499550000000006,38.499550000000006,True
synth,bs,worst,,op26_r0auto,2048,fp16,8192,1024,,1,0.0498046875,37.878449999999994,37.878449999999994,
synth,bs,worst,,flashinfer_topk,2048,fp16,16384,1,,1,0.0498046875,9.1584,9.1584,True
synth,bs,worst,,gvr_base,2048,fp16,16384,1,,1,0.0498046875,12.01605,12.01605,True
synth,bs,worst,,gvr_pr,2048,fp16,16384,1,,1,0.0498046875,11.5121,11.5121,True
synth,bs,worst,,op26_r0auto,2048,fp16,16384,1,,1,0.0498046875,14.4641,14.4641,
synth,bs,worst,,radix_cutedsl,2048,fp16,16384,1,,1,0.0498046875,9.3888,9.3888,True
synth,bs,worst,,flashinfer_topk,2048,fp16,16384,2,,1,0.0498046875,9.220799999999999,9.220799999999999,True
synth,bs,worst,,gvr_base,2048,fp16,16384,2,,1,0.0498046875,11.72335,11.72335,True
synth,bs,worst,,gvr_pr,2048,fp16,16384,2,,1,0.0498046875,11.2433,11.2433,True
synth,bs,worst,,op26_r0auto,2048,fp16,16384,2,,1,0.0498046875,14.41135,14.41135,
synth,bs,worst,,radix_cutedsl,2048,fp16,16384,2,,1,0.0498046875,9.5648,9.5648,True
synth,bs,worst,,flashinfer_topk,2048,fp16,16384,4,,1,0.0498046875,9.2464,9.2464,True
synth,bs,worst,,gvr_base,2048,fp16,16384,4,,1,0.0498046875,12.16975,12.16975,True
synth,bs,worst,,gvr_pr,2048,fp16,16384,4,,1,0.0498046875,11.59365,11.59365,True
synth,bs,worst,,op26_r0auto,2048,fp16,16384,4,,1,0.0498046875,13.84495,13.84495,
synth,bs,worst,,radix_cutedsl,2048,fp16,16384,4,,1,0.0498046875,9.392,9.392,True
synth,bs,worst,,flashinfer_topk,2048,fp16,16384,8,,1,0.0498046875,9.3552,9.3552,True
synth,bs,worst,,gvr_base,2048,fp16,16384,8,,1,0.0498046875,12.30735,12.30735,True
synth,bs,worst,,gvr_pr,2048,fp16,16384,8,,1,0.0498046875,11.713700000000001,11.713700000000001,True
synth,bs,worst,,op26_r0auto,2048,fp16,16384,8,,1,0.0498046875,14.004850000000001,14.004850000000001,
synth,bs,worst,,radix_cutedsl,2048,fp16,16384,8,,1,0.0498046875,9.528,9.528,True
synth,bs,worst,,flashinfer_topk,2048,fp16,16384,16,,1,0.0498046875,11.37925,11.37925,True
synth,bs,worst,,gvr_base,2048,fp16,16384,16,,1,0.0498046875,12.48325,12.48325,True
synth,bs,worst,,gvr_pr,2048,fp16,16384,16,,1,0.0498046875,11.827200000000001,11.827200000000001,True
synth,bs,worst,,op26_r0auto,2048,fp16,16384,16,,1,0.0498046875,14.5025,14.5025,
synth,bs,worst,,radix_cutedsl,2048,fp16,16384,16,,1,0.0498046875,9.4672,9.4672,True
synth,bs,worst,,flashinfer_topk,2048,fp16,16384,32,,1,0.0498046875,11.852799999999998,11.852799999999998,True
synth,bs,worst,,gvr_base,2048,fp16,16384,32,,1,0.0498046875,12.6865,12.6865,True
synth,bs,worst,,gvr_pr,2048,fp16,16384,32,,1,0.0498046875,12.0513,12.0513,True
synth,bs,worst,,op26_r0auto,2048,fp16,16384,32,,1,0.0498046875,14.542549999999999,14.542549999999999,
synth,bs,worst,,radix_cutedsl,2048,fp16,16384,32,,1,0.0498046875,9.683200000000001,9.683200000000001,True
synth,bs,worst,,flashinfer_topk,2048,fp16,16384,64,,1,0.0498046875,11.233600000000001,11.233600000000001,True
synth,bs,worst,,gvr_base,2048,fp16,16384,64,,1,0.0498046875,12.969700000000001,12.969700000000001,True
synth,bs,worst,,gvr_pr,2048,fp16,16384,64,,1,0.0498046875,12.25455,12.25455,True
synth,bs,worst,,op26_r0auto,2048,fp16,16384,64,,1,0.0498046875,14.7249,14.7249,
synth,bs,worst,,radix_cutedsl,2048,fp16,16384,64,,1,0.0498046875,9.7696,9.7696,True
synth,bs,worst,,flashinfer_topk,2048,fp16,16384,128,,1,0.0498046875,14.092799999999999,14.092799999999999,True
synth,bs,worst,,gvr_base,2048,fp16,16384,128,,1,0.0498046875,13.77285,13.77285,True
synth,bs,worst,,gvr_pr,2048,fp16,16384,128,,1,0.0498046875,12.8961,12.8961,True
synth,bs,worst,,op26_r0auto,2048,fp16,16384,128,,1,0.0498046875,15.568100000000001,15.568100000000001,
synth,bs,worst,,radix_cutedsl,2048,fp16,16384,128,,1,0.0498046875,10.384049999999998,10.384049999999998,True
synth,bs,worst,,flashinfer_topk,2048,fp16,16384,256,,1,0.0498046875,17.0992,17.0992,True
synth,bs,worst,,gvr_base,2048,fp16,16384,256,,1,0.0498046875,17.440099999999997,17.440099999999997,True
synth,bs,worst,,gvr_pr,2048,fp16,16384,256,,1,0.0498046875,16.388900000000003,16.388900000000003,True
synth,bs,worst,,op26_r0auto,2048,fp16,16384,256,,1,0.0498046875,20.2434,20.2434,
synth,bs,worst,,radix_cutedsl,2048,fp16,16384,256,,1,0.0498046875,18.61125,18.61125,True
synth,bs,worst,,flashinfer_topk,2048,fp16,16384,512,,1,0.0498046875,30.3808,30.3808,True
synth,bs,worst,,gvr_base,2048,fp16,16384,512,,1,0.0498046875,29.931849999999997,29.931849999999997,True
synth,bs,worst,,gvr_pr,2048,fp16,16384,512,,1,0.0498046875,28.2434,28.2434,True
synth,bs,worst,,op26_r0auto,2048,fp16,16384,512,,1,0.0498046875,35.199,35.199,
synth,bs,worst,,radix_cutedsl,2048,fp16,16384,512,,1,0.0498046875,34.576,34.576,True
synth,bs,worst,,flashinfer_topk,2048,fp16,16384,1024,,1,0.0498046875,51.2944,51.2944,True
synth,bs,worst,,gvr_base,2048,fp16,16384,1024,,1,0.0498046875,47.36835,47.36835,True
synth,bs,worst,,gvr_pr,2048,fp16,16384,1024,,1,0.0498046875,44.0772,44.0772,True
synth,bs,worst,,op26_r0auto,2048,fp16,16384,1024,,1,0.0498046875,55.46455,55.46455,
synth,bs,worst,,radix_cutedsl,2048,fp16,16384,1024,,1,0.0498046875,58.75365,58.75365,True
synth,bs,worst,,gvr_base,2048,fp16,32768,1,,1,0.0498046875,13.700899999999999,13.700899999999999,True
synth,bs,worst,,gvr_pr,2048,fp16,32768,1,,1,0.0498046875,13.4945,13.4945,True
synth,bs,worst,,op26_r0auto,2048,fp16,32768,1,,1,0.0498046875,14.74565,14.74565,
synth,bs,worst,,gvr_base,2048,fp16,32768,2,,1,0.0498046875,13.67535,13.67535,True
synth,bs,worst,,gvr_pr,2048,fp16,32768,2,,1,0.0498046875,13.526549999999999,13.526549999999999,True
synth,bs,worst,,op26_r0auto,2048,fp16,32768,2,,1,0.0498046875,15.873700000000001,15.873700000000001,
synth,bs,worst,,gvr_base,2048,fp16,32768,4,,1,0.0498046875,13.94725,13.94725,True
synth,bs,worst,,gvr_pr,2048,fp16,32768,4,,1,0.0498046875,13.65295,13.65295,True
synth,bs,worst,,op26_r0auto,2048,fp16,32768,4,,1,0.0498046875,16.0465,16.0465,
synth,bs,worst,,gvr_base,2048,fp16,32768,8,,1,0.0498046875,14.072149999999999,14.072149999999999,True
synth,bs,worst,,gvr_pr,2048,fp16,32768,8,,1,0.0498046875,13.7217,13.7217,True
synth,bs,worst,,op26_r0auto,2048,fp16,32768,8,,1,0.0498046875,15.19215,15.19215,
synth,bs,worst,,gvr_base,2048,fp16,32768,16,,1,0.0498046875,14.212950000000001,14.212950000000001,True
synth,bs,worst,,gvr_pr,2048,fp16,32768,16,,1,0.0498046875,13.92175,13.92175,True
synth,bs,worst,,op26_r0auto,2048,fp16,32768,16,,1,0.0498046875,16.604950000000002,16.604950000000002,
synth,bs,worst,,gvr_base,2048,fp16,32768,32,,1,0.0498046875,14.55375,14.55375,True
synth,bs,worst,,gvr_pr,2048,fp16,32768,32,,1,0.0498046875,14.1809,14.1809,True
synth,bs,worst,,op26_r0auto,2048,fp16,32768,32,,1,0.0498046875,16.68655,16.68655,
synth,bs,worst,,gvr_base,2048,fp16,32768,64,,1,0.0498046875,15.043299999999999,15.043299999999999,True
synth,bs,worst,,gvr_pr,2048,fp16,32768,64,,1,0.0498046875,14.64655,14.64655,True
synth,bs,worst,,op26_r0auto,2048,fp16,32768,64,,1,0.0498046875,15.97775,15.97775,
synth,bs,worst,,gvr_base,2048,fp16,32768,128,,1,0.0498046875,16.1585,16.1585,True
synth,bs,worst,,gvr_pr,2048,fp16,32768,128,,1,0.0498046875,15.552100000000001,15.552100000000001,True
synth,bs,worst,,op26_r0auto,2048,fp16,32768,128,,1,0.0498046875,17.1825,17.1825,
synth,bs,worst,,gvr_base,2048,fp16,32768,256,,1,0.0498046875,22.0194,22.0194,True
synth,bs,worst,,gvr_pr,2048,fp16,32768,256,,1,0.0498046875,23.0627,23.0627,True
synth,bs,worst,,op26_r0auto,2048,fp16,32768,256,,1,0.0498046875,25.67695,25.67695,
synth,bs,worst,,gvr_base,2048,fp16,32768,512,,1,0.0498046875,38.03555,38.03555,True
synth,bs,worst,,gvr_pr,2048,fp16,32768,512,,1,0.0498046875,38.8947,38.8947,True
synth,bs,worst,,op26_r0auto,2048,fp16,32768,512,,1,0.0498046875,44.4036,44.4036,
synth,bs,worst,,gvr_base,2048,fp16,32768,1024,,1,0.0498046875,59.551,59.551,True
synth,bs,worst,,gvr_pr,2048,fp16,32768,1024,,1,0.0498046875,62.0421,62.0421,True
synth,bs,worst,,op26_r0auto,2048,fp16,32768,1024,,1,0.0498046875,70.67580000000001,70.67580000000001,
synth,bs,worst,,flashinfer_topk,2048,fp16,65536,1,,1,0.0498046875,10.459200000000001,10.459200000000001,True
synth,bs,worst,,gvr_base,2048,fp16,65536,1,,1,0.0498046875,16.89775,16.89775,True
synth,bs,worst,,gvr_pr,2048,fp16,65536,1,,1,0.0498046875,15.4833,15.4833,True
synth,bs,worst,,op26_r0auto,2048,fp16,65536,1,,1,0.0498046875,15.38735,15.38735,
synth,bs,worst,,radix_cutedsl,2048,fp16,65536,1,,1,0.0498046875,14.8032,14.8032,True
synth,bs,worst,,flashinfer_topk,2048,fp16,65536,2,,1,0.0498046875,10.3792,10.3792,True
synth,bs,worst,,gvr_base,2048,fp16,65536,2,,1,0.0498046875,17.16655,17.16655,True
synth,bs,worst,,gvr_pr,2048,fp16,65536,2,,1,0.0498046875,15.7153,15.7153,True
synth,bs,worst,,op26_r0auto,2048,fp16,65536,2,,1,0.0498046875,15.6993,15.6993,
synth,bs,worst,,radix_cutedsl,2048,fp16,65536,2,,1,0.0498046875,14.9632,14.9632,True
synth,bs,worst,,flashinfer_topk,2048,fp16,65536,4,,1,0.0498046875,10.43365,10.43365,True
synth,bs,worst,,gvr_base,2048,fp16,65536,4,,1,0.0498046875,17.467299999999998,17.467299999999998,True
synth,bs,worst,,gvr_pr,2048,fp16,65536,4,,1,0.0498046875,15.987350000000001,15.987350000000001,True
synth,bs,worst,,op26_r0auto,2048,fp16,65536,4,,1,0.0498046875,15.84815,15.84815,
synth,bs,worst,,radix_cutedsl,2048,fp16,65536,4,,1,0.0498046875,15.249600000000001,15.249600000000001,True
synth,bs,worst,,flashinfer_topk,2048,fp16,65536,8,,1,0.0498046875,10.5664,10.5664,True
synth,bs,worst,,gvr_base,2048,fp16,65536,8,,1,0.0498046875,17.781,17.781,True
synth,bs,worst,,gvr_pr,2048,fp16,65536,8,,1,0.0498046875,16.31855,16.31855,True
synth,bs,worst,,op26_r0auto,2048,fp16,65536,8,,1,0.0498046875,16.21295,16.21295,
synth,bs,worst,,radix_cutedsl,2048,fp16,65536,8,,1,0.0498046875,16.1424,16.1424,True
synth,bs,worst,,flashinfer_topk,2048,fp16,65536,16,,1,0.0498046875,12.880049999999999,12.880049999999999,True
synth,bs,worst,,gvr_base,2048,fp16,65536,16,,1,0.0498046875,17.86255,17.86255,True
synth,bs,worst,,gvr_pr,2048,fp16,65536,16,,1,0.0498046875,16.396900000000002,16.396900000000002,True
synth,bs,worst,,op26_r0auto,2048,fp16,65536,16,,1,0.0498046875,16.29135,16.29135,
synth,bs,worst,,radix_cutedsl,2048,fp16,65536,16,,1,0.0498046875,16.8912,16.8912,True
synth,bs,worst,,flashinfer_topk,2048,fp16,65536,32,,1,0.0498046875,14.156799999999999,14.156799999999999,True
synth,bs,worst,,gvr_base,2048,fp16,65536,32,,1,0.0498046875,18.7745,18.7745,True
synth,bs,worst,,gvr_pr,2048,fp16,65536,32,,1,0.0498046875,16.99375,16.99375,True
synth,bs,worst,,op26_r0auto,2048,fp16,65536,32,,1,0.0498046875,16.9441,16.9441,
synth,bs,worst,,radix_cutedsl,2048,fp16,65536,32,,1,0.0498046875,19.4208,19.4208,True
synth,bs,worst,,flashinfer_topk,2048,fp16,65536,64,,1,0.0498046875,17.5552,17.5552,True
synth,bs,worst,,gvr_base,2048,fp16,65536,64,,1,0.0498046875,20.5153,20.5153,True
synth,bs,worst,,gvr_pr,2048,fp16,65536,64,,1,0.0498046875,19.28505,19.28505,True
synth,bs,worst,,op26_r0auto,2048,fp16,65536,64,,1,0.0498046875,17.953799999999998,17.953799999999998,
synth,bs,worst,,radix_cutedsl,2048,fp16,65536,64,,1,0.0498046875,23.416,23.416,True
synth,bs,worst,,flashinfer_topk,2048,fp16,65536,128,,1,0.0498046875,25.52,25.52,True
synth,bs,worst,,gvr_base,2048,fp16,65536,128,,1,0.0498046875,19.3297,19.3297,True
synth,bs,worst,,gvr_pr,2048,fp16,65536,128,,1,0.0498046875,19.449849999999998,19.449849999999998,True
synth,bs,worst,,op26_r0auto,2048,fp16,65536,128,,1,0.0498046875,20.029,20.029,
synth,bs,worst,,radix_cutedsl,2048,fp16,65536,128,,1,0.0498046875,23.9392,23.9392,True
synth,bs,worst,,flashinfer_topk,2048,fp16,65536,256,,1,0.0498046875,38.25125,38.25125,True
synth,bs,worst,,gvr_base,2048,fp16,65536,256,,1,0.0498046875,29.9154,29.9154,True
synth,bs,worst,,gvr_pr,2048,fp16,65536,256,,1,0.0498046875,31.1603,31.1603,True
synth,bs,worst,,op26_r0auto,2048,fp16,65536,256,,1,0.0498046875,33.3648,33.3648,
synth,bs,worst,,radix_cutedsl,2048,fp16,65536,256,,1,0.0498046875,45.40645,45.40645,True
synth,bs,worst,,flashinfer_topk,2048,fp16,65536,512,,1,0.0498046875,69.33925,69.33925,True
synth,bs,worst,,gvr_base,2048,fp16,65536,512,,1,0.0498046875,52.90925,52.90925,True
synth,bs,worst,,gvr_pr,2048,fp16,65536,512,,1,0.0498046875,53.05805,53.05805,True
synth,bs,worst,,op26_r0auto,2048,fp16,65536,512,,1,0.0498046875,59.438900000000004,59.438900000000004,
synth,bs,worst,,radix_cutedsl,2048,fp16,65536,512,,1,0.0498046875,89.296,89.296,True
synth,bs,worst,,flashinfer_topk,2048,fp16,65536,1024,,1,0.0498046875,115.8993,115.8993,True
synth,bs,worst,,gvr_base,2048,fp16,65536,1024,,1,0.0498046875,82.87745,82.87745,True
synth,bs,worst,,gvr_pr,2048,fp16,65536,1024,,1,0.0498046875,84.4663,84.4663,True
synth,bs,worst,,op26_r0auto,2048,fp16,65536,1024,,1,0.0498046875,94.2554,94.2554,
synth,bs,worst,,radix_cutedsl,2048,fp16,65536,1024,,1,0.0498046875,155.6465,155.6465,True
synth,bs,worst,,flashinfer_topk,2048,fp16,131072,1,,1,0.0498046875,11.731200000000001,11.731200000000001,True
synth,bs,worst,,gvr_base,2048,fp16,131072,1,,1,0.0498046875,17.547400000000003,17.547400000000003,True
synth,bs,worst,,gvr_pr,2048,fp16,131072,1,,1,0.0498046875,16.790650000000003,16.790650000000003,True
synth,bs,worst,,op26_r0auto,2048,fp16,131072,1,,1,0.0498046875,16.396849999999997,16.396849999999997,
synth,bs,worst,,radix_cutedsl,2048,fp16,131072,1,,1,0.0498046875,14.8928,14.8928,True
synth,bs,worst,,flashinfer_topk,2048,fp16,131072,2,,1,0.0498046875,11.74405,11.74405,True
synth,bs,worst,,gvr_base,2048,fp16,131072,2,,1,0.0498046875,17.444950000000002,17.444950000000002,True
synth,bs,worst,,gvr_pr,2048,fp16,131072,2,,1,0.0498046875,16.5202,16.5202,True
synth,bs,worst,,op26_r0auto,2048,fp16,131072,2,,1,0.0498046875,16.60975,16.60975,
synth,bs,worst,,radix_cutedsl,2048,fp16,131072,2,,1,0.0498046875,14.9777,14.9777,True
synth,bs,worst,,flashinfer_topk,2048,fp16,131072,4,,1,0.0498046875,11.784049999999999,11.784049999999999,True
synth,bs,worst,,gvr_base,2048,fp16,131072,4,,1,0.0498046875,17.771349999999998,17.771349999999998,True
synth,bs,worst,,gvr_pr,2048,fp16,131072,4,,1,0.0498046875,16.9202,16.9202,True
synth,bs,worst,,op26_r0auto,2048,fp16,131072,4,,1,0.0498046875,16.8194,16.8194,
synth,bs,worst,,radix_cutedsl,2048,fp16,131072,4,,1,0.0498046875,15.028799999999999,15.028799999999999,True
synth,bs,worst,,flashinfer_topk,2048,fp16,131072,8,,1,0.0498046875,12.01285,12.01285,True
synth,bs,worst,,gvr_base,2048,fp16,131072,8,,1,0.0498046875,19.2849,19.2849,True
synth,bs,worst,,gvr_pr,2048,fp16,131072,8,,1,0.0498046875,18.59375,18.59375,True
synth,bs,worst,,op26_r0auto,2048,fp16,131072,8,,1,0.0498046875,17.099400000000003,17.099400000000003,
