model,isl,N,K,L,hit,op,us,us_span,exact
v32,128k,131087,2048,34,0.62,flashinfer_topk,19.8446,19.8446,True
v32,128k,131087,2048,35,0.673,radix_cutedsl,19.299,19.299,True
v32,128k,131087,2048,35,0.673,sglang_v2,15.2942,15.2942,True
v32,128k,131087,2048,35,0.673,flashinfer_topk,19.4813,19.4813,True
v32,128k,131087,2048,36,0.787,radix_cutedsl,18.9887,18.9887,True
v32,128k,131087,2048,36,0.787,sglang_v2,14.9567,14.9567,True
v32,128k,131087,2048,36,0.787,flashinfer_topk,15.4255,15.4255,True
v32,128k,131087,2048,37,0.796,radix_cutedsl,19.2302,19.2302,True
v32,128k,131087,2048,37,0.796,sglang_v2,14.803,14.803,True
v32,128k,131087,2048,37,0.796,flashinfer_topk,16.2558,16.2558,True
v32,128k,131087,2048,38,0.801,radix_cutedsl,19.2653,19.2653,True
v32,128k,131087,2048,38,0.801,sglang_v2,15.2015,15.2015,True
v32,128k,131087,2048,38,0.801,flashinfer_topk,17.0366,17.0366,True
v32,128k,131087,2048,39,0.78,radix_cutedsl,19.2605,19.2605,True
v32,128k,131087,2048,39,0.78,sglang_v2,15.0639,15.0639,True
v32,128k,131087,2048,39,0.78,flashinfer_topk,17.2205,17.2205,True
v32,128k,131087,2048,40,0.809,radix_cutedsl,19.0767,19.0767,True
v32,128k,131087,2048,40,0.809,sglang_v2,15.211,15.211,True
v32,128k,131087,2048,40,0.809,flashinfer_topk,16.2158,16.2158,True
v32,128k,131087,2048,41,0.828,radix_cutedsl,19.2781,19.2781,True
v32,128k,131087,2048,41,0.828,sglang_v2,15.1006,15.1006,True
v32,128k,131087,2048,41,0.828,flashinfer_topk,16.6447,16.6447,True
v32,128k,131087,2048,42,0.855,radix_cutedsl,19.0493,19.0493,True
v32,128k,131087,2048,42,0.855,sglang_v2,14.4414,14.4414,True
v32,128k,131087,2048,42,0.855,flashinfer_topk,14.9135,14.9135,True
v32,128k,131087,2048,43,0.863,radix_cutedsl,19.4877,19.4877,True
v32,128k,131087,2048,43,0.863,sglang_v2,15.091,15.091,True
v32,128k,131087,2048,43,0.863,flashinfer_topk,19.1852,19.1852,True
v32,128k,131087,2048,44,0.886,radix_cutedsl,19.0686,19.0686,True
v32,128k,131087,2048,44,0.886,sglang_v2,14.7263,14.7263,True
v32,128k,131087,2048,44,0.886,flashinfer_topk,15.059,15.059,True
v32,128k,131087,2048,45,0.801,radix_cutedsl,19.1087,19.1087,True
v32,128k,131087,2048,45,0.801,sglang_v2,14.643,14.643,True
v32,128k,131087,2048,45,0.801,flashinfer_topk,15.5598,15.5598,True
v32,128k,131087,2048,46,0.858,radix_cutedsl,19.3453,19.3453,True
v32,128k,131087,2048,46,0.858,sglang_v2,15.0142,15.0142,True
v32,128k,131087,2048,46,0.858,flashinfer_topk,18.1182,18.1182,True
v32,128k,131087,2048,47,0.932,radix_cutedsl,19.3597,19.3597,True
v32,128k,131087,2048,47,0.932,sglang_v2,14.787,14.787,True
v32,128k,131087,2048,47,0.932,flashinfer_topk,16.6686,16.6686,True
v32,128k,131087,2048,48,0.857,radix_cutedsl,19.3341,19.3341,True
v32,128k,131087,2048,48,0.857,sglang_v2,15.0494,15.0494,True
v32,128k,131087,2048,48,0.857,flashinfer_topk,17.3102,17.3102,True
v32,128k,131087,2048,49,0.874,radix_cutedsl,19.1118,19.1118,True
v32,128k,131087,2048,49,0.874,sglang_v2,14.9055,14.9055,True
v32,128k,131087,2048,49,0.874,flashinfer_topk,15.8334,15.8334,True
v32,128k,131087,2048,50,0.867,radix_cutedsl,19.4045,19.4045,True
v32,128k,131087,2048,50,0.867,sglang_v2,14.9966,14.9966,True
v32,128k,131087,2048,50,0.867,flashinfer_topk,17.9678,17.9678,True
v32,128k,131087,2048,51,0.911,radix_cutedsl,19.2126,19.2126,True
v32,128k,131087,2048,51,0.911,sglang_v2,14.611,14.611,True
v32,128k,131087,2048,51,0.911,flashinfer_topk,16.3374,16.3374,True
v32,128k,131087,2048,52,0.876,radix_cutedsl,19.0239,19.0239,True
v32,128k,131087,2048,52,0.876,sglang_v2,14.3247,14.3247,True
v32,128k,131087,2048,52,0.876,flashinfer_topk,15.6862,15.6862,True
v32,128k,131087,2048,53,0.886,radix_cutedsl,19.0382,19.0382,True
v32,128k,131087,2048,53,0.886,sglang_v2,15.1311,15.1311,True
v32,128k,131087,2048,53,0.886,flashinfer_topk,15.3805,15.3805,True
v32,128k,131087,2048,54,0.93,radix_cutedsl,19.1902,19.1902,True
v32,128k,131087,2048,54,0.93,sglang_v2,15.1533,15.1533,True
v32,128k,131087,2048,54,0.93,flashinfer_topk,15.931,15.931,True
v32,128k,131087,2048,55,0.928,radix_cutedsl,19.2702,19.2702,True
v32,128k,131087,2048,55,0.928,sglang_v2,15.3887,15.3887,True
v32,128k,131087,2048,55,0.928,flashinfer_topk,18.3148,18.3148,True
v32,128k,131087,2048,56,0.91,radix_cutedsl,19.2685,19.2685,True
v32,128k,131087,2048,56,0.91,sglang_v2,14.7726,14.7726,True
v32,128k,131087,2048,56,0.91,flashinfer_topk,15.5486,15.5486,True
v32,128k,131087,2048,57,0.92,radix_cutedsl,19.2574,19.2574,True
v32,128k,131087,2048,57,0.92,sglang_v2,15.2734,15.2734,True
v32,128k,131087,2048,57,0.92,flashinfer_topk,17.0606,17.0606,True
v32,128k,131087,2048,58,0.884,radix_cutedsl,19.2525,19.2525,True
v32,128k,131087,2048,58,0.884,sglang_v2,15.2157,15.2157,True
v32,128k,131087,2048,58,0.884,flashinfer_topk,15.8446,15.8446,True
v32,128k,131087,2048,59,0.899,radix_cutedsl,19.2158,19.2158,True
v32,128k,131087,2048,59,0.899,sglang_v2,15.203,15.203,True
v32,128k,131087,2048,59,0.899,flashinfer_topk,16.1869,16.1869,True
v32,128k,131087,2048,60,0.907,radix_cutedsl,19.3086,19.3086,True
v32,128k,131087,2048,60,0.907,sglang_v2,14.8478,14.8478,True
v32,128k,131087,2048,60,0.907,flashinfer_topk,17.7198,17.7198,True
v32,16k,16399,2048,3,0.856,radix_cutedsl,17.5278,17.5278,True
v32,16k,16399,2048,3,0.856,sglang_v2,9.8782,9.8782,True
v32,16k,16399,2048,3,0.856,flashinfer_topk,12.9967,12.9967,True
v32,16k,16399,2048,4,0.788,radix_cutedsl,17.5437,17.5437,True
v32,16k,16399,2048,4,0.788,sglang_v2,10.4733,10.4733,True
v32,16k,16399,2048,4,0.788,flashinfer_topk,13.4655,13.4655,True
v32,16k,16399,2048,5,0.873,radix_cutedsl,17.5517,17.5517,True
v32,16k,16399,2048,5,0.873,sglang_v2,10.8957,10.8957,True
v32,16k,16399,2048,5,0.873,flashinfer_topk,13.2414,13.2414,True
v32,16k,16399,2048,6,0.88,radix_cutedsl,17.5135,17.5135,True
v32,16k,16399,2048,6,0.88,sglang_v2,12.0974,12.0974,True
v32,16k,16399,2048,6,0.88,flashinfer_topk,13.2652,13.2652,True
v32,16k,16399,2048,7,0.825,radix_cutedsl,17.4925,17.4925,True
v32,16k,16399,2048,7,0.825,sglang_v2,12.4942,12.4942,True
v32,16k,16399,2048,7,0.825,flashinfer_topk,13.1695,13.1695,True
v32,16k,16399,2048,8,0.846,radix_cutedsl,17.5871,17.5871,True
v32,16k,16399,2048,8,0.846,sglang_v2,12.216,12.216,True
v32,16k,16399,2048,8,0.846,flashinfer_topk,13.2399,13.2399,True
v32,16k,16399,2048,9,0.825,radix_cutedsl,17.526,17.526,True
v32,16k,16399,2048,9,0.825,sglang_v2,11.4959,11.4959,True
v32,16k,16399,2048,9,0.825,flashinfer_topk,13.2732,13.2732,True
v32,16k,16399,2048,10,0.867,radix_cutedsl,17.7054,17.7054,True
v32,16k,16399,2048,10,0.867,sglang_v2,12.5822,12.5822,True
v32,16k,16399,2048,10,0.867,flashinfer_topk,13.0911,13.0911,True
v32,16k,16399,2048,11,0.831,radix_cutedsl,17.7022,17.7022,True
v32,16k,16399,2048,11,0.831,sglang_v2,12.8719,12.8719,True
v32,16k,16399,2048,11,0.831,flashinfer_topk,12.9678,12.9678,True
v32,16k,16399,2048,12,0.858,radix_cutedsl,17.6685,17.6685,True
v32,16k,16399,2048,12,0.858,sglang_v2,11.8623,11.8623,True
v32,16k,16399,2048,12,0.858,flashinfer_topk,13.2558,13.2558,True
v32,16k,16399,2048,13,0.89,radix_cutedsl,17.499,17.499,True
v32,16k,16399,2048,13,0.89,sglang_v2,11.8157,11.8157,True
v32,16k,16399,2048,13,0.89,flashinfer_topk,13.1726,13.1726,True
v32,16k,16399,2048,14,0.902,radix_cutedsl,17.6718,17.6718,True
v32,16k,16399,2048,14,0.902,sglang_v2,12.3966,12.3966,True
v32,16k,16399,2048,14,0.902,flashinfer_topk,13.2815,13.2815,True
v32,16k,16399,2048,15,0.885,radix_cutedsl,17.4637,17.4637,True
v32,16k,16399,2048,15,0.885,sglang_v2,10.5967,10.5967,True
v32,16k,16399,2048,15,0.885,flashinfer_topk,13.3503,13.3503,True
v32,16k,16399,2048,16,0.856,radix_cutedsl,17.5502,17.5502,True
v32,16k,16399,2048,16,0.856,sglang_v2,12.3742,12.3742,True
v32,16k,16399,2048,16,0.856,flashinfer_topk,13.2735,13.2735,True
v32,16k,16399,2048,17,0.747,radix_cutedsl,17.9454,17.9454,True
v32,16k,16399,2048,17,0.747,sglang_v2,10.2255,10.2255,True
v32,16k,16399,2048,17,0.747,flashinfer_topk,13.1119,13.1119,True
v32,16k,16399,2048,18,0.908,radix_cutedsl,17.5727,17.5727,True
v32,16k,16399,2048,18,0.908,sglang_v2,11.7903,11.7903,True
v32,16k,16399,2048,18,0.908,flashinfer_topk,13.1583,13.1583,True
v32,16k,16399,2048,19,0.864,radix_cutedsl,17.4895,17.4895,True
v32,16k,16399,2048,19,0.864,sglang_v2,11.0527,11.0527,True
v32,16k,16399,2048,19,0.864,flashinfer_topk,13.2463,13.2463,True
v32,16k,16399,2048,20,0.738,radix_cutedsl,17.5806,17.5806,True
v32,16k,16399,2048,20,0.738,sglang_v2,12.8045,12.8045,True
v32,16k,16399,2048,20,0.738,flashinfer_topk,13.0639,13.0639,True
v32,16k,16399,2048,21,0.743,radix_cutedsl,17.6414,17.6414,True
v32,16k,16399,2048,21,0.743,sglang_v2,12.5166,12.5166,True
v32,16k,16399,2048,21,0.743,flashinfer_topk,13.0718,13.0718,True
v32,16k,16399,2048,22,0.791,radix_cutedsl,17.611,17.611,True
v32,16k,16399,2048,22,0.791,sglang_v2,11.5774,11.5774,True
v32,16k,16399,2048,22,0.791,flashinfer_topk,13.2957,13.2957,True
v32,16k,16399,2048,23,0.779,radix_cutedsl,17.6862,17.6862,True
v32,16k,16399,2048,23,0.779,sglang_v2,12.144,12.144,True
v32,16k,16399,2048,23,0.779,flashinfer_topk,13.0175,13.0175,True
v32,16k,16399,2048,24,0.75,radix_cutedsl,17.611,17.611,True
v32,16k,16399,2048,24,0.75,sglang_v2,11.0191,11.0191,True
v32,16k,16399,2048,24,0.75,flashinfer_topk,13.0991,13.0991,True
v32,16k,16399,2048,25,0.661,radix_cutedsl,17.5886,17.5886,True
v32,16k,16399,2048,25,0.661,sglang_v2,11.155,11.155,True
v32,16k,16399,2048,25,0.661,flashinfer_topk,12.8671,12.8671,True
v32,16k,16399,2048,26,0.537,radix_cutedsl,17.6175,17.6175,True
v32,16k,16399,2048,26,0.537,sglang_v2,11.9727,11.9727,True
v32,16k,16399,2048,26,0.537,flashinfer_topk,13.0896,13.0896,True
v32,16k,16399,2048,27,0.606,radix_cutedsl,17.7533,17.7533,True
v32,16k,16399,2048,27,0.606,sglang_v2,10.723,10.723,True
v32,16k,16399,2048,27,0.606,flashinfer_topk,13.1327,13.1327,True
v32,16k,16399,2048,28,0.459,radix_cutedsl,17.3998,17.3998,True
v32,16k,16399,2048,28,0.459,sglang_v2,11.6046,11.6046,True
v32,16k,16399,2048,28,0.459,flashinfer_topk,13.2511,13.2511,True
v32,16k,16399,2048,29,0.529,radix_cutedsl,17.6238,17.6238,True
v32,16k,16399,2048,29,0.529,sglang_v2,10.683,10.683,True
v32,16k,16399,2048,29,0.529,flashinfer_topk,13.5151,13.5151,True
v32,16k,16399,2048,30,0.496,radix_cutedsl,17.6207,17.6207,True
v32,16k,16399,2048,30,0.496,sglang_v2,10.0526,10.0526,True
v32,16k,16399,2048,30,0.496,flashinfer_topk,13.4863,13.4863,True
v32,16k,16399,2048,31,0.481,radix_cutedsl,17.7645,17.7645,True
v32,16k,16399,2048,31,0.481,sglang_v2,10.7599,10.7599,True
v32,16k,16399,2048,31,0.481,flashinfer_topk,13.363,13.363,True
v32,16k,16399,2048,32,0.513,radix_cutedsl,17.6686,17.6686,True
v32,16k,16399,2048,32,0.513,sglang_v2,10.9359,10.9359,True
v32,16k,16399,2048,32,0.513,flashinfer_topk,13.4446,13.4446,True
v32,16k,16399,2048,33,0.258,radix_cutedsl,17.819,17.819,True
v32,16k,16399,2048,33,0.258,sglang_v2,10.5646,10.5646,True
v32,16k,16399,2048,33,0.258,flashinfer_topk,12.7471,12.7471,True
v32,16k,16399,2048,34,0.533,radix_cutedsl,17.5647,17.5647,True
v32,16k,16399,2048,34,0.533,sglang_v2,11.0479,11.0479,True
v32,16k,16399,2048,34,0.533,flashinfer_topk,13.2221,13.2221,True
v32,16k,16399,2048,35,0.438,radix_cutedsl,17.6622,17.6622,True
v32,16k,16399,2048,35,0.438,sglang_v2,12.1374,12.1374,True
v32,16k,16399,2048,35,0.438,flashinfer_topk,13.4285,13.4285,True
v32,16k,16399,2048,36,0.672,radix_cutedsl,17.4365,17.4365,True
v32,16k,16399,2048,36,0.672,sglang_v2,11.4671,11.4671,True
v32,16k,16399,2048,36,0.672,flashinfer_topk,13.1535,13.1535,True
v32,16k,16399,2048,37,0.646,radix_cutedsl,17.4607,17.4607,True
v32,16k,16399,2048,37,0.646,sglang_v2,11.3887,11.3887,True
v32,16k,16399,2048,37,0.646,flashinfer_topk,13.2687,13.2687,True
v32,16k,16399,2048,38,0.686,radix_cutedsl,17.4382,17.4382,True
v32,16k,16399,2048,38,0.686,sglang_v2,11.4334,11.4334,True
v32,16k,16399,2048,38,0.686,flashinfer_topk,13.3711,13.3711,True
v32,16k,16399,2048,39,0.713,radix_cutedsl,17.4734,17.4734,True
v32,16k,16399,2048,39,0.713,sglang_v2,11.379,11.379,True
v32,16k,16399,2048,39,0.713,flashinfer_topk,13.3279,13.3279,True
v32,16k,16399,2048,40,0.712,radix_cutedsl,17.2478,17.2478,True
v32,16k,16399,2048,40,0.712,sglang_v2,9.9935,9.9935,True
v32,16k,16399,2048,40,0.712,flashinfer_topk,13.2542,13.2542,True
v32,16k,16399,2048,41,0.811,radix_cutedsl,17.1535,17.1535,True
v32,16k,16399,2048,41,0.811,sglang_v2,9.864,9.864,True
v32,16k,16399,2048,41,0.811,flashinfer_topk,13.2623,13.2623,True
v32,16k,16399,2048,42,0.742,radix_cutedsl,17.5533,17.5533,True
v32,16k,16399,2048,42,0.742,sglang_v2,11.4926,11.4926,True
v32,16k,16399,2048,42,0.742,flashinfer_topk,13.2463,13.2463,True
v32,16k,16399,2048,43,0.631,radix_cutedsl,17.582,17.582,True
v32,16k,16399,2048,43,0.631,sglang_v2,11.6543,11.6543,True
v32,16k,16399,2048,43,0.631,flashinfer_topk,13.475,13.475,True
v32,16k,16399,2048,44,0.723,radix_cutedsl,17.3454,17.3454,True
v32,16k,16399,2048,44,0.723,sglang_v2,11.6606,11.6606,True
v32,16k,16399,2048,44,0.723,flashinfer_topk,13.0541,13.0541,True
v32,16k,16399,2048,45,0.715,radix_cutedsl,17.2078,17.2078,True
v32,16k,16399,2048,45,0.715,sglang_v2,11.6302,11.6302,True
v32,16k,16399,2048,45,0.715,flashinfer_topk,13.2799,13.2799,True
v32,16k,16399,2048,46,0.505,radix_cutedsl,17.6622,17.6622,True
v32,16k,16399,2048,46,0.505,sglang_v2,11.8479,11.8479,True
v32,16k,16399,2048,46,0.505,flashinfer_topk,13.2766,13.2766,True
v32,16k,16399,2048,47,0.621,radix_cutedsl,17.6301,17.6301,True
v32,16k,16399,2048,47,0.621,sglang_v2,11.9566,11.9566,True
v32,16k,16399,2048,47,0.621,flashinfer_topk,13.2224,13.2224,True
v32,16k,16399,2048,48,0.621,radix_cutedsl,17.3325,17.3325,True
v32,16k,16399,2048,48,0.621,sglang_v2,10.7006,10.7006,True
v32,16k,16399,2048,48,0.621,flashinfer_topk,13.131,13.131,True
v32,16k,16399,2048,49,0.669,radix_cutedsl,17.2718,17.2718,True
v32,16k,16399,2048,49,0.669,sglang_v2,11.5295,11.5295,True
v32,16k,16399,2048,49,0.669,flashinfer_topk,13.2111,13.2111,True
v32,16k,16399,2048,50,0.598,radix_cutedsl,17.7422,17.7422,True
v32,16k,16399,2048,50,0.598,sglang_v2,11.96,11.96,True
v32,16k,16399,2048,50,0.598,flashinfer_topk,13.1934,13.1934,True
v32,16k,16399,2048,51,0.559,radix_cutedsl,17.4687,17.4687,True
v32,16k,16399,2048,51,0.559,sglang_v2,11.9023,11.9023,True
v32,16k,16399,2048,51,0.559,flashinfer_topk,13.16,13.16,True
v32,16k,16399,2048,52,0.784,radix_cutedsl,17.5086,17.5086,True
v32,16k,16399,2048,52,0.784,sglang_v2,12.075,12.075,True
v32,16k,16399,2048,52,0.784,flashinfer_topk,13.1823,13.1823,True
v32,16k,16399,2048,53,0.729,radix_cutedsl,17.4798,17.4798,True
v32,16k,16399,2048,53,0.729,sglang_v2,12.1615,12.1615,True
v32,16k,16399,2048,53,0.729,flashinfer_topk,13.1167,13.1167,True
v32,16k,16399,2048,54,0.676,radix_cutedsl,17.5839,17.5839,True
v32,16k,16399,2048,54,0.676,sglang_v2,11.6783,11.6783,True
v32,16k,16399,2048,54,0.676,flashinfer_topk,13.1503,13.1503,True
v32,16k,16399,2048,55,0.684,radix_cutedsl,17.5132,17.5132,True
v32,16k,16399,2048,55,0.684,sglang_v2,11.3567,11.3567,True
v32,16k,16399,2048,55,0.684,flashinfer_topk,13.2447,13.2447,True
v32,16k,16399,2048,56,0.709,radix_cutedsl,17.4958,17.4958,True
v32,16k,16399,2048,56,0.709,sglang_v2,11.7631,11.7631,True
v32,16k,16399,2048,56,0.709,flashinfer_topk,12.9134,12.9134,True
v32,16k,16399,2048,57,0.825,radix_cutedsl,17.6462,17.6462,True
v32,16k,16399,2048,57,0.825,sglang_v2,11.9679,11.9679,True
v32,16k,16399,2048,57,0.825,flashinfer_topk,13.2686,13.2686,True
v32,16k,16399,2048,58,0.857,radix_cutedsl,17.5373,17.5373,True
v32,16k,16399,2048,58,0.857,sglang_v2,12.2957,12.2957,True
v32,16k,16399,2048,58,0.857,flashinfer_topk,12.8574,12.8574,True
v32,16k,16399,2048,59,0.772,radix_cutedsl,17.6095,17.6095,True
v32,16k,16399,2048,59,0.772,sglang_v2,12.3422,12.3422,True
v32,16k,16399,2048,59,0.772,flashinfer_topk,13.0191,13.0191,True
v32,16k,16399,2048,60,0.857,radix_cutedsl,17.5358,17.5358,True
v32,16k,16399,2048,60,0.857,sglang_v2,12.1663,12.1663,True
v32,16k,16399,2048,60,0.857,flashinfer_topk,13.1518,13.1518,True
v32,256k,163775,2048,3,0.845,radix_cutedsl,18.5709,18.5709,True
v32,256k,163775,2048,3,0.845,sglang_v2,15.2014,15.2014,True
v32,256k,163775,2048,3,0.845,flashinfer_topk,17.6142,17.6142,True
v32,256k,163775,2048,4,0.899,radix_cutedsl,18.4575,18.4575,True
v32,256k,163775,2048,4,0.899,sglang_v2,13.5198,13.5198,True
v32,256k,163775,2048,4,0.899,flashinfer_topk,16.5294,16.5294,True
v32,256k,163775,2048,5,0.92,radix_cutedsl,18.5117,18.5117,True
v32,256k,163775,2048,5,0.92,sglang_v2,15.6239,15.6239,True
v32,256k,163775,2048,5,0.92,flashinfer_topk,16.0223,16.0223,True
v32,256k,163775,2048,6,0.762,radix_cutedsl,18.6702,18.6702,True
v32,256k,163775,2048,6,0.762,sglang_v2,15.4335,15.4335,True
v32,256k,163775,2048,6,0.762,flashinfer_topk,22.4575,22.4575,True
v32,256k,163775,2048,7,0.801,radix_cutedsl,18.6542,18.6542,True
v32,256k,163775,2048,7,0.801,sglang_v2,15.8639,15.8639,True
v32,256k,163775,2048,7,0.801,flashinfer_topk,19.243,19.243,True
v32,256k,163775,2048,8,0.836,radix_cutedsl,18.6303,18.6303,True
v32,256k,163775,2048,8,0.836,sglang_v2,15.6749,15.6749,True
v32,256k,163775,2048,8,0.836,flashinfer_topk,17.523,17.523,True
v32,256k,163775,2048,9,0.935,radix_cutedsl,18.8333,18.8333,True
v32,256k,163775,2048,9,0.935,sglang_v2,15.6783,15.6783,True
v32,256k,163775,2048,9,0.935,flashinfer_topk,21.8463,21.8463,True
v32,256k,163775,2048,10,0.845,radix_cutedsl,18.6447,18.6447,True
v32,256k,163775,2048,10,0.845,sglang_v2,15.1598,15.1598,True
v32,256k,163775,2048,10,0.845,flashinfer_topk,18.459,18.459,True
v32,256k,163775,2048,11,0.85,radix_cutedsl,18.6093,18.6093,True
v32,256k,163775,2048,11,0.85,sglang_v2,16.5373,16.5373,True
v32,256k,163775,2048,11,0.85,flashinfer_topk,20.1518,20.1518,True
v32,256k,163775,2048,12,0.73,radix_cutedsl,18.5872,18.5872,True
v32,256k,163775,2048,12,0.73,sglang_v2,15.5806,15.5806,True
v32,256k,163775,2048,12,0.73,flashinfer_topk,16.9725,16.9725,True
v32,256k,163775,2048,13,0.852,radix_cutedsl,18.6702,18.6702,True
v32,256k,163775,2048,13,0.852,sglang_v2,15.531,15.531,True
v32,256k,163775,2048,13,0.852,flashinfer_topk,18.299,18.299,True
v32,256k,163775,2048,14,0.913,radix_cutedsl,18.8046,18.8046,True
v32,256k,163775,2048,14,0.913,sglang_v2,16.0462,16.0462,True
v32,256k,163775,2048,14,0.913,flashinfer_topk,21.9358,21.9358,True
v32,256k,163775,2048,15,0.89,radix_cutedsl,18.8639,18.8639,True
v32,256k,163775,2048,15,0.89,sglang_v2,15.9215,15.9215,True
v32,256k,163775,2048,15,0.89,flashinfer_topk,23.5533,23.5533,True
v32,256k,163775,2048,16,0.779,radix_cutedsl,18.6447,18.6447,True
v32,256k,163775,2048,16,0.779,sglang_v2,14.8911,14.8911,True
v32,256k,163775,2048,16,0.779,flashinfer_topk,21.7135,21.7135,True
v32,256k,163775,2048,17,0.763,radix_cutedsl,18.7007,18.7007,True
v32,256k,163775,2048,17,0.763,sglang_v2,13.9919,13.9919,True
v32,256k,163775,2048,17,0.763,flashinfer_topk,17.6959,17.6959,True
v32,256k,163775,2048,18,0.919,radix_cutedsl,18.7775,18.7775,True
v32,256k,163775,2048,18,0.919,sglang_v2,15.2704,15.2704,True
v32,256k,163775,2048,18,0.919,flashinfer_topk,17.5293,17.5293,True
v32,256k,163775,2048,19,0.887,radix_cutedsl,18.6445,18.6445,True
v32,256k,163775,2048,19,0.887,sglang_v2,15.2702,15.2702,True
v32,256k,163775,2048,19,0.887,flashinfer_topk,21.9998,21.9998,True
v32,256k,163775,2048,20,0.831,radix_cutedsl,18.6894,18.6894,True
v32,256k,163775,2048,20,0.831,sglang_v2,14.9503,14.9503,True
v32,256k,163775,2048,20,0.831,flashinfer_topk,20.52,20.52,True
v32,256k,163775,2048,21,0.841,radix_cutedsl,18.7038,18.7038,True
v32,256k,163775,2048,21,0.841,sglang_v2,16.0687,16.0687,True
v32,256k,163775,2048,21,0.841,flashinfer_topk,22.1645,22.1645,True
v32,256k,163775,2048,22,0.894,radix_cutedsl,18.6077,18.6077,True
v32,256k,163775,2048,22,0.894,sglang_v2,14.8063,14.8063,True
v32,256k,163775,2048,22,0.894,flashinfer_topk,17.1822,17.1822,True
v32,256k,163775,2048,23,0.83,radix_cutedsl,18.6046,18.6046,True
v32,256k,163775,2048,23,0.83,sglang_v2,15.5519,15.5519,True
v32,256k,163775,2048,23,0.83,flashinfer_topk,18.523,18.523,True
v32,256k,163775,2048,24,0.752,radix_cutedsl,18.7053,18.7053,True
v32,256k,163775,2048,24,0.752,sglang_v2,14.9775,14.9775,True
v32,256k,163775,2048,24,0.752,flashinfer_topk,20.299,20.299,True
v32,256k,163775,2048,25,0.879,radix_cutedsl,18.5853,18.5853,True
v32,256k,163775,2048,25,0.879,sglang_v2,15.6334,15.6334,True
v32,256k,163775,2048,25,0.879,flashinfer_topk,17.0861,17.0861,True
v32,256k,163775,2048,26,0.78,radix_cutedsl,18.5853,18.5853,True
v32,256k,163775,2048,26,0.78,sglang_v2,15.3727,15.3727,True
v32,256k,163775,2048,26,0.78,flashinfer_topk,19.4879,19.4879,True
v32,256k,163775,2048,27,0.821,radix_cutedsl,18.6607,18.6607,True
v32,256k,163775,2048,27,0.821,sglang_v2,14.1374,14.1374,True
v32,256k,163775,2048,27,0.821,flashinfer_topk,19.955,19.955,True
v32,256k,163775,2048,28,0.867,radix_cutedsl,18.6909,18.6909,True
v32,256k,163775,2048,28,0.867,sglang_v2,14.0062,14.0062,True
v32,256k,163775,2048,28,0.867,flashinfer_topk,20.1151,20.1151,True
v32,256k,163775,2048,29,0.792,radix_cutedsl,18.6301,18.6301,True
v32,256k,163775,2048,29,0.792,sglang_v2,14.2831,14.2831,True
v32,256k,163775,2048,29,0.792,flashinfer_topk,19.3375,19.3375,True
v32,256k,163775,2048,30,0.865,radix_cutedsl,18.6495,18.6495,True
v32,256k,163775,2048,30,0.865,sglang_v2,15.6959,15.6959,True
v32,256k,163775,2048,30,0.865,flashinfer_topk,17.3406,17.3406,True
v32,256k,163775,2048,31,0.851,radix_cutedsl,18.6062,18.6062,True
v32,256k,163775,2048,31,0.851,sglang_v2,13.8286,13.8286,True
v32,256k,163775,2048,31,0.851,flashinfer_topk,18.4782,18.4782,True
v32,256k,163775,2048,32,0.841,radix_cutedsl,18.6238,18.6238,True
v32,256k,163775,2048,32,0.841,sglang_v2,14.635,14.635,True
v32,256k,163775,2048,32,0.841,flashinfer_topk,18.2878,18.2878,True
v32,256k,163775,2048,33,0.806,radix_cutedsl,18.6333,18.6333,True
v32,256k,163775,2048,33,0.806,sglang_v2,14.7055,14.7055,True
v32,256k,163775,2048,33,0.806,flashinfer_topk,19.4733,19.4733,True
v32,256k,163775,2048,34,0.865,radix_cutedsl,18.6542,18.6542,True
v32,256k,163775,2048,34,0.865,sglang_v2,14.619,14.619,True
v32,256k,163775,2048,34,0.865,flashinfer_topk,17.2974,17.2974,True
v32,256k,163775,2048,35,0.829,radix_cutedsl,18.691,18.691,True
v32,256k,163775,2048,35,0.829,sglang_v2,15.5805,15.5805,True
v32,256k,163775,2048,35,0.829,flashinfer_topk,18.1727,18.1727,True
v32,256k,163775,2048,36,0.875,radix_cutedsl,18.5342,18.5342,True
v32,256k,163775,2048,36,0.875,sglang_v2,15.5328,15.5328,True
v32,256k,163775,2048,36,0.875,flashinfer_topk,16.8765,16.8765,True
v32,256k,163775,2048,37,0.872,radix_cutedsl,18.7407,18.7407,True
v32,256k,163775,2048,37,0.872,sglang_v2,14.9774,14.9774,True
v32,256k,163775,2048,37,0.872,flashinfer_topk,17.227,17.227,True
v32,256k,163775,2048,38,0.917,radix_cutedsl,18.6815,18.6815,True
v32,256k,163775,2048,38,0.917,sglang_v2,15.2126,15.2126,True
v32,256k,163775,2048,38,0.917,flashinfer_topk,20.5326,20.5326,True
v32,256k,163775,2048,39,0.891,radix_cutedsl,18.6622,18.6622,True
v32,256k,163775,2048,39,0.891,sglang_v2,15.0047,15.0047,True
v32,256k,163775,2048,39,0.891,flashinfer_topk,18.9663,18.9663,True
v32,256k,163775,2048,40,0.815,radix_cutedsl,18.6989,18.6989,True
v32,256k,163775,2048,40,0.815,sglang_v2,14.2575,14.2575,True
