model,isl,N,K,L,BS,hit,op,us,us_span,exact
flash,1024k,262127,512,34,2,0.379,radix_cutedsl,20.1437,20.1437,True
flash,1024k,262127,512,34,2,0.379,sglang_v2,15.9584,15.9584,True
flash,1024k,262127,512,34,2,0.379,flashinfer_topk,19.2813,19.2813,True
flash,1024k,262127,512,34,4,0.379,gvr_pr,20.2415,20.2415,True
flash,1024k,262127,512,34,4,0.379,radix_cutedsl,21.4207,21.4207,True
flash,1024k,262127,512,34,4,0.379,sglang_v2,16.235,16.235,True
flash,1024k,262127,512,34,4,0.379,flashinfer_topk,19.8959,19.8959,True
flash,1024k,262127,512,34,8,0.379,gvr_pr,22.0957,22.0957,True
flash,1024k,262127,512,34,8,0.379,radix_cutedsl,25.1055,25.1055,True
flash,1024k,262127,512,34,8,0.379,sglang_v2,16.6702,16.6702,True
flash,1024k,262127,512,34,8,0.379,flashinfer_topk,20.3599,20.3599,True
flash,1024k,262127,512,34,16,0.379,gvr_pr,23.0352,23.0352,True
flash,1024k,262127,512,34,16,0.379,radix_cutedsl,32.3774,32.3774,True
flash,1024k,262127,512,34,16,0.379,sglang_v2,18.675,18.675,True
flash,1024k,262127,512,34,16,0.379,flashinfer_topk,28.4813,28.4813,True
flash,1024k,262127,512,34,32,0.379,gvr_pr,26.0928,26.0928,True
flash,1024k,262127,512,34,32,0.379,radix_cutedsl,61.3754,61.3754,True
flash,1024k,262127,512,34,32,0.379,sglang_v2,59.422,33.3006,True
flash,1024k,262127,512,34,32,0.379,flashinfer_topk,31.5374,31.5374,True
flash,1024k,262127,512,34,64,0.379,gvr_pr,38.3933,38.3933,True
flash,1024k,262127,512,34,64,0.379,radix_cutedsl,119.4711,119.4711,True
flash,1024k,262127,512,34,64,0.379,sglang_v2,94.3946,50.7757,True
flash,1024k,262127,512,34,64,0.379,flashinfer_topk,48.9389,48.9389,True
flash,1024k,262127,512,34,128,0.379,gvr_pr,62.3162,62.3162,True
flash,1024k,262127,512,34,128,0.379,radix_cutedsl,195.4162,195.4162,True
flash,1024k,262127,512,34,128,0.379,sglang_v2,84.1066,86.4026,True
flash,1024k,262127,512,34,128,0.379,flashinfer_topk,88.3416,88.3416,True
flash,1024k,262127,512,34,256,0.379,gvr_pr,108.1817,108.1817,True
flash,1024k,262127,512,34,256,0.379,radix_cutedsl,344.4855,344.4855,True
flash,1024k,262127,512,34,256,0.379,sglang_v2,108.8184,111.5816,True
flash,1024k,262127,512,34,256,0.379,flashinfer_topk,150.7669,150.7669,True
flash,1024k,262127,512,34,512,0.379,gvr_pr,198.269,198.269,True
flash,1024k,262127,512,34,512,0.379,radix_cutedsl,678.8784,678.8784,True
flash,1024k,262127,512,34,512,0.379,sglang_v2,196.5122,199.2082,True
flash,1024k,262127,512,34,512,0.379,flashinfer_topk,276.1182,276.1182,True
flash,1024k,262127,512,34,1024,0.379,gvr_pr,373.8261,373.8261,True
flash,1024k,262127,512,34,1024,0.379,radix_cutedsl,1341.9429,1341.9429,True
flash,1024k,262127,512,34,1024,0.379,sglang_v2,375.0118,375.0118,True
flash,1024k,262127,512,34,1024,0.379,flashinfer_topk,483.3325,483.3325,True
pro,4k,1027,1024,14,1,0.997,gvr_pr,9.4095,9.4095,True
pro,4k,1027,1024,14,1,0.997,radix_cutedsl,5.6031,5.6031,True
pro,4k,1027,1024,14,1,0.997,sglang_v2,4.5056,4.5056,True
pro,4k,1027,1024,14,1,0.997,flashinfer_topk,6.4239,6.4239,True
pro,4k,1027,1024,14,2,0.997,gvr_pr,9.1759,9.1759,True
pro,4k,1027,1024,14,2,0.997,radix_cutedsl,5.6736,5.6736,True
pro,4k,1027,1024,14,2,0.997,sglang_v2,4.6319,4.6319,True
pro,4k,1027,1024,14,2,0.997,flashinfer_topk,6.4751,6.4751,True
pro,4k,1027,1024,14,4,0.997,gvr_pr,9.0558,9.0558,True
pro,4k,1027,1024,14,4,0.997,radix_cutedsl,5.8686,5.8686,True
pro,4k,1027,1024,14,4,0.997,sglang_v2,4.5104,4.5104,True
pro,4k,1027,1024,14,4,0.997,flashinfer_topk,6.5901,6.5901,True
pro,4k,1027,1024,14,8,0.997,gvr_pr,9.2463,9.2463,True
pro,4k,1027,1024,14,8,0.997,radix_cutedsl,5.8608,5.8608,True
pro,4k,1027,1024,14,8,0.997,sglang_v2,4.4591,4.4591,True
pro,4k,1027,1024,14,8,0.997,flashinfer_topk,6.7712,6.7712,True
pro,4k,1027,1024,14,16,0.997,gvr_pr,9.4126,9.4126,True
pro,4k,1027,1024,14,16,0.997,radix_cutedsl,6.0335,6.0335,True
pro,4k,1027,1024,14,16,0.997,sglang_v2,4.4847,4.4847,True
pro,4k,1027,1024,14,16,0.997,flashinfer_topk,6.864,6.864,True
pro,4k,1027,1024,14,32,0.997,gvr_pr,9.4863,9.4863,True
pro,4k,1027,1024,14,32,0.997,radix_cutedsl,6.123,6.123,True
pro,4k,1027,1024,14,32,0.997,sglang_v2,4.5536,4.5536,True
pro,4k,1027,1024,14,32,0.997,flashinfer_topk,6.9775,6.9775,True
pro,4k,1027,1024,14,64,0.997,gvr_pr,9.6079,9.6079,True
pro,4k,1027,1024,14,64,0.997,radix_cutedsl,6.1951,6.1951,True
pro,4k,1027,1024,14,64,0.997,sglang_v2,4.6288,4.6288,True
pro,4k,1027,1024,14,64,0.997,flashinfer_topk,7.0591,7.0591,True
pro,4k,1027,1024,14,128,0.997,gvr_pr,9.8766,9.8766,True
pro,4k,1027,1024,14,128,0.997,radix_cutedsl,6.4656,6.4656,True
pro,4k,1027,1024,14,128,0.997,sglang_v2,4.7888,4.7888,True
pro,4k,1027,1024,14,128,0.997,flashinfer_topk,7.2624,7.2624,True
pro,4k,1027,1024,14,256,0.997,gvr_pr,10.9006,10.9006,True
pro,4k,1027,1024,14,256,0.997,radix_cutedsl,11.1743,11.1743,True
pro,4k,1027,1024,14,256,0.997,sglang_v2,5.6575,5.6575,True
pro,4k,1027,1024,14,256,0.997,flashinfer_topk,8.9727,8.9727,True
pro,4k,1027,1024,14,512,0.997,gvr_pr,20.211,20.211,True
pro,4k,1027,1024,14,512,0.997,radix_cutedsl,20.3355,20.3355,True
pro,4k,1027,1024,14,512,0.997,sglang_v2,9.6575,9.6575,True
pro,4k,1027,1024,14,512,0.997,flashinfer_topk,15.9375,15.9375,True
pro,4k,1027,1024,14,1024,0.997,gvr_pr,37.9916,37.9916,True
pro,4k,1027,1024,14,1024,0.997,radix_cutedsl,34.182,34.182,True
pro,4k,1027,1024,14,1024,0.997,sglang_v2,16.4557,16.4557,True
pro,4k,1027,1024,14,1024,0.997,flashinfer_topk,28.038,28.038,True
pro,8k,2051,1024,14,1,0.83,gvr_pr,8.5215,8.5215,True
pro,8k,2051,1024,14,1,0.83,radix_cutedsl,6.016,6.016,True
pro,8k,2051,1024,14,1,0.83,sglang_v2,4.7808,4.7808,True
pro,8k,2051,1024,14,1,0.83,flashinfer_topk,7.1216,7.1216,True
pro,8k,2051,1024,14,2,0.83,gvr_pr,8.3262,8.3262,True
pro,8k,2051,1024,14,2,0.83,radix_cutedsl,6.1551,6.1551,True
pro,8k,2051,1024,14,2,0.83,sglang_v2,4.7566,4.7566,True
pro,8k,2051,1024,14,2,0.83,flashinfer_topk,7.299,7.299,True
pro,8k,2051,1024,14,4,0.83,gvr_pr,8.363,8.363,True
pro,8k,2051,1024,14,4,0.83,radix_cutedsl,6.1727,6.1727,True
pro,8k,2051,1024,14,4,0.83,sglang_v2,4.7903,4.7903,True
pro,8k,2051,1024,14,4,0.83,flashinfer_topk,7.3023,7.3023,True
pro,8k,2051,1024,14,8,0.83,gvr_pr,8.2911,8.2911,True
pro,8k,2051,1024,14,8,0.83,radix_cutedsl,6.2704,6.2704,True
pro,8k,2051,1024,14,8,0.83,sglang_v2,4.8159,4.8159,True
pro,8k,2051,1024,14,8,0.83,flashinfer_topk,7.5951,7.5951,True
pro,8k,2051,1024,14,16,0.83,gvr_pr,8.5998,8.5998,True
pro,8k,2051,1024,14,16,0.83,radix_cutedsl,6.4479,6.4479,True
pro,8k,2051,1024,14,16,0.83,sglang_v2,4.832,4.832,True
pro,8k,2051,1024,14,16,0.83,flashinfer_topk,7.7199,7.7199,True
pro,8k,2051,1024,14,32,0.83,gvr_pr,8.6383,8.6383,True
pro,8k,2051,1024,14,32,0.83,radix_cutedsl,6.5757,6.5757,True
pro,8k,2051,1024,14,32,0.83,sglang_v2,4.8192,4.8192,True
pro,8k,2051,1024,14,32,0.83,flashinfer_topk,7.8064,7.8064,True
pro,8k,2051,1024,14,64,0.83,gvr_pr,8.7967,8.7967,True
pro,8k,2051,1024,14,64,0.83,radix_cutedsl,6.6736,6.6736,True
pro,8k,2051,1024,14,64,0.83,sglang_v2,4.9455,4.9455,True
pro,8k,2051,1024,14,64,0.83,flashinfer_topk,7.9518,7.9518,True
pro,8k,2051,1024,14,128,0.83,gvr_pr,9.1743,9.1743,True
pro,8k,2051,1024,14,128,0.83,radix_cutedsl,7.0206,7.0206,True
pro,8k,2051,1024,14,128,0.83,sglang_v2,5.1696,5.1696,True
pro,8k,2051,1024,14,128,0.83,flashinfer_topk,8.1647,8.1647,True
pro,8k,2051,1024,14,256,0.83,gvr_pr,10.3438,10.3438,True
pro,8k,2051,1024,14,256,0.83,radix_cutedsl,12.243,12.243,True
pro,8k,2051,1024,14,256,0.83,sglang_v2,6.3375,6.3375,True
pro,8k,2051,1024,14,256,0.83,flashinfer_topk,10.256,10.256,True
pro,8k,2051,1024,14,512,0.83,gvr_pr,19.0415,19.0415,True
pro,8k,2051,1024,14,512,0.83,radix_cutedsl,22.451,22.451,True
pro,8k,2051,1024,14,512,0.83,sglang_v2,10.9056,10.9056,True
pro,8k,2051,1024,14,512,0.83,flashinfer_topk,18.4428,18.4428,True
pro,8k,2051,1024,14,1024,0.83,gvr_pr,34.8252,34.8252,True
pro,8k,2051,1024,14,1024,0.83,radix_cutedsl,38.5468,38.5468,True
pro,8k,2051,1024,14,1024,0.83,sglang_v2,18.4845,18.4845,True
pro,8k,2051,1024,14,1024,0.83,flashinfer_topk,32.3422,32.3422,True
pro,16k,4099,1024,14,1,0.773,gvr_pr,9.2559,9.2559,True
pro,16k,4099,1024,14,1,0.773,radix_cutedsl,6.9262,6.9262,True
pro,16k,4099,1024,14,1,0.773,sglang_v2,5.584,5.584,True
pro,16k,4099,1024,14,1,0.773,flashinfer_topk,8.1871,8.1871,True
pro,16k,4099,1024,14,2,0.773,gvr_pr,9.2208,9.2208,True
pro,16k,4099,1024,14,2,0.773,radix_cutedsl,7.0047,7.0047,True
pro,16k,4099,1024,14,2,0.773,sglang_v2,5.2127,5.2127,True
pro,16k,4099,1024,14,2,0.773,flashinfer_topk,8.1551,8.1551,True
pro,16k,4099,1024,14,4,0.773,gvr_pr,9.4063,9.4063,True
pro,16k,4099,1024,14,4,0.773,radix_cutedsl,7.0591,7.0591,True
pro,16k,4099,1024,14,4,0.773,sglang_v2,5.2559,5.2559,True
pro,16k,4099,1024,14,4,0.773,flashinfer_topk,8.232,8.232,True
pro,16k,4099,1024,14,8,0.773,gvr_pr,9.3631,9.3631,True
pro,16k,4099,1024,14,8,0.773,radix_cutedsl,7.1744,7.1744,True
pro,16k,4099,1024,14,8,0.773,sglang_v2,5.2734,5.2734,True
pro,16k,4099,1024,14,8,0.773,flashinfer_topk,8.5742,8.5742,True
pro,16k,4099,1024,14,16,0.773,gvr_pr,9.6494,9.6494,True
pro,16k,4099,1024,14,16,0.773,radix_cutedsl,7.3455,7.3455,True
pro,16k,4099,1024,14,16,0.773,sglang_v2,5.4079,5.4079,True
pro,16k,4099,1024,14,16,0.773,flashinfer_topk,8.6784,8.6784,True
pro,16k,4099,1024,14,32,0.773,gvr_pr,9.6557,9.6557,True
pro,16k,4099,1024,14,32,0.773,radix_cutedsl,7.4767,7.4767,True
pro,16k,4099,1024,14,32,0.773,sglang_v2,5.5216,5.5216,True
pro,16k,4099,1024,14,32,0.773,flashinfer_topk,8.7487,8.7487,True
pro,16k,4099,1024,14,64,0.773,gvr_pr,9.8063,9.8063,True
pro,16k,4099,1024,14,64,0.773,radix_cutedsl,7.6702,7.6702,True
pro,16k,4099,1024,14,64,0.773,sglang_v2,5.68,5.68,True
pro,16k,4099,1024,14,64,0.773,flashinfer_topk,8.9295,8.9295,True
pro,16k,4099,1024,14,128,0.773,gvr_pr,10.2671,10.2671,True
pro,16k,4099,1024,14,128,0.773,radix_cutedsl,8.1678,8.1678,True
pro,16k,4099,1024,14,128,0.773,sglang_v2,5.9471,5.9471,True
pro,16k,4099,1024,14,128,0.773,flashinfer_topk,9.2672,9.2672,True
pro,16k,4099,1024,14,256,0.773,gvr_pr,11.8621,11.8621,True
pro,16k,4099,1024,14,256,0.773,radix_cutedsl,14.2173,14.2173,True
pro,16k,4099,1024,14,256,0.773,sglang_v2,7.5199,7.5199,True
pro,16k,4099,1024,14,256,0.773,flashinfer_topk,12.6783,12.6783,True
pro,16k,4099,1024,14,512,0.773,gvr_pr,21.6797,21.6797,True
pro,16k,4099,1024,14,512,0.773,radix_cutedsl,26.4508,26.4508,True
pro,16k,4099,1024,14,512,0.773,sglang_v2,12.8238,12.8238,True
pro,16k,4099,1024,14,512,0.773,flashinfer_topk,22.8653,22.8653,True
pro,16k,4099,1024,14,1024,0.773,gvr_pr,39.3979,39.3979,True
pro,16k,4099,1024,14,1024,0.773,radix_cutedsl,44.9195,44.9195,True
pro,16k,4099,1024,14,1024,0.773,sglang_v2,21.3855,21.3855,True
pro,16k,4099,1024,14,1024,0.773,flashinfer_topk,38.7212,38.7212,True
pro,32k,8195,1024,14,1,0.874,gvr_pr,11.075,11.075,True
pro,32k,8195,1024,14,1,0.874,radix_cutedsl,9.0751,9.0751,True
pro,32k,8195,1024,14,1,0.874,sglang_v2,6.0992,6.0992,True
pro,32k,8195,1024,14,1,0.874,flashinfer_topk,11.6606,11.6606,True
pro,32k,8195,1024,14,2,0.874,gvr_pr,11.2735,11.2735,True
pro,32k,8195,1024,14,2,0.874,radix_cutedsl,9.1006,9.1006,True
pro,32k,8195,1024,14,2,0.874,sglang_v2,6.2062,6.2062,True
pro,32k,8195,1024,14,2,0.874,flashinfer_topk,11.6704,11.6704,True
pro,32k,8195,1024,14,4,0.874,gvr_pr,11.2366,11.2366,True
pro,32k,8195,1024,14,4,0.874,radix_cutedsl,9.171,9.171,True
pro,32k,8195,1024,14,4,0.874,sglang_v2,6.1102,6.1102,True
pro,32k,8195,1024,14,4,0.874,flashinfer_topk,12.0334,12.0334,True
pro,32k,8195,1024,14,8,0.874,gvr_pr,11.1775,11.1775,True
pro,32k,8195,1024,14,8,0.874,radix_cutedsl,9.2399,9.2399,True
pro,32k,8195,1024,14,8,0.874,sglang_v2,6.1728,6.1728,True
pro,32k,8195,1024,14,8,0.874,flashinfer_topk,12.2062,12.2062,True
pro,32k,8195,1024,14,16,0.874,gvr_pr,11.5055,11.5055,True
pro,32k,8195,1024,14,16,0.874,radix_cutedsl,9.5695,9.5695,True
pro,32k,8195,1024,14,16,0.874,sglang_v2,6.2799,6.2799,True
pro,32k,8195,1024,14,16,0.874,flashinfer_topk,14.9006,14.9006,True
pro,32k,8195,1024,14,32,0.874,gvr_pr,11.6847,11.6847,True
pro,32k,8195,1024,14,32,0.874,radix_cutedsl,9.6286,9.6286,True
pro,32k,8195,1024,14,32,0.874,sglang_v2,6.3775,6.3775,True
pro,32k,8195,1024,14,32,0.874,flashinfer_topk,15.691,15.691,True
pro,32k,8195,1024,14,64,0.874,gvr_pr,11.9806,11.9806,True
pro,32k,8195,1024,14,64,0.874,radix_cutedsl,9.8239,9.8239,True
pro,32k,8195,1024,14,64,0.874,sglang_v2,6.6079,6.6079,True
pro,32k,8195,1024,14,64,0.874,flashinfer_topk,15.235,15.235,True
pro,32k,8195,1024,14,128,0.874,gvr_pr,12.539,12.539,True
pro,32k,8195,1024,14,128,0.874,radix_cutedsl,10.435,10.435,True
pro,32k,8195,1024,14,128,0.874,sglang_v2,7.048,7.048,True
pro,32k,8195,1024,14,128,0.874,flashinfer_topk,15.366,15.366,True
pro,32k,8195,1024,14,256,0.874,gvr_pr,15.0111,15.0111,True
pro,32k,8195,1024,14,256,0.874,radix_cutedsl,18.6047,18.6047,True
pro,32k,8195,1024,14,256,0.874,sglang_v2,9.4543,9.4543,True
pro,32k,8195,1024,14,256,0.874,flashinfer_topk,15.1855,15.1855,True
pro,32k,8195,1024,14,512,0.874,gvr_pr,27.5035,27.5035,True
pro,32k,8195,1024,14,512,0.874,radix_cutedsl,34.4956,34.4956,True
pro,32k,8195,1024,14,512,0.874,sglang_v2,16.0012,16.0012,True
pro,32k,8195,1024,14,512,0.874,flashinfer_topk,26.4828,26.4828,True
pro,32k,8195,1024,14,1024,0.874,gvr_pr,49.9754,49.9754,True
pro,32k,8195,1024,14,1024,0.874,radix_cutedsl,58.4329,58.4329,True
pro,32k,8195,1024,14,1024,0.874,sglang_v2,25.9948,25.9948,True
pro,32k,8195,1024,14,1024,0.874,flashinfer_topk,44.9912,44.9912,True
pro,64k,16387,1024,14,1,0.606,gvr_pr,11.6511,11.6511,True
pro,64k,16387,1024,14,1,0.606,radix_cutedsl,18.1997,18.1997,True
pro,64k,16387,1024,14,1,0.606,sglang_v2,8.8862,8.8862,True
pro,64k,16387,1024,14,1,0.606,flashinfer_topk,12.0398,12.0398,True
pro,64k,16387,1024,14,2,0.606,gvr_pr,11.579,11.579,True
pro,64k,16387,1024,14,2,0.606,radix_cutedsl,18.2573,18.2573,True
pro,64k,16387,1024,14,2,0.606,sglang_v2,8.8783,8.8783,True
pro,64k,16387,1024,14,2,0.606,flashinfer_topk,12.1183,12.1183,True
pro,64k,16387,1024,14,4,0.606,gvr_pr,11.5695,11.5695,True
pro,64k,16387,1024,14,4,0.606,radix_cutedsl,19.5022,19.5022,True
pro,64k,16387,1024,14,4,0.606,sglang_v2,8.8335,8.8335,True
pro,64k,16387,1024,14,4,0.606,flashinfer_topk,12.4062,12.4062,True
pro,64k,16387,1024,14,8,0.606,gvr_pr,11.5998,11.5998,True
pro,64k,16387,1024,14,8,0.606,radix_cutedsl,20.5869,20.5869,True
pro,64k,16387,1024,14,8,0.606,sglang_v2,8.6701,8.6701,True
pro,64k,16387,1024,14,8,0.606,flashinfer_topk,12.592,12.592,True
pro,64k,16387,1024,14,16,0.606,gvr_pr,11.8142,11.8142,True
pro,64k,16387,1024,14,16,0.606,radix_cutedsl,20.8923,20.8923,True
pro,64k,16387,1024,14,16,0.606,sglang_v2,8.966,8.966,True
pro,64k,16387,1024,14,16,0.606,flashinfer_topk,15.9788,15.9788,True
pro,64k,16387,1024,14,32,0.606,gvr_pr,12.0831,12.0831,True
pro,64k,16387,1024,14,32,0.606,radix_cutedsl,21.1422,21.1422,True
pro,64k,16387,1024,14,32,0.606,sglang_v2,9.1504,9.1504,True
pro,64k,16387,1024,14,32,0.606,flashinfer_topk,16.5244,16.5244,True
pro,64k,16387,1024,14,64,0.606,gvr_pr,12.5615,12.5615,True
pro,64k,16387,1024,14,64,0.606,radix_cutedsl,13.6239,13.6239,True
pro,64k,16387,1024,14,64,0.606,sglang_v2,9.5328,9.5328,True
pro,64k,16387,1024,14,64,0.606,flashinfer_topk,15.7533,15.7533,True
pro,64k,16387,1024,14,128,0.606,gvr_pr,13.5086,13.5086,True
pro,64k,16387,1024,14,128,0.606,radix_cutedsl,14.4494,14.4494,True
pro,64k,16387,1024,14,128,0.606,sglang_v2,10.2447,10.2447,True
pro,64k,16387,1024,14,128,0.606,flashinfer_topk,18.8044,18.8044,True
pro,64k,16387,1024,14,256,0.606,gvr_pr,17.0605,17.0605,True
pro,64k,16387,1024,14,256,0.606,radix_cutedsl,26.2524,26.2524,True
pro,64k,16387,1024,14,256,0.606,sglang_v2,13.4142,13.4142,True
pro,64k,16387,1024,14,256,0.606,flashinfer_topk,21.4316,21.4316,True
pro,64k,16387,1024,14,512,0.606,gvr_pr,31.4347,31.4347,True
pro,64k,16387,1024,14,512,0.606,radix_cutedsl,49.5979,49.5979,True
pro,64k,16387,1024,14,512,0.606,sglang_v2,23.9644,23.9644,True
pro,64k,16387,1024,14,512,0.606,flashinfer_topk,38.6621,38.6621,True
pro,64k,16387,1024,14,1024,0.606,gvr_pr,57.1319,57.1319,True
pro,64k,16387,1024,14,1024,0.606,radix_cutedsl,86.5013,86.5013,True
pro,64k,16387,1024,14,1024,0.606,sglang_v2,40.7643,40.7643,True
pro,64k,16387,1024,14,1024,0.606,flashinfer_topk,65.804,65.804,True
pro,128k,32771,1024,14,1,0.812,gvr_pr,12.6927,12.6927,True
pro,128k,32771,1024,14,1,0.812,radix_cutedsl,17.7774,17.7774,True
pro,128k,32771,1024,14,1,0.812,sglang_v2,9.0158,9.0158,True
pro,128k,32771,1024,14,1,0.812,flashinfer_topk,11.776,11.776,True
pro,128k,32771,1024,14,2,0.812,gvr_pr,12.4398,12.4398,True
pro,128k,32771,1024,14,2,0.812,radix_cutedsl,17.7981,17.7981,True
pro,128k,32771,1024,14,2,0.812,sglang_v2,9.0304,9.0304,True
pro,128k,32771,1024,14,2,0.812,flashinfer_topk,11.9423,11.9423,True
pro,128k,32771,1024,14,4,0.812,gvr_pr,12.4958,12.4958,True
pro,128k,32771,1024,14,4,0.812,radix_cutedsl,19.7503,19.7503,True
pro,128k,32771,1024,14,4,0.812,sglang_v2,8.9854,8.9854,True
pro,128k,32771,1024,14,4,0.812,flashinfer_topk,12.2383,12.2383,True
pro,128k,32771,1024,14,8,0.812,gvr_pr,12.6175,12.6175,True
pro,128k,32771,1024,14,8,0.812,radix_cutedsl,20.2496,20.2496,True
pro,128k,32771,1024,14,8,0.812,sglang_v2,9.1263,9.1263,True
pro,128k,32771,1024,14,8,0.812,flashinfer_topk,12.4959,12.4959,True
pro,128k,32771,1024,14,16,0.812,gvr_pr,12.9533,12.9533,True
pro,128k,32771,1024,14,16,0.812,radix_cutedsl,20.755,20.755,True
pro,128k,32771,1024,14,16,0.812,sglang_v2,11.9647,11.9647,True
pro,128k,32771,1024,14,16,0.812,flashinfer_topk,14.7982,14.7982,True
pro,128k,32771,1024,14,32,0.812,gvr_pr,13.3245,13.3245,True
pro,128k,32771,1024,14,32,0.812,radix_cutedsl,24.2046,24.2046,True
pro,128k,32771,1024,14,32,0.812,sglang_v2,12.4175,12.4175,True
pro,128k,32771,1024,14,32,0.812,flashinfer_topk,16.3263,16.3263,True
pro,128k,32771,1024,14,64,0.812,gvr_pr,14.0895,14.0895,True
pro,128k,32771,1024,14,64,0.812,radix_cutedsl,30.494,30.494,True
pro,128k,32771,1024,14,64,0.812,sglang_v2,12.8655,12.8655,True
pro,128k,32771,1024,14,64,0.812,flashinfer_topk,17.4013,17.4013,True
pro,128k,32771,1024,14,128,0.812,gvr_pr,15.051,15.051,True
pro,128k,32771,1024,14,128,0.812,radix_cutedsl,20.459,20.459,True
pro,128k,32771,1024,14,128,0.812,sglang_v2,13.6398,13.6398,True
pro,128k,32771,1024,14,128,0.812,flashinfer_topk,21.7245,21.7245,True
pro,128k,32771,1024,14,256,0.812,gvr_pr,20.491,20.491,True
pro,128k,32771,1024,14,256,0.812,radix_cutedsl,38.3851,38.3851,True
pro,128k,32771,1024,14,256,0.812,sglang_v2,18.6125,18.6125,True
pro,128k,32771,1024,14,256,0.812,flashinfer_topk,26.4638,26.4638,True
pro,128k,32771,1024,14,512,0.812,gvr_pr,38.3739,38.3739,True
pro,128k,32771,1024,14,512,0.812,radix_cutedsl,74.9463,74.9463,True
pro,128k,32771,1024,14,512,0.812,sglang_v2,35.0267,35.0267,True
pro,128k,32771,1024,14,512,0.812,flashinfer_topk,47.7737,47.7737,True
pro,128k,32771,1024,14,1024,0.812,gvr_pr,66.4486,66.4486,True
pro,128k,32771,1024,14,1024,0.812,radix_cutedsl,130.9215,130.9215,True
pro,128k,32771,1024,14,1024,0.812,sglang_v2,60.0505,60.0505,True
pro,128k,32771,1024,14,1024,0.812,flashinfer_topk,80.3125,80.3125,True
pro,256k,65539,1024,14,1,0.799,gvr_pr,14.2157,14.2157,True
pro,256k,65539,1024,14,1,0.799,radix_cutedsl,17.7422,17.7422,True
pro,256k,65539,1024,14,1,0.799,sglang_v2,9.9773,9.9773,True
pro,256k,65539,1024,14,1,0.799,flashinfer_topk,12.835,12.835,True
pro,256k,65539,1024,14,2,0.799,gvr_pr,14.267,14.267,True
pro,256k,65539,1024,14,2,0.799,radix_cutedsl,19.2527,19.2527,True
pro,256k,65539,1024,14,2,0.799,sglang_v2,9.8288,9.8288,True
pro,256k,65539,1024,14,2,0.799,flashinfer_topk,12.987,12.987,True
pro,256k,65539,1024,14,4,0.799,gvr_pr,14.5663,14.5663,True
pro,256k,65539,1024,14,4,0.799,radix_cutedsl,19.4398,19.4398,True
pro,256k,65539,1024,14,4,0.799,sglang_v2,10.0303,10.0303,True
pro,256k,65539,1024,14,4,0.799,flashinfer_topk,13.4222,13.4222,True
pro,256k,65539,1024,14,8,0.799,gvr_pr,15.03,15.03,True
pro,256k,65539,1024,14,8,0.799,radix_cutedsl,20.5885,20.5885,True
pro,256k,65539,1024,14,8,0.799,sglang_v2,10.1373,10.1373,True
pro,256k,65539,1024,14,8,0.799,flashinfer_topk,13.6397,13.6397,True
pro,256k,65539,1024,14,16,0.799,gvr_pr,15.403,15.403,True
pro,256k,65539,1024,14,16,0.799,radix_cutedsl,21.2572,21.2572,True
pro,256k,65539,1024,14,16,0.799,sglang_v2,12.4255,12.4255,True
pro,256k,65539,1024,14,16,0.799,flashinfer_topk,16.1935,16.1935,True
pro,256k,65539,1024,14,32,0.799,gvr_pr,16.1806,16.1806,True
pro,256k,65539,1024,14,32,0.799,radix_cutedsl,30.6636,30.6636,True
pro,256k,65539,1024,14,32,0.799,sglang_v2,20.878,27.2524,True
pro,256k,65539,1024,14,32,0.799,flashinfer_topk,18.2062,18.2062,True
pro,256k,65539,1024,14,64,0.799,gvr_pr,18.6653,18.6653,True
pro,256k,65539,1024,14,64,0.799,radix_cutedsl,58.0237,58.0237,True
pro,256k,65539,1024,14,64,0.799,sglang_v2,21.4333,26.1468,True
pro,256k,65539,1024,14,64,0.799,flashinfer_topk,21.1965,21.1965,True
pro,256k,65539,1024,14,128,0.799,gvr_pr,20.9022,20.9022,True
pro,256k,65539,1024,14,128,0.799,radix_cutedsl,61.8055,61.8055,True
pro,256k,65539,1024,14,128,0.799,sglang_v2,23.0589,30.5212,True
pro,256k,65539,1024,14,128,0.799,flashinfer_topk,28.6123,28.6123,True
pro,256k,65539,1024,14,256,0.799,gvr_pr,32.8156,32.8156,True
pro,256k,65539,1024,14,256,0.799,radix_cutedsl,118.6288,118.6288,True
pro,256k,65539,1024,14,256,0.799,sglang_v2,32.5116,40.2955,True
pro,256k,65539,1024,14,256,0.799,flashinfer_topk,42.2237,42.2237,True
pro,256k,65539,1024,14,512,0.799,gvr_pr,62.1192,62.1192,True
pro,256k,65539,1024,14,512,0.799,radix_cutedsl,204.2933,204.2933,True
pro,256k,65539,1024,14,512,0.799,sglang_v2,58.7704,64.0679,True
pro,256k,65539,1024,14,512,0.799,flashinfer_topk,76.0503,76.0503,True
pro,256k,65539,1024,14,1024,0.799,gvr_pr,104.0643,104.0643,True
pro,256k,65539,1024,14,1024,0.799,radix_cutedsl,403.2283,403.2283,True
pro,256k,65539,1024,14,1024,0.799,sglang_v2,95.7301,95.7301,True
pro,256k,65539,1024,14,1024,0.799,flashinfer_topk,121.8115,121.8115,True
pro,512k,131075,1024,14,1,0.78,gvr_pr,15.5406,15.5406,True
pro,512k,131075,1024,14,1,0.78,radix_cutedsl,19.1789,19.1789,True
pro,512k,131075,1024,14,1,0.78,sglang_v2,12.1456,12.1456,True
