model,isl,N,K,L,BS,hit,cs,op,us,us_span,exact
pro,1024k,262127,1024,14,4,0.71,4,gvr_pr2,21.5473,21.5473,True
pro,1024k,262127,1024,14,4,0.71,,sglang_v2,17.3089,17.3089,True
pro,1024k,262127,1024,14,4,0.71,,radix_cutedsl,20.7682,20.7682,True
pro,1024k,262127,1024,14,4,0.71,,flashinfer_topk,19.2672,19.2672,True
pro,1024k,262127,1024,14,8,0.71,4,gvr_pr2,22.125,22.125,True
pro,1024k,262127,1024,14,8,0.71,,sglang_v2,17.792,17.792,True
pro,1024k,262127,1024,14,8,0.71,,radix_cutedsl,24.7825,24.7825,True
pro,1024k,262127,1024,14,8,0.71,,flashinfer_topk,19.8272,19.8272,True
pro,1024k,262127,1024,14,16,0.71,4,gvr_pr2,22.8658,22.8658,True
pro,1024k,262127,1024,14,16,0.71,,sglang_v2,20.7313,20.7313,True
pro,1024k,262127,1024,14,16,0.71,,radix_cutedsl,31.0929,31.0929,True
pro,1024k,262127,1024,14,16,0.71,,flashinfer_topk,26.5842,26.5842,True
pro,1024k,262127,1024,14,32,0.71,4,gvr_pr2,26.013,26.013,True
pro,1024k,262127,1024,14,32,0.71,,sglang_v2,63.5698,35.2146,True
pro,1024k,262127,1024,14,32,0.71,,radix_cutedsl,58.5603,58.5603,True
pro,1024k,262127,1024,14,32,0.71,,flashinfer_topk,29.9937,29.9937,True
pro,1024k,262127,1024,14,64,0.71,4,gvr_pr2,49.6643,49.6643,True
pro,1024k,262127,1024,14,64,0.71,,sglang_v2,100.7572,53.901,True
pro,1024k,262127,1024,14,64,0.71,,radix_cutedsl,113.9702,113.9702,True
pro,1024k,262127,1024,14,64,0.71,,flashinfer_topk,44.8644,44.8644,True
pro,1024k,262127,1024,14,128,0.71,4,gvr_pr2,95.9205,95.9205,True
pro,1024k,262127,1024,14,128,0.71,,sglang_v2,84.4115,86.9634,True
pro,1024k,262127,1024,14,128,0.71,,radix_cutedsl,190.0121,190.0121,True
pro,1024k,262127,1024,14,128,0.71,,flashinfer_topk,82.1428,82.1428,True
pro,1024k,262127,1024,14,256,0.71,4,gvr_pr2,180.8954,180.8954,True
pro,1024k,262127,1024,14,256,0.71,,sglang_v2,109.2965,112.0341,True
pro,1024k,262127,1024,14,256,0.71,,radix_cutedsl,334.6993,334.6993,True
pro,1024k,262127,1024,14,256,0.71,,flashinfer_topk,139.4343,139.4343,True
pro,1024k,262127,1024,14,512,0.71,4,gvr_pr2,341.5634,341.5634,True
pro,1024k,262127,1024,14,512,0.71,,sglang_v2,197.4474,200.2234,True
pro,1024k,262127,1024,14,512,0.71,,radix_cutedsl,659.7377,659.7377,True
pro,1024k,262127,1024,14,512,0.71,,flashinfer_topk,257.7885,257.7885,True
pro,1024k,262127,1024,14,1024,0.71,4,gvr_pr2,657.6,657.6,True
pro,1024k,262127,1024,14,1024,0.71,,sglang_v2,377.3635,377.3635,True
pro,1024k,262127,1024,14,1024,0.71,,radix_cutedsl,1309.5763,1309.5763,True
pro,1024k,262127,1024,14,1024,0.71,,flashinfer_topk,454.4151,454.4151,True
pro,1024k,262127,1024,30,1,0.2666,4,gvr_pr2,21.0737,21.0737,True
pro,1024k,262127,1024,30,1,0.2666,,sglang_v2,16.3152,16.3152,True
pro,1024k,262127,1024,30,1,0.2666,,radix_cutedsl,19.5073,19.5073,True
pro,1024k,262127,1024,30,1,0.2666,,flashinfer_topk,17.4433,17.4433,True
pro,1024k,262127,1024,30,2,0.2666,4,gvr_pr2,21.2466,21.2466,True
pro,1024k,262127,1024,30,2,0.2666,,sglang_v2,15.6289,15.6289,True
pro,1024k,262127,1024,30,2,0.2666,,radix_cutedsl,19.8466,19.8466,True
pro,1024k,262127,1024,30,2,0.2666,,flashinfer_topk,17.7249,17.7249,True
pro,1024k,262127,1024,30,4,0.2666,4,gvr_pr2,21.8849,21.8849,True
pro,1024k,262127,1024,30,4,0.2666,,sglang_v2,16.3425,16.3425,True
pro,1024k,262127,1024,30,4,0.2666,,radix_cutedsl,20.6913,20.6913,True
pro,1024k,262127,1024,30,4,0.2666,,flashinfer_topk,18.3249,18.3249,True
pro,1024k,262127,1024,30,8,0.2666,4,gvr_pr2,22.4098,22.4098,True
pro,1024k,262127,1024,30,8,0.2666,,sglang_v2,16.7458,16.7458,True
pro,1024k,262127,1024,30,8,0.2666,,radix_cutedsl,24.9569,24.9569,True
pro,1024k,262127,1024,30,8,0.2666,,flashinfer_topk,18.9105,18.9105,True
pro,1024k,262127,1024,30,16,0.2666,4,gvr_pr2,22.9554,22.9554,True
pro,1024k,262127,1024,30,16,0.2666,,sglang_v2,21.2721,21.2721,True
pro,1024k,262127,1024,30,16,0.2666,,radix_cutedsl,31.669,31.669,True
pro,1024k,262127,1024,30,16,0.2666,,flashinfer_topk,25.581,25.581,True
pro,1024k,262127,1024,30,32,0.2666,4,gvr_pr2,26.0578,26.0578,True
pro,1024k,262127,1024,30,32,0.2666,,sglang_v2,60.4659,33.5106,True
pro,1024k,262127,1024,30,32,0.2666,,radix_cutedsl,59.6529,59.6529,True
pro,1024k,262127,1024,30,32,0.2666,,flashinfer_topk,28.7826,28.7826,True
pro,1024k,262127,1024,30,64,0.2666,4,gvr_pr2,50.0115,50.0115,True
pro,1024k,262127,1024,30,64,0.2666,,sglang_v2,96.2791,51.5476,True
pro,1024k,262127,1024,30,64,0.2666,,radix_cutedsl,115.6712,115.6712,True
pro,1024k,262127,1024,30,64,0.2666,,flashinfer_topk,43.7477,43.7477,True
pro,1024k,262127,1024,30,128,0.2666,4,gvr_pr2,96.9431,96.9431,True
pro,1024k,262127,1024,30,128,0.2666,,sglang_v2,84.1494,86.567,True
pro,1024k,262127,1024,30,128,0.2666,,radix_cutedsl,192.6683,192.6683,True
pro,1024k,262127,1024,30,128,0.2666,,flashinfer_topk,80.4838,80.4838,True
pro,1024k,262127,1024,30,256,0.2666,4,gvr_pr2,182.5213,182.5213,True
pro,1024k,262127,1024,30,256,0.2666,,sglang_v2,110.1753,112.4584,True
pro,1024k,262127,1024,30,256,0.2666,,radix_cutedsl,340.5209,340.5209,True
pro,1024k,262127,1024,30,256,0.2666,,flashinfer_topk,136.8442,136.8442,True
pro,1024k,262127,1024,30,512,0.2666,4,gvr_pr2,344.0985,344.0985,True
pro,1024k,262127,1024,30,512,0.2666,,sglang_v2,196.7626,199.2826,True
pro,1024k,262127,1024,30,512,0.2666,,radix_cutedsl,671.7025,671.7025,True
pro,1024k,262127,1024,30,512,0.2666,,flashinfer_topk,253.8324,253.8324,True
pro,1024k,262127,1024,30,1024,0.2666,4,gvr_pr2,662.5408,662.5408,True
pro,1024k,262127,1024,30,1024,0.2666,,sglang_v2,375.5435,375.5435,True
pro,1024k,262127,1024,30,1024,0.2666,,radix_cutedsl,1330.7074,1330.7074,True
pro,1024k,262127,1024,30,1024,0.2666,,flashinfer_topk,449.0097,449.0097,True
pro,1024k,262127,1024,46,1,0.6396,4,gvr_pr2,22.2595,22.2595,True
pro,1024k,262127,1024,46,1,0.6396,,sglang_v2,15.048,15.048,True
pro,1024k,262127,1024,46,1,0.6396,,radix_cutedsl,20.0417,20.0417,True
pro,1024k,262127,1024,46,1,0.6396,,flashinfer_topk,17.6753,17.6753,True
pro,1024k,262127,1024,46,2,0.6396,4,gvr_pr2,22.1041,22.1041,True
pro,1024k,262127,1024,46,2,0.6396,,sglang_v2,15.1105,15.1105,True
pro,1024k,262127,1024,46,2,0.6396,,radix_cutedsl,20.3809,20.3809,True
pro,1024k,262127,1024,46,2,0.6396,,flashinfer_topk,17.8177,17.8177,True
pro,1024k,262127,1024,46,4,0.6396,4,gvr_pr2,22.397,22.397,True
pro,1024k,262127,1024,46,4,0.6396,,sglang_v2,15.3201,15.3201,True
pro,1024k,262127,1024,46,4,0.6396,,radix_cutedsl,20.9169,20.9169,True
pro,1024k,262127,1024,46,4,0.6396,,flashinfer_topk,18.1297,18.1297,True
pro,1024k,262127,1024,46,8,0.6396,4,gvr_pr2,23.0562,23.0562,True
pro,1024k,262127,1024,46,8,0.6396,,sglang_v2,15.7521,15.7521,True
pro,1024k,262127,1024,46,8,0.6396,,radix_cutedsl,24.4241,24.4241,True
pro,1024k,262127,1024,46,8,0.6396,,flashinfer_topk,18.7026,18.7026,True
pro,1024k,262127,1024,46,16,0.6396,4,gvr_pr2,23.7362,23.7362,True
pro,1024k,262127,1024,46,16,0.6396,,sglang_v2,18.1394,18.1394,True
pro,1024k,262127,1024,46,16,0.6396,,radix_cutedsl,30.9216,30.9216,True
pro,1024k,262127,1024,46,16,0.6396,,flashinfer_topk,25.5091,25.5091,True
pro,1024k,262127,1024,46,32,0.6396,4,gvr_pr2,26.8977,26.8977,True
pro,1024k,262127,1024,46,32,0.6396,,sglang_v2,56.9219,31.2322,True
pro,1024k,262127,1024,46,32,0.6396,,radix_cutedsl,58.5253,58.5253,True
pro,1024k,262127,1024,46,32,0.6396,,flashinfer_topk,28.2275,28.2275,True
pro,1024k,262127,1024,46,64,0.6396,4,gvr_pr2,51.4564,51.4564,True
pro,1024k,262127,1024,46,64,0.6396,,sglang_v2,90.6694,48.1299,True
pro,1024k,262127,1024,46,64,0.6396,,radix_cutedsl,114.1509,114.1509,True
pro,1024k,262127,1024,46,64,0.6396,,flashinfer_topk,42.693,42.693,True
pro,1024k,262127,1024,46,128,0.6396,4,gvr_pr2,99.559,99.559,True
pro,1024k,262127,1024,46,128,0.6396,,sglang_v2,83.8966,84.8197,True
pro,1024k,262127,1024,46,128,0.6396,,radix_cutedsl,190.537,190.537,True
pro,1024k,262127,1024,46,128,0.6396,,flashinfer_topk,79.2644,79.2644,True
pro,1024k,262127,1024,46,256,0.6396,4,gvr_pr2,187.5371,187.5371,True
pro,1024k,262127,1024,46,256,0.6396,,sglang_v2,108.9031,110.0327,True
pro,1024k,262127,1024,46,256,0.6396,,radix_cutedsl,335.5286,335.5286,True
pro,1024k,262127,1024,46,256,0.6396,,flashinfer_topk,134.6856,134.6856,True
pro,1024k,262127,1024,46,512,0.6396,4,gvr_pr2,355.7241,355.7241,True
pro,1024k,262127,1024,46,512,0.6396,,sglang_v2,195.9339,197.1931,True
pro,1024k,262127,1024,46,512,0.6396,,radix_cutedsl,659.0362,659.0362,True
pro,1024k,262127,1024,46,512,0.6396,,flashinfer_topk,249.9247,249.9247,True
pro,1024k,262127,1024,46,1024,0.6396,4,gvr_pr2,684.6284,684.6284,True
pro,1024k,262127,1024,46,1024,0.6396,,sglang_v2,374.644,374.644,True
pro,1024k,262127,1024,46,1024,0.6396,,radix_cutedsl,1302.0017,1302.0017,True
pro,1024k,262127,1024,46,1024,0.6396,,flashinfer_topk,441.5499,441.5499,True
pro,128k,32771,1024,14,1,0.8125,1,gvr_pr2,12.44,12.44,True
pro,128k,32771,1024,14,1,0.8125,,sglang_v2,8.9056,8.9056,True
pro,128k,32771,1024,14,1,0.8125,,radix_cutedsl,17.6466,17.6466,True
pro,128k,32771,1024,14,1,0.8125,,flashinfer_topk,11.7409,11.7409,True
pro,128k,32771,1024,14,2,0.8125,1,gvr_pr2,12.3281,12.3281,True
pro,128k,32771,1024,14,2,0.8125,,sglang_v2,8.9456,8.9456,True
pro,128k,32771,1024,14,2,0.8125,,radix_cutedsl,17.5744,17.5744,True
pro,128k,32771,1024,14,2,0.8125,,flashinfer_topk,11.9585,11.9585,True
pro,128k,32771,1024,14,4,0.8125,1,gvr_pr2,12.4048,12.4048,True
pro,128k,32771,1024,14,4,0.8125,,sglang_v2,8.984,8.984,True
pro,128k,32771,1024,14,4,0.8125,,radix_cutedsl,19.9377,19.9377,True
pro,128k,32771,1024,14,4,0.8125,,flashinfer_topk,12.2241,12.2241,True
pro,128k,32771,1024,14,8,0.8125,1,gvr_pr2,12.4352,12.4352,True
pro,128k,32771,1024,14,8,0.8125,,sglang_v2,9.0801,9.0801,True
pro,128k,32771,1024,14,8,0.8125,,radix_cutedsl,20.5458,20.5458,True
pro,128k,32771,1024,14,8,0.8125,,flashinfer_topk,12.5121,12.5121,True
pro,128k,32771,1024,14,16,0.8125,1,gvr_pr2,12.88,12.88,True
pro,128k,32771,1024,14,16,0.8125,,sglang_v2,11.9425,11.9425,True
pro,128k,32771,1024,14,16,0.8125,,radix_cutedsl,20.7121,20.7121,True
pro,128k,32771,1024,14,16,0.8125,,flashinfer_topk,14.7505,14.7505,True
pro,128k,32771,1024,14,32,0.8125,1,gvr_pr2,13.2945,13.2945,True
pro,128k,32771,1024,14,32,0.8125,,sglang_v2,12.4289,12.4289,True
pro,128k,32771,1024,14,32,0.8125,,radix_cutedsl,24.4642,24.4642,True
pro,128k,32771,1024,14,32,0.8125,,flashinfer_topk,16.3361,16.3361,True
pro,128k,32771,1024,14,64,0.8125,1,gvr_pr2,14.1569,14.1569,True
pro,128k,32771,1024,14,64,0.8125,,sglang_v2,12.8384,12.8384,True
pro,128k,32771,1024,14,64,0.8125,,radix_cutedsl,30.5728,30.5728,True
pro,128k,32771,1024,14,64,0.8125,,flashinfer_topk,17.448,17.448,True
pro,128k,32771,1024,14,128,0.8125,1,gvr_pr2,15.0305,15.0305,True
pro,128k,32771,1024,14,128,0.8125,,sglang_v2,13.6065,13.6065,True
pro,128k,32771,1024,14,128,0.8125,,radix_cutedsl,20.5633,20.5633,True
pro,128k,32771,1024,14,128,0.8125,,flashinfer_topk,21.7585,21.7585,True
pro,128k,32771,1024,14,256,0.8125,1,gvr_pr2,27.6865,27.6865,True
pro,128k,32771,1024,14,256,0.8125,,sglang_v2,18.6097,18.6097,True
pro,128k,32771,1024,14,256,0.8125,,radix_cutedsl,38.3201,38.3201,True
pro,128k,32771,1024,14,256,0.8125,,flashinfer_topk,26.3858,26.3858,True
pro,128k,32771,1024,14,512,0.8125,1,gvr_pr2,52.4451,52.4451,True
pro,128k,32771,1024,14,512,0.8125,,sglang_v2,34.9346,34.9346,True
pro,128k,32771,1024,14,512,0.8125,,radix_cutedsl,75.0468,75.0468,True
pro,128k,32771,1024,14,512,0.8125,,flashinfer_topk,47.8835,47.8835,True
pro,128k,32771,1024,14,1024,0.8125,1,gvr_pr2,92.2164,92.2164,True
pro,128k,32771,1024,14,1024,0.8125,,sglang_v2,59.9252,59.9252,True
pro,128k,32771,1024,14,1024,0.8125,,radix_cutedsl,130.8631,130.8631,True
pro,128k,32771,1024,14,1024,0.8125,,flashinfer_topk,80.314,80.314,True
pro,128k,32771,1024,30,1,0.3262,1,gvr_pr2,12.7265,12.7265,True
pro,128k,32771,1024,30,1,0.3262,,sglang_v2,8.5312,8.5312,True
pro,128k,32771,1024,30,1,0.3262,,radix_cutedsl,17.4193,17.4193,True
pro,128k,32771,1024,30,1,0.3262,,flashinfer_topk,11.9569,11.9569,True
pro,128k,32771,1024,30,2,0.3262,1,gvr_pr2,12.4576,12.4576,True
pro,128k,32771,1024,30,2,0.3262,,sglang_v2,8.5393,8.5393,True
pro,128k,32771,1024,30,2,0.3262,,radix_cutedsl,17.5153,17.5153,True
pro,128k,32771,1024,30,2,0.3262,,flashinfer_topk,12.1634,12.1634,True
pro,128k,32771,1024,30,4,0.3262,1,gvr_pr2,12.6065,12.6065,True
pro,128k,32771,1024,30,4,0.3262,,sglang_v2,8.5984,8.5984,True
pro,128k,32771,1024,30,4,0.3262,,radix_cutedsl,20.0785,20.0785,True
pro,128k,32771,1024,30,4,0.3262,,flashinfer_topk,12.4017,12.4017,True
pro,128k,32771,1024,30,8,0.3262,1,gvr_pr2,12.5457,12.5457,True
pro,128k,32771,1024,30,8,0.3262,,sglang_v2,8.6912,8.6912,True
pro,128k,32771,1024,30,8,0.3262,,radix_cutedsl,20.7809,20.7809,True
pro,128k,32771,1024,30,8,0.3262,,flashinfer_topk,12.6704,12.6704,True
pro,128k,32771,1024,30,16,0.3262,1,gvr_pr2,13.1009,13.1009,True
pro,128k,32771,1024,30,16,0.3262,,sglang_v2,12.0097,12.0097,True
pro,128k,32771,1024,30,16,0.3262,,radix_cutedsl,20.84,20.84,True
pro,128k,32771,1024,30,16,0.3262,,flashinfer_topk,15.1376,15.1376,True
pro,128k,32771,1024,30,32,0.3262,1,gvr_pr2,13.4273,13.4273,True
pro,128k,32771,1024,30,32,0.3262,,sglang_v2,12.5105,12.5105,True
pro,128k,32771,1024,30,32,0.3262,,radix_cutedsl,24.1217,24.1217,True
pro,128k,32771,1024,30,32,0.3262,,flashinfer_topk,16.5425,16.5425,True
pro,128k,32771,1024,30,64,0.3262,1,gvr_pr2,14.3041,14.3041,True
pro,128k,32771,1024,30,64,0.3262,,sglang_v2,12.8753,12.8753,True
pro,128k,32771,1024,30,64,0.3262,,radix_cutedsl,29.9873,29.9873,True
pro,128k,32771,1024,30,64,0.3262,,flashinfer_topk,17.2737,17.2737,True
pro,128k,32771,1024,30,128,0.3262,1,gvr_pr2,15.1601,15.1601,True
pro,128k,32771,1024,30,128,0.3262,,sglang_v2,13.7713,13.7713,True
pro,128k,32771,1024,30,128,0.3262,,radix_cutedsl,20.3057,20.3057,True
pro,128k,32771,1024,30,128,0.3262,,flashinfer_topk,20.9953,20.9953,True
pro,128k,32771,1024,30,256,0.3262,1,gvr_pr2,28.133,28.133,True
pro,128k,32771,1024,30,256,0.3262,,sglang_v2,18.4289,18.4289,True
pro,128k,32771,1024,30,256,0.3262,,radix_cutedsl,37.9666,37.9666,True
pro,128k,32771,1024,30,256,0.3262,,flashinfer_topk,25.5649,25.5649,True
pro,128k,32771,1024,30,512,0.3262,1,gvr_pr2,53.4979,53.4979,True
pro,128k,32771,1024,30,512,0.3262,,sglang_v2,34.861,34.861,True
pro,128k,32771,1024,30,512,0.3262,,radix_cutedsl,74.2148,74.2148,True
pro,128k,32771,1024,30,512,0.3262,,flashinfer_topk,46.5522,46.5522,True
pro,128k,32771,1024,30,1024,0.3262,1,gvr_pr2,93.7125,93.7125,True
pro,128k,32771,1024,30,1024,0.3262,,sglang_v2,60.2723,60.2723,True
pro,128k,32771,1024,30,1024,0.3262,,radix_cutedsl,129.5831,129.5831,True
pro,128k,32771,1024,30,1024,0.3262,,flashinfer_topk,78.242,78.242,True
pro,128k,32771,1024,46,1,0.6094,1,gvr_pr2,13.872,13.872,True
pro,128k,32771,1024,46,1,0.6094,,sglang_v2,10.9537,10.9537,True
pro,128k,32771,1024,46,1,0.6094,,radix_cutedsl,19.8065,19.8065,True
pro,128k,32771,1024,46,1,0.6094,,flashinfer_topk,13.0192,13.0192,True
pro,128k,32771,1024,46,2,0.6094,1,gvr_pr2,13.4208,13.4208,True
pro,128k,32771,1024,46,2,0.6094,,sglang_v2,10.9633,10.9633,True
pro,128k,32771,1024,46,2,0.6094,,radix_cutedsl,19.7761,19.7761,True
pro,128k,32771,1024,46,2,0.6094,,flashinfer_topk,12.9856,12.9856,True
pro,128k,32771,1024,46,4,0.6094,1,gvr_pr2,13.4528,13.4528,True
pro,128k,32771,1024,46,4,0.6094,,sglang_v2,10.928,10.928,True
pro,128k,32771,1024,46,4,0.6094,,radix_cutedsl,19.8705,19.8705,True
pro,128k,32771,1024,46,4,0.6094,,flashinfer_topk,13.0416,13.0416,True
pro,128k,32771,1024,46,8,0.6094,1,gvr_pr2,13.6288,13.6288,True
pro,128k,32771,1024,46,8,0.6094,,sglang_v2,11.0449,11.0449,True
pro,128k,32771,1024,46,8,0.6094,,radix_cutedsl,20.9025,20.9025,True
pro,128k,32771,1024,46,8,0.6094,,flashinfer_topk,13.1744,13.1744,True
pro,128k,32771,1024,46,16,0.6094,1,gvr_pr2,13.7426,13.7426,True
pro,128k,32771,1024,46,16,0.6094,,sglang_v2,12.8513,12.8513,True
pro,128k,32771,1024,46,16,0.6094,,radix_cutedsl,21.0497,21.0497,True
pro,128k,32771,1024,46,16,0.6094,,flashinfer_topk,16.1985,16.1985,True
pro,128k,32771,1024,46,32,0.6094,1,gvr_pr2,14.1299,14.1299,True
pro,128k,32771,1024,46,32,0.6094,,sglang_v2,13.2177,13.2177,True
pro,128k,32771,1024,46,32,0.6094,,radix_cutedsl,24.7185,24.7185,True
pro,128k,32771,1024,46,32,0.6094,,flashinfer_topk,17.6624,17.6624,True
pro,128k,32771,1024,46,64,0.6094,1,gvr_pr2,14.9138,14.9138,True
pro,128k,32771,1024,46,64,0.6094,,sglang_v2,13.7008,13.7008,True
pro,128k,32771,1024,46,64,0.6094,,radix_cutedsl,31.2898,31.2898,True
pro,128k,32771,1024,46,64,0.6094,,flashinfer_topk,21.3905,21.3905,True
pro,128k,32771,1024,46,128,0.6094,1,gvr_pr2,15.7443,15.7443,True
pro,128k,32771,1024,46,128,0.6094,,sglang_v2,14.4305,14.4305,True
pro,128k,32771,1024,46,128,0.6094,,radix_cutedsl,21.3617,21.3617,True
pro,128k,32771,1024,46,128,0.6094,,flashinfer_topk,30.6546,30.6546,True
pro,128k,32771,1024,46,256,0.6094,1,gvr_pr2,29.3602,29.3602,True
pro,128k,32771,1024,46,256,0.6094,,sglang_v2,19.688,19.688,True
pro,128k,32771,1024,46,256,0.6094,,radix_cutedsl,40.0226,40.0226,True
pro,128k,32771,1024,46,256,0.6094,,flashinfer_topk,47.1746,47.1746,True
pro,128k,32771,1024,46,512,0.6094,1,gvr_pr2,55.7811,55.7811,True
pro,128k,32771,1024,46,512,0.6094,,sglang_v2,37.1169,37.1169,True
pro,128k,32771,1024,46,512,0.6094,,radix_cutedsl,78.2115,78.2115,True
pro,128k,32771,1024,46,512,0.6094,,flashinfer_topk,89.0468,89.0468,True
pro,128k,32771,1024,46,1024,0.6094,1,gvr_pr2,97.7508,97.7508,True
pro,128k,32771,1024,46,1024,0.6094,,sglang_v2,63.4195,63.4195,True
pro,128k,32771,1024,46,1024,0.6094,,radix_cutedsl,136.6727,136.6727,True
pro,128k,32771,1024,46,1024,0.6094,,flashinfer_topk,155.4247,155.4247,True
pro,16k,4099,1024,14,1,0.7734,1,gvr_pr2,10.3505,10.3505,True
pro,16k,4099,1024,14,1,0.7734,,sglang_v2,5.5568,5.5568,True
pro,16k,4099,1024,14,1,0.7734,,radix_cutedsl,7.304,7.304,True
pro,16k,4099,1024,14,1,0.7734,,flashinfer_topk,8.4817,8.4817,True
pro,16k,4099,1024,14,2,0.7734,1,gvr_pr2,10.0128,10.0128,True
pro,16k,4099,1024,14,2,0.7734,,sglang_v2,5.544,5.544,True
pro,16k,4099,1024,14,2,0.7734,,radix_cutedsl,7.3392,7.3392,True
pro,16k,4099,1024,14,2,0.7734,,flashinfer_topk,8.552,8.552,True
pro,16k,4099,1024,14,4,0.7734,1,gvr_pr2,10.0192,10.0192,True
pro,16k,4099,1024,14,4,0.7734,,sglang_v2,5.3712,5.3712,True
pro,16k,4099,1024,14,4,0.7734,,radix_cutedsl,7.2689,7.2689,True
pro,16k,4099,1024,14,4,0.7734,,flashinfer_topk,8.592,8.592,True
pro,16k,4099,1024,14,8,0.7734,1,gvr_pr2,9.968,9.968,True
pro,16k,4099,1024,14,8,0.7734,,sglang_v2,5.4289,5.4289,True
pro,16k,4099,1024,14,8,0.7734,,radix_cutedsl,7.3072,7.3072,True
pro,16k,4099,1024,14,8,0.7734,,flashinfer_topk,8.6032,8.6032,True
pro,16k,4099,1024,14,16,0.7734,1,gvr_pr2,10.0992,10.0992,True
pro,16k,4099,1024,14,16,0.7734,,sglang_v2,5.4641,5.4641,True
pro,16k,4099,1024,14,16,0.7734,,radix_cutedsl,7.4368,7.4368,True
pro,16k,4099,1024,14,16,0.7734,,flashinfer_topk,8.7009,8.7009,True
pro,16k,4099,1024,14,32,0.7734,1,gvr_pr2,10.104,10.104,True
pro,16k,4099,1024,14,32,0.7734,,sglang_v2,5.5312,5.5312,True
pro,16k,4099,1024,14,32,0.7734,,radix_cutedsl,7.48,7.48,True
pro,16k,4099,1024,14,32,0.7734,,flashinfer_topk,8.7345,8.7345,True
pro,16k,4099,1024,14,64,0.7734,1,gvr_pr2,10.3009,10.3009,True
pro,16k,4099,1024,14,64,0.7734,,sglang_v2,5.6544,5.6544,True
pro,16k,4099,1024,14,64,0.7734,,radix_cutedsl,7.6624,7.6624,True
pro,16k,4099,1024,14,64,0.7734,,flashinfer_topk,8.9616,8.9616,True
pro,16k,4099,1024,14,128,0.7734,1,gvr_pr2,10.6225,10.6225,True
pro,16k,4099,1024,14,128,0.7734,,sglang_v2,5.9568,5.9568,True
pro,16k,4099,1024,14,128,0.7734,,radix_cutedsl,8.0992,8.0992,True
pro,16k,4099,1024,14,128,0.7734,,flashinfer_topk,9.2096,9.2096,True
pro,16k,4099,1024,14,256,0.7734,1,gvr_pr2,19.7393,19.7393,True
pro,16k,4099,1024,14,256,0.7734,,sglang_v2,7.528,7.528,True
pro,16k,4099,1024,14,256,0.7734,,radix_cutedsl,14.3072,14.3072,True
pro,16k,4099,1024,14,256,0.7734,,flashinfer_topk,12.6481,12.6481,True
pro,16k,4099,1024,14,512,0.7734,1,gvr_pr2,37.3073,37.3073,True
pro,16k,4099,1024,14,512,0.7734,,sglang_v2,12.9041,12.9041,True
pro,16k,4099,1024,14,512,0.7734,,radix_cutedsl,26.4785,26.4785,True
pro,16k,4099,1024,14,512,0.7734,,flashinfer_topk,22.8577,22.8577,True
pro,16k,4099,1024,14,1024,0.7734,1,gvr_pr2,64.8835,64.8835,True
pro,16k,4099,1024,14,1024,0.7734,,sglang_v2,21.1617,21.1617,True
pro,16k,4099,1024,14,1024,0.7734,,radix_cutedsl,44.7856,44.7856,True
pro,16k,4099,1024,14,1024,0.7734,,flashinfer_topk,38.5328,38.5328,True
pro,16k,4099,1024,30,1,0.7393,1,gvr_pr2,10.1265,10.1265,True
pro,16k,4099,1024,30,1,0.7393,,sglang_v2,5.1232,5.1232,True
pro,16k,4099,1024,30,1,0.7393,,radix_cutedsl,6.7424,6.7424,True
pro,16k,4099,1024,30,1,0.7393,,flashinfer_topk,7.7584,7.7584,True
pro,16k,4099,1024,30,2,0.7393,1,gvr_pr2,9.7969,9.7969,True
pro,16k,4099,1024,30,2,0.7393,,sglang_v2,5.2049,5.2049,True
pro,16k,4099,1024,30,2,0.7393,,radix_cutedsl,6.8016,6.8016,True
pro,16k,4099,1024,30,2,0.7393,,flashinfer_topk,8.0497,8.0497,True
pro,16k,4099,1024,30,4,0.7393,1,gvr_pr2,9.8113,9.8113,True
pro,16k,4099,1024,30,4,0.7393,,sglang_v2,5.0449,5.0449,True
pro,16k,4099,1024,30,4,0.7393,,radix_cutedsl,6.9537,6.9537,True
pro,16k,4099,1024,30,4,0.7393,,flashinfer_topk,8.0833,8.0833,True
pro,16k,4099,1024,30,8,0.7393,1,gvr_pr2,10.064,10.064,True
pro,16k,4099,1024,30,8,0.7393,,sglang_v2,5.2768,5.2768,True
pro,16k,4099,1024,30,8,0.7393,,radix_cutedsl,7.2385,7.2385,True
pro,16k,4099,1024,30,8,0.7393,,flashinfer_topk,8.4369,8.4369,True
pro,16k,4099,1024,30,16,0.7393,1,gvr_pr2,10.3056,10.3056,True
pro,16k,4099,1024,30,16,0.7393,,sglang_v2,5.4577,5.4577,True
pro,16k,4099,1024,30,16,0.7393,,radix_cutedsl,7.4512,7.4512,True
pro,16k,4099,1024,30,16,0.7393,,flashinfer_topk,8.5312,8.5312,True
pro,16k,4099,1024,30,32,0.7393,1,gvr_pr2,10.5345,10.5345,True
pro,16k,4099,1024,30,32,0.7393,,sglang_v2,5.5312,5.5312,True
pro,16k,4099,1024,30,32,0.7393,,radix_cutedsl,7.4801,7.4801,True
pro,16k,4099,1024,30,32,0.7393,,flashinfer_topk,8.632,8.632,True
pro,16k,4099,1024,30,64,0.7393,1,gvr_pr2,10.5729,10.5729,True
pro,16k,4099,1024,30,64,0.7393,,sglang_v2,5.6961,5.6961,True
pro,16k,4099,1024,30,64,0.7393,,radix_cutedsl,7.7536,7.7536,True
